epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24,GNDI4Alpha_1:i,GNDI4Alpha_1:j,GNDI4Alpha_1:k,GNDI4Alpha_1:l,GNDI4Alpha_1:alpha1_1,GNDI4Alpha_1:alpha1_2,GNDI4Alpha_1:alpha1_3,GNDI4Alpha_1:alpha1_4,GNDI4Alpha_1:alpha1_5,GNDI4Alpha_1:alpha1_6,GNDI4Alpha_1:alpha1_7,GNDI4Alpha_1:alpha1_8,GNDI4Alpha_1:alpha1_9,GNDI4Alpha_1:alpha1_10,GNDI4Alpha_1:alpha1_11,GNDI4Alpha_1:alpha1_12,GNDI4Alpha_1:alpha1_13,GNDI4Alpha_1:alpha1_14,GNDI4Alpha_1:alpha1_15,GNDI4Alpha_1:alpha1_16,GNDI4Alpha_1:alpha1_17,GNDI4Alpha_1:alpha1_18,GNDI4Alpha_1:alpha1_19,GNDI4Alpha_1:alpha1_20,GNDI4Alpha_1:alpha1_21,GNDI4Alpha_1:alpha1_22,GNDI4Alpha_1:alpha1_23,GNDI4Alpha_1:alpha1_24,GNDI4Alpha_1:alpha2_1,GNDI4Alpha_1:alpha2_2,GNDI4Alpha_1:alpha2_3,GNDI4Alpha_1:alpha2_4,GNDI4Alpha_1:alpha2_5,GNDI4Alpha_1:alpha2_6,GNDI4Alpha_1:alpha2_7,GNDI4Alpha_1:alpha2_8,GNDI4Alpha_1:alpha2_9,GNDI4Alpha_1:alpha2_10,GNDI4Alpha_1:alpha2_11,GNDI4Alpha_1:alpha2_12,GNDI4Alpha_1:alpha2_13,GNDI4Alpha_1:alpha2_14,GNDI4Alpha_1:alpha2_15,GNDI4Alpha_1:alpha2_16,GNDI4Alpha_1:alpha2_17,GNDI4Alpha_1:alpha2_18,GNDI4Alpha_1:alpha2_19,GNDI4Alpha_1:alpha2_20,GNDI4Alpha_1:alpha2_21,GNDI4Alpha_1:alpha2_22,GNDI4Alpha_1:alpha2_23,GNDI4Alpha_1:alpha2_24,GNDI4Alpha_1:alpha3_1,GNDI4Alpha_1:alpha3_2,GNDI4Alpha_1:alpha3_3,GNDI4Alpha_1:alpha3_4,GNDI4Alpha_1:alpha3_5,GNDI4Alpha_1:alpha3_6,GNDI4Alpha_1:alpha3_7,GNDI4Alpha_1:alpha3_8,GNDI4Alpha_1:alpha3_9,GNDI4Alpha_1:alpha3_10,GNDI4Alpha_1:alpha3_11,GNDI4Alpha_1:alpha3_12,GNDI4Alpha_1:alpha3_13,GNDI4Alpha_1:alpha3_14,GNDI4Alpha_1:alpha3_15,GNDI4Alpha_1:alpha3_16,GNDI4Alpha_1:alpha3_17,GNDI4Alpha_1:alpha3_18,GNDI4Alpha_1:alpha3_19,GNDI4Alpha_1:alpha3_20,GNDI4Alpha_1:alpha3_21,GNDI4Alpha_1:alpha3_22,GNDI4Alpha_1:alpha3_23,GNDI4Alpha_1:alpha3_24
1150                ,0.81526             ,0.81551             ,0.05862             ,0.05839             ,3808                ,3621                ,525                 ,1052                ,0.30615             ,0.04832             ,0.06045             ,0.01342             ,0.01654             ,0.04146             ,0.07699             ,0.26233             ,0.16999             ,0.01709             ,0.16732             ,0.00309             ,0.32181             ,0.04085             ,0.12212             ,0.01352             ,0.27836             ,-0.05093            ,-0.00882            ,0.31256             ,0.08474             ,0.04927             ,0.12183             ,0.21774             ,0.23183             ,0.17964             ,0.10416             ,0.17411             ,-0.06099            ,0.13791             ,0.10087             ,0.1846              ,0.43203             ,0.08882             ,0.17739             ,0.00234             ,0.15344             ,0.01832             ,-0.0446             ,0.04543             ,0.20952             ,0.00082             ,0.12474             ,0.26718             ,-0.32075            ,0.02673             ,-0.20082            ,0.04946             ,0.23517             ,0.32629             ,0.21482             ,0.32908             ,0.15625             ,0.26918             ,0.39395             ,0.13024             ,0.58273             ,0.22722             ,0.38857             ,0.22261             ,0.24601             ,0.12797             ,0.27258             ,0.10863             ,0.21909             ,0.56341             ,0.58882             ,0.39138             ,0.2635              ,0.20081             ,0.55046             ,0.36436             ,393                 ,4097                ,1401                ,2471                ,-1e-05              ,0.04132             ,0.13048             ,0.00202             ,0.14541             ,0.29094             ,0.07829             ,0.16704             ,0.0112              ,0.03537             ,-0.01274            ,0.30985             ,0.10004             ,-0.0292             ,0.14021             ,0.0928              ,0.14937             ,-0.00664            ,0.15319             ,0.03788             ,0.19769             ,0.01051             ,0.03265             ,0.14035             ,0.00726             ,-0.00287            ,0.06364             ,0.03382             ,0.22456             ,0.13701             ,0.21392             ,0.1588              ,0.05552             ,0.12188             ,0.00172             ,0.26406             ,0.19954             ,0.00406             ,0.1836              ,0.12169             ,0.01053             ,0.38827             ,0.11276             ,0.00573             ,0.00013             ,0.07372             ,-0.0212             ,0.44558             ,0.02973             ,0.29989             ,0.01658             ,0.2915              ,0.4756              ,0.41843             ,0.19275             ,0.36302             ,0.18155             ,0.39223             ,0.20797             ,0.35427             ,0.57968             ,0.01144             ,0.17293             ,0.43576             ,0.27354             ,0.27526             ,0.49699             ,0.27969             ,0.35384             ,0.23215             ,0.42043             ,0.45524             
1200                ,0.81652             ,0.81644             ,0.05842             ,0.05824             ,3808                ,3621                ,521                 ,1065                ,0.29515             ,0.04283             ,0.05229             ,0.01228             ,0.01324             ,0.03874             ,0.0682              ,0.24144             ,0.16192             ,0.01453             ,0.15247             ,0.00228             ,0.29971             ,0.03396             ,0.10807             ,0.01064             ,0.25832             ,-0.05643            ,-0.01307            ,0.29838             ,0.08864             ,0.04135             ,0.12429             ,0.19591             ,0.21154             ,0.16312             ,0.08954             ,0.15801             ,-0.05973            ,0.12249             ,0.09063             ,0.16867             ,0.41936             ,0.07627             ,0.17178             ,0.00129             ,0.13864             ,0.01799             ,-0.0453             ,0.04629             ,0.19075             ,0.0008              ,0.12724             ,0.25019             ,-0.34229            ,0.02369             ,-0.20267            ,0.03827             ,0.2319              ,0.31907             ,0.214               ,0.3194              ,0.15573             ,0.26373             ,0.38506             ,0.13125             ,0.57641             ,0.22589             ,0.38538             ,0.21636             ,0.24425             ,0.12103             ,0.27213             ,0.11052             ,0.21961             ,0.56081             ,0.57918             ,0.38458             ,0.26601             ,0.19609             ,0.54834             ,0.36301             ,393                 ,4093                ,1401                ,2471                ,-1e-05              ,0.03487             ,0.11582             ,0.00208             ,0.13736             ,0.26989             ,0.06966             ,0.14874             ,0.01027             ,0.0317              ,-0.01326            ,0.29722             ,0.09233             ,-0.0302             ,0.12508             ,0.08181             ,0.13332             ,-0.01036            ,0.13632             ,0.03114             ,0.17882             ,0.00731             ,0.02826             ,0.13504             ,0.00314             ,-0.00467            ,0.05415             ,0.02865             ,0.20773             ,0.12626             ,0.19458             ,0.13872             ,0.04763             ,0.11248             ,0.00152             ,0.23877             ,0.18708             ,0.00415             ,0.16506             ,0.11939             ,0.01026             ,0.37207             ,0.10085             ,0.00643             ,0.00013             ,0.06252             ,-0.02561            ,0.42441             ,0.02984             ,0.29691             ,0.01551             ,0.28674             ,0.45948             ,0.40479             ,0.19201             ,0.35035             ,0.17886             ,0.38355             ,0.20434             ,0.35047             ,0.56281             ,0.01128             ,0.16788             ,0.42856             ,0.26889             ,0.2704              ,0.47909             ,0.27044             ,0.34938             ,0.23197             ,0.40827             ,0.44082             
1250                ,0.81771             ,0.81719             ,0.05823             ,0.05812             ,3806                ,3621                ,517                 ,1077                ,0.28415             ,0.03752             ,0.04499             ,0.01121             ,0.01051             ,0.03614             ,0.0604              ,0.22172             ,0.15436             ,0.0123              ,0.13893             ,0.00167             ,0.27855             ,0.02803             ,0.09529             ,0.00837             ,0.23934             ,-0.06119            ,-0.01658            ,0.28466             ,0.09247             ,0.03448             ,0.12627             ,0.17493             ,0.19241             ,0.14734             ,0.07654             ,0.14297             ,-0.05734            ,0.10836             ,0.0807              ,0.15467             ,0.40736             ,0.06495             ,0.16689             ,0.00048             ,0.12478             ,0.01774             ,-0.04571            ,0.04699             ,0.1731              ,0.00078             ,0.12922             ,0.23411             ,-0.3622             ,0.02113             ,-0.20437            ,0.0286              ,0.22864             ,0.31244             ,0.21329             ,0.31041             ,0.15518             ,0.25832             ,0.37712             ,0.13224             ,0.57053             ,0.2248              ,0.38249             ,0.21068             ,0.24263             ,0.11479             ,0.27178             ,0.11248             ,0.22013             ,0.55846             ,0.5702              ,0.37819             ,0.26863             ,0.19153             ,0.54638             ,0.36183             ,393                 ,4087                ,1401                ,2471                ,-0.0                ,0.02924             ,0.10238             ,0.0022              ,0.12946             ,0.2498              ,0.06174             ,0.1319              ,0.00939             ,0.02825             ,-0.01274            ,0.28464             ,0.0849              ,-0.03151            ,0.11115             ,0.07167             ,0.11855             ,-0.01358            ,0.1208              ,0.0254              ,0.16123             ,0.00481             ,0.0243              ,0.12977             ,-3e-05              ,-0.00614            ,0.04582             ,0.02396             ,0.19161             ,0.11672             ,0.17638             ,0.11986             ,0.04067             ,0.10341             ,0.00135             ,0.21348             ,0.17471             ,0.00429             ,0.14783             ,0.11686             ,0.00973             ,0.35618             ,0.08921             ,0.00693             ,0.00013             ,0.05046             ,-0.02977            ,0.40363             ,0.03                ,0.29407             ,0.0145              ,0.28199             ,0.4438              ,0.39139             ,0.19146             ,0.3395              ,0.17615             ,0.37543             ,0.2008              ,0.34646             ,0.54669             ,0.01113             ,0.16292             ,0.42194             ,0.26445             ,0.26568             ,0.46198             ,0.26148             ,0.3451              ,0.2316              ,0.39732             ,0.42658             
1300                ,0.81892             ,0.81836             ,0.05804             ,0.05794             ,3805                ,3621                ,513                 ,1090                ,0.27318             ,0.03246             ,0.03849             ,0.01024             ,0.00826             ,0.03363             ,0.05337             ,0.20315             ,0.14713             ,0.01035             ,0.12656             ,0.0012              ,0.25836             ,0.02297             ,0.08372             ,0.00659             ,0.22141             ,-0.06534            ,-0.01947            ,0.27137             ,0.09613             ,0.02857             ,0.12824             ,0.15479             ,0.1744              ,0.13175             ,0.06491             ,0.129               ,-0.05375            ,0.09545             ,0.07143             ,0.1424              ,0.39621             ,0.05483             ,0.1627              ,-0.0001             ,0.11185             ,0.01752             ,-0.04545            ,0.04743             ,0.15661             ,0.00086             ,0.13093             ,0.21889             ,-0.38119            ,0.01894             ,-0.20497            ,0.02029             ,0.22529             ,0.30567             ,0.21259             ,0.30195             ,0.15469             ,0.25295             ,0.3697              ,0.13321             ,0.56506             ,0.22373             ,0.37982             ,0.2054              ,0.24109             ,0.10884             ,0.27138             ,0.11435             ,0.22053             ,0.55631             ,0.56183             ,0.37202             ,0.27144             ,0.18709             ,0.54446             ,0.36076             ,393                 ,4082                ,1401                ,2471                ,-0.0                ,0.02437             ,0.09012             ,0.00237             ,0.12171             ,0.23065             ,0.05454             ,0.11643             ,0.00855             ,0.02498             ,-0.01166            ,0.27214             ,0.07772             ,-0.03297            ,0.09838             ,0.06241             ,0.10501             ,-0.0165             ,0.10652             ,0.02057             ,0.14488             ,0.00289             ,0.02071             ,0.12439             ,-0.00252            ,-0.00724            ,0.03853             ,0.0199              ,0.17625             ,0.10818             ,0.15933             ,0.10223             ,0.03455             ,0.0949              ,0.00142             ,0.18816             ,0.16249             ,0.00441             ,0.13186             ,0.11435             ,0.00901             ,0.34095             ,0.07822             ,0.0073              ,0.00011             ,0.03734             ,-0.03348            ,0.38364             ,0.03004             ,0.29123             ,0.01352             ,0.27723             ,0.42836             ,0.37786             ,0.19086             ,0.32986             ,0.17336             ,0.3679              ,0.19709             ,0.342               ,0.53125             ,0.01096             ,0.15792             ,0.41595             ,0.26004             ,0.26094             ,0.44543             ,0.25261             ,0.34066             ,0.23075             ,0.38713             ,0.4123              
1350                ,0.81976             ,0.81954             ,0.0579              ,0.05775             ,3805                ,3621                ,509                 ,1102                ,0.26227             ,0.02772             ,0.03274             ,0.00932             ,0.00645             ,0.03123             ,0.04702             ,0.18572             ,0.14027             ,0.00863             ,0.11493             ,0.00085             ,0.23907             ,0.01868             ,0.07325             ,0.0052              ,0.2044              ,-0.06737            ,-0.02183            ,0.25818             ,0.10018             ,0.02351             ,0.12839             ,0.13597             ,0.15756             ,0.1169              ,0.05471             ,0.11597             ,-0.05005            ,0.08371             ,0.06257             ,0.13174             ,0.38486             ,0.04585             ,0.15847             ,-0.00041            ,0.09976             ,0.01709             ,-0.04497            ,0.04703             ,0.14119             ,0.00094             ,0.13225             ,0.20416             ,-0.40104            ,0.01706             ,-0.20586            ,0.01312             ,0.22192             ,0.29885             ,0.21167             ,0.2936              ,0.15411             ,0.24753             ,0.36248             ,0.1341              ,0.55945             ,0.22253             ,0.37704             ,0.19991             ,0.2395              ,0.10312             ,0.27096             ,0.11607             ,0.22089             ,0.55403             ,0.55344             ,0.3658              ,0.27447             ,0.18237             ,0.54254             ,0.35955             ,393                 ,4077                ,1401                ,2471                ,-0.0                ,0.02018             ,0.07903             ,0.00255             ,0.11414             ,0.21246             ,0.04796             ,0.10233             ,0.00776             ,0.02193             ,-0.01028            ,0.2598              ,0.07056             ,-0.03358            ,0.08672             ,0.05396             ,0.09264             ,-0.01918            ,0.09348             ,0.01653             ,0.12973             ,0.0017              ,0.0175              ,0.11898             ,-0.00517            ,-0.00813            ,0.0322              ,0.01603             ,0.1616              ,0.10022             ,0.14334             ,0.08603             ,0.02924             ,0.08644             ,0.0014              ,0.16284             ,0.15051             ,0.00445             ,0.11714             ,0.11158             ,0.00804             ,0.32557             ,0.06779             ,0.00758             ,0.0001              ,0.0237              ,-0.03722            ,0.36403             ,0.03002             ,0.28837             ,0.01255             ,0.27252             ,0.41298             ,0.3643              ,0.19026             ,0.3213              ,0.17051             ,0.36031             ,0.19337             ,0.33732             ,0.51609             ,0.01077             ,0.15296             ,0.40991             ,0.25593             ,0.25614             ,0.42908             ,0.24365             ,0.33619             ,0.22968             ,0.37755             ,0.39816             
1400                ,0.81978             ,0.81983             ,0.0579              ,0.0577              ,3805                ,3621                ,505                 ,1113                ,0.25145             ,0.02332             ,0.02769             ,0.00846             ,0.00501             ,0.02893             ,0.04132             ,0.1694              ,0.13386             ,0.00714             ,0.10418             ,0.00059             ,0.22072             ,0.01508             ,0.06382             ,0.00411             ,0.18838             ,-0.06889            ,-0.02359            ,0.24525             ,0.10441             ,0.01922             ,0.1282              ,0.11797             ,0.14184             ,0.1035              ,0.04574             ,0.10385             ,-0.04655            ,0.07308             ,0.05422             ,0.12224             ,0.37378             ,0.03791             ,0.15433             ,-0.00053            ,0.08856             ,0.01692             ,-0.04448            ,0.04681             ,0.12682             ,0.00108             ,0.13315             ,0.18997             ,-0.42093            ,0.01539             ,-0.20626            ,0.0071              ,0.21856             ,0.29246             ,0.21063             ,0.28578             ,0.15352             ,0.24212             ,0.35573             ,0.13504             ,0.554               ,0.22138             ,0.37429             ,0.19447             ,0.23795             ,0.09784             ,0.27058             ,0.11774             ,0.22119             ,0.55178             ,0.54545             ,0.3598              ,0.27758             ,0.1776              ,0.54063             ,0.35831             ,393                 ,4071                ,1401                ,2471                ,0.0                 ,0.0166              ,0.06903             ,0.00274             ,0.10677             ,0.19521             ,0.04199             ,0.08956             ,0.00702             ,0.01917             ,-0.00882            ,0.24766             ,0.06359             ,-0.03476            ,0.0761              ,0.04641             ,0.08139             ,-0.02154            ,0.08163             ,0.01318             ,0.11576             ,0.00114             ,0.01465             ,0.11368             ,-0.00774            ,-0.00895            ,0.02675             ,0.01247             ,0.14768             ,0.09299             ,0.12841             ,0.07091             ,0.02465             ,0.07845             ,0.00123             ,0.13845             ,0.13886             ,0.00464             ,0.10363             ,0.10888             ,0.00689             ,0.31064             ,0.05784             ,0.00771             ,9e-05               ,0.01089             ,-0.04072            ,0.34504             ,0.02995             ,0.28552             ,0.01155             ,0.26783             ,0.39801             ,0.35098             ,0.18983             ,0.31397             ,0.16761             ,0.35323             ,0.18985             ,0.33278             ,0.50142             ,0.01059             ,0.1479              ,0.40434             ,0.25211             ,0.25172             ,0.41328             ,0.23495             ,0.33187             ,0.22855             ,0.36877             ,0.38445             
1450                ,0.82211             ,0.82055             ,0.05752             ,0.05759             ,3805                ,3622                ,503                 ,1123                ,0.24074             ,0.01943             ,0.02329             ,0.00765             ,0.00385             ,0.02676             ,0.03621             ,0.15421             ,0.12794             ,0.00587             ,0.09461             ,0.00041             ,0.20335             ,0.01208             ,0.05543             ,0.0033              ,0.17336             ,-0.06965            ,-0.02463            ,0.23286             ,0.1082              ,0.01561             ,0.12765             ,0.10081             ,0.12726             ,0.09208             ,0.03812             ,0.0927              ,-0.04394            ,0.06351             ,0.04676             ,0.11377             ,0.36403             ,0.0309              ,0.15087             ,-0.00067            ,0.07833             ,0.01702             ,-0.04393            ,0.04657             ,0.11345             ,0.00115             ,0.13345             ,0.17658             ,-0.43716            ,0.01379             ,-0.20656            ,0.00236             ,0.21522             ,0.28727             ,0.20985             ,0.279               ,0.15325             ,0.23683             ,0.34994             ,0.13603             ,0.5492              ,0.22072             ,0.37178             ,0.18994             ,0.23666             ,0.09349             ,0.27023             ,0.11943             ,0.22133             ,0.55001             ,0.53868             ,0.35445             ,0.2802              ,0.17336             ,0.53884             ,0.35743             ,393                 ,4065                ,1401                ,2471                ,0.0                 ,0.01357             ,0.06005             ,0.00289             ,0.09965             ,0.17892             ,0.0366              ,0.07803             ,0.00632             ,0.01674             ,-0.00742            ,0.23583             ,0.05692             ,-0.03645            ,0.06651             ,0.03983             ,0.07119             ,-0.02332            ,0.07093             ,0.01042             ,0.10292             ,0.00113             ,0.0122              ,0.10851             ,-0.01037            ,-0.00957            ,0.02207             ,0.00919             ,0.13452             ,0.08645             ,0.1145              ,0.05731             ,0.02069             ,0.07118             ,0.00113             ,0.11589             ,0.12763             ,0.0048              ,0.09128             ,0.10617             ,0.00559             ,0.2968              ,0.04859             ,0.00773             ,0.0001              ,-0.00106            ,-0.04389            ,0.32669             ,0.03006             ,0.28273             ,0.01056             ,0.26327             ,0.3843              ,0.33803             ,0.18975             ,0.30808             ,0.16473             ,0.34758             ,0.18659             ,0.32876             ,0.4879              ,0.0104              ,0.14312             ,0.39993             ,0.24866             ,0.24838             ,0.39872             ,0.22676             ,0.3278              ,0.22747             ,0.36139             ,0.37167             
1500                ,0.82288             ,0.82126             ,0.0574              ,0.05747             ,3805                ,3622                ,503                 ,1132                ,0.23014             ,0.01597             ,0.01946             ,0.00689             ,0.00295             ,0.02467             ,0.03155             ,0.14006             ,0.12248             ,0.00477             ,0.08598             ,0.00028             ,0.18689             ,0.0096              ,0.04792             ,0.00263             ,0.15928             ,-0.06983            ,-0.02536            ,0.22069             ,0.1116              ,0.01258             ,0.12654             ,0.08454             ,0.11371             ,0.08198             ,0.03145             ,0.08247             ,-0.04192            ,0.05491             ,0.03996             ,0.10597             ,0.3545              ,0.02496             ,0.14734             ,-0.00054            ,0.06895             ,0.01695             ,-0.04324            ,0.04607             ,0.10118             ,0.00127             ,0.13372             ,0.16358             ,-0.45369            ,0.01253             ,-0.20645            ,0.00063             ,0.21183             ,0.28188             ,0.20866             ,0.27218             ,0.15289             ,0.23148             ,0.34434             ,0.13715             ,0.54456             ,0.21955             ,0.3694              ,0.18499             ,0.23516             ,0.08879             ,0.26981             ,0.12073             ,0.22135             ,0.54795             ,0.53193             ,0.34929             ,0.28312             ,0.16864             ,0.53714             ,0.35614             ,393                 ,4059                ,1401                ,2471                ,0.0                 ,0.01102             ,0.052               ,0.00306             ,0.09273             ,0.16355             ,0.03176             ,0.06767             ,0.00568             ,0.01447             ,-0.00609            ,0.22429             ,0.05031             ,-0.03761            ,0.05784             ,0.03385             ,0.06198             ,-0.02494            ,0.06129             ,0.00817             ,0.09115             ,0.00144             ,0.01001             ,0.10337             ,-0.01219            ,-0.01013            ,0.0181              ,0.00629             ,0.12211             ,0.08055             ,0.10164             ,0.04502             ,0.01734             ,0.06497             ,0.00111             ,0.09525             ,0.1167              ,0.00486             ,0.08003             ,0.10404             ,0.00418             ,0.28382             ,0.04004             ,0.00764             ,9e-05               ,-0.01159            ,-0.04681            ,0.30912             ,0.02987             ,0.27971             ,0.00952             ,0.25879             ,0.37056             ,0.32506             ,0.18942             ,0.30226             ,0.16173             ,0.34203             ,0.18329             ,0.32477             ,0.47485             ,0.0102              ,0.1381              ,0.39561             ,0.2454              ,0.24506             ,0.38443             ,0.21877             ,0.32367             ,0.22623             ,0.35442             ,0.35947             
1550                ,0.82336             ,0.82214             ,0.05732             ,0.05733             ,3805                ,3622                ,500                 ,1139                ,0.21968             ,0.01289             ,0.01617             ,0.00619             ,0.00226             ,0.0227              ,0.02753             ,0.12693             ,0.1172              ,0.00385             ,0.07769             ,0.00019             ,0.17133             ,0.00756             ,0.04125             ,0.00214             ,0.146               ,-0.06851            ,-0.02596            ,0.2088              ,0.11506             ,0.01007             ,0.12395             ,0.06982             ,0.10121             ,0.07311             ,0.02607             ,0.07302             ,-0.04125            ,0.0472              ,0.03331             ,0.09923             ,0.34448             ,0.01967             ,0.14391             ,-0.00043            ,0.0604              ,0.01669             ,-0.04292            ,0.04512             ,0.08977             ,0.00161             ,0.13339             ,0.15135             ,-0.46858            ,0.01148             ,-0.20697            ,0.00065             ,0.2085              ,0.27655             ,0.20728             ,0.26588             ,0.1528              ,0.22632             ,0.33908             ,0.138               ,0.53991             ,0.21861             ,0.36704             ,0.18006             ,0.23363             ,0.08459             ,0.26963             ,0.12226             ,0.22139             ,0.54591             ,0.52513             ,0.34419             ,0.28612             ,0.1639              ,0.5355              ,0.3549              ,394                 ,4052                ,1401                ,2471                ,0.0                 ,0.0089              ,0.04493             ,0.00324             ,0.08607             ,0.14911             ,0.02743             ,0.05842             ,0.00507             ,0.01247             ,-0.00482            ,0.21302             ,0.0436              ,-0.03778            ,0.05009             ,0.02837             ,0.0537              ,-0.02613            ,0.05265             ,0.00636             ,0.08043             ,0.00202             ,0.00821             ,0.09842             ,-0.01499            ,-0.01066            ,0.01474             ,0.00335             ,0.11042             ,0.07486             ,0.08975             ,0.03379             ,0.01449             ,0.05945             ,0.001               ,0.07648             ,0.10613             ,0.00488             ,0.06982             ,0.10159             ,0.00278             ,0.27079             ,0.03181             ,0.00742             ,7e-05               ,-0.02092            ,-0.04937            ,0.29232             ,0.02958             ,0.27686             ,0.00849             ,0.25445             ,0.35718             ,0.31258             ,0.18928             ,0.29786             ,0.15865             ,0.33656             ,0.18004             ,0.3208              ,0.46219             ,0.01                ,0.13321             ,0.39129             ,0.24227             ,0.24168             ,0.37092             ,0.21105             ,0.31962             ,0.22487             ,0.34764             ,0.34765             
1600                ,0.8229              ,0.82253             ,0.05739             ,0.05727             ,3804                ,3621                ,496                 ,1144                ,0.20939             ,0.01025             ,0.01335             ,0.00553             ,0.00174             ,0.02084             ,0.02398             ,0.1148              ,0.11231             ,0.00308             ,0.06991             ,0.00012             ,0.15664             ,0.0059              ,0.0354              ,0.00178             ,0.13367             ,-0.06805            ,-0.02642            ,0.19739             ,0.11845             ,0.00801             ,0.12179             ,0.05551             ,0.08972             ,0.06535             ,0.02194             ,0.06448             ,-0.03943            ,0.0404              ,0.02728             ,0.09329             ,0.33478             ,0.01498             ,0.14075             ,-0.00044            ,0.05254             ,0.01658             ,-0.04258            ,0.04512             ,0.0792              ,0.00188             ,0.13259             ,0.13984             ,-0.48082            ,0.01074             ,-0.20755            ,0.00082             ,0.20521             ,0.27162             ,0.20579             ,0.25998             ,0.15236             ,0.22113             ,0.33436             ,0.13863             ,0.53556             ,0.21798             ,0.36481             ,0.17571             ,0.23203             ,0.08099             ,0.26955             ,0.12383             ,0.22152             ,0.54404             ,0.51872             ,0.33936             ,0.28886             ,0.15939             ,0.53399             ,0.35384             ,394                 ,4046                ,1401                ,2470                ,0.0                 ,0.00714             ,0.03866             ,0.00347             ,0.07966             ,0.13559             ,0.02357             ,0.0502              ,0.00452             ,0.01067             ,-0.0037             ,0.20211             ,0.03699             ,-0.03874            ,0.04317             ,0.02352             ,0.0463              ,-0.02707            ,0.04499             ,0.0049              ,0.0707              ,0.0027              ,0.00665             ,0.09347             ,-0.01714            ,-0.01083            ,0.01192             ,0.00037             ,0.09946             ,0.0702              ,0.07874             ,0.02401             ,0.01208             ,0.05398             ,0.00103             ,0.05847             ,0.09589             ,0.00503             ,0.06054             ,0.09858             ,0.00124             ,0.25763             ,0.0245              ,0.00724             ,8e-05               ,-0.02976            ,-0.05196            ,0.27597             ,0.02942             ,0.27413             ,0.0075              ,0.25043             ,0.34436             ,0.3004              ,0.18929             ,0.29423             ,0.15561             ,0.33146             ,0.17685             ,0.31692             ,0.45031             ,0.00978             ,0.1287              ,0.38714             ,0.23944             ,0.23868             ,0.35787             ,0.20353             ,0.31579             ,0.22338             ,0.34178             ,0.33659             
