epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24,GNDI4Alpha_1:i,GNDI4Alpha_1:j,GNDI4Alpha_1:k,GNDI4Alpha_1:l,GNDI4Alpha_1:alpha1_1,GNDI4Alpha_1:alpha1_2,GNDI4Alpha_1:alpha1_3,GNDI4Alpha_1:alpha1_4,GNDI4Alpha_1:alpha1_5,GNDI4Alpha_1:alpha1_6,GNDI4Alpha_1:alpha1_7,GNDI4Alpha_1:alpha1_8,GNDI4Alpha_1:alpha1_9,GNDI4Alpha_1:alpha1_10,GNDI4Alpha_1:alpha1_11,GNDI4Alpha_1:alpha1_12,GNDI4Alpha_1:alpha1_13,GNDI4Alpha_1:alpha1_14,GNDI4Alpha_1:alpha1_15,GNDI4Alpha_1:alpha1_16,GNDI4Alpha_1:alpha1_17,GNDI4Alpha_1:alpha1_18,GNDI4Alpha_1:alpha1_19,GNDI4Alpha_1:alpha1_20,GNDI4Alpha_1:alpha1_21,GNDI4Alpha_1:alpha1_22,GNDI4Alpha_1:alpha1_23,GNDI4Alpha_1:alpha1_24,GNDI4Alpha_1:alpha2_1,GNDI4Alpha_1:alpha2_2,GNDI4Alpha_1:alpha2_3,GNDI4Alpha_1:alpha2_4,GNDI4Alpha_1:alpha2_5,GNDI4Alpha_1:alpha2_6,GNDI4Alpha_1:alpha2_7,GNDI4Alpha_1:alpha2_8,GNDI4Alpha_1:alpha2_9,GNDI4Alpha_1:alpha2_10,GNDI4Alpha_1:alpha2_11,GNDI4Alpha_1:alpha2_12,GNDI4Alpha_1:alpha2_13,GNDI4Alpha_1:alpha2_14,GNDI4Alpha_1:alpha2_15,GNDI4Alpha_1:alpha2_16,GNDI4Alpha_1:alpha2_17,GNDI4Alpha_1:alpha2_18,GNDI4Alpha_1:alpha2_19,GNDI4Alpha_1:alpha2_20,GNDI4Alpha_1:alpha2_21,GNDI4Alpha_1:alpha2_22,GNDI4Alpha_1:alpha2_23,GNDI4Alpha_1:alpha2_24,GNDI4Alpha_1:alpha3_1,GNDI4Alpha_1:alpha3_2,GNDI4Alpha_1:alpha3_3,GNDI4Alpha_1:alpha3_4,GNDI4Alpha_1:alpha3_5,GNDI4Alpha_1:alpha3_6,GNDI4Alpha_1:alpha3_7,GNDI4Alpha_1:alpha3_8,GNDI4Alpha_1:alpha3_9,GNDI4Alpha_1:alpha3_10,GNDI4Alpha_1:alpha3_11,GNDI4Alpha_1:alpha3_12,GNDI4Alpha_1:alpha3_13,GNDI4Alpha_1:alpha3_14,GNDI4Alpha_1:alpha3_15,GNDI4Alpha_1:alpha3_16,GNDI4Alpha_1:alpha3_17,GNDI4Alpha_1:alpha3_18,GNDI4Alpha_1:alpha3_19,GNDI4Alpha_1:alpha3_20,GNDI4Alpha_1:alpha3_21,GNDI4Alpha_1:alpha3_22,GNDI4Alpha_1:alpha3_23,GNDI4Alpha_1:alpha3_24
1050                ,0.79752             ,0.79439             ,0.06137             ,0.06164             ,377                 ,2470                ,2239                ,3448                ,0.10249             ,0.03132             ,0.11679             ,0.01744             ,0.13938             ,0.03045             ,0.22984             ,0.35576             ,0.11745             ,0.38972             ,0.14612             ,0.01175             ,-0.02307            ,0.2862              ,0.46688             ,0.13095             ,0.40447             ,-0.00899            ,0.02381             ,0.13682             ,0.21272             ,0.03765             ,0.10073             ,0.16339             ,0.33102             ,0.01939             ,0.0525              ,-0.01187            ,0.01605             ,0.01209             ,-0.02183            ,0.36677             ,0.00831             ,0.33042             ,0.27415             ,-0.05952            ,0.15954             ,0.54022             ,0.31825             ,0.48359             ,0.19829             ,0.05411             ,0.00853             ,0.17219             ,0.09961             ,0.22406             ,-0.17255            ,0.30588             ,0.7023              ,0.22613             ,0.1972              ,0.28709             ,0.60805             ,0.31332             ,0.23257             ,0.53816             ,0.53511             ,0.05742             ,0.38236             ,0.47294             ,0.03074             ,0.70284             ,0.71058             ,0.42307             ,0.68288             ,0.22518             ,0.00269             ,0.44301             ,0.26076             ,0.58112             ,0.68215             ,0.32498             ,2652                ,965                 ,1723                ,238                 ,0.3786              ,0.46441             ,0.16761             ,0.28937             ,0.2225              ,0.02031             ,-0.00505            ,0.09387             ,0.29746             ,0.43348             ,0.32616             ,0.04496             ,0.29128             ,0.32828             ,0.42442             ,0.00238             ,0.17556             ,0.15094             ,0.53816             ,0.19764             ,0.01549             ,0.26777             ,0.30764             ,0.18286             ,0.54597             ,0.16268             ,0.18985             ,0.15415             ,-0.06341            ,0.05042             ,0.58489             ,0.14929             ,0.30092             ,0.1495              ,0.15928             ,-0.05668            ,0.63738             ,0.60665             ,0.44156             ,0.01894             ,0.38799             ,0.01159             ,0.26872             ,0.02079             ,0.15941             ,0.26534             ,0.27222             ,0.06007             ,0.51643             ,0.58507             ,0.33431             ,0.3499              ,0.05108             ,0.27666             ,0.71895             ,0.6862              ,0.75098             ,0.73186             ,0.3366              ,0.59484             ,0.53225             ,0.16534             ,0.38582             ,0.02158             ,0.75968             ,0.23687             ,0.49214             ,0.56671             ,0.02743             ,0.54528             ,0.53552             ,0.65409             
1100                ,0.7983              ,0.79471             ,0.06125             ,0.06159             ,377                 ,2471                ,2239                ,3447                ,0.10015             ,0.02581             ,0.10427             ,0.01387             ,0.12754             ,0.02431             ,0.20897             ,0.34381             ,0.10481             ,0.37092             ,0.1424              ,0.0124              ,-0.02022            ,0.27935             ,0.46208             ,0.12671             ,0.38852             ,-0.00934            ,0.0227              ,0.12443             ,0.19354             ,0.03595             ,0.08734             ,0.15136             ,0.31579             ,0.01665             ,0.0521              ,-0.0127             ,0.01471             ,0.00967             ,-0.02202            ,0.34578             ,0.00622             ,0.30617             ,0.2519              ,-0.06476            ,0.14216             ,0.52202             ,0.30896             ,0.46978             ,0.19257             ,0.04661             ,0.00732             ,0.15654             ,0.0881              ,0.2243              ,-0.17231            ,0.28876             ,0.68993             ,0.22571             ,0.19748             ,0.28537             ,0.59787             ,0.30523             ,0.23327             ,0.53324             ,0.52464             ,0.05903             ,0.36999             ,0.46682             ,0.02987             ,0.6926              ,0.70557             ,0.41715             ,0.66984             ,0.22305             ,0.00256             ,0.43235             ,0.25503             ,0.57688             ,0.67282             ,0.32261             ,2652                ,965                 ,1724                ,238                 ,0.36212             ,0.4417              ,0.15526             ,0.2763              ,0.20142             ,0.01778             ,-0.00176            ,0.09272             ,0.28876             ,0.41334             ,0.3106              ,0.03705             ,0.28774             ,0.32514             ,0.41365             ,0.00166             ,0.16683             ,0.134               ,0.52386             ,0.19111             ,0.01201             ,0.26407             ,0.30385             ,0.17215             ,0.52118             ,0.15675             ,0.16652             ,0.14198             ,-0.0618             ,0.0466              ,0.57686             ,0.13728             ,0.29675             ,0.14621             ,0.14085             ,-0.05494            ,0.61923             ,0.58807             ,0.42894             ,0.01466             ,0.3788              ,0.0097              ,0.26421             ,0.01844             ,0.14175             ,0.24417             ,0.24925             ,0.05534             ,0.49408             ,0.56895             ,0.32131             ,0.34366             ,0.05154             ,0.27558             ,0.70554             ,0.67719             ,0.7406              ,0.71882             ,0.33404             ,0.5905              ,0.52145             ,0.16482             ,0.38308             ,0.01993             ,0.74573             ,0.23565             ,0.48956             ,0.56128             ,0.0266              ,0.54302             ,0.5335              ,0.64611             
1150                ,0.79898             ,0.79516             ,0.06115             ,0.06152             ,377                 ,2471                ,2239                ,3447                ,0.09775             ,0.0211              ,0.09272             ,0.01094             ,0.11632             ,0.01924             ,0.18944             ,0.33202             ,0.09316             ,0.35242             ,0.13856             ,0.01288             ,-0.01765            ,0.27265             ,0.45715             ,0.12239             ,0.37279             ,-0.00909            ,0.02172             ,0.11273             ,0.17554             ,0.0343              ,0.07511             ,0.13977             ,0.30198             ,0.0141              ,0.05179             ,-0.01347            ,0.01334             ,0.00774             ,-0.02222            ,0.32571             ,0.00415             ,0.28353             ,0.23091             ,-0.069              ,0.12618             ,0.50394             ,0.29949             ,0.45574             ,0.18703             ,0.03948             ,0.00775             ,0.14172             ,0.07763             ,0.22484             ,-0.17154            ,0.27472             ,0.67759             ,0.22527             ,0.19776             ,0.28366             ,0.5875              ,0.29711             ,0.23378             ,0.52824             ,0.51402             ,0.06097             ,0.35785             ,0.46069             ,0.02893             ,0.68229             ,0.70043             ,0.41102             ,0.65655             ,0.22075             ,0.00253             ,0.4216              ,0.24921             ,0.57272             ,0.66279             ,0.32018             ,2651                ,964                 ,1727                ,238                 ,0.34579             ,0.41946             ,0.14339             ,0.2634              ,0.18168             ,0.01586             ,0.00161             ,0.09155             ,0.28005             ,0.39347             ,0.29526             ,0.02999             ,0.28399             ,0.32193             ,0.4028              ,0.00114             ,0.15828             ,0.11846             ,0.5094              ,0.18694             ,0.00922             ,0.2603              ,0.29991             ,0.1617              ,0.49712             ,0.15198             ,0.14586             ,0.1303              ,-0.06017            ,0.04308             ,0.56871             ,0.12575             ,0.29258             ,0.14293             ,0.12398             ,-0.05309            ,0.60098             ,0.56946             ,0.41639             ,0.01123             ,0.36942             ,0.0081              ,0.25967             ,0.01613             ,0.12549             ,0.22368             ,0.22752             ,0.05121             ,0.47254             ,0.55301             ,0.30857             ,0.33725             ,0.05202             ,0.27445             ,0.69195             ,0.66801             ,0.73                ,0.7055              ,0.33145             ,0.58606             ,0.51059             ,0.16432             ,0.38032             ,0.01847             ,0.73152             ,0.23441             ,0.48687             ,0.55571             ,0.02567             ,0.54068             ,0.53138             ,0.63805             
1200                ,0.79948             ,0.79543             ,0.06107             ,0.06148             ,376                 ,2470                ,2239                ,3448                ,0.09535             ,0.01713             ,0.08211             ,0.00855             ,0.10574             ,0.01509             ,0.17124             ,0.32034             ,0.08246             ,0.33427             ,0.13453             ,0.01308             ,-0.01535            ,0.26606             ,0.4521              ,0.11794             ,0.35726             ,-0.00842            ,0.0206              ,0.10172             ,0.15873             ,0.03272             ,0.06407             ,0.12874             ,0.2895              ,0.01174             ,0.05156             ,-0.01411            ,0.012               ,0.00624             ,-0.02241            ,0.30655             ,0.00216             ,0.26245             ,0.21107             ,-0.07243            ,0.11153             ,0.48599             ,0.28994             ,0.44164             ,0.18149             ,0.03252             ,0.00633             ,0.12786             ,0.06816             ,0.22549             ,-0.17036            ,0.26301             ,0.66547             ,0.22487             ,0.19799             ,0.282               ,0.57694             ,0.28891             ,0.23428             ,0.52314             ,0.50321             ,0.06324             ,0.3459              ,0.45476             ,0.02783             ,0.67191             ,0.69516             ,0.40459             ,0.64305             ,0.21832             ,0.0023              ,0.41055             ,0.2435              ,0.56861             ,0.65229             ,0.31782             ,2651                ,964                 ,1727                ,238                 ,0.32971             ,0.39776             ,0.13213             ,0.25069             ,0.16325             ,0.01438             ,0.00499             ,0.09035             ,0.27131             ,0.37399             ,0.28017             ,0.0243              ,0.28013             ,0.31861             ,0.39185             ,0.00077             ,0.14991             ,0.10428             ,0.49482             ,0.18455             ,0.007               ,0.25644             ,0.29581             ,0.15157             ,0.47337             ,0.14834             ,0.12701             ,0.11912             ,-0.05853            ,0.03989             ,0.56039             ,0.11468             ,0.2884              ,0.13971             ,0.10857             ,-0.05161            ,0.58263             ,0.55081             ,0.40385             ,0.00852             ,0.36                ,0.00676             ,0.25511             ,0.01386             ,0.11057             ,0.20395             ,0.20708             ,0.04776             ,0.45209             ,0.53729             ,0.29645             ,0.33072             ,0.05256             ,0.27319             ,0.67825             ,0.65864             ,0.71918             ,0.69201             ,0.32882             ,0.5815              ,0.49975             ,0.1638              ,0.37747             ,0.01712             ,0.71699             ,0.23315             ,0.48411             ,0.54993             ,0.02477             ,0.53824             ,0.52912             ,0.62994             
1250                ,0.79994             ,0.79563             ,0.061               ,0.06145             ,376                 ,2471                ,2239                ,3448                ,0.09297             ,0.0138              ,0.07242             ,0.00663             ,0.0958              ,0.01173             ,0.15431             ,0.30871             ,0.0727              ,0.31649             ,0.13039             ,0.0131              ,-0.01329            ,0.25948             ,0.44692             ,0.11342             ,0.34191             ,-0.00745            ,0.01949             ,0.09144             ,0.14306             ,0.03121             ,0.05435             ,0.11829             ,0.27807             ,0.00957             ,0.05136             ,-0.01447            ,0.01069             ,0.00509             ,-0.02259            ,0.28821             ,0.00021             ,0.24231             ,0.19238             ,-0.07537            ,0.09817             ,0.4682              ,0.28022             ,0.42739             ,0.1758              ,0.02612             ,0.00502             ,0.11488             ,0.05957             ,0.22627             ,-0.16886            ,0.25322             ,0.65365             ,0.22445             ,0.19821             ,0.28033             ,0.56627             ,0.28062             ,0.23476             ,0.51795             ,0.4923              ,0.06549             ,0.33435             ,0.44901             ,0.02672             ,0.66145             ,0.68977             ,0.39791             ,0.62945             ,0.21588             ,0.00207             ,0.39939             ,0.23789             ,0.56455             ,0.64144             ,0.31558             ,2651                ,964                 ,1727                ,238                 ,0.31388             ,0.3766              ,0.12142             ,0.23819             ,0.14611             ,0.01322             ,0.00822             ,0.0891              ,0.26257             ,0.35487             ,0.26537             ,0.01953             ,0.27615             ,0.31523             ,0.38083             ,0.00051             ,0.1417              ,0.09138             ,0.48016             ,0.1832              ,0.00525             ,0.25252             ,0.29158             ,0.14174             ,0.45031             ,0.14548             ,0.11057             ,0.1085              ,-0.05688            ,0.03684             ,0.55198             ,0.10405             ,0.28418             ,0.13647             ,0.0946              ,-0.05018            ,0.56429             ,0.53222             ,0.39133             ,0.00639             ,0.35047             ,0.00563             ,0.25051             ,0.01164             ,0.09695             ,0.18513             ,0.18794             ,0.04468             ,0.43287             ,0.52178             ,0.28482             ,0.32406             ,0.05315             ,0.27189             ,0.66446             ,0.64909             ,0.7082              ,0.6783              ,0.3261              ,0.57684             ,0.48896             ,0.16327             ,0.37458             ,0.0158              ,0.70223             ,0.23189             ,0.48131             ,0.54402             ,0.0238              ,0.53574             ,0.52675             ,0.62176             
1300                ,0.80036             ,0.79598             ,0.06094             ,0.0614              ,376                 ,2470                ,2239                ,3448                ,0.09059             ,0.01102             ,0.06362             ,0.00511             ,0.08649             ,0.00903             ,0.13863             ,0.29708             ,0.06384             ,0.29908             ,0.12616             ,0.01313             ,-0.01144            ,0.25287             ,0.44162             ,0.10884             ,0.3268              ,-0.00634            ,0.0184              ,0.0819              ,0.1285              ,0.02971             ,0.04601             ,0.10844             ,0.26758             ,0.00763             ,0.0512              ,-0.01449            ,0.00952             ,0.0042              ,-0.02277            ,0.27069             ,-0.00169            ,0.22302             ,0.17484             ,-0.07806            ,0.08603             ,0.45059             ,0.2704              ,0.41308             ,0.16996             ,0.01995             ,0.00406             ,0.10274             ,0.05182             ,0.22707             ,-0.16714            ,0.24493             ,0.64226             ,0.22403             ,0.19843             ,0.27873             ,0.55546             ,0.27231             ,0.23519             ,0.51274             ,0.48134             ,0.06765             ,0.32337             ,0.44334             ,0.02562             ,0.65101             ,0.68424             ,0.39108             ,0.61589             ,0.21342             ,0.00184             ,0.38822             ,0.23235             ,0.56043             ,0.63051             ,0.31332             ,2649                ,965                 ,1727                ,238                 ,0.2983              ,0.35602             ,0.11128             ,0.22594             ,0.13021             ,0.01232             ,0.01131             ,0.08781             ,0.25386             ,0.33618             ,0.25091             ,0.01557             ,0.27205             ,0.31177             ,0.36977             ,0.00034             ,0.13366             ,0.07972             ,0.46544             ,0.18269             ,0.0039              ,0.24852             ,0.28723             ,0.13225             ,0.42803             ,0.14333             ,0.09559             ,0.09841             ,-0.05522            ,0.03404             ,0.54348             ,0.09382             ,0.27991             ,0.13322             ,0.082               ,-0.04876            ,0.54598             ,0.51369             ,0.37887             ,0.00474             ,0.34086             ,0.00469             ,0.24586             ,0.00949             ,0.08458             ,0.16729             ,0.17008             ,0.04183             ,0.41503             ,0.50658             ,0.27338             ,0.31731             ,0.05376             ,0.27053             ,0.65067             ,0.63942             ,0.69711             ,0.66442             ,0.32334             ,0.57207             ,0.47806             ,0.16274             ,0.37166             ,0.01445             ,0.68738             ,0.23061             ,0.47843             ,0.53809             ,0.02277             ,0.53315             ,0.52429             ,0.61346             
1350                ,0.80076             ,0.7962              ,0.06088             ,0.06137             ,376                 ,2471                ,2239                ,3448                ,0.08821             ,0.00873             ,0.05566             ,0.00391             ,0.07781             ,0.00688             ,0.12414             ,0.28547             ,0.05584             ,0.2821              ,0.12183             ,0.01311             ,-0.00979            ,0.24623             ,0.4362              ,0.10421             ,0.31189             ,-0.00515            ,0.01733             ,0.07308             ,0.11502             ,0.02824             ,0.0387              ,0.09912             ,0.25794             ,0.00591             ,0.05105             ,-0.01422            ,0.00844             ,0.00352             ,-0.02294            ,0.25381             ,-0.0035             ,0.20447             ,0.15839             ,-0.08075            ,0.07505             ,0.43313             ,0.2605              ,0.39871             ,0.16392             ,0.01394             ,0.00304             ,0.09146             ,0.04485             ,0.22783             ,-0.16523            ,0.23721             ,0.63096             ,0.22357             ,0.19864             ,0.2771              ,0.54454             ,0.26396             ,0.23559             ,0.50742             ,0.4703              ,0.06971             ,0.31272             ,0.43766             ,0.02453             ,0.6405              ,0.67859             ,0.38406             ,0.60229             ,0.21096             ,0.00159             ,0.37702             ,0.22691             ,0.55623             ,0.61941             ,0.31096             ,2649                ,965                 ,1727                ,238                 ,0.28298             ,0.33603             ,0.10171             ,0.21395             ,0.11553             ,0.0116              ,0.01425             ,0.08649             ,0.24518             ,0.31793             ,0.23681             ,0.01235             ,0.26787             ,0.30822             ,0.35866             ,0.00022             ,0.12583             ,0.06923             ,0.45066             ,0.18271             ,0.00285             ,0.24446             ,0.28275             ,0.1231              ,0.4064              ,0.14179             ,0.08155             ,0.08883             ,-0.05356            ,0.03146             ,0.53488             ,0.08398             ,0.27559             ,0.12993             ,0.0707              ,-0.04735            ,0.52764             ,0.49523             ,0.36646             ,0.00348             ,0.33122             ,0.00391             ,0.24117             ,0.00737             ,0.07338             ,0.15045             ,0.15345             ,0.03927             ,0.39802             ,0.49149             ,0.26221             ,0.31046             ,0.05441             ,0.26911             ,0.63686             ,0.62962             ,0.68589             ,0.65039             ,0.3205              ,0.56717             ,0.46702             ,0.16218             ,0.36868             ,0.01298             ,0.67237             ,0.2293              ,0.47547             ,0.53203             ,0.02167             ,0.53048             ,0.52172             ,0.60504             
1400                ,0.80114             ,0.79639             ,0.06082             ,0.06134             ,376                 ,2471                ,2239                ,3448                ,0.08585             ,0.00685             ,0.04851             ,0.00298             ,0.06975             ,0.0052              ,0.11081             ,0.27385             ,0.04865             ,0.26555             ,0.11744             ,0.01319             ,-0.00834            ,0.23949             ,0.43066             ,0.09953             ,0.29724             ,-0.00394            ,0.01628             ,0.06496             ,0.10258             ,0.02679             ,0.03226             ,0.09033             ,0.24879             ,0.00437             ,0.05091             ,-0.01378            ,0.00741             ,0.00302             ,-0.02311            ,0.23741             ,-0.00521            ,0.18674             ,0.14304             ,-0.08346            ,0.06518             ,0.41577             ,0.25052             ,0.38426             ,0.15777             ,0.00818             ,0.00176             ,0.08103             ,0.0386              ,0.2286              ,-0.16321            ,0.23005             ,0.61976             ,0.22312             ,0.19886             ,0.27556             ,0.53352             ,0.25559             ,0.23604             ,0.50203             ,0.45922             ,0.07166             ,0.30241             ,0.43193             ,0.0235              ,0.62996             ,0.6728              ,0.37687             ,0.58868             ,0.20853             ,0.00132             ,0.36577             ,0.2216              ,0.55195             ,0.60821             ,0.30854             ,2649                ,965                 ,1727                ,238                 ,0.26801             ,0.31664             ,0.09271             ,0.20224             ,0.10203             ,0.01101             ,0.01703             ,0.08512             ,0.23656             ,0.30014             ,0.2231              ,0.00981             ,0.26358             ,0.3046              ,0.34754             ,0.00014             ,0.11817             ,0.05982             ,0.43584             ,0.18301             ,0.00206             ,0.24033             ,0.27815             ,0.1143              ,0.38554             ,0.14065             ,0.06839             ,0.0797              ,-0.0519             ,0.02908             ,0.52617             ,0.07456             ,0.2712              ,0.12661             ,0.06061             ,-0.04601            ,0.50928             ,0.4769              ,0.3541              ,0.00253             ,0.32151             ,0.00324             ,0.23642             ,0.00534             ,0.06329             ,0.13466             ,0.13804             ,0.03682             ,0.38219             ,0.47659             ,0.25151             ,0.30354             ,0.0551              ,0.26763             ,0.62305             ,0.6197              ,0.67459             ,0.63622             ,0.31762             ,0.56217             ,0.45589             ,0.1616              ,0.36566             ,0.01143             ,0.65723             ,0.22799             ,0.47246             ,0.52586             ,0.0205              ,0.52774             ,0.51907             ,0.59652             
1450                ,0.80152             ,0.79657             ,0.06076             ,0.06131             ,376                 ,2470                ,2239                ,3448                ,0.0835              ,0.00533             ,0.04212             ,0.00227             ,0.0623              ,0.00388             ,0.09859             ,0.26226             ,0.04222             ,0.24948             ,0.11301             ,0.0133              ,-0.0071             ,0.23268             ,0.425               ,0.09483             ,0.28292             ,-0.00275            ,0.01525             ,0.05752             ,0.09116             ,0.02539             ,0.02684             ,0.08219             ,0.24028             ,0.003               ,0.05077             ,-0.0134             ,0.00637             ,0.00264             ,-0.02327            ,0.22177             ,-0.00685            ,0.16962             ,0.12874             ,-0.08584            ,0.05633             ,0.39862             ,0.24047             ,0.36975             ,0.15149             ,0.00286             ,0.00037             ,0.07142             ,0.03301             ,0.22941             ,-0.16108            ,0.22441             ,0.60921             ,0.22271             ,0.19911             ,0.27428             ,0.52243             ,0.24727             ,0.23649             ,0.49679             ,0.44824             ,0.07353             ,0.293               ,0.42646             ,0.02253             ,0.61963             ,0.66691             ,0.36954             ,0.57536             ,0.2062              ,0.00104             ,0.35459             ,0.21652             ,0.54767             ,0.59715             ,0.30638             ,2649                ,965                 ,1727                ,238                 ,0.25346             ,0.29788             ,0.08425             ,0.19082             ,0.08964             ,0.01054             ,0.01965             ,0.08371             ,0.22803             ,0.28284             ,0.20978             ,0.00783             ,0.25918             ,0.30091             ,0.33646             ,9e-05               ,0.11071             ,0.05145             ,0.42101             ,0.18357             ,0.00147             ,0.23614             ,0.27345             ,0.10587             ,0.36573             ,0.13982             ,0.05601             ,0.07097             ,-0.05023            ,0.02685             ,0.51737             ,0.0656              ,0.26672             ,0.12333             ,0.05168             ,-0.04482            ,0.49105             ,0.45873             ,0.34179             ,0.00182             ,0.31174             ,0.0027              ,0.23162             ,0.00349             ,0.05424             ,0.11992             ,0.1239              ,0.03457             ,0.3687              ,0.46204             ,0.24122             ,0.29657             ,0.05582             ,0.26612             ,0.60934             ,0.6097              ,0.66325             ,0.62191             ,0.3147              ,0.55709             ,0.44478             ,0.161               ,0.36262             ,0.00976             ,0.6421              ,0.22666             ,0.46937             ,0.51978             ,0.01927             ,0.52493             ,0.51635             ,0.58794             
1500                ,0.80186             ,0.79685             ,0.06071             ,0.06127             ,377                 ,2471                ,2239                ,3448                ,0.08118             ,0.00411             ,0.03644             ,0.00173             ,0.05544             ,0.00287             ,0.08743             ,0.2507              ,0.03651             ,0.23391             ,0.10853             ,0.01347             ,-0.00617            ,0.22579             ,0.41924             ,0.09013             ,0.2689              ,-0.00161            ,0.01429             ,0.05075             ,0.08069             ,0.02401             ,0.02243             ,0.07463             ,0.23236             ,0.00187             ,0.05063             ,-0.01268            ,0.00549             ,0.00233             ,-0.02343            ,0.20703             ,-0.00839            ,0.15335             ,0.11546             ,-0.08842            ,0.04847             ,0.38179             ,0.23042             ,0.35538             ,0.14509             ,-0.00271            ,-0.00158            ,0.06259             ,0.02807             ,0.23007             ,-0.15878            ,0.21903             ,0.59947             ,0.22224             ,0.19935             ,0.27298             ,0.51128             ,0.23899             ,0.23689             ,0.49159             ,0.4373              ,0.07525             ,0.28422             ,0.42119             ,0.02163             ,0.60948             ,0.66088             ,0.36218             ,0.56231             ,0.20385             ,0.00082             ,0.34355             ,0.21148             ,0.54329             ,0.58629             ,0.30417             ,2649                ,965                 ,1727                ,238                 ,0.23928             ,0.27979             ,0.07635             ,0.17972             ,0.07834             ,0.01017             ,0.02211             ,0.08226             ,0.21959             ,0.26607             ,0.19688             ,0.00646             ,0.25471             ,0.29714             ,0.32539             ,5e-05               ,0.10346             ,0.04402             ,0.40619             ,0.18434             ,0.00103             ,0.23189             ,0.26864             ,0.09782             ,0.34715             ,0.13939             ,0.04339             ,0.06266             ,-0.04857            ,0.02489             ,0.50854             ,0.05698             ,0.26221             ,0.12003             ,0.04377             ,-0.04385            ,0.47292             ,0.44071             ,0.3296              ,0.00129             ,0.30196             ,0.00224             ,0.22678             ,0.00194             ,0.04617             ,0.10621             ,0.11095             ,0.03237             ,0.35738             ,0.44799             ,0.23104             ,0.28952             ,0.05658             ,0.26454             ,0.59587             ,0.59971             ,0.65193             ,0.6075              ,0.31175             ,0.55188             ,0.43358             ,0.16038             ,0.35952             ,0.00793             ,0.62702             ,0.22534             ,0.46623             ,0.5138              ,0.01792             ,0.52203             ,0.51355             ,0.57931             
