epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24,GNDI4Alpha_1:i,GNDI4Alpha_1:j,GNDI4Alpha_1:k,GNDI4Alpha_1:l,GNDI4Alpha_1:alpha1_1,GNDI4Alpha_1:alpha1_2,GNDI4Alpha_1:alpha1_3,GNDI4Alpha_1:alpha1_4,GNDI4Alpha_1:alpha1_5,GNDI4Alpha_1:alpha1_6,GNDI4Alpha_1:alpha1_7,GNDI4Alpha_1:alpha1_8,GNDI4Alpha_1:alpha1_9,GNDI4Alpha_1:alpha1_10,GNDI4Alpha_1:alpha1_11,GNDI4Alpha_1:alpha1_12,GNDI4Alpha_1:alpha1_13,GNDI4Alpha_1:alpha1_14,GNDI4Alpha_1:alpha1_15,GNDI4Alpha_1:alpha1_16,GNDI4Alpha_1:alpha1_17,GNDI4Alpha_1:alpha1_18,GNDI4Alpha_1:alpha1_19,GNDI4Alpha_1:alpha1_20,GNDI4Alpha_1:alpha1_21,GNDI4Alpha_1:alpha1_22,GNDI4Alpha_1:alpha1_23,GNDI4Alpha_1:alpha1_24,GNDI4Alpha_1:alpha2_1,GNDI4Alpha_1:alpha2_2,GNDI4Alpha_1:alpha2_3,GNDI4Alpha_1:alpha2_4,GNDI4Alpha_1:alpha2_5,GNDI4Alpha_1:alpha2_6,GNDI4Alpha_1:alpha2_7,GNDI4Alpha_1:alpha2_8,GNDI4Alpha_1:alpha2_9,GNDI4Alpha_1:alpha2_10,GNDI4Alpha_1:alpha2_11,GNDI4Alpha_1:alpha2_12,GNDI4Alpha_1:alpha2_13,GNDI4Alpha_1:alpha2_14,GNDI4Alpha_1:alpha2_15,GNDI4Alpha_1:alpha2_16,GNDI4Alpha_1:alpha2_17,GNDI4Alpha_1:alpha2_18,GNDI4Alpha_1:alpha2_19,GNDI4Alpha_1:alpha2_20,GNDI4Alpha_1:alpha2_21,GNDI4Alpha_1:alpha2_22,GNDI4Alpha_1:alpha2_23,GNDI4Alpha_1:alpha2_24,GNDI4Alpha_1:alpha3_1,GNDI4Alpha_1:alpha3_2,GNDI4Alpha_1:alpha3_3,GNDI4Alpha_1:alpha3_4,GNDI4Alpha_1:alpha3_5,GNDI4Alpha_1:alpha3_6,GNDI4Alpha_1:alpha3_7,GNDI4Alpha_1:alpha3_8,GNDI4Alpha_1:alpha3_9,GNDI4Alpha_1:alpha3_10,GNDI4Alpha_1:alpha3_11,GNDI4Alpha_1:alpha3_12,GNDI4Alpha_1:alpha3_13,GNDI4Alpha_1:alpha3_14,GNDI4Alpha_1:alpha3_15,GNDI4Alpha_1:alpha3_16,GNDI4Alpha_1:alpha3_17,GNDI4Alpha_1:alpha3_18,GNDI4Alpha_1:alpha3_19,GNDI4Alpha_1:alpha3_20,GNDI4Alpha_1:alpha3_21,GNDI4Alpha_1:alpha3_22,GNDI4Alpha_1:alpha3_23,GNDI4Alpha_1:alpha3_24
900                 ,0.8056              ,0.81203             ,0.06013             ,0.05894             ,1114                ,2719                ,1041                ,3450                ,0.24721             ,0.03265             ,0.1886              ,0.30194             ,0.02214             ,0.10517             ,0.27507             ,0.2072              ,0.21534             ,0.26456             ,0.63148             ,0.08987             ,0.3309              ,-0.03166            ,0.39526             ,0.0983              ,0.04332             ,0.34063             ,0.25759             ,0.15732             ,0.27723             ,0.0159              ,0.2598              ,0.05948             ,-0.00463            ,0.22486             ,0.17831             ,0.08427             ,0.02878             ,0.01917             ,0.22507             ,0.22111             ,0.01092             ,0.28159             ,0.33131             ,0.04297             ,-0.07724            ,-0.02078            ,0.14646             ,0.12147             ,0.13973             ,0.21014             ,-0.01876            ,0.01374             ,0.11353             ,0.1495              ,0.07577             ,0.536               ,0.03301             ,0.02771             ,0.21491             ,0.60517             ,0.58523             ,0.37871             ,0.59803             ,0.13229             ,0.16706             ,0.45473             ,0.59527             ,0.34442             ,0.64103             ,0.35717             ,0.60658             ,0.46646             ,0.0019              ,0.50494             ,0.40779             ,0.07866             ,0.34498             ,0.18769             ,0.43551             ,0.64489             ,426                 ,375                 ,3892                ,2994                ,-0.01648            ,0.04348             ,0.1473              ,0.00958             ,0.39542             ,0.1688              ,0.22173             ,0.01533             ,0.20429             ,-0.05615            ,0.07079             ,0.11552             ,0.43769             ,0.10263             ,0.28271             ,0.00431             ,0.34191             ,0.4482              ,0.22204             ,0.31829             ,0.06955             ,0.01719             ,0.17901             ,0.25526             ,0.00167             ,0.10225             ,0.0958              ,0.02766             ,0.35468             ,0.02148             ,0.05762             ,0.44944             ,0.1799              ,0.28085             ,0.24477             ,-0.0051             ,0.30399             ,0.33308             ,0.13568             ,0.36155             ,0.27424             ,0.1973              ,0.14311             ,0.07353             ,0.08786             ,0.16898             ,-0.01862            ,0.12171             ,0.09102             ,0.15612             ,0.03191             ,0.4959              ,0.40251             ,0.37014             ,0.44726             ,0.61817             ,0.64081             ,0.35642             ,0.40264             ,0.60114             ,0.36516             ,0.45597             ,0.2071              ,0.2131              ,0.37762             ,0.47857             ,0.45909             ,0.35771             ,0.12771             ,0.19167             ,0.26752             ,0.49529             
950                 ,0.80729             ,0.81379             ,0.05987             ,0.05866             ,1114                ,2719                ,1041                ,3450                ,0.22413             ,0.02816             ,0.17096             ,0.28239             ,0.01745             ,0.09156             ,0.26137             ,0.18689             ,0.19328             ,0.24724             ,0.61035             ,0.07672             ,0.31085             ,-0.03602            ,0.38394             ,0.09088             ,0.03493             ,0.32764             ,0.23487             ,0.13892             ,0.26255             ,0.01413             ,0.23628             ,0.05766             ,-0.00717            ,0.20281             ,0.15798             ,0.07246             ,0.02585             ,0.01488             ,0.20417             ,0.19942             ,0.00719             ,0.26316             ,0.30677             ,0.03548             ,-0.07295            ,-0.02036            ,0.12262             ,0.10748             ,0.12223             ,0.18828             ,-0.02331            ,0.01131             ,0.0987              ,0.13185             ,0.06499             ,0.51806             ,0.03205             ,0.02865             ,0.21523             ,0.6007              ,0.57376             ,0.35722             ,0.58862             ,0.13381             ,0.16689             ,0.45059             ,0.58443             ,0.33592             ,0.63564             ,0.35396             ,0.59755             ,0.46208             ,0.00143             ,0.49655             ,0.38714             ,0.07734             ,0.33892             ,0.18222             ,0.42278             ,0.62576             ,430                 ,378                 ,3877                ,2995                ,-0.01923            ,0.03681             ,0.12963             ,0.00668             ,0.37778             ,0.14937             ,0.19696             ,0.014               ,0.19659             ,-0.05599            ,0.06958             ,0.10114             ,0.41116             ,0.09076             ,0.2586              ,0.00229             ,0.32276             ,0.43                ,0.20295             ,0.29438             ,0.05816             ,0.01379             ,0.15422             ,0.24118             ,0.00168             ,0.08905             ,0.08148             ,0.01871             ,0.33599             ,0.01564             ,0.04386             ,0.42733             ,0.16501             ,0.26569             ,0.22151             ,-0.00616            ,0.27767             ,0.3163              ,0.11913             ,0.33929             ,0.24724             ,0.18315             ,0.12332             ,0.07142             ,0.07411             ,0.1441              ,-0.01702            ,0.10713             ,0.08993             ,0.15365             ,0.03133             ,0.47918             ,0.39298             ,0.36349             ,0.43951             ,0.61082             ,0.63063             ,0.35536             ,0.39446             ,0.59542             ,0.35819             ,0.44363             ,0.20358             ,0.21391             ,0.35888             ,0.47191             ,0.43344             ,0.35356             ,0.1256              ,0.18639             ,0.263               ,0.47679             
1000                ,0.80901             ,0.81511             ,0.0596              ,0.05845             ,1114                ,2719                ,1043                ,3450                ,0.20253             ,0.02414             ,0.15465             ,0.26344             ,0.01365             ,0.07926             ,0.24796             ,0.16796             ,0.17281             ,0.2308              ,0.58917             ,0.06525             ,0.29149             ,-0.03789            ,0.37247             ,0.08394             ,0.0279              ,0.3144              ,0.21349             ,0.12211             ,0.24812             ,0.0124              ,0.21421             ,0.0559              ,-0.00867            ,0.18226             ,0.13951             ,0.06265             ,0.02327             ,0.0117              ,0.18501             ,0.17912             ,0.00434             ,0.24614             ,0.28238             ,0.02906             ,-0.06779            ,-0.01949            ,0.10157             ,0.09522             ,0.10632             ,0.16756             ,-0.02719            ,0.00924             ,0.08546             ,0.11567             ,0.05535             ,0.50001             ,0.03104             ,0.02963             ,0.21509             ,0.59611             ,0.56252             ,0.33601             ,0.57995             ,0.13513             ,0.1665              ,0.44626             ,0.57399             ,0.32801             ,0.63047             ,0.35047             ,0.58888             ,0.45743             ,0.0009              ,0.48796             ,0.36721             ,0.07602             ,0.33276             ,0.17695             ,0.41067             ,0.60698             ,435                 ,379                 ,3859                ,2994                ,-0.02054            ,0.03125             ,0.11354             ,0.00456             ,0.36038             ,0.13158             ,0.17366             ,0.01288             ,0.18883             ,-0.05548            ,0.06829             ,0.08807             ,0.38548             ,0.0799              ,0.23583             ,0.00076             ,0.30332             ,0.41204             ,0.18491             ,0.27153             ,0.04828             ,0.01104             ,0.13874             ,0.2277              ,0.00166             ,0.07728             ,0.06873             ,0.0097              ,0.31767             ,0.01126             ,0.0312              ,0.406               ,0.15091             ,0.25131             ,0.19986             ,-0.00743            ,0.25274             ,0.30077             ,0.10407             ,0.31791             ,0.22171             ,0.1684              ,0.10538             ,0.06933             ,0.06201             ,0.11905             ,-0.01932            ,0.09376             ,0.08887             ,0.15116             ,0.03069             ,0.46279             ,0.38354             ,0.35732             ,0.43197             ,0.60373             ,0.62067             ,0.35453             ,0.38612             ,0.58965             ,0.3513              ,0.43323             ,0.19988             ,0.21486             ,0.3419              ,0.46552             ,0.40895             ,0.34942             ,0.12374             ,0.1809              ,0.25765             ,0.45915             
1050                ,0.81315             ,0.81958             ,0.05895             ,0.05774             ,1115                ,2719                ,1043                ,3449                ,0.18238             ,0.0206              ,0.13931             ,0.24539             ,0.01075             ,0.06822             ,0.23479             ,0.15044             ,0.1539              ,0.21557             ,0.56847             ,0.05543             ,0.27277             ,-0.03632            ,0.36081             ,0.07761             ,0.02208             ,0.30103             ,0.19342             ,0.10681             ,0.23402             ,0.01063             ,0.19355             ,0.05396             ,-0.00904            ,0.16318             ,0.12287             ,0.05459             ,0.0207              ,0.00892             ,0.16814             ,0.1602              ,0.00218             ,0.23016             ,0.25864             ,0.02402             ,-0.06173            ,-0.01887            ,0.08318             ,0.08388             ,0.09202             ,0.14831             ,-0.03073            ,0.00748             ,0.07369             ,0.10091             ,0.04735             ,0.4821              ,0.02958             ,0.03091             ,0.21433             ,0.59203             ,0.55227             ,0.31499             ,0.57173             ,0.13648             ,0.16613             ,0.44266             ,0.56499             ,0.32068             ,0.6252              ,0.34732             ,0.58041             ,0.45357             ,0.0006              ,0.47923             ,0.34941             ,0.07465             ,0.32684             ,0.17151             ,0.39929             ,0.58859             ,439                 ,379                 ,3831                ,2994                ,-0.02059            ,0.02656             ,0.09893             ,0.00311             ,0.34318             ,0.1154              ,0.15226             ,0.01189             ,0.18164             ,-0.05494            ,0.06692             ,0.0763              ,0.36071             ,0.07023             ,0.21439             ,-0.00028            ,0.28359             ,0.39438             ,0.16788             ,0.24982             ,0.03979             ,0.0087              ,0.12223             ,0.21475             ,0.00154             ,0.06674             ,0.05759             ,0.00102             ,0.2997              ,0.0075              ,0.01934             ,0.38534             ,0.13863             ,0.23826             ,0.17974             ,-0.00842            ,0.22909             ,0.28912             ,0.09042             ,0.2982              ,0.19865             ,0.155               ,0.08956             ,0.06703             ,0.05145             ,0.0925              ,-0.02196            ,0.08183             ,0.08822             ,0.14854             ,0.02993             ,0.44674             ,0.3741              ,0.35272             ,0.42597             ,0.59687             ,0.61152             ,0.35375             ,0.37792             ,0.58373             ,0.34474             ,0.42543             ,0.19618             ,0.21572             ,0.32828             ,0.45911             ,0.38493             ,0.34624             ,0.12237             ,0.17637             ,0.25147             ,0.4424              
1100                ,0.81521             ,0.82151             ,0.05863             ,0.05743             ,1123                ,2719                ,1044                ,3421                ,0.16364             ,0.01748             ,0.12514             ,0.22797             ,0.00837             ,0.05838             ,0.2221              ,0.13415             ,0.1365              ,0.20112             ,0.54769             ,0.04693             ,0.25486             ,-0.03555            ,0.34912             ,0.07159             ,0.0173              ,0.28756             ,0.17466             ,0.09297             ,0.22019             ,0.00923             ,0.17427             ,0.05192             ,-0.00917            ,0.14553             ,0.10792             ,0.04774             ,0.01858             ,0.00683             ,0.15302             ,0.14319             ,0.00063             ,0.21741             ,0.23586             ,0.02081             ,-0.05622            ,-0.01863            ,0.0689              ,0.07434             ,0.07912             ,0.1303              ,-0.03252            ,0.00599             ,0.06365             ,0.08717             ,0.04021             ,0.46413             ,0.029               ,0.03233             ,0.21159             ,0.58812             ,0.54234             ,0.29543             ,0.56438             ,0.13606             ,0.16426             ,0.43806             ,0.5564              ,0.31316             ,0.62068             ,0.34437             ,0.57216             ,0.44898             ,0.00016             ,0.47031             ,0.32916             ,0.07226             ,0.31995             ,0.16742             ,0.38848             ,0.5707              ,443                 ,379                 ,3811                ,2993                ,-0.02023            ,0.0228              ,0.08576             ,0.00238             ,0.32646             ,0.1007              ,0.13206             ,0.01135             ,0.17476             ,-0.05502            ,0.0656              ,0.06571             ,0.33684             ,0.06163             ,0.19427             ,-0.00088            ,0.26489             ,0.37713             ,0.15187             ,0.22911             ,0.03251             ,0.00683             ,0.0996              ,0.20205             ,0.00143             ,0.05719             ,0.04774             ,-0.00698            ,0.28231             ,0.0062              ,0.00759             ,0.36487             ,0.12773             ,0.22683             ,0.16107             ,-0.00993            ,0.20639             ,0.27774             ,0.07799             ,0.27848             ,0.17825             ,0.14347             ,0.07614             ,0.06469             ,0.04244             ,0.06855             ,-0.0238             ,0.07129             ,0.08835             ,0.14624             ,0.02897             ,0.4302              ,0.36522             ,0.34789             ,0.42027             ,0.59061             ,0.60271             ,0.35258             ,0.3704              ,0.57801             ,0.33846             ,0.41967             ,0.19232             ,0.217               ,0.31388             ,0.45304             ,0.36137             ,0.34278             ,0.11948             ,0.17499             ,0.24112             ,0.42617             
1150                ,0.81639             ,0.82248             ,0.05844             ,0.05728             ,1133                ,2719                ,1045                ,3406                ,0.14629             ,0.0146              ,0.11266             ,0.21092             ,0.00663             ,0.04966             ,0.20988             ,0.11915             ,0.12056             ,0.18707             ,0.52783             ,0.0395              ,0.23705             ,-0.03157            ,0.33734             ,0.06591             ,0.01343             ,0.27424             ,0.15719             ,0.08051             ,0.20672             ,0.00766             ,0.15639             ,0.05027             ,-0.00894            ,0.12928             ,0.09296             ,0.04207             ,0.01637             ,0.00576             ,0.13868             ,0.12711             ,-0.0013             ,0.2036              ,0.21421             ,0.01726             ,-0.05955            ,-0.01707            ,0.04863             ,0.0656              ,0.06768             ,0.11393             ,-0.03516            ,0.00484             ,0.05528             ,0.07516             ,0.0352              ,0.44646             ,0.02888             ,0.03273             ,0.21138             ,0.58461             ,0.53343             ,0.27565             ,0.5581              ,0.13657             ,0.16407             ,0.43471             ,0.5488              ,0.30722             ,0.61646             ,0.34155             ,0.56486             ,0.44523             ,0.00011             ,0.4619              ,0.31394             ,0.07128             ,0.3134              ,0.16252             ,0.37894             ,0.55448             ,448                 ,379                 ,3806                ,2993                ,-0.01915            ,0.0198              ,0.07398             ,0.00241             ,0.30996             ,0.08745             ,0.11386             ,0.01193             ,0.16832             ,-0.0555             ,0.06427             ,0.05634             ,0.31397             ,0.05408             ,0.17548             ,-0.00165            ,0.24843             ,0.36059             ,0.13696             ,0.20947             ,0.02632             ,0.00524             ,0.08103             ,0.18967             ,0.00158             ,0.04822             ,0.03929             ,-0.0142             ,0.26541             ,0.00697             ,0.00088             ,0.34458             ,0.11918             ,0.21772             ,0.14303             ,-0.01081            ,0.18471             ,0.26813             ,0.06679             ,0.26069             ,0.15897             ,0.13473             ,0.06514             ,0.06272             ,0.03502             ,0.05193             ,-0.0266             ,0.06303             ,0.08803             ,0.14522             ,0.02917             ,0.41448             ,0.35639             ,0.34346             ,0.41671             ,0.58531             ,0.59488             ,0.35086             ,0.36291             ,0.57167             ,0.33317             ,0.41277             ,0.18894             ,0.21722             ,0.30395             ,0.4474              ,0.33996             ,0.33926             ,0.11536             ,0.17272             ,0.23198             ,0.41104             
1200                ,0.81711             ,0.82313             ,0.05833             ,0.05717             ,1138                ,2719                ,1045                ,3406                ,0.13029             ,0.0121              ,0.10078             ,0.19509             ,0.00523             ,0.04199             ,0.19796             ,0.1054              ,0.10601             ,0.17374             ,0.50805             ,0.03305             ,0.21947             ,-0.02693            ,0.32553             ,0.06053             ,0.01032             ,0.26093             ,0.14098             ,0.06936             ,0.19364             ,0.00629             ,0.13986             ,0.04853             ,-0.00815            ,0.11438             ,0.07958             ,0.037               ,0.01438             ,0.00525             ,0.12544             ,0.11217             ,-0.00274            ,0.19058             ,0.19267             ,0.0139              ,-0.06213            ,-0.01553            ,0.03204             ,0.05825             ,0.0575              ,0.09923             ,-0.0373             ,0.00389             ,0.04816             ,0.06434             ,0.03057             ,0.42892             ,0.02844             ,0.03296             ,0.21079             ,0.58092             ,0.5245              ,0.25696             ,0.55219             ,0.13722             ,0.16419             ,0.43129             ,0.54151             ,0.30148             ,0.61224             ,0.33845             ,0.55779             ,0.44099             ,0.00017             ,0.45311             ,0.29907             ,0.07013             ,0.3068              ,0.15803             ,0.36999             ,0.53848             ,453                 ,379                 ,3804                ,2993                ,-0.01686            ,0.01696             ,0.06346             ,0.00294             ,0.2937              ,0.07555             ,0.09751             ,0.01235             ,0.16149             ,-0.05532            ,0.06288             ,0.04804             ,0.29193             ,0.04772             ,0.15796             ,-0.00235            ,0.2316              ,0.34414             ,0.12307             ,0.19097             ,0.02114             ,0.00392             ,0.06225             ,0.17778             ,0.0015              ,0.04062             ,0.03198             ,-0.02218            ,0.24905             ,0.00842             ,0.00044             ,0.32548             ,0.10864             ,0.2089              ,0.12584             ,-0.01192            ,0.16473             ,0.25896             ,0.05701             ,0.24443             ,0.14088             ,0.12349             ,0.0554              ,0.06063             ,0.02869             ,0.03407             ,-0.02927            ,0.05526             ,0.08727             ,0.14372             ,0.02957             ,0.40143             ,0.34731             ,0.33886             ,0.41295             ,0.57989             ,0.58691             ,0.34916             ,0.35559             ,0.56527             ,0.32761             ,0.40664             ,0.18532             ,0.21686             ,0.29653             ,0.44168             ,0.31907             ,0.33563             ,0.11155             ,0.17092             ,0.22273             ,0.39593             
1250                ,0.81738             ,0.82256             ,0.05828             ,0.05726             ,1138                ,2719                ,1045                ,3406                ,0.11558             ,0.00994             ,0.09026             ,0.17971             ,0.00413             ,0.03528             ,0.1864              ,0.09285             ,0.0928              ,0.16105             ,0.48851             ,0.02755             ,0.20315             ,-0.02607            ,0.31372             ,0.05548             ,0.00785             ,0.24773             ,0.12599             ,0.05944             ,0.18097             ,0.00511             ,0.12461             ,0.04679             ,-0.00797            ,0.10077             ,0.06798             ,0.0325              ,0.01256             ,0.00504             ,0.11299             ,0.09839             ,-0.00368            ,0.17799             ,0.17237             ,0.01092             ,-0.0629             ,-0.01422            ,0.01842             ,0.05163             ,0.04839             ,0.08597             ,-0.03895            ,0.00311             ,0.04203             ,0.05475             ,0.0265              ,0.41158             ,0.028               ,0.03297             ,0.2099              ,0.57718             ,0.5156              ,0.23887             ,0.54662             ,0.13786             ,0.16411             ,0.42781             ,0.53438             ,0.2959              ,0.60801             ,0.33531             ,0.55092             ,0.43666             ,0.00012             ,0.44418             ,0.28494             ,0.06861             ,0.30011             ,0.15365             ,0.36134             ,0.52287             ,459                 ,379                 ,3803                ,2993                ,-0.01562            ,0.01481             ,0.05414             ,0.00379             ,0.27774             ,0.06492             ,0.08174             ,0.01273             ,0.15442             ,-0.05461            ,0.06143             ,0.04074             ,0.27083             ,0.04199             ,0.14169             ,-0.00286            ,0.21485             ,0.3278              ,0.1102              ,0.17358             ,0.01685             ,0.0029              ,0.0452              ,0.16632             ,0.00143             ,0.03439             ,0.02552             ,-0.0303             ,0.23307             ,0.00955             ,0.00045             ,0.30802             ,0.09715             ,0.20013             ,0.10974             ,-0.01316            ,0.14635             ,0.24983             ,0.04845             ,0.22912             ,0.12496             ,0.11047             ,0.04652             ,0.05804             ,0.0232              ,0.01619             ,-0.03244            ,0.04824             ,0.08632             ,0.14195             ,0.02959             ,0.39041             ,0.33825             ,0.33437             ,0.40901             ,0.5745              ,0.57884             ,0.34767             ,0.34829             ,0.55877             ,0.32211             ,0.4013              ,0.18188             ,0.21647             ,0.29042             ,0.43597             ,0.29935             ,0.33194             ,0.10863             ,0.16905             ,0.21361             ,0.38109             
1300                ,0.81834             ,0.8238              ,0.05813             ,0.05706             ,1138                ,2719                ,1045                ,3406                ,0.10211             ,0.00809             ,0.08109             ,0.16464             ,0.0033              ,0.02946             ,0.17522             ,0.08144             ,0.08086             ,0.14902             ,0.46928             ,0.02319             ,0.18831             ,-0.02675            ,0.30194             ,0.05073             ,0.00591             ,0.23471             ,0.11219             ,0.05065             ,0.16868             ,0.0041              ,0.1106              ,0.04496             ,-0.00807            ,0.08841             ,0.05795             ,0.02831             ,0.0108              ,0.00445             ,0.10138             ,0.08556             ,-0.00435            ,0.16584             ,0.1539              ,0.0083              ,-0.06223            ,-0.01336            ,0.00652             ,0.04553             ,0.04037             ,0.07416             ,-0.04052            ,0.00248             ,0.03679             ,0.04634             ,0.0232              ,0.39453             ,0.02725             ,0.03278             ,0.20874             ,0.57365             ,0.50706             ,0.22195             ,0.54135             ,0.13862             ,0.16404             ,0.42456             ,0.52776             ,0.2905              ,0.60372             ,0.33243             ,0.54429             ,0.43243             ,0.00015             ,0.43519             ,0.2715              ,0.06704             ,0.29343             ,0.14939             ,0.35304             ,0.50775             ,466                 ,379                 ,3803                ,2993                ,-0.01552            ,0.01331             ,0.04593             ,0.0049              ,0.26217             ,0.0555              ,0.06716             ,0.01298             ,0.14732             ,-0.0537             ,0.05992             ,0.03438             ,0.25071             ,0.03675             ,0.12664             ,-0.00329            ,0.19815             ,0.31188             ,0.0983              ,0.15731             ,0.01332             ,0.00208             ,0.03088             ,0.15518             ,0.00146             ,0.0293              ,0.02002             ,-0.03828            ,0.21763             ,0.01021             ,0.00045             ,0.29214             ,0.08537             ,0.19168             ,0.09497             ,-0.01427            ,0.12936             ,0.24169             ,0.04092             ,0.21506             ,0.11282             ,0.09723             ,0.03855             ,0.0552              ,0.01848             ,-0.00269            ,-0.03578            ,0.04233             ,0.0853              ,0.14014             ,0.02932             ,0.38153             ,0.32921             ,0.33018             ,0.40541             ,0.56914             ,0.57115             ,0.34618             ,0.34138             ,0.55199             ,0.31695             ,0.39673             ,0.17903             ,0.2159              ,0.28599             ,0.4303              ,0.28063             ,0.32836             ,0.10686             ,0.16806             ,0.20503             ,0.36663             
1350                ,0.81855             ,0.82384             ,0.0581              ,0.05706             ,1138                ,2719                ,1045                ,3406                ,0.08985             ,0.00654             ,0.07344             ,0.14975             ,0.00272             ,0.02444             ,0.16445             ,0.0711              ,0.07013             ,0.13761             ,0.45033             ,0.02022             ,0.17499             ,-0.02973            ,0.2902              ,0.04625             ,0.00441             ,0.22195             ,0.09951             ,0.04292             ,0.15674             ,0.00305             ,0.09777             ,0.04312             ,-0.00871            ,0.07722             ,0.04916             ,0.02411             ,0.00907             ,0.00414             ,0.09022             ,0.07329             ,-0.00492            ,0.15419             ,0.13866             ,0.00568             ,-0.06133            ,-0.01311            ,-0.00381            ,0.03975             ,0.03321             ,0.06348             ,-0.04262            ,0.00197             ,0.03247             ,0.03901             ,0.0209              ,0.37759             ,0.02657             ,0.03232             ,0.20758             ,0.57033             ,0.49903             ,0.20617             ,0.53641             ,0.13957             ,0.164               ,0.42153             ,0.52155             ,0.28548             ,0.59953             ,0.32989             ,0.53804             ,0.42844             ,0.00028             ,0.42654             ,0.25973             ,0.06543             ,0.28654             ,0.14544             ,0.34513             ,0.49351             ,470                 ,372                 ,3803                ,2991                ,-0.01631            ,0.01246             ,0.03874             ,0.00624             ,0.24703             ,0.04719             ,0.05279             ,0.0137              ,0.14026             ,-0.05265            ,0.05837             ,0.02886             ,0.23155             ,0.03218             ,0.11277             ,-0.00353            ,0.18205             ,0.29644             ,0.08737             ,0.14212             ,0.01044             ,0.00144             ,0.00773             ,0.14407             ,0.00162             ,0.02511             ,0.01512             ,-0.04535            ,0.20263             ,0.01057             ,0.00074             ,0.27742             ,0.07478             ,0.18364             ,0.08132             ,-0.01526            ,0.1138              ,0.23419             ,0.03438             ,0.20254             ,0.10414             ,0.08463             ,0.03159             ,0.0525              ,0.01451             ,-0.01944            ,-0.03959            ,0.03846             ,0.08396             ,0.13828             ,0.02888             ,0.37399             ,0.3204              ,0.32619             ,0.40198             ,0.56381             ,0.56373             ,0.34454             ,0.33444             ,0.54509             ,0.31196             ,0.39258             ,0.17623             ,0.21497             ,0.28174             ,0.42478             ,0.26297             ,0.32485             ,0.10534             ,0.16823             ,0.18689             ,0.35239             
