epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24,GNDI4Alpha_1:i,GNDI4Alpha_1:j,GNDI4Alpha_1:k,GNDI4Alpha_1:l,GNDI4Alpha_1:alpha1_1,GNDI4Alpha_1:alpha1_2,GNDI4Alpha_1:alpha1_3,GNDI4Alpha_1:alpha1_4,GNDI4Alpha_1:alpha1_5,GNDI4Alpha_1:alpha1_6,GNDI4Alpha_1:alpha1_7,GNDI4Alpha_1:alpha1_8,GNDI4Alpha_1:alpha1_9,GNDI4Alpha_1:alpha1_10,GNDI4Alpha_1:alpha1_11,GNDI4Alpha_1:alpha1_12,GNDI4Alpha_1:alpha1_13,GNDI4Alpha_1:alpha1_14,GNDI4Alpha_1:alpha1_15,GNDI4Alpha_1:alpha1_16,GNDI4Alpha_1:alpha1_17,GNDI4Alpha_1:alpha1_18,GNDI4Alpha_1:alpha1_19,GNDI4Alpha_1:alpha1_20,GNDI4Alpha_1:alpha1_21,GNDI4Alpha_1:alpha1_22,GNDI4Alpha_1:alpha1_23,GNDI4Alpha_1:alpha1_24,GNDI4Alpha_1:alpha2_1,GNDI4Alpha_1:alpha2_2,GNDI4Alpha_1:alpha2_3,GNDI4Alpha_1:alpha2_4,GNDI4Alpha_1:alpha2_5,GNDI4Alpha_1:alpha2_6,GNDI4Alpha_1:alpha2_7,GNDI4Alpha_1:alpha2_8,GNDI4Alpha_1:alpha2_9,GNDI4Alpha_1:alpha2_10,GNDI4Alpha_1:alpha2_11,GNDI4Alpha_1:alpha2_12,GNDI4Alpha_1:alpha2_13,GNDI4Alpha_1:alpha2_14,GNDI4Alpha_1:alpha2_15,GNDI4Alpha_1:alpha2_16,GNDI4Alpha_1:alpha2_17,GNDI4Alpha_1:alpha2_18,GNDI4Alpha_1:alpha2_19,GNDI4Alpha_1:alpha2_20,GNDI4Alpha_1:alpha2_21,GNDI4Alpha_1:alpha2_22,GNDI4Alpha_1:alpha2_23,GNDI4Alpha_1:alpha2_24,GNDI4Alpha_1:alpha3_1,GNDI4Alpha_1:alpha3_2,GNDI4Alpha_1:alpha3_3,GNDI4Alpha_1:alpha3_4,GNDI4Alpha_1:alpha3_5,GNDI4Alpha_1:alpha3_6,GNDI4Alpha_1:alpha3_7,GNDI4Alpha_1:alpha3_8,GNDI4Alpha_1:alpha3_9,GNDI4Alpha_1:alpha3_10,GNDI4Alpha_1:alpha3_11,GNDI4Alpha_1:alpha3_12,GNDI4Alpha_1:alpha3_13,GNDI4Alpha_1:alpha3_14,GNDI4Alpha_1:alpha3_15,GNDI4Alpha_1:alpha3_16,GNDI4Alpha_1:alpha3_17,GNDI4Alpha_1:alpha3_18,GNDI4Alpha_1:alpha3_19,GNDI4Alpha_1:alpha3_20,GNDI4Alpha_1:alpha3_21,GNDI4Alpha_1:alpha3_22,GNDI4Alpha_1:alpha3_23,GNDI4Alpha_1:alpha3_24
900                 ,0.80991             ,0.80703             ,0.05946             ,0.05972             ,4063                ,1716                ,3207                ,401                 ,0.02393             ,0.01635             ,0.47291             ,0.01573             ,-1e-05              ,-0.02312            ,0.02276             ,0.49273             ,0.46689             ,-0.00028            ,0.27047             ,0.3117              ,0.33956             ,0.09331             ,0.02583             ,0.25792             ,0.25973             ,0.01114             ,0.08983             ,0.21903             ,0.09338             ,0.42784             ,0.02306             ,0.0346              ,-0.00841            ,-0.02705            ,0.0258              ,0.11434             ,-0.00136            ,0.73391             ,0.46236             ,0.29334             ,0.33243             ,-0.01734            ,0.24542             ,0.23073             ,0.50716             ,0.04843             ,0.34531             ,0.07447             ,0.41983             ,0.1709              ,0.16269             ,0.03038             ,0.08698             ,0.27524             ,0.01805             ,0.14418             ,0.42901             ,0.46327             ,0.597               ,0.40891             ,0.11865             ,0.45244             ,0.76707             ,0.43176             ,0.32889             ,0.11394             ,0.11976             ,0.56696             ,0.14732             ,0.06573             ,0.30469             ,0.72933             ,0.4418              ,0.15538             ,0.34694             ,0.26209             ,0.29031             ,0.61932             ,0.16846             ,0.42977             ,3402                ,3767                ,2964                ,876                 ,0.05935             ,0.58348             ,0.32018             ,0.09176             ,0.01935             ,0.59048             ,0.01737             ,0.00061             ,0.01254             ,0.01459             ,0.31275             ,0.01766             ,0.02059             ,0.35863             ,0.17284             ,0.13091             ,-0.00817            ,0.10715             ,0.05072             ,0.33783             ,0.5233              ,0.22646             ,0.03109             ,-0.00056            ,-0.17088            ,0.24584             ,0.08884             ,0.45578             ,-0.02082            ,0.3569              ,0.28435             ,0.00548             ,-0.07951            ,-0.07546            ,0.09342             ,0.00943             ,-0.01764            ,0.34585             ,0.13625             ,0.23561             ,0.02747             ,0.00295             ,0.02845             ,0.03309             ,0.18981             ,0.02874             ,0.19975             ,0.00615             ,0.34386             ,0.53287             ,0.27885             ,0.5437              ,0.58818             ,0.56135             ,-0.04493            ,0.28614             ,0.25408             ,0.37463             ,0.53839             ,0.48012             ,0.30323             ,0.34876             ,0.13669             ,0.13666             ,0.32467             ,0.23286             ,0.16421             ,0.63154             ,0.65422             ,0.63237             ,0.47949             ,0.18987             
950                 ,0.81205             ,0.80978             ,0.05913             ,0.05929             ,4056                ,1716                ,3207                ,401                 ,0.01869             ,0.01239             ,0.44692             ,0.01246             ,-1e-05              ,-0.02311            ,0.02302             ,0.46813             ,0.44306             ,-0.00026            ,0.24928             ,0.29292             ,0.32771             ,0.08045             ,0.01746             ,0.23644             ,0.24997             ,0.01054             ,0.08072             ,0.19732             ,0.08678             ,0.40435             ,0.01767             ,0.02869             ,-0.00202            ,-0.02427            ,0.02562             ,0.10776             ,-0.00079            ,0.73249             ,0.458               ,0.27005             ,0.33304             ,-0.01817            ,0.22376             ,0.20259             ,0.49345             ,0.04016             ,0.3296              ,0.07387             ,0.39722             ,0.15199             ,0.14867             ,0.02927             ,0.07429             ,0.25924             ,0.01544             ,0.13188             ,0.42574             ,0.43557             ,0.59433             ,0.39456             ,0.11648             ,0.45191             ,0.75331             ,0.41387             ,0.32966             ,0.10992             ,0.1195              ,0.55284             ,0.14785             ,0.06563             ,0.30499             ,0.71637             ,0.43656             ,0.15253             ,0.32859             ,0.2606              ,0.28828             ,0.61065             ,0.16533             ,0.4188              ,3402                ,3757                ,2963                ,891                 ,0.04497             ,0.56024             ,0.29499             ,0.08995             ,0.01451             ,0.56696             ,0.01443             ,0.00028             ,0.01177             ,0.00929             ,0.29254             ,0.01614             ,0.01546             ,0.33915             ,0.15633             ,0.12214             ,-0.0075             ,0.09309             ,0.0417              ,0.31836             ,0.50567             ,0.21171             ,0.02616             ,-0.00034            ,-0.17976            ,0.22431             ,0.06503             ,0.43027             ,-0.02775            ,0.3303              ,0.25961             ,0.00446             ,-0.0791             ,-0.07839            ,0.08153             ,0.0016              ,-0.02498            ,0.32065             ,0.12007             ,0.21315             ,0.02286             ,0.00168             ,0.02467             ,0.03764             ,0.17027             ,0.02177             ,0.18144             ,0.00419             ,0.34119             ,0.52177             ,0.28287             ,0.53266             ,0.58062             ,0.55532             ,-0.04481            ,0.27368             ,0.25844             ,0.37381             ,0.5363              ,0.47773             ,0.30534             ,0.3453              ,0.14112             ,0.13726             ,0.32167             ,0.23316             ,0.16308             ,0.61959             ,0.65214             ,0.62834             ,0.47484             ,0.18654             
1000                ,0.81363             ,0.81157             ,0.05888             ,0.05901             ,4049                ,1716                ,3207                ,401                 ,0.01435             ,0.00923             ,0.42161             ,0.00944             ,-0.0                ,-0.0231             ,0.02303             ,0.44411             ,0.42019             ,-0.00022            ,0.22908             ,0.27477             ,0.31548             ,0.06867             ,0.0105              ,0.21632             ,0.24                ,0.01001             ,0.07207             ,0.17712             ,0.08037             ,0.38191             ,0.01336             ,0.0236              ,0.00428             ,-0.02192            ,0.02523             ,0.10087             ,-0.00024            ,0.73102             ,0.45371             ,0.24799             ,0.3333              ,-0.01865            ,0.2033              ,0.17603             ,0.47892             ,0.033               ,0.31408             ,0.07328             ,0.37464             ,0.13446             ,0.13525             ,0.02812             ,0.06277             ,0.2465              ,0.01312             ,0.11759             ,0.42239             ,0.40923             ,0.59142             ,0.3804              ,0.11402             ,0.45136             ,0.73941             ,0.39636             ,0.33019             ,0.10626             ,0.11911             ,0.53864             ,0.14844             ,0.0652              ,0.30431             ,0.7032              ,0.43121             ,0.14955             ,0.31091             ,0.25913             ,0.28612             ,0.60224             ,0.16237             ,0.40831             ,3402                ,3752                ,2962                ,907                 ,0.03253             ,0.53721             ,0.271               ,0.08823             ,0.01045             ,0.54343             ,0.01191             ,8e-05               ,0.01133             ,0.00477             ,0.27306             ,0.0179              ,0.01098             ,0.32025             ,0.14079             ,0.11362             ,-0.0079             ,0.08049             ,0.034               ,0.29928             ,0.48837             ,0.19746             ,0.02161             ,-0.00021            ,-0.18406            ,0.20408             ,0.04327             ,0.40556             ,-0.0345             ,0.30411             ,0.23625             ,0.00387             ,-0.0781             ,-0.08058            ,0.06985             ,0.00174             ,-0.02892            ,0.2964              ,0.10566             ,0.19208             ,0.01899             ,0.00168             ,0.02114             ,0.04185             ,0.1506              ,0.01601             ,0.16376             ,0.0029              ,0.33741             ,0.51041             ,0.28614             ,0.52184             ,0.57289             ,0.54932             ,-0.04443            ,0.26091             ,0.26243             ,0.37284             ,0.53425             ,0.47552             ,0.30623             ,0.34195             ,0.14506             ,0.13784             ,0.31868             ,0.23346             ,0.16198             ,0.60802             ,0.64997             ,0.6245              ,0.47021             ,0.18312             
1050                ,0.81496             ,0.81327             ,0.05867             ,0.05874             ,4042                ,1716                ,3207                ,401                 ,0.01083             ,0.0067              ,0.39703             ,0.00683             ,0.0                 ,-0.0231             ,0.02285             ,0.42068             ,0.3984              ,-0.00019            ,0.2099              ,0.25725             ,0.30295             ,0.05833             ,0.00473             ,0.19753             ,0.22986             ,0.00955             ,0.06391             ,0.15841             ,0.07424             ,0.36049             ,0.00998             ,0.01918             ,0.01089             ,-0.01979            ,0.0252              ,0.094               ,0.0002              ,0.7295              ,0.44963             ,0.22725             ,0.33388             ,-0.01886            ,0.18405             ,0.15089             ,0.46417             ,0.02688             ,0.29989             ,0.07286             ,0.35203             ,0.1182              ,0.1223              ,0.02692             ,0.05252             ,0.23583             ,0.01101             ,0.10183             ,0.41922             ,0.38382             ,0.58839             ,0.36633             ,0.11156             ,0.45079             ,0.72566             ,0.37886             ,0.33059             ,0.1029              ,0.11872             ,0.52487             ,0.14896             ,0.06462             ,0.30295             ,0.68972             ,0.42583             ,0.14689             ,0.29563             ,0.25787             ,0.28393             ,0.59423             ,0.15992             ,0.39863             ,3402                ,3750                ,2962                ,924                 ,0.022               ,0.51447             ,0.24832             ,0.08643             ,0.00711             ,0.52021             ,0.00987             ,-1e-05              ,0.01101             ,0.00107             ,0.2544              ,0.01867             ,0.0072              ,0.30195             ,0.12627             ,0.10539             ,-0.00836            ,0.06927             ,0.0275              ,0.28063             ,0.47174             ,0.18376             ,0.01767             ,-0.00013            ,-0.18532            ,0.18519             ,0.02341             ,0.38185             ,-0.041              ,0.27949             ,0.21436             ,0.00345             ,-0.07684            ,-0.08239            ,0.05921             ,0.0016              ,-0.03091            ,0.27317             ,0.09267             ,0.1724              ,0.01576             ,0.00173             ,0.01792             ,0.04594             ,0.13136             ,0.01161             ,0.14749             ,0.002               ,0.33308             ,0.49891             ,0.28903             ,0.5116              ,0.56505             ,0.54361             ,-0.04405            ,0.24853             ,0.26617             ,0.37198             ,0.53248             ,0.47356             ,0.3066              ,0.3388              ,0.1488              ,0.13839             ,0.31604             ,0.23371             ,0.16085             ,0.59719             ,0.64803             ,0.62103             ,0.46601             ,0.1798              
1100                ,0.81724             ,0.81589             ,0.0583              ,0.05833             ,4034                ,1716                ,3207                ,401                 ,0.00794             ,0.0047              ,0.37323             ,0.00455             ,1e-05               ,-0.02309            ,0.02251             ,0.39784             ,0.37772             ,-0.00014            ,0.19172             ,0.24033             ,0.29044             ,0.04938             ,1e-05               ,0.18011             ,0.21959             ,0.00915             ,0.05637             ,0.14115             ,0.0684              ,0.33989             ,0.00736             ,0.01538             ,0.01678             ,-0.01789            ,0.02467             ,0.08736             ,0.00049             ,0.72791             ,0.44582             ,0.20753             ,0.33441             ,-0.01911            ,0.16603             ,0.1271              ,0.44898             ,0.02168             ,0.28605             ,0.07248             ,0.3296              ,0.10319             ,0.10989             ,0.02564             ,0.04329             ,0.22722             ,0.00914             ,0.08537             ,0.41587             ,0.36022             ,0.58508             ,0.3527              ,0.10918             ,0.4502              ,0.71202             ,0.36206             ,0.33086             ,0.10024             ,0.1183              ,0.51162             ,0.1494              ,0.06396             ,0.3009              ,0.67615             ,0.42038             ,0.14475             ,0.28299             ,0.25672             ,0.28167             ,0.58657             ,0.15774             ,0.38998             ,3402                ,3750                ,2962                ,941                 ,0.01334             ,0.49206             ,0.22696             ,0.08462             ,0.00438             ,0.49726             ,0.00808             ,-6e-05              ,0.01076             ,-0.00185            ,0.23665             ,0.01889             ,0.00413             ,0.28428             ,0.11277             ,0.09747             ,-0.00846            ,0.05934             ,0.02205             ,0.26247             ,0.45576             ,0.17063             ,0.01443             ,-7e-05              ,-0.18397            ,0.16759             ,0.00553             ,0.35923             ,-0.04722            ,0.25642             ,0.19388             ,0.00316             ,-0.07515            ,-0.08357            ,0.04997             ,0.00163             ,-0.03124            ,0.25111             ,0.08096             ,0.1541              ,0.01298             ,0.00189             ,0.01502             ,0.05037             ,0.11164             ,0.00923             ,0.13222             ,0.00136             ,0.32841             ,0.48728             ,0.29149             ,0.50201             ,0.55722             ,0.53815             ,-0.04349            ,0.23657             ,0.26958             ,0.37086             ,0.53104             ,0.47166             ,0.30627             ,0.3356              ,0.1523              ,0.13888             ,0.31383             ,0.23386             ,0.15976             ,0.58712             ,0.64635             ,0.6178              ,0.46243             ,0.17652             
1150                ,0.81871             ,0.81774             ,0.05807             ,0.05803             ,4026                ,1716                ,3207                ,401                 ,0.00561             ,0.00316             ,0.35018             ,0.00259             ,2e-05               ,-0.02309            ,0.02203             ,0.37564             ,0.35829             ,-0.00013            ,0.17462             ,0.22403             ,0.27795             ,0.04167             ,-0.00356            ,0.16398             ,0.20922             ,0.00877             ,0.04943             ,0.12529             ,0.06284             ,0.32027             ,0.00535             ,0.01215             ,0.02215             ,-0.01621            ,0.02383             ,0.08087             ,0.00075             ,0.72625             ,0.44215             ,0.18895             ,0.33455             ,-0.01886            ,0.14925             ,0.10489             ,0.43332             ,0.01732             ,0.2722              ,0.07201             ,0.30726             ,0.08948             ,0.09836             ,0.02433             ,0.03526             ,0.22006             ,0.00751             ,0.06849             ,0.41246             ,0.33827             ,0.58155             ,0.3396              ,0.10672             ,0.4496              ,0.69845             ,0.34609             ,0.33106             ,0.09844             ,0.11784             ,0.49902             ,0.14993             ,0.06315             ,0.29855             ,0.66267             ,0.41497             ,0.1429              ,0.27241             ,0.2557              ,0.27926             ,0.57937             ,0.15589             ,0.38251             ,3402                ,3750                ,2961                ,955                 ,0.00624             ,0.47                ,0.20693             ,0.08284             ,0.00281             ,0.47484             ,0.00663             ,-8e-05              ,0.0106              ,-0.00419            ,0.21967             ,0.01919             ,0.00172             ,0.26725             ,0.10028             ,0.08988             ,-0.00927            ,0.05068             ,0.01754             ,0.24483             ,0.44036             ,0.15805             ,0.01168             ,-4e-05              ,-0.18118            ,0.15116             ,-0.01107            ,0.33759             ,-0.05339            ,0.23526             ,0.17481             ,0.00297             ,-0.07378            ,-0.08444            ,0.0417              ,0.00182             ,-0.03065            ,0.23002             ,0.07041             ,0.13711             ,0.01085             ,0.00228             ,0.01241             ,0.05399             ,0.09232             ,0.0073              ,0.11847             ,0.00112             ,0.32374             ,0.47555             ,0.29397             ,0.4934              ,0.5496              ,0.53314             ,-0.04285            ,0.22526             ,0.27271             ,0.36979             ,0.52974             ,0.46999             ,0.30553             ,0.33275             ,0.15555             ,0.1394              ,0.31192             ,0.23398             ,0.15878             ,0.57802             ,0.64483             ,0.61493             ,0.45924             ,0.17318             
1200                ,0.81897             ,0.81796             ,0.05803             ,0.058               ,4017                ,1716                ,3206                ,401                 ,0.00373             ,0.00199             ,0.32792             ,0.00089             ,2e-05               ,-0.02308            ,0.02136             ,0.35407             ,0.33986             ,-6e-05              ,0.15872             ,0.20831             ,0.26556             ,0.03514             ,-0.00621            ,0.14907             ,0.19881             ,0.00839             ,0.04306             ,0.11078             ,0.05758             ,0.30156             ,0.00384             ,0.00938             ,0.02647             ,-0.01482            ,0.0224              ,0.07456             ,0.00104             ,0.72453             ,0.43857             ,0.17153             ,0.33388             ,-0.01767            ,0.13377             ,0.08401             ,0.41701             ,0.0137              ,0.25793             ,0.07143             ,0.28508             ,0.07703             ,0.08828             ,0.02296             ,0.02829             ,0.21333             ,0.00603             ,0.0521              ,0.40895             ,0.31824             ,0.57773             ,0.327               ,0.10407             ,0.44898             ,0.6848              ,0.33098             ,0.33119             ,0.0973              ,0.11742             ,0.48681             ,0.15051             ,0.06202             ,0.29546             ,0.64934             ,0.40962             ,0.14118             ,0.26285             ,0.25488             ,0.27663             ,0.57249             ,0.15438             ,0.37581             ,3402                ,3750                ,2961                ,969                 ,0.00049             ,0.44832             ,0.18821             ,0.08111             ,0.00289             ,0.45292             ,0.00542             ,-9e-05              ,0.0106              ,-0.0062             ,0.20339             ,0.02004             ,-7e-05              ,0.25087             ,0.08876             ,0.08264             ,-0.011              ,0.04327             ,0.01383             ,0.22776             ,0.42528             ,0.14602             ,0.00922             ,-3e-05              ,-0.17726            ,0.13592             ,-0.02614            ,0.31686             ,-0.05934            ,0.21562             ,0.15711             ,0.00299             ,-0.07207            ,-0.08509            ,0.0341              ,0.00213             ,-0.02875            ,0.20991             ,0.06108             ,0.12138             ,0.00959             ,0.00289             ,0.01011             ,0.05616             ,0.07297             ,0.00527             ,0.10574             ,0.00109             ,0.31899             ,0.46372             ,0.29606             ,0.48536             ,0.54197             ,0.52849             ,-0.04205            ,0.2142              ,0.27548             ,0.36874             ,0.52837             ,0.46859             ,0.30415             ,0.33006             ,0.15847             ,0.13996             ,0.30997             ,0.23417             ,0.15784             ,0.5696              ,0.64324             ,0.61239             ,0.45608             ,0.1698              
1250                ,0.8217              ,0.82101             ,0.05759             ,0.05751             ,4009                ,1716                ,3206                ,401                 ,0.00218             ,0.00111             ,0.30642             ,-0.00046            ,2e-05               ,-0.02307            ,0.02053             ,0.33316             ,0.32261             ,-6e-05              ,0.14403             ,0.19307             ,0.25316             ,0.0298              ,-0.00807            ,0.13529             ,0.18857             ,0.00802             ,0.03731             ,0.09756             ,0.05263             ,0.28373             ,0.00272             ,0.00712             ,0.03025             ,-0.01364            ,0.02077             ,0.06836             ,0.00122             ,0.72275             ,0.43511             ,0.15519             ,0.3328              ,-0.01732            ,0.11949             ,0.0647              ,0.40027             ,0.01072             ,0.24363             ,0.0708              ,0.2633              ,0.06575             ,0.07979             ,0.02159             ,0.02236             ,0.20752             ,0.0048              ,0.04167             ,0.40518             ,0.30043             ,0.57354             ,0.31555             ,0.10154             ,0.44832             ,0.67117             ,0.31692             ,0.331               ,0.09718             ,0.11693             ,0.4759              ,0.15093             ,0.06076             ,0.29184             ,0.6362              ,0.40442             ,0.13997             ,0.25527             ,0.25416             ,0.2741              ,0.56584             ,0.15307             ,0.37049             ,3402                ,3750                ,2961                ,980                 ,-0.00385            ,0.42704             ,0.17078             ,0.0793              ,0.00324             ,0.43162             ,0.00445             ,-0.0001             ,0.01053             ,-0.00766            ,0.18792             ,0.02141             ,-0.00134            ,0.23509             ,0.07821             ,0.07573             ,-0.01297            ,0.03715             ,0.01081             ,0.21129             ,0.41079             ,0.13456             ,0.00725             ,-2e-05              ,-0.17271            ,0.12181             ,-0.03985            ,0.29735             ,-0.06517            ,0.19843             ,0.14078             ,0.00298             ,-0.07072            ,-0.08523            ,0.02718             ,0.00256             ,-0.02627            ,0.19078             ,0.05285             ,0.10688             ,0.00912             ,0.00378             ,0.00809             ,0.05787             ,0.05398             ,0.00377             ,0.09448             ,0.00096             ,0.31438             ,0.45188             ,0.29818             ,0.47809             ,0.53477             ,0.52416             ,-0.04122            ,0.20404             ,0.27814             ,0.36757             ,0.52744             ,0.4672              ,0.30283             ,0.32735             ,0.16116             ,0.14048             ,0.30844             ,0.23411             ,0.15693             ,0.56197             ,0.64211             ,0.60997             ,0.45354             ,0.16655             
1300                ,0.82154             ,0.82057             ,0.05761             ,0.05758             ,3999                ,1716                ,3206                ,400                 ,0.00107             ,0.00048             ,0.28574             ,-0.00158            ,3e-05               ,-0.02305            ,0.0196              ,0.31287             ,0.30626             ,-1e-05              ,0.13057             ,0.17821             ,0.24097             ,0.02549             ,-0.00922            ,0.1226              ,0.1786              ,0.00761             ,0.0321              ,0.08558             ,0.04798             ,0.26679             ,0.0019              ,0.00529             ,0.0331              ,-0.01256            ,0.01857             ,0.06248             ,0.0015              ,0.72089             ,0.43166             ,0.13978             ,0.33107             ,-0.0173             ,0.10633             ,0.04653             ,0.38309             ,0.00829             ,0.22927             ,0.0701              ,0.24198             ,0.05556             ,0.07289             ,0.02019             ,0.01743             ,0.20254             ,0.00368             ,0.03726             ,0.40153             ,0.28393             ,0.5693              ,0.3044              ,0.09878             ,0.44766             ,0.65772             ,0.30348             ,0.33095             ,0.0974              ,0.11662             ,0.46533             ,0.15157             ,0.05973             ,0.28784             ,0.62313             ,0.39939             ,0.13881             ,0.24828             ,0.25371             ,0.2713              ,0.55958             ,0.15211             ,0.36579             ,3402                ,3750                ,2961                ,989                 ,-0.00711            ,0.40624             ,0.15466             ,0.07761             ,0.0035              ,0.41089             ,0.00363             ,-9e-05              ,0.01068             ,-0.0091             ,0.17314             ,0.02269             ,-0.00211            ,0.22003             ,0.06859             ,0.0692              ,-0.01411            ,0.03225             ,0.00837             ,0.19551             ,0.39643             ,0.12371             ,0.00542             ,-2e-05              ,-0.16783            ,0.10886             ,-0.0521             ,0.27854             ,-0.07061            ,0.18217             ,0.12575             ,0.0029              ,-0.06891            ,-0.08546            ,0.02063             ,0.00263             ,-0.02298            ,0.17263             ,0.04567             ,0.09356             ,0.00926             ,0.00435             ,0.00632             ,0.05897             ,0.03506             ,0.00207             ,0.08389             ,0.00091             ,0.30962             ,0.44013             ,0.2996              ,0.47141             ,0.52746             ,0.52028             ,-0.04026            ,0.19429             ,0.28041             ,0.36663             ,0.52629             ,0.46614             ,0.30078             ,0.32518             ,0.16353             ,0.14114             ,0.30675             ,0.2342              ,0.15611             ,0.55505             ,0.64076             ,0.60791             ,0.45083             ,0.1632              
1350                ,0.82452             ,0.82387             ,0.05713             ,0.05705             ,3989                ,1716                ,3206                ,400                 ,0.0                 ,1e-05               ,0.26585             ,-0.00237            ,2e-05               ,-0.02303            ,0.01842             ,0.29333             ,0.29119             ,-4e-05              ,0.11823             ,0.16379             ,0.2287              ,0.02216             ,-0.00991            ,0.11101             ,0.16891             ,0.00719             ,0.02741             ,0.07476             ,0.04364             ,0.25058             ,0.0013              ,0.00384             ,0.03604             ,-0.01166            ,0.01665             ,0.05688             ,0.00167             ,0.71896             ,0.42858             ,0.12552             ,0.32926             ,-0.01742            ,0.09427             ,0.02994             ,0.3658              ,0.00633             ,0.21524             ,0.06941             ,0.22133             ,0.04637             ,0.06741             ,0.01875             ,0.01336             ,0.19807             ,0.00269             ,0.0349              ,0.39749             ,0.27003             ,0.56463             ,0.29467             ,0.09627             ,0.44695             ,0.64432             ,0.2913              ,0.33053             ,0.09821             ,0.11627             ,0.45655             ,0.15176             ,0.05867             ,0.28304             ,0.61044             ,0.39477             ,0.1382              ,0.24263             ,0.25337             ,0.26868             ,0.55345             ,0.15143             ,0.36224             ,3402                ,3750                ,2960                ,998                 ,-0.00963            ,0.38589             ,0.13974             ,0.0758              ,0.00332             ,0.39078             ,0.00306             ,-9e-05              ,0.01068             ,-0.01006            ,0.15917             ,0.02337             ,-0.00257            ,0.20553             ,0.05988             ,0.06301             ,-0.01439            ,0.02838             ,0.00642             ,0.18034             ,0.38246             ,0.11342             ,0.004               ,-1e-05              ,-0.16406            ,0.09702             ,-0.06326            ,0.26131             ,-0.07592            ,0.16876             ,0.11202             ,0.0028              ,-0.06734            ,-0.08511            ,0.01501             ,0.00283             ,-0.01988            ,0.1555              ,0.03951             ,0.08142             ,0.00938             ,0.00491             ,0.00478             ,0.06039             ,0.01564             ,0.00134             ,0.07456             ,0.00073             ,0.306               ,0.42842             ,0.3016              ,0.46538             ,0.52105             ,0.51668             ,-0.03948            ,0.18557             ,0.28255             ,0.36542             ,0.5256              ,0.46502             ,0.29958             ,0.32268             ,0.16573             ,0.14157             ,0.30539             ,0.23401             ,0.15527             ,0.54879             ,0.63992             ,0.60591             ,0.44871             ,0.16018             
