epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24,GNDI4Alpha_1:i,GNDI4Alpha_1:j,GNDI4Alpha_1:k,GNDI4Alpha_1:l,GNDI4Alpha_1:alpha1_1,GNDI4Alpha_1:alpha1_2,GNDI4Alpha_1:alpha1_3,GNDI4Alpha_1:alpha1_4,GNDI4Alpha_1:alpha1_5,GNDI4Alpha_1:alpha1_6,GNDI4Alpha_1:alpha1_7,GNDI4Alpha_1:alpha1_8,GNDI4Alpha_1:alpha1_9,GNDI4Alpha_1:alpha1_10,GNDI4Alpha_1:alpha1_11,GNDI4Alpha_1:alpha1_12,GNDI4Alpha_1:alpha1_13,GNDI4Alpha_1:alpha1_14,GNDI4Alpha_1:alpha1_15,GNDI4Alpha_1:alpha1_16,GNDI4Alpha_1:alpha1_17,GNDI4Alpha_1:alpha1_18,GNDI4Alpha_1:alpha1_19,GNDI4Alpha_1:alpha1_20,GNDI4Alpha_1:alpha1_21,GNDI4Alpha_1:alpha1_22,GNDI4Alpha_1:alpha1_23,GNDI4Alpha_1:alpha1_24,GNDI4Alpha_1:alpha2_1,GNDI4Alpha_1:alpha2_2,GNDI4Alpha_1:alpha2_3,GNDI4Alpha_1:alpha2_4,GNDI4Alpha_1:alpha2_5,GNDI4Alpha_1:alpha2_6,GNDI4Alpha_1:alpha2_7,GNDI4Alpha_1:alpha2_8,GNDI4Alpha_1:alpha2_9,GNDI4Alpha_1:alpha2_10,GNDI4Alpha_1:alpha2_11,GNDI4Alpha_1:alpha2_12,GNDI4Alpha_1:alpha2_13,GNDI4Alpha_1:alpha2_14,GNDI4Alpha_1:alpha2_15,GNDI4Alpha_1:alpha2_16,GNDI4Alpha_1:alpha2_17,GNDI4Alpha_1:alpha2_18,GNDI4Alpha_1:alpha2_19,GNDI4Alpha_1:alpha2_20,GNDI4Alpha_1:alpha2_21,GNDI4Alpha_1:alpha2_22,GNDI4Alpha_1:alpha2_23,GNDI4Alpha_1:alpha2_24,GNDI4Alpha_1:alpha3_1,GNDI4Alpha_1:alpha3_2,GNDI4Alpha_1:alpha3_3,GNDI4Alpha_1:alpha3_4,GNDI4Alpha_1:alpha3_5,GNDI4Alpha_1:alpha3_6,GNDI4Alpha_1:alpha3_7,GNDI4Alpha_1:alpha3_8,GNDI4Alpha_1:alpha3_9,GNDI4Alpha_1:alpha3_10,GNDI4Alpha_1:alpha3_11,GNDI4Alpha_1:alpha3_12,GNDI4Alpha_1:alpha3_13,GNDI4Alpha_1:alpha3_14,GNDI4Alpha_1:alpha3_15,GNDI4Alpha_1:alpha3_16,GNDI4Alpha_1:alpha3_17,GNDI4Alpha_1:alpha3_18,GNDI4Alpha_1:alpha3_19,GNDI4Alpha_1:alpha3_20,GNDI4Alpha_1:alpha3_21,GNDI4Alpha_1:alpha3_22,GNDI4Alpha_1:alpha3_23,GNDI4Alpha_1:alpha3_24
950                 ,0.79083             ,0.79054             ,0.06237             ,0.06222             ,2021                ,1398                ,3460                ,554                 ,0.26811             ,0.181               ,0.05671             ,0.27324             ,0.08397             ,0.2142              ,-0.0633             ,0.22601             ,-0.13426            ,0.25385             ,0.43265             ,0.27834             ,0.41701             ,0.386               ,0.09693             ,0.00772             ,0.05748             ,0.20854             ,0.28968             ,-0.06331            ,0.24063             ,0.36505             ,0.08932             ,0.2243              ,0.03942             ,0.17486             ,-0.132              ,0.16573             ,-0.4602             ,0.35398             ,0.15843             ,0.09989             ,0.30531             ,0.12908             ,0.12326             ,0.12849             ,0.38809             ,0.07388             ,0.31109             ,0.09915             ,-0.02162            ,0.18912             ,0.22494             ,0.22191             ,-0.04676            ,0.22847             ,0.00035             ,0.14464             ,0.44323             ,0.34813             ,0.20953             ,0.2652              ,0.61786             ,0.71036             ,0.34485             ,0.33362             ,0.45209             ,0.72563             ,0.3268              ,0.19492             ,0.44455             ,0.31006             ,0.72571             ,0.00963             ,0.11322             ,0.59054             ,0.2976              ,0.33529             ,0.45904             ,0.33264             ,0.0233              ,0.43963             ,1396                ,4022                ,2313                ,2312                ,0.31909             ,0.20977             ,0.16618             ,0.09583             ,0.00925             ,0.06473             ,0.19499             ,0.01663             ,0.00776             ,0.15684             ,0.19069             ,0.11192             ,0.50736             ,0.20704             ,0.28401             ,0.50646             ,0.04987             ,0.23589             ,0.14257             ,0.02286             ,0.09484             ,0.00758             ,0.13538             ,0.24282             ,0.2796              ,0.24309             ,0.17334             ,-0.03               ,0.21598             ,0.03346             ,0.32866             ,0.17463             ,-0.01452            ,0.11114             ,0.18817             ,-0.01227            ,0.07652             ,0.02224             ,0.11138             ,0.44365             ,0.18248             ,-0.01334            ,0.15838             ,0.00891             ,0.05243             ,0.02891             ,0.05542             ,0.05386             ,0.40235             ,0.23074             ,0.03966             ,0.36191             ,0.02797             ,0.76156             ,0.45423             ,0.68395             ,0.38269             ,0.12063             ,0.51891             ,0.24996             ,0.60642             ,0.44483             ,0.33865             ,0.15709             ,0.33502             ,0.54392             ,0.59002             ,0.03611             ,0.1617              ,0.63891             ,0.42566             ,0.46531             
1000                ,0.79267             ,0.79173             ,0.0621              ,0.06204             ,2021                ,1398                ,3460                ,547                 ,0.24723             ,0.17324             ,0.05479             ,0.24967             ,0.07681             ,0.20106             ,-0.06118            ,0.20654             ,-0.13811            ,0.2428              ,0.41207             ,0.25451             ,0.40115             ,0.36163             ,0.08512             ,0.00616             ,0.04766             ,0.19256             ,0.26737             ,-0.06284            ,0.2216              ,0.34555             ,0.07629             ,0.21682             ,0.04124             ,0.15532             ,-0.14702            ,0.15355             ,-0.4764             ,0.34803             ,0.13648             ,0.09048             ,0.30011             ,0.11862             ,0.11163             ,0.11233             ,0.37806             ,0.06414             ,0.31197             ,0.08517             ,-0.02513            ,0.17213             ,0.20294             ,0.2045              ,-0.06735            ,0.20806             ,0.00011             ,0.12722             ,0.43876             ,0.34237             ,0.20708             ,0.26221             ,0.61971             ,0.70381             ,0.3413              ,0.3288              ,0.44455             ,0.71245             ,0.32771             ,0.19685             ,0.44157             ,0.30509             ,0.71986             ,0.0082              ,0.11273             ,0.57686             ,0.29539             ,0.33317             ,0.45818             ,0.3333              ,0.02354             ,0.43372             ,1396                ,4015                ,2313                ,2312                ,0.30768             ,0.19993             ,0.14847             ,0.0822              ,0.00748             ,0.05692             ,0.18531             ,0.01515             ,0.00545             ,0.14022             ,0.18097             ,0.09709             ,0.48654             ,0.18659             ,0.264               ,0.49083             ,0.04629             ,0.21711             ,0.13087             ,0.02277             ,0.09004             ,0.0063              ,0.12236             ,0.22686             ,0.25651             ,0.22134             ,0.15495             ,-0.03055            ,0.19479             ,0.02661             ,0.30327             ,0.17034             ,-0.00958            ,0.09807             ,0.17263             ,-0.01361            ,0.05891             ,0.02216             ,0.10034             ,0.42312             ,0.16352             ,-0.01646            ,0.14422             ,0.00781             ,0.04265             ,0.02838             ,0.04427             ,0.04403             ,0.39606             ,0.22867             ,0.03923             ,0.34989             ,0.02792             ,0.74789             ,0.44099             ,0.67195             ,0.37043             ,0.11953             ,0.50212             ,0.24761             ,0.59442             ,0.4367              ,0.33385             ,0.15652             ,0.32631             ,0.53291             ,0.5721              ,0.03599             ,0.1607              ,0.62856             ,0.41066             ,0.45569             
1050                ,0.79425             ,0.79278             ,0.06186             ,0.06188             ,2021                ,1398                ,3460                ,540                 ,0.22733             ,0.16554             ,0.05362             ,0.22755             ,0.07105             ,0.18859             ,-0.05862            ,0.18817             ,-0.1412             ,0.23142             ,0.39197             ,0.23184             ,0.38524             ,0.33821             ,0.07439             ,0.00487             ,0.03923             ,0.17732             ,0.24591             ,-0.06182            ,0.20401             ,0.32645             ,0.06476             ,0.20932             ,0.0436              ,0.13723             ,-0.16271            ,0.14166             ,-0.49084            ,0.34221             ,0.11676             ,0.08157             ,0.29523             ,0.1085              ,0.10045             ,0.09731             ,0.36708             ,0.05534             ,0.31252             ,0.07273             ,-0.02802            ,0.15567             ,0.18191             ,0.18801             ,-0.0841             ,0.18876             ,-3e-05              ,0.11164             ,0.43454             ,0.33655             ,0.20489             ,0.25905             ,0.62136             ,0.69721             ,0.33805             ,0.32396             ,0.43724             ,0.69936             ,0.32848             ,0.19886             ,0.43831             ,0.30012             ,0.7139              ,0.00679             ,0.11228             ,0.56315             ,0.29301             ,0.3308              ,0.45715             ,0.3339              ,0.02376             ,0.42777             ,1398                ,4008                ,2313                ,2312                ,0.29625             ,0.19019             ,0.13211             ,0.07007             ,0.00601             ,0.04978             ,0.17572             ,0.01376             ,0.00376             ,0.12484             ,0.17138             ,0.08377             ,0.46598             ,0.16755             ,0.24476             ,0.47516             ,0.04283             ,0.19924             ,0.11978             ,0.02266             ,0.08529             ,0.00525             ,0.11018             ,0.21141             ,0.23464             ,0.2009              ,0.13795             ,-0.03064            ,0.17505             ,0.02006             ,0.27912             ,0.16597             ,-0.0057             ,0.08623             ,0.158               ,-0.01492            ,0.04336             ,0.02208             ,0.09002             ,0.40292             ,0.14586             ,-0.01976            ,0.13076             ,0.00635             ,0.03438             ,0.02767             ,0.03426             ,0.03468             ,0.38957             ,0.22656             ,0.03881             ,0.33824             ,0.02787             ,0.73412             ,0.42754             ,0.65986             ,0.35823             ,0.11838             ,0.4857              ,0.24523             ,0.58256             ,0.42889             ,0.32884             ,0.15595             ,0.31753             ,0.52202             ,0.55431             ,0.03589             ,0.15964             ,0.61797             ,0.39605             ,0.44598             
1100                ,0.79564             ,0.7937              ,0.06165             ,0.06174             ,2021                ,1398                ,3460                ,534                 ,0.20843             ,0.15794             ,0.05325             ,0.20684             ,0.06637             ,0.17673             ,-0.05572            ,0.17087             ,-0.14365            ,0.21978             ,0.37231             ,0.21039             ,0.36936             ,0.31571             ,0.06461             ,0.00382             ,0.03203             ,0.16284             ,0.22533             ,-0.06032            ,0.18768             ,0.30776             ,0.05462             ,0.20182             ,0.04593             ,0.1206              ,-0.17878            ,0.13015             ,-0.50403            ,0.33649             ,0.09877             ,0.07312             ,0.29065             ,0.09883             ,0.08968             ,0.08345             ,0.35539             ,0.04735             ,0.3129              ,0.06174             ,-0.02994            ,0.13966             ,0.16201             ,0.17235             ,-0.09845            ,0.17048             ,-0.00012            ,0.09769             ,0.43052             ,0.33068             ,0.20279             ,0.25567             ,0.62291             ,0.69045             ,0.33495             ,0.31901             ,0.43011             ,0.68624             ,0.3291              ,0.20078             ,0.43489             ,0.29508             ,0.70792             ,0.00536             ,0.11198             ,0.54957             ,0.2905              ,0.32815             ,0.45607             ,0.33438             ,0.02396             ,0.42179             ,1399                ,4001                ,2313                ,2313                ,0.28483             ,0.18056             ,0.11705             ,0.05935             ,0.00478             ,0.04331             ,0.16627             ,0.01245             ,0.00256             ,0.11067             ,0.16196             ,0.07187             ,0.44572             ,0.14991             ,0.22631             ,0.45946             ,0.03951             ,0.1823              ,0.10933             ,0.02254             ,0.08063             ,0.00437             ,0.09882             ,0.19651             ,0.21399             ,0.18176             ,0.1223              ,-0.0299             ,0.15674             ,0.01397             ,0.25621             ,0.16152             ,-0.00267            ,0.07559             ,0.14417             ,-0.01615            ,0.0299              ,0.022               ,0.08043             ,0.38305             ,0.12949             ,-0.02313            ,0.11805             ,0.0042              ,0.02743             ,0.02681             ,0.02555             ,0.02595             ,0.38294             ,0.22439             ,0.03835             ,0.327               ,0.0278              ,0.72026             ,0.41398             ,0.64766             ,0.34611             ,0.11722             ,0.46978             ,0.24278             ,0.57075             ,0.42132             ,0.32365             ,0.15535             ,0.30882             ,0.51112             ,0.53668             ,0.0358              ,0.15857             ,0.60713             ,0.38178             ,0.43609             
1150                ,0.79687             ,0.7945              ,0.06147             ,0.06162             ,2021                ,1398                ,3460                ,528                 ,0.1905              ,0.15044             ,0.05349             ,0.18756             ,0.06235             ,0.16577             ,-0.05258            ,0.15463             ,-0.1454             ,0.20802             ,0.35281             ,0.19048             ,0.35359             ,0.29415             ,0.05574             ,0.00297             ,0.02595             ,0.14911             ,0.20569             ,-0.05842            ,0.1722              ,0.28963             ,0.04578             ,0.19433             ,0.04767             ,0.10535             ,-0.1955             ,0.11911             ,-0.51622            ,0.33099             ,0.08212             ,0.06525             ,0.28622             ,0.08951             ,0.07931             ,0.07073             ,0.34331             ,0.04017             ,0.31301             ,0.05208             ,-0.03111            ,0.12442             ,0.14427             ,0.15755             ,-0.10981            ,0.15322             ,-0.00016            ,0.08494             ,0.42651             ,0.32478             ,0.20101             ,0.25219             ,0.62452             ,0.68354             ,0.33185             ,0.31396             ,0.42342             ,0.67306             ,0.32968             ,0.20272             ,0.43139             ,0.28999             ,0.70202             ,0.00395             ,0.11186             ,0.53603             ,0.28791             ,0.32529             ,0.45499             ,0.33474             ,0.02415             ,0.41584             ,1399                ,3995                ,2313                ,2313                ,0.27345             ,0.17108             ,0.10325             ,0.04994             ,0.00377             ,0.03746             ,0.157               ,0.01118             ,0.00171             ,0.09769             ,0.15274             ,0.06131             ,0.42578             ,0.13361             ,0.2087              ,0.44379             ,0.03634             ,0.16631             ,0.0995              ,0.02241             ,0.07606             ,0.00367             ,0.08829             ,0.18219             ,0.19454             ,0.16387             ,0.10796             ,-0.02897            ,0.13981             ,0.00823             ,0.23455             ,0.15705             ,-0.00017            ,0.06605             ,0.13129             ,-0.01732            ,0.01839             ,0.02192             ,0.07152             ,0.36357             ,0.11436             ,-0.02662            ,0.10612             ,0.00039             ,0.02164             ,0.02578             ,0.01786             ,0.01776             ,0.37617             ,0.22217             ,0.03785             ,0.31616             ,0.02772             ,0.70633             ,0.40042             ,0.63529             ,0.3339              ,0.11601             ,0.45422             ,0.24029             ,0.55908             ,0.41382             ,0.31834             ,0.15474             ,0.30019             ,0.50042             ,0.51922             ,0.03572             ,0.15747             ,0.59609             ,0.36796             ,0.42621             
1200                ,0.7979              ,0.7951              ,0.06131             ,0.06153             ,2021                ,1398                ,3460                ,523                 ,0.1736              ,0.14304             ,0.0549              ,0.16972             ,0.05912             ,0.15628             ,-0.04918            ,0.13947             ,-0.14665            ,0.19621             ,0.3329              ,0.1727              ,0.33799             ,0.27353             ,0.04766             ,0.00229             ,0.02084             ,0.1361              ,0.18704             ,-0.05618            ,0.15709             ,0.27228             ,0.03811             ,0.18687             ,0.04911             ,0.09142             ,-0.21174            ,0.10854             ,-0.52695            ,0.32575             ,0.06659             ,0.05807             ,0.28214             ,0.08001             ,0.06936             ,0.05912             ,0.33054             ,0.0338              ,0.31292             ,0.04365             ,-0.03365            ,0.11006             ,0.13026             ,0.14348             ,-0.11827            ,0.13701             ,-0.00016            ,0.0725              ,0.42287             ,0.3188              ,0.19942             ,0.24878             ,0.62592             ,0.67692             ,0.32934             ,0.30888             ,0.41712             ,0.6602              ,0.33025             ,0.20463             ,0.42763             ,0.28511             ,0.69613             ,0.00255             ,0.11148             ,0.52277             ,0.28513             ,0.3223              ,0.45387             ,0.33506             ,0.02446             ,0.40982             ,1399                ,3989                ,2313                ,2313                ,0.26215             ,0.16177             ,0.09068             ,0.04173             ,0.00295             ,0.03223             ,0.1479              ,0.00998             ,0.00112             ,0.08584             ,0.14375             ,0.052               ,0.40619             ,0.11862             ,0.19195             ,0.42817             ,0.03334             ,0.15127             ,0.09029             ,0.02236             ,0.0716              ,0.00311             ,0.07855             ,0.16849             ,0.17628             ,0.14723             ,0.09489             ,-0.02821            ,0.12423             ,0.00291             ,0.21421             ,0.15259             ,0.00182             ,0.05749             ,0.11941             ,-0.01845            ,0.00885             ,0.02183             ,0.06327             ,0.34455             ,0.10041             ,-0.02986            ,0.09505             ,-0.00027            ,0.01691             ,0.02465             ,0.01137             ,0.0103              ,0.36931             ,0.21995             ,0.03737             ,0.30594             ,0.02763             ,0.69247             ,0.38669             ,0.62287             ,0.32185             ,0.11473             ,0.43938             ,0.2377              ,0.54781             ,0.4068              ,0.31305             ,0.15416             ,0.29177             ,0.48997             ,0.50188             ,0.03567             ,0.1563              ,0.58483             ,0.35427             ,0.41655             
1250                ,0.79879             ,0.79565             ,0.06118             ,0.06145             ,2021                ,1398                ,3460                ,517                 ,0.15769             ,0.13576             ,0.05695             ,0.15319             ,0.057               ,0.14494             ,-0.04564            ,0.12534             ,-0.14737            ,0.18427             ,0.31706             ,0.15222             ,0.3226              ,0.25383             ,0.04053             ,0.00175             ,0.0166              ,0.12391             ,0.16936             ,-0.05366            ,0.14649             ,0.25443             ,0.03151             ,0.17944             ,0.05295             ,0.07881             ,-0.22813            ,0.09833             ,-0.53618            ,0.32001             ,0.05384             ,0.05097             ,0.27721             ,0.07188             ,0.05986             ,0.04873             ,0.31601             ,0.02799             ,0.31192             ,0.03635             ,-0.03565            ,0.09661             ,0.10778             ,0.13013             ,-0.11508            ,0.12174             ,-0.00015            ,0.0667              ,0.41957             ,0.31278             ,0.19797             ,0.24499             ,0.62705             ,0.67003             ,0.32712             ,0.30348             ,0.41075             ,0.64796             ,0.33063             ,0.20636             ,0.42377             ,0.28005             ,0.68993             ,0.00089             ,0.11113             ,0.50982             ,0.28201             ,0.31902             ,0.45227             ,0.33523             ,0.0248              ,0.4038              ,1399                ,3984                ,2313                ,2313                ,0.25094             ,0.15265             ,0.07928             ,0.03462             ,0.00228             ,0.02756             ,0.13902             ,0.00875             ,0.00072             ,0.07508             ,0.135               ,0.04384             ,0.38697             ,0.10487             ,0.17605             ,0.41262             ,0.03049             ,0.13717             ,0.08163             ,0.02189             ,0.06724             ,0.00264             ,0.06959             ,0.1554              ,0.15924             ,0.13184             ,0.08303             ,-0.02969            ,0.10994             ,0.00042             ,0.19508             ,0.14812             ,0.00322             ,0.04991             ,0.10821             ,-0.01947            ,0.00127             ,0.02172             ,0.05573             ,0.32595             ,0.08748             ,-0.033              ,0.08479             ,0.01946             ,0.013               ,0.02339             ,0.00554             ,0.0033              ,0.36234             ,0.21766             ,0.03688             ,0.29648             ,0.0275              ,0.67864             ,0.37283             ,0.61033             ,0.30981             ,0.11339             ,0.42513             ,0.23499             ,0.53665             ,0.40005             ,0.30769             ,0.15357             ,0.28364             ,0.47955             ,0.48461             ,0.0349              ,0.15517             ,0.57336             ,0.34096             ,0.40691             
1300                ,0.7996              ,0.79615             ,0.06105             ,0.06138             ,2021                ,1398                ,3460                ,512                 ,0.14279             ,0.12862             ,0.05978             ,0.13812             ,0.05495             ,0.13579             ,-0.04204            ,0.11224             ,-0.1478             ,0.17264             ,0.29967             ,0.13521             ,0.30741             ,0.23506             ,0.03392             ,0.00132             ,0.01311             ,0.11247             ,0.15264             ,-0.05093            ,0.13479             ,0.23774             ,0.02587             ,0.17206             ,0.05434             ,0.0673              ,-0.24593            ,0.08885             ,-0.5445             ,0.31474             ,0.04096             ,0.04472             ,0.27332             ,0.06353             ,0.05081             ,0.03926             ,0.30297             ,0.02297             ,0.31136             ,0.03007             ,-0.03833            ,0.08419             ,0.09256             ,0.11773             ,-0.11239            ,0.10758             ,-0.00013            ,0.05874             ,0.41646             ,0.30689             ,0.19696             ,0.24137             ,0.62816             ,0.66363             ,0.32522             ,0.29823             ,0.40508             ,0.63593             ,0.33102             ,0.20818             ,0.41978             ,0.27516             ,0.68405             ,0.00012             ,0.11091             ,0.49736             ,0.27893             ,0.31588             ,0.45077             ,0.33546             ,0.02512             ,0.3978              ,1397                ,3980                ,2313                ,2313                ,0.23985             ,0.14375             ,0.06898             ,0.0285              ,0.00175             ,0.02343             ,0.13039             ,0.00766             ,0.00045             ,0.06537             ,0.12651             ,0.03672             ,0.36814             ,0.09234             ,0.16102             ,0.39718             ,0.02779             ,0.12399             ,0.07361             ,0.02181             ,0.06302             ,0.00227             ,0.0614              ,0.14294             ,0.14332             ,0.11759             ,0.07231             ,-0.02974            ,0.09689             ,0.00045             ,0.17712             ,0.14361             ,0.00418             ,0.04318             ,0.09788             ,-0.02056            ,0.00144             ,0.02161             ,0.04886             ,0.30785             ,0.0759              ,-0.03587            ,0.07532             ,0.0195              ,0.00989             ,0.02191             ,0.00093             ,-0.003              ,0.35527             ,0.21535             ,0.03639             ,0.28776             ,0.02737             ,0.66508             ,0.35903             ,0.59789             ,0.298               ,0.11209             ,0.41176             ,0.23236             ,0.526               ,0.39369             ,0.30224             ,0.15299             ,0.27552             ,0.46977             ,0.46781             ,0.03492             ,0.15397             ,0.56186             ,0.32801             ,0.39763             
1350                ,0.79948             ,0.79564             ,0.06107             ,0.06145             ,2021                ,1398                ,3460                ,507                 ,0.12883             ,0.12163             ,0.06313             ,0.12432             ,0.05295             ,0.12698             ,-0.03843            ,0.10012             ,-0.14774            ,0.16111             ,0.28305             ,0.11908             ,0.29251             ,0.21719             ,0.02793             ,0.00099             ,0.01025             ,0.10176             ,0.13697             ,-0.04808            ,0.12398             ,0.22157             ,0.02109             ,0.16474             ,0.05569             ,0.05702             ,-0.26046            ,0.08008             ,-0.55219            ,0.30972             ,0.02914             ,0.03895             ,0.26959             ,0.05576             ,0.04227             ,0.03073             ,0.2905              ,0.01861             ,0.31067             ,0.02471             ,-0.04049            ,0.0728              ,0.07804             ,0.10625             ,-0.10792            ,0.09441             ,-0.00012            ,0.05214             ,0.41322             ,0.30092             ,0.19598             ,0.2375              ,0.62934             ,0.65702             ,0.32311             ,0.29291             ,0.39983             ,0.62376             ,0.3314              ,0.20981             ,0.41588             ,0.27009             ,0.67837             ,0.00016             ,0.11107             ,0.48512             ,0.27583             ,0.31245             ,0.4493              ,0.3354              ,0.02536             ,0.39174             ,1397                ,3974                ,2313                ,2313                ,0.22889             ,0.13509             ,0.05973             ,0.02328             ,0.00133             ,0.01981             ,0.12204             ,0.00658             ,0.00027             ,0.05663             ,0.11827             ,0.03057             ,0.34969             ,0.08095             ,0.14684             ,0.38186             ,0.02524             ,0.11172             ,0.06618             ,0.02173             ,0.05892             ,0.00196             ,0.05392             ,0.13113             ,0.12853             ,0.1045              ,0.06267             ,-0.02945            ,0.08502             ,0.00053             ,0.16039             ,0.13919             ,0.0049              ,0.03729             ,0.08833             ,-0.02152            ,0.00153             ,0.0215              ,0.04263             ,0.29024             ,0.06537             ,-0.03858            ,0.06659             ,0.01931             ,0.00746             ,0.02032             ,-0.00284            ,-0.00875            ,0.34807             ,0.21306             ,0.03581             ,0.2793              ,0.02722             ,0.65146             ,0.34519             ,0.58526             ,0.28625             ,0.11067             ,0.39872             ,0.22962             ,0.51566             ,0.38737             ,0.29669             ,0.15241             ,0.26748             ,0.46015             ,0.45134             ,0.03491             ,0.15266             ,0.55015             ,0.31553             ,0.38848             
1400                ,0.80116             ,0.79692             ,0.06081             ,0.06126             ,2021                ,1398                ,3460                ,501                 ,0.1159              ,0.11481             ,0.0668              ,0.1118              ,0.05155             ,0.119               ,-0.03481            ,0.08896             ,-0.14763            ,0.14992             ,0.26704             ,0.10403             ,0.2779              ,0.20023             ,0.02245             ,0.00073             ,0.00795             ,0.09182             ,0.12235             ,-0.04512            ,0.114               ,0.20601             ,0.01707             ,0.1575              ,0.05653             ,0.04792             ,-0.27126            ,0.07202             ,-0.55899            ,0.30465             ,0.01845             ,0.03369             ,0.26634             ,0.04838             ,0.03418             ,0.02313             ,0.27917             ,0.0148              ,0.31032             ,0.02016             ,-0.04203            ,0.06229             ,0.06482             ,0.09546             ,-0.10151            ,0.08209             ,-0.00011            ,0.04637             ,0.41043             ,0.29487             ,0.19494             ,0.2336              ,0.63036             ,0.65088             ,0.32148             ,0.28755             ,0.39492             ,0.61231             ,0.33162             ,0.21139             ,0.412               ,0.26524             ,0.67283             ,0.00012             ,0.11136             ,0.47385             ,0.27281             ,0.30926             ,0.44774             ,0.33549             ,0.02561             ,0.38587             ,1397                ,3968                ,2313                ,2313                ,0.2181              ,0.12667             ,0.05147             ,0.01883             ,0.001               ,0.01665             ,0.114               ,0.00559             ,0.00015             ,0.04883             ,0.11036             ,0.02529             ,0.33166             ,0.07067             ,0.13351             ,0.36665             ,0.02286             ,0.10038             ,0.05931             ,0.02165             ,0.05497             ,0.00171             ,0.04715             ,0.11996             ,0.1148              ,0.09255             ,0.05406             ,-0.02933            ,0.07429             ,0.00044             ,0.14485             ,0.13475             ,0.00532             ,0.03208             ,0.07952             ,-0.02244            ,0.0017              ,0.02138             ,0.03698             ,0.27313             ,0.05571             ,-0.04076            ,0.05864             ,0.01912             ,0.00558             ,0.01861             ,-0.00595            ,-0.01368            ,0.34089             ,0.21068             ,0.03516             ,0.2722              ,0.0271              ,0.63841             ,0.3317              ,0.57285             ,0.27507             ,0.10937             ,0.38695             ,0.22687             ,0.50569             ,0.38171             ,0.29115             ,0.15178             ,0.26018             ,0.45098             ,0.43533             ,0.03486             ,0.15133             ,0.53837             ,0.30368             ,0.37962             
