epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24,GNDI4Alpha_1:i,GNDI4Alpha_1:j,GNDI4Alpha_1:k,GNDI4Alpha_1:l,GNDI4Alpha_1:alpha1_1,GNDI4Alpha_1:alpha1_2,GNDI4Alpha_1:alpha1_3,GNDI4Alpha_1:alpha1_4,GNDI4Alpha_1:alpha1_5,GNDI4Alpha_1:alpha1_6,GNDI4Alpha_1:alpha1_7,GNDI4Alpha_1:alpha1_8,GNDI4Alpha_1:alpha1_9,GNDI4Alpha_1:alpha1_10,GNDI4Alpha_1:alpha1_11,GNDI4Alpha_1:alpha1_12,GNDI4Alpha_1:alpha1_13,GNDI4Alpha_1:alpha1_14,GNDI4Alpha_1:alpha1_15,GNDI4Alpha_1:alpha1_16,GNDI4Alpha_1:alpha1_17,GNDI4Alpha_1:alpha1_18,GNDI4Alpha_1:alpha1_19,GNDI4Alpha_1:alpha1_20,GNDI4Alpha_1:alpha1_21,GNDI4Alpha_1:alpha1_22,GNDI4Alpha_1:alpha1_23,GNDI4Alpha_1:alpha1_24,GNDI4Alpha_1:alpha2_1,GNDI4Alpha_1:alpha2_2,GNDI4Alpha_1:alpha2_3,GNDI4Alpha_1:alpha2_4,GNDI4Alpha_1:alpha2_5,GNDI4Alpha_1:alpha2_6,GNDI4Alpha_1:alpha2_7,GNDI4Alpha_1:alpha2_8,GNDI4Alpha_1:alpha2_9,GNDI4Alpha_1:alpha2_10,GNDI4Alpha_1:alpha2_11,GNDI4Alpha_1:alpha2_12,GNDI4Alpha_1:alpha2_13,GNDI4Alpha_1:alpha2_14,GNDI4Alpha_1:alpha2_15,GNDI4Alpha_1:alpha2_16,GNDI4Alpha_1:alpha2_17,GNDI4Alpha_1:alpha2_18,GNDI4Alpha_1:alpha2_19,GNDI4Alpha_1:alpha2_20,GNDI4Alpha_1:alpha2_21,GNDI4Alpha_1:alpha2_22,GNDI4Alpha_1:alpha2_23,GNDI4Alpha_1:alpha2_24,GNDI4Alpha_1:alpha3_1,GNDI4Alpha_1:alpha3_2,GNDI4Alpha_1:alpha3_3,GNDI4Alpha_1:alpha3_4,GNDI4Alpha_1:alpha3_5,GNDI4Alpha_1:alpha3_6,GNDI4Alpha_1:alpha3_7,GNDI4Alpha_1:alpha3_8,GNDI4Alpha_1:alpha3_9,GNDI4Alpha_1:alpha3_10,GNDI4Alpha_1:alpha3_11,GNDI4Alpha_1:alpha3_12,GNDI4Alpha_1:alpha3_13,GNDI4Alpha_1:alpha3_14,GNDI4Alpha_1:alpha3_15,GNDI4Alpha_1:alpha3_16,GNDI4Alpha_1:alpha3_17,GNDI4Alpha_1:alpha3_18,GNDI4Alpha_1:alpha3_19,GNDI4Alpha_1:alpha3_20,GNDI4Alpha_1:alpha3_21,GNDI4Alpha_1:alpha3_22,GNDI4Alpha_1:alpha3_23,GNDI4Alpha_1:alpha3_24
1000                ,0.7695              ,0.76635             ,0.06548             ,0.06571             ,385                 ,1002                ,1613                ,2010                ,0.06991             ,0.05116             ,0.02159             ,0.02473             ,0.20108             ,0.03932             ,0.00354             ,0.00813             ,-0.00167            ,0.07619             ,0.16351             ,0.27452             ,0.00113             ,0.11824             ,0.01201             ,0.08142             ,0.16756             ,0.01287             ,0.00347             ,0.29461             ,-0.02734            ,0.19082             ,0.00086             ,-0.00208            ,-0.08277            ,0.06134             ,0.00386             ,0.01099             ,0.08164             ,0.23572             ,-0.0058             ,0.00019             ,-0.01766            ,0.21476             ,0.30806             ,0.42275             ,0.05021             ,0.02978             ,-0.01266            ,0.19002             ,0.01702             ,0.06199             ,0.06601             ,0.2417              ,0.09986             ,0.22668             ,0.00861             ,0.07328             ,0.24088             ,0.37688             ,0.11915             ,0.14161             ,0.51773             ,0.32836             ,0.13138             ,0.54561             ,0.26996             ,0.38767             ,0.23862             ,0.25744             ,0.13405             ,0.25369             ,0.38962             ,0.32955             ,0.32731             ,0.34296             ,0.16689             ,0.22746             ,0.29844             ,0.39392             ,0.1218              ,0.16169             ,2656                ,2956                ,1393                ,2112                ,0.00031             ,0.13035             ,0.15317             ,0.05998             ,-0.00152            ,0.02009             ,-0.0117             ,0.11015             ,0.00618             ,0.08484             ,0.14117             ,0.06347             ,0.01323             ,0.00452             ,0.07305             ,0.16618             ,0.18239             ,0.00395             ,0.02554             ,0.10541             ,0.14667             ,0.14747             ,-0.04128            ,0.13331             ,-0.01949            ,-0.00586            ,0.00246             ,0.00162             ,-0.03512            ,-0.00173            ,0.05331             ,-0.03184            ,0.00693             ,0.21863             ,-0.0912             ,-0.00639            ,0.26265             ,0.00064             ,0.06218             ,0.04463             ,0.00546             ,0.02457             ,0.11527             ,0.02656             ,-0.06736            ,-0.01968            ,0.30782             ,0.08278             ,0.44702             ,0.50954             ,0.358               ,0.25914             ,0.24113             ,0.33141             ,0.2991              ,0.2436              ,0.14217             ,0.06038             ,0.56478             ,0.61006             ,0.16899             ,0.25073             ,0.52277             ,0.31619             ,0.18258             ,0.37604             ,0.20673             ,0.22219             ,0.42385             ,0.41768             ,0.41872             ,0.61801             
1050                ,0.76908             ,0.7668              ,0.06554             ,0.06565             ,385                 ,1002                ,1613                ,2007                ,0.05899             ,0.0435              ,0.01683             ,0.01942             ,0.18384             ,0.03299             ,0.0024              ,0.00586             ,-0.00164            ,0.06343             ,0.14859             ,0.26091             ,0.0008              ,0.10321             ,0.00965             ,0.07242             ,0.15037             ,0.00063             ,0.00262             ,0.27135             ,-0.02341            ,0.17178             ,0.00056             ,-0.00198            ,-0.08011            ,0.05116             ,0.00291             ,0.00783             ,0.07626             ,0.21086             ,-0.0059             ,-0.00301            ,-0.01729            ,0.20084             ,0.28484             ,0.40442             ,0.04103             ,0.02439             ,-0.01597            ,0.18519             ,0.01297             ,0.05979             ,0.05489             ,0.22041             ,0.08899             ,0.20991             ,0.00659             ,0.053               ,0.24166             ,0.3754              ,0.10963             ,0.13986             ,0.5122              ,0.3138              ,0.13224             ,0.54245             ,0.26707             ,0.36725             ,0.2274              ,0.25399             ,0.12993             ,0.24905             ,0.3781              ,0.32758             ,0.3223              ,0.34005             ,0.16019             ,0.22758             ,0.29194             ,0.37518             ,0.12014             ,0.16073             ,2656                ,2957                ,1393                ,2113                ,0.00028             ,0.11684             ,0.13553             ,0.05014             ,-0.00154            ,0.01583             ,-0.0092             ,0.09577             ,0.00714             ,0.07243             ,0.12491             ,0.05554             ,0.01092             ,0.00313             ,0.06312             ,0.14798             ,0.16329             ,0.00266             ,0.02075             ,0.09135             ,0.13107             ,0.13094             ,-0.03856            ,0.1186              ,-0.02065            ,-0.01482            ,0.00699             ,0.00199             ,-0.03645            ,-0.00216            ,0.04176             ,-0.03163            ,0.00613             ,0.19756             ,-0.0932             ,-0.0111             ,0.2397              ,0.00027             ,0.05677             ,0.03626             ,0.00467             ,0.02446             ,0.0993              ,0.02038             ,-0.07505            ,-0.02202            ,0.28656             ,0.07877             ,0.44271             ,0.50415             ,0.3526              ,0.25561             ,0.23359             ,0.32469             ,0.29636             ,0.24309             ,0.13251             ,0.05821             ,0.55872             ,0.60251             ,0.15726             ,0.2469              ,0.50981             ,0.29418             ,0.18018             ,0.36898             ,0.20111             ,0.21821             ,0.42135             ,0.41327             ,0.40899             ,0.60989             
1100                ,0.77064             ,0.76743             ,0.06532             ,0.06556             ,385                 ,1002                ,1613                ,2007                ,0.04951             ,0.03681             ,0.013               ,0.01511             ,0.16787             ,0.02732             ,0.00159             ,0.00427             ,-0.0016             ,0.0523              ,0.13456             ,0.24791             ,0.00056             ,0.08964             ,0.00768             ,0.06451             ,0.13444             ,-0.00051            ,0.00195             ,0.24935             ,-0.01993            ,0.15402             ,0.00036             ,-0.00181            ,-0.07778            ,0.0425              ,0.00223             ,0.00537             ,0.07126             ,0.18804             ,-0.00606            ,-0.00613            ,-0.01724            ,0.18745             ,0.2627              ,0.38642             ,0.03319             ,0.01981             ,-0.01883            ,0.18097             ,0.00936             ,0.05802             ,0.04517             ,0.20086             ,0.0791              ,0.19413             ,0.00484             ,0.0361              ,0.24227             ,0.37435             ,0.10058             ,0.13894             ,0.50721             ,0.30175             ,0.13292             ,0.53984             ,0.26419             ,0.35009             ,0.21672             ,0.25089             ,0.1263              ,0.24542             ,0.36741             ,0.32615             ,0.31715             ,0.33752             ,0.15431             ,0.22748             ,0.28542             ,0.35823             ,0.11839             ,0.16043             ,2656                ,2958                ,1393                ,2112                ,0.00013             ,0.1044              ,0.11943             ,0.04161             ,-0.00154            ,0.01236             ,-0.00712            ,0.08285             ,0.00592             ,0.06144             ,0.11025             ,0.04846             ,0.00895             ,0.00214             ,0.05421             ,0.13122             ,0.14563             ,0.00174             ,0.01674             ,0.07873             ,0.11689             ,0.11574             ,-0.036              ,0.10527             ,-0.02181            ,-0.0218             ,0.00623             ,0.00126             ,-0.03762            ,-0.00246            ,0.03147             ,-0.02683            ,0.00593             ,0.17791             ,-0.09453            ,-0.01552            ,0.21811             ,0.0002              ,0.05188             ,0.02922             ,0.00399             ,0.02434             ,0.08488             ,0.01536             ,-0.08132            ,-0.02385            ,0.26655             ,0.07483             ,0.43893             ,0.4991              ,0.34794             ,0.25214             ,0.22702             ,0.31864             ,0.29406             ,0.24244             ,0.12386             ,0.05591             ,0.55288             ,0.59571             ,0.14742             ,0.24323             ,0.4972              ,0.27342             ,0.17779             ,0.36288             ,0.19585             ,0.21425             ,0.41885             ,0.40934             ,0.4                 ,0.6025              
1150                ,0.77086             ,0.76788             ,0.06529             ,0.06549             ,385                 ,1002                ,1613                ,2007                ,0.04127             ,0.03094             ,0.00993             ,0.01164             ,0.15288             ,0.02241             ,0.00104             ,0.00322             ,-0.00158            ,0.0426              ,0.12147             ,0.23516             ,0.00041             ,0.07746             ,0.00606             ,0.05734             ,0.11974             ,-0.00078            ,0.00143             ,0.22866             ,-0.01683            ,0.13759             ,0.00023             ,-0.00158            ,-0.0759             ,0.03535             ,0.00176             ,0.00353             ,0.06664             ,0.16702             ,-0.00633            ,-0.0089             ,-0.01748            ,0.17455             ,0.24166             ,0.36862             ,0.02652             ,0.01612             ,-0.02138            ,0.17722             ,0.00612             ,0.05639             ,0.03676             ,0.1828              ,0.07001             ,0.17907             ,0.00344             ,0.02185             ,0.243               ,0.37322             ,0.09201             ,0.13811             ,0.50222             ,0.29151             ,0.13369             ,0.5372              ,0.26155             ,0.33523             ,0.20662             ,0.24779             ,0.12337             ,0.24195             ,0.35771             ,0.32473             ,0.31215             ,0.33497             ,0.14901             ,0.22748             ,0.27907             ,0.34301             ,0.11668             ,0.16065             ,2656                ,2958                ,1393                ,2112                ,0.00023             ,0.09298             ,0.10477             ,0.03432             ,-0.00156            ,0.00957             ,-0.00545            ,0.07127             ,0.00636             ,0.0518              ,0.09689             ,0.04223             ,0.00727             ,0.00143             ,0.04633             ,0.11587             ,0.12936             ,0.00107             ,0.01344             ,0.06748             ,0.10391             ,0.10187             ,-0.03349            ,0.09313             ,-0.02279            ,-0.02849            ,0.00308             ,0.00137             ,-0.03815            ,-0.00267            ,0.02235             ,-0.02361            ,0.00618             ,0.15965             ,-0.09608            ,-0.01948            ,0.19786             ,-0.00571            ,0.04727             ,0.02333             ,0.00353             ,0.02422             ,0.07184             ,0.01135             ,-0.08718            ,-0.02535            ,0.2475              ,0.07122             ,0.43525             ,0.49454             ,0.34339             ,0.24898             ,0.22155             ,0.3129              ,0.29197             ,0.24206             ,0.11601             ,0.05381             ,0.54744             ,0.58911             ,0.13877             ,0.2399              ,0.485               ,0.25404             ,0.17565             ,0.357               ,0.19131             ,0.21045             ,0.41669             ,0.40554             ,0.39173             ,0.5952              
1200                ,0.77037             ,0.76774             ,0.06535             ,0.06551             ,385                 ,1002                ,1613                ,2007                ,0.03405             ,0.0258              ,0.00751             ,0.00888             ,0.13893             ,0.01815             ,0.00065             ,0.00253             ,-0.0016             ,0.0342              ,0.10925             ,0.2227              ,0.00029             ,0.06657             ,0.00471             ,0.05079             ,0.10624             ,-0.00183            ,0.00104             ,0.20914             ,-0.01411            ,0.12245             ,0.00015             ,-0.00132            ,-0.0732             ,0.02929             ,0.00138             ,0.00211             ,0.06231             ,0.14787             ,-0.00641            ,-0.01132            ,-0.01762            ,0.16247             ,0.22173             ,0.35126             ,0.0209              ,0.01297             ,-0.02343            ,0.17402             ,0.00337             ,0.05496             ,0.02955             ,0.16633             ,0.0618              ,0.1651              ,0.00241             ,0.00995             ,0.24372             ,0.37215             ,0.08368             ,0.13745             ,0.49729             ,0.28247             ,0.13445             ,0.53466             ,0.25885             ,0.32253             ,0.19673             ,0.24477             ,0.12083             ,0.2388              ,0.34842             ,0.32345             ,0.307               ,0.33246             ,0.144               ,0.22736             ,0.27263             ,0.32924             ,0.11463             ,0.16098             ,2656                ,2958                ,1393                ,2112                ,0.00022             ,0.08254             ,0.09146             ,0.0281              ,-0.00152            ,0.00735             ,-0.00409            ,0.06098             ,0.00388             ,0.0434              ,0.0848              ,0.03676             ,0.00586             ,0.00093             ,0.03935             ,0.10186             ,0.11444             ,0.00059             ,0.01072             ,0.05751             ,0.09211             ,0.08925             ,-0.03106            ,0.08209             ,-0.0237             ,-0.03459            ,0.00253             ,0.00095             ,-0.03803            ,-0.00278            ,0.01437             ,-0.02194            ,0.00473             ,0.14274             ,-0.09741            ,-0.02303            ,0.17892             ,-0.00392            ,0.04301             ,0.01845             ,0.00309             ,0.02409             ,0.06016             ,0.00814             ,-0.09221            ,-0.02637            ,0.22944             ,0.06787             ,0.43169             ,0.49023             ,0.33903             ,0.24594             ,0.21652             ,0.30738             ,0.28993             ,0.24168             ,0.10828             ,0.05168             ,0.54217             ,0.58274             ,0.13114             ,0.23674             ,0.47302             ,0.23556             ,0.17357             ,0.35137             ,0.18711             ,0.20678             ,0.41459             ,0.40182             ,0.38392             ,0.58808             
1250                ,0.77149             ,0.76873             ,0.0652              ,0.06537             ,385                 ,1002                ,1613                ,2007                ,0.02797             ,0.02142             ,0.00561             ,0.00671             ,0.12603             ,0.01455             ,0.0004              ,0.00217             ,-0.00159            ,0.02711             ,0.09792             ,0.2107              ,0.00021             ,0.05691             ,0.0036              ,0.04505             ,0.09389             ,0.00109             ,0.00074             ,0.19083             ,-0.01173            ,0.10851             ,9e-05               ,-0.00104            ,-0.07181            ,0.02411             ,0.00114             ,0.00104             ,0.05831             ,0.1304              ,-0.00691            ,-0.0137             ,-0.01803            ,0.15078             ,0.20288             ,0.33407             ,0.0162              ,0.01039             ,-0.02528            ,0.17095             ,0.00123             ,0.05333             ,0.0234              ,0.15152             ,0.0543              ,0.15198             ,0.00205             ,-0.00015            ,0.24436             ,0.37135             ,0.07608             ,0.13741             ,0.49272             ,0.27493             ,0.13515             ,0.53244             ,0.25643             ,0.31286             ,0.18768             ,0.24194             ,0.11882             ,0.23626             ,0.34037             ,0.3224              ,0.30206             ,0.33013             ,0.1397              ,0.22716             ,0.26649             ,0.31742             ,0.11286             ,0.1616              ,2656                ,2958                ,1393                ,2113                ,0.00021             ,0.07311             ,0.0796              ,0.02292             ,-0.0015             ,0.0056              ,-0.00297            ,0.05189             ,0.00813             ,0.03611             ,0.07402             ,0.03201             ,0.00471             ,0.00061             ,0.03324             ,0.08915             ,0.10082             ,0.00028             ,0.00849             ,0.04873             ,0.08156             ,0.07783             ,-0.02874            ,0.0722              ,-0.02462            ,-0.04013            ,0.02261             ,0.00283             ,-0.03751            ,-0.00299            ,0.00726             ,-0.0212             ,0.00761             ,0.12714             ,-0.09851            ,-0.02634            ,0.16125             ,-0.00255            ,0.03912             ,0.01443             ,0.00275             ,0.02396             ,0.04973             ,0.00564             ,-0.09648            ,-0.02723            ,0.21244             ,0.06463             ,0.42855             ,0.48626             ,0.33513             ,0.24311             ,0.21279             ,0.30249             ,0.2884              ,0.24136             ,0.10131             ,0.04982             ,0.53719             ,0.57691             ,0.1252              ,0.23382             ,0.46146             ,0.2188              ,0.17164             ,0.34641             ,0.18353             ,0.20325             ,0.4126              ,0.39853             ,0.37684             ,0.58145             
1300                ,0.77174             ,0.76924             ,0.06516             ,0.0653              ,385                 ,1002                ,1613                ,2007                ,0.02273             ,0.0176              ,0.00415             ,0.00502             ,0.11403             ,0.01184             ,0.00023             ,0.00201             ,-0.00161            ,0.02104             ,0.08739             ,0.19896             ,0.00016             ,0.04838             ,0.00272             ,0.03975             ,0.08268             ,-0.00164            ,0.00051             ,0.17369             ,-0.00973            ,0.09581             ,7e-05               ,-0.00075            ,-0.07055            ,0.01996             ,0.00095             ,0.00025             ,0.05517             ,0.11462             ,-0.00734            ,-0.01581            ,-0.01865            ,0.13935             ,0.18506             ,0.31691             ,0.0123              ,0.00811             ,-0.02703            ,0.16767             ,0.00179             ,0.05079             ,0.01821             ,0.13804             ,0.04742             ,0.1398              ,0.00304             ,-0.00749            ,0.24505             ,0.37051             ,0.06841             ,0.1375              ,0.48807             ,0.26779             ,0.13586             ,0.53021             ,0.25436             ,0.3042              ,0.17967             ,0.23905             ,0.11702             ,0.23385             ,0.33328             ,0.32135             ,0.29734             ,0.32775             ,0.13527             ,0.2269              ,0.26074             ,0.3063              ,0.11103             ,0.16247             ,2656                ,2958                ,1393                ,2112                ,0.00022             ,0.06461             ,0.06893             ,0.01858             ,-0.00145            ,0.00423             ,-0.00209            ,0.04387             ,0.0066              ,0.02985             ,0.06426             ,0.02791             ,0.00375             ,0.00038             ,0.02789             ,0.07766             ,0.08844             ,4e-05               ,0.00667             ,0.04104             ,0.07201             ,0.06755             ,-0.02651            ,0.06324             ,-0.02546            ,-0.04681            ,0.02088             ,0.00215             ,-0.03587            ,-0.00306            ,0.00103             ,-0.02567            ,0.00674             ,0.1128              ,-0.09978            ,-0.02938            ,0.14483             ,-0.00165            ,0.03553             ,0.01116             ,0.00238             ,0.02383             ,0.04048             ,0.00369             ,-0.10058            ,-0.02778            ,0.19626             ,0.06162             ,0.42539             ,0.48246             ,0.33117             ,0.24033             ,0.20986             ,0.29762             ,0.28682             ,0.24105             ,0.09419             ,0.04768             ,0.53233             ,0.57112             ,0.11974             ,0.23097             ,0.44998             ,0.20265             ,0.16975             ,0.34141             ,0.18007             ,0.19977             ,0.4107              ,0.39519             ,0.36999             ,0.57477             
1350                ,0.77218             ,0.76961             ,0.0651              ,0.06525             ,385                 ,1002                ,1597                ,2007                ,0.01876             ,0.01443             ,0.00304             ,0.00372             ,0.10289             ,0.00925             ,0.00014             ,0.002               ,-0.00166            ,0.01596             ,0.07778             ,0.18751             ,0.00011             ,0.0409              ,0.00204             ,0.03534             ,0.07245             ,-0.0015             ,0.00035             ,0.15762             ,-0.00803            ,0.08428             ,6e-05               ,-0.00048            ,-0.07574            ,0.01586             ,0.00085             ,-0.00034            ,0.05076             ,0.10031             ,-0.00991            ,-0.01809            ,-0.01885            ,0.12891             ,0.16837             ,0.30021             ,0.00909             ,0.00674             ,-0.02817            ,0.16568             ,-0.0003             ,0.04963             ,0.01384             ,0.12521             ,0.04139             ,0.12837             ,0.00232             ,-0.01427            ,0.24577             ,0.36975             ,0.06253             ,0.13749             ,0.48386             ,0.26243             ,0.13667             ,0.52815             ,0.25195             ,0.29757             ,0.17183             ,0.2362              ,0.11566             ,0.23167             ,0.32636             ,0.32036             ,0.29269             ,0.32552             ,0.1325              ,0.22695             ,0.25481             ,0.29754             ,0.10938             ,0.16348             ,2656                ,2958                ,1393                ,2112                ,0.00043             ,0.05697             ,0.05942             ,0.01549             ,-0.00144            ,0.00319             ,-0.00137            ,0.03683             ,0.01327             ,0.02446             ,0.05559             ,0.02448             ,0.00298             ,0.00025             ,0.02329             ,0.06734             ,0.07723             ,-9e-05              ,0.00524             ,0.03435             ,0.0635              ,0.05837             ,-0.02446            ,0.05536             ,-0.02628            ,-0.05197            ,0.01901             ,0.00512             ,-0.03599            ,-0.00341            ,-0.00454            ,-0.0251             ,0.01216             ,0.09967             ,-0.10134            ,-0.0323             ,0.12962             ,-0.00102            ,0.03227             ,0.00849             ,0.00211             ,0.02368             ,0.03214             ,0.00216             ,-0.10468            ,-0.02861            ,0.18108             ,0.05876             ,0.42268             ,0.47924             ,0.32766             ,0.23787             ,0.20883             ,0.29365             ,0.28585             ,0.24104             ,0.08883             ,0.04616             ,0.52805             ,0.56594             ,0.11549             ,0.2285              ,0.43919             ,0.18856             ,0.16818             ,0.337               ,0.17822             ,0.19662             ,0.40922             ,0.39242             ,0.36397             ,0.56857             
1400                ,0.77256             ,0.77005             ,0.06504             ,0.06519             ,385                 ,1002                ,1594                ,2007                ,0.0152              ,0.01173             ,0.0022              ,0.00272             ,0.09259             ,0.00701             ,5e-05               ,0.00208             ,-0.00169            ,0.01171             ,0.06892             ,0.17641             ,8e-05               ,0.03436             ,0.00149             ,0.03133             ,0.06316             ,-0.00185            ,0.00024             ,0.14264             ,-0.00662            ,0.07376             ,4e-05               ,-0.00024            ,-0.07734            ,0.01258             ,0.00073             ,-0.00074            ,0.04708             ,0.08745             ,-0.01039            ,-0.02026            ,-0.01894            ,0.11888             ,0.15274             ,0.28366             ,0.0065              ,0.0055              ,-0.02912            ,0.16355             ,0.00035             ,0.04834             ,0.01019             ,0.11376             ,0.03605             ,0.11809             ,0.00198             ,-0.01974            ,0.24648             ,0.36905             ,0.05644             ,0.1374              ,0.47972             ,0.25725             ,0.13741             ,0.52617             ,0.2497              ,0.2917              ,0.16415             ,0.23337             ,0.11417             ,0.22963             ,0.31997             ,0.31943             ,0.28812             ,0.32337             ,0.12987             ,0.22688             ,0.24892             ,0.2892              ,0.1074              ,0.16457             ,2656                ,2958                ,1393                ,2112                ,0.00029             ,0.0502              ,0.05097             ,0.01267             ,-0.00139            ,0.00239             ,-0.00079            ,0.0307              ,0.00737             ,0.01988             ,0.04786             ,0.02155             ,0.00232             ,0.00016             ,0.0193              ,0.0581              ,0.06713             ,-0.00021            ,0.00407             ,0.02858             ,0.05597             ,0.05017             ,-0.02252            ,0.04826             ,-0.02707            ,-0.05658            ,0.01711             ,0.00406             ,-0.03587            ,-0.00347            ,-0.00943            ,-0.02424            ,0.00801             ,0.0877              ,-0.10255            ,-0.03504            ,0.11558             ,-0.00072            ,0.02933             ,0.00639             ,0.00187             ,0.02354             ,0.02486             ,0.00102             ,-0.10832            ,-0.02914            ,0.16672             ,0.05606             ,0.42003             ,0.47609             ,0.32429             ,0.23543             ,0.20673             ,0.28964             ,0.28486             ,0.24097             ,0.0832              ,0.04429             ,0.52381             ,0.56089             ,0.11139             ,0.22605             ,0.42846             ,0.17482             ,0.16656             ,0.33272             ,0.17611             ,0.19339             ,0.40772             ,0.38969             ,0.35811             ,0.5625              
1450                ,0.77227             ,0.7701              ,0.06508             ,0.06518             ,385                 ,1002                ,1594                ,2007                ,0.01202             ,0.00946             ,0.00157             ,0.00198             ,0.08317             ,0.00528             ,-0.0                ,0.00227             ,-0.00173            ,0.00819             ,0.06083             ,0.16565             ,6e-05               ,0.0287              ,0.001               ,0.02756             ,0.05483             ,-0.00313            ,0.00015             ,0.12872             ,-0.00539            ,0.06426             ,4e-05               ,-2e-05              ,-0.07628            ,0.00977             ,0.0006              ,-0.00106            ,0.04401             ,0.07588             ,-0.01002            ,-0.02221            ,-0.0191             ,0.10957             ,0.13815             ,0.26752             ,0.00438             ,0.0043              ,-0.02997            ,0.16164             ,-2e-05              ,0.04704             ,0.00719             ,0.10376             ,0.03129             ,0.10871             ,0.00233             ,-0.0239             ,0.24729             ,0.36843             ,0.0505              ,0.13768             ,0.47554             ,0.25253             ,0.13827             ,0.52425             ,0.24772             ,0.28672             ,0.15697             ,0.2306              ,0.11322             ,0.22784             ,0.31427             ,0.31858             ,0.28355             ,0.32123             ,0.12703             ,0.22675             ,0.24321             ,0.28154             ,0.10544             ,0.16538             ,2656                ,2958                ,1393                ,2113                ,0.00016             ,0.04425             ,0.04348             ,0.01045             ,-0.00134            ,0.00179             ,-0.00034            ,0.02543             ,0.0077              ,0.01602             ,0.04095             ,0.01908             ,0.0018              ,0.0001              ,0.01589             ,0.04988             ,0.05809             ,-0.00029            ,0.00312             ,0.02362             ,0.04932             ,0.04288             ,-0.02056            ,0.04188             ,-0.02779            ,-0.06076            ,0.01521             ,0.00336             ,-0.03539            ,-0.00338            ,-0.0137             ,-0.02362            ,0.00769             ,0.07685             ,-0.1033             ,-0.03754            ,0.10267             ,-0.00072            ,0.02645             ,0.00473             ,0.00157             ,0.02339             ,0.01856             ,0.0001              ,-0.11132            ,-0.02925            ,0.15306             ,0.05351             ,0.41739             ,0.47306             ,0.32104             ,0.23315             ,0.20456             ,0.28563             ,0.28383             ,0.2409              ,0.07797             ,0.04267             ,0.51966             ,0.55587             ,0.10786             ,0.22378             ,0.41796             ,0.16226             ,0.16505             ,0.32859             ,0.17407             ,0.19037             ,0.40621             ,0.3869              ,0.35256             ,0.55651             
