epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24,GNDI4Alpha_1:i,GNDI4Alpha_1:j,GNDI4Alpha_1:k,GNDI4Alpha_1:l,GNDI4Alpha_1:alpha1_1,GNDI4Alpha_1:alpha1_2,GNDI4Alpha_1:alpha1_3,GNDI4Alpha_1:alpha1_4,GNDI4Alpha_1:alpha1_5,GNDI4Alpha_1:alpha1_6,GNDI4Alpha_1:alpha1_7,GNDI4Alpha_1:alpha1_8,GNDI4Alpha_1:alpha1_9,GNDI4Alpha_1:alpha1_10,GNDI4Alpha_1:alpha1_11,GNDI4Alpha_1:alpha1_12,GNDI4Alpha_1:alpha1_13,GNDI4Alpha_1:alpha1_14,GNDI4Alpha_1:alpha1_15,GNDI4Alpha_1:alpha1_16,GNDI4Alpha_1:alpha1_17,GNDI4Alpha_1:alpha1_18,GNDI4Alpha_1:alpha1_19,GNDI4Alpha_1:alpha1_20,GNDI4Alpha_1:alpha1_21,GNDI4Alpha_1:alpha1_22,GNDI4Alpha_1:alpha1_23,GNDI4Alpha_1:alpha1_24,GNDI4Alpha_1:alpha2_1,GNDI4Alpha_1:alpha2_2,GNDI4Alpha_1:alpha2_3,GNDI4Alpha_1:alpha2_4,GNDI4Alpha_1:alpha2_5,GNDI4Alpha_1:alpha2_6,GNDI4Alpha_1:alpha2_7,GNDI4Alpha_1:alpha2_8,GNDI4Alpha_1:alpha2_9,GNDI4Alpha_1:alpha2_10,GNDI4Alpha_1:alpha2_11,GNDI4Alpha_1:alpha2_12,GNDI4Alpha_1:alpha2_13,GNDI4Alpha_1:alpha2_14,GNDI4Alpha_1:alpha2_15,GNDI4Alpha_1:alpha2_16,GNDI4Alpha_1:alpha2_17,GNDI4Alpha_1:alpha2_18,GNDI4Alpha_1:alpha2_19,GNDI4Alpha_1:alpha2_20,GNDI4Alpha_1:alpha2_21,GNDI4Alpha_1:alpha2_22,GNDI4Alpha_1:alpha2_23,GNDI4Alpha_1:alpha2_24,GNDI4Alpha_1:alpha3_1,GNDI4Alpha_1:alpha3_2,GNDI4Alpha_1:alpha3_3,GNDI4Alpha_1:alpha3_4,GNDI4Alpha_1:alpha3_5,GNDI4Alpha_1:alpha3_6,GNDI4Alpha_1:alpha3_7,GNDI4Alpha_1:alpha3_8,GNDI4Alpha_1:alpha3_9,GNDI4Alpha_1:alpha3_10,GNDI4Alpha_1:alpha3_11,GNDI4Alpha_1:alpha3_12,GNDI4Alpha_1:alpha3_13,GNDI4Alpha_1:alpha3_14,GNDI4Alpha_1:alpha3_15,GNDI4Alpha_1:alpha3_16,GNDI4Alpha_1:alpha3_17,GNDI4Alpha_1:alpha3_18,GNDI4Alpha_1:alpha3_19,GNDI4Alpha_1:alpha3_20,GNDI4Alpha_1:alpha3_21,GNDI4Alpha_1:alpha3_22,GNDI4Alpha_1:alpha3_23,GNDI4Alpha_1:alpha3_24
1000                ,0.79892             ,0.80633             ,0.06116             ,0.05982             ,965                 ,2291                ,2963                ,2019                ,0.65931             ,0.60453             ,0.31912             ,0.11237             ,0.33438             ,0.28199             ,0.77994             ,0.09377             ,0.09993             ,0.07474             ,0.30392             ,0.2867              ,0.68204             ,0.60473             ,0.10656             ,0.62991             ,-0.00715            ,0.37398             ,0.35178             ,0.43163             ,0.01649             ,0.12858             ,0.23948             ,0.54283             ,0.65393             ,0.24728             ,0.01945             ,0.20845             ,-0.1202             ,0.28527             ,0.10727             ,0.11249             ,0.39227             ,0.16931             ,0.10732             ,0.06801             ,0.56192             ,0.48639             ,0.53729             ,0.57269             ,-0.03493            ,0.32804             ,0.17838             ,0.41101             ,0.44795             ,0.15319             ,0.04786             ,0.20417             ,0.55962             ,0.61271             ,0.21881             ,0.01872             ,0.64116             ,0.62648             ,0.66347             ,0.86193             ,0.40722             ,0.06077             ,0.60384             ,0.24665             ,0.8959              ,0.26976             ,0.56894             ,0.20945             ,0.62579             ,0.47271             ,0.63235             ,0.30119             ,0.55619             ,0.17417             ,0.87807             ,0.29934             ,2020                ,432                 ,3816                ,2413                ,0.36636             ,0.16558             ,0.71033             ,0.14166             ,0.75327             ,0.43094             ,-6e-05              ,0.09143             ,0.54215             ,0.09951             ,0.09825             ,0.44927             ,0.19215             ,0.10127             ,0.54866             ,0.05828             ,0.1528              ,-0.00435            ,0.05759             ,0.10809             ,0.06217             ,0.09328             ,0.78451             ,0.6293              ,0.14081             ,0.27269             ,0.48111             ,0.59922             ,0.28869             ,0.13989             ,0.16929             ,0.09919             ,0.20695             ,0.15469             ,0.3349              ,0.16818             ,0.15428             ,0.15015             ,0.11325             ,0.04306             ,0.29745             ,0.37558             ,0.28172             ,0.33094             ,0.04293             ,0.04515             ,0.16658             ,0.56645             ,0.36688             ,0.10124             ,0.51662             ,0.64419             ,0.5736              ,0.39097             ,0.02452             ,0.30391             ,0.26821             ,0.43926             ,0.81267             ,0.44481             ,0.33101             ,0.32609             ,0.50575             ,0.08832             ,0.15145             ,0.4861              ,0.41705             ,0.85875             ,0.16647             ,0.72738             ,0.54284             ,0.69673             
1050                ,0.80088             ,0.80832             ,0.06086             ,0.05952             ,965                 ,2291                ,2962                ,2018                ,0.65474             ,0.59523             ,0.29522             ,0.10012             ,0.31211             ,0.27191             ,0.765               ,0.08172             ,0.0995              ,0.06861             ,0.28855             ,0.26506             ,0.67622             ,0.59194             ,0.10491             ,0.61326             ,-0.00699            ,0.37031             ,0.34022             ,0.42844             ,0.01581             ,0.12655             ,0.23059             ,0.53079             ,0.6337              ,0.23721             ,0.01859             ,0.18876             ,-0.14009            ,0.25549             ,0.10144             ,0.11162             ,0.38396             ,0.1533              ,0.09451             ,0.06029             ,0.54842             ,0.46482             ,0.51472             ,0.54984             ,-0.04345            ,0.32325             ,0.16681             ,0.39043             ,0.42735             ,0.13592             ,0.04433             ,0.19733             ,0.55772             ,0.60986             ,0.21828             ,0.01876             ,0.63461             ,0.61252             ,0.66179             ,0.85583             ,0.40593             ,0.06014             ,0.59081             ,0.24497             ,0.8912              ,0.26912             ,0.56044             ,0.20867             ,0.61171             ,0.47195             ,0.62903             ,0.30066             ,0.53766             ,0.17399             ,0.87084             ,0.29877             ,2020                ,430                 ,3815                ,2413                ,0.34474             ,0.16218             ,0.69398             ,0.14076             ,0.74635             ,0.42385             ,-0.00015            ,0.08506             ,0.52375             ,0.09635             ,0.09534             ,0.43857             ,0.18132             ,0.09663             ,0.53667             ,0.04921             ,0.13729             ,-0.00408            ,0.05668             ,0.10722             ,0.05207             ,0.08788             ,0.77687             ,0.6268              ,0.13547             ,0.25033             ,0.46863             ,0.59055             ,0.28692             ,0.13635             ,0.15092             ,0.09931             ,0.20335             ,0.14337             ,0.3234              ,0.16027             ,0.14021             ,0.15522             ,0.1053              ,0.03551             ,0.28656             ,0.36118             ,0.27057             ,0.32893             ,0.0407              ,0.04429             ,0.16142             ,0.54961             ,0.3654              ,0.10131             ,0.51222             ,0.63932             ,0.57246             ,0.39036             ,0.02483             ,0.30317             ,0.26814             ,0.43359             ,0.80262             ,0.44416             ,0.32128             ,0.32787             ,0.50465             ,0.08741             ,0.15367             ,0.4782              ,0.41495             ,0.85329             ,0.16635             ,0.72489             ,0.54215             ,0.69297             
1100                ,0.80239             ,0.80972             ,0.06063             ,0.0593              ,965                 ,2291                ,2961                ,2018                ,0.65001             ,0.58571             ,0.27245             ,0.08881             ,0.29123             ,0.26191             ,0.74984             ,0.07074             ,0.09901             ,0.06282             ,0.27339             ,0.24441             ,0.67016             ,0.579               ,0.10323             ,0.59652             ,-0.00697            ,0.36659             ,0.32853             ,0.42518             ,0.01514             ,0.12447             ,0.22161             ,0.51871             ,0.61344             ,0.22728             ,0.01778             ,0.17036             ,-0.15793            ,0.22677             ,0.09583             ,0.11064             ,0.37546             ,0.1388              ,0.08272             ,0.05291             ,0.53456             ,0.4436              ,0.49249             ,0.5272              ,-0.05155            ,0.31799             ,0.15518             ,0.37014             ,0.40698             ,0.11983             ,0.04045             ,0.1905              ,0.5558              ,0.60688             ,0.21776             ,0.0188              ,0.62839             ,0.59928             ,0.66006             ,0.84946             ,0.40463             ,0.05963             ,0.57748             ,0.24329             ,0.88631             ,0.26848             ,0.55174             ,0.2079              ,0.59814             ,0.47119             ,0.62562             ,0.30015             ,0.51912             ,0.17379             ,0.86344             ,0.29826             ,2020                ,427                 ,3815                ,2413                ,0.3238              ,0.15873             ,0.67718             ,0.13983             ,0.73925             ,0.41657             ,-0.00023            ,0.07895             ,0.50538             ,0.09301             ,0.09236             ,0.42782             ,0.17071             ,0.09212             ,0.52452             ,0.0412              ,0.12294             ,-0.00378            ,0.0557              ,0.10613             ,0.04321             ,0.0827              ,0.76903             ,0.62413             ,0.13025             ,0.22914             ,0.45557             ,0.58174             ,0.28508             ,0.13235             ,0.134               ,0.09893             ,0.19971             ,0.13226             ,0.31291             ,0.15262             ,0.12698             ,0.15848             ,0.09678             ,0.02902             ,0.27412             ,0.34682             ,0.25944             ,0.32695             ,0.03854             ,0.04339             ,0.15603             ,0.53227             ,0.36384             ,0.10134             ,0.50766             ,0.63429             ,0.57129             ,0.3897              ,0.0251              ,0.3024              ,0.268               ,0.42794             ,0.79245             ,0.44349             ,0.31156             ,0.32938             ,0.5035              ,0.08651             ,0.15585             ,0.47047             ,0.41275             ,0.84754             ,0.16627             ,0.72236             ,0.54128             ,0.68916             
1150                ,0.80369             ,0.81098             ,0.06043             ,0.0591              ,968                 ,2291                ,2960                ,2018                ,0.6451              ,0.576               ,0.25081             ,0.07843             ,0.27182             ,0.25201             ,0.73449             ,0.06085             ,0.09846             ,0.05736             ,0.25852             ,0.22476             ,0.66388             ,0.56594             ,0.10155             ,0.57978             ,-0.00702            ,0.36281             ,0.31675             ,0.42184             ,0.01452             ,0.12235             ,0.21254             ,0.5066              ,0.5932              ,0.21758             ,0.01704             ,0.15321             ,-0.17344            ,0.19935             ,0.09061             ,0.10954             ,0.36683             ,0.12574             ,0.07185             ,0.04607             ,0.52028             ,0.42279             ,0.47058             ,0.50487             ,-0.05917            ,0.31217             ,0.14363             ,0.35021             ,0.38686             ,0.10496             ,0.03616             ,0.18368             ,0.55383             ,0.60382             ,0.21724             ,0.01888             ,0.62262             ,0.58677             ,0.65824             ,0.84285             ,0.4033              ,0.05917             ,0.56404             ,0.24136             ,0.88125             ,0.26784             ,0.54291             ,0.20718             ,0.58532             ,0.47043             ,0.62214             ,0.29965             ,0.50078             ,0.17356             ,0.8559              ,0.29782             ,2020                ,426                 ,3814                ,2413                ,0.30356             ,0.15523             ,0.66012             ,0.13886             ,0.73195             ,0.40914             ,-0.00028            ,0.07311             ,0.4871              ,0.08957             ,0.08934             ,0.41702             ,0.16038             ,0.0877              ,0.51222             ,0.03413             ,0.10957             ,-0.00343            ,0.05466             ,0.10486             ,0.03548             ,0.07771             ,0.76099             ,0.62132             ,0.12508             ,0.20915             ,0.44226             ,0.57282             ,0.28319             ,0.12808             ,0.11848             ,0.09804             ,0.19604             ,0.12149             ,0.30322             ,0.14525             ,0.11463             ,0.1608              ,0.08826             ,0.02338             ,0.26099             ,0.33256             ,0.24837             ,0.32505             ,0.03645             ,0.04241             ,0.15068             ,0.51476             ,0.36228             ,0.10136             ,0.50299             ,0.62911             ,0.57008             ,0.38901             ,0.02533             ,0.30159             ,0.26782             ,0.42242             ,0.7823              ,0.44279             ,0.30186             ,0.33055             ,0.50232             ,0.08561             ,0.15792             ,0.46284             ,0.41047             ,0.84151             ,0.16621             ,0.7198              ,0.54023             ,0.68528             
1200                ,0.80479             ,0.81224             ,0.06026             ,0.0589              ,979                 ,2291                ,2960                ,2018                ,0.64006             ,0.56609             ,0.23029             ,0.06894             ,0.25375             ,0.24225             ,0.71895             ,0.05194             ,0.09788             ,0.05224             ,0.24392             ,0.20617             ,0.6574              ,0.55277             ,0.09979             ,0.56293             ,-0.00702            ,0.35898             ,0.30498             ,0.41841             ,0.01384             ,0.12021             ,0.20342             ,0.49446             ,0.5731              ,0.20798             ,0.01634             ,0.13728             ,-0.1879             ,0.17346             ,0.0854              ,0.10844             ,0.35802             ,0.11404             ,0.06221             ,0.03965             ,0.50571             ,0.40239             ,0.4491              ,0.48282             ,-0.06618            ,0.30587             ,0.13223             ,0.33069             ,0.36716             ,0.09131             ,0.03161             ,0.17684             ,0.55189             ,0.60062             ,0.21671             ,0.01893             ,0.61739             ,0.5753              ,0.6564              ,0.83594             ,0.40199             ,0.05886             ,0.5502              ,0.2398              ,0.87602             ,0.26719             ,0.53381             ,0.20639             ,0.57298             ,0.46968             ,0.61862             ,0.29912             ,0.48238             ,0.17331             ,0.84817             ,0.29742             ,2020                ,424                 ,3813                ,2413                ,0.28401             ,0.15168             ,0.64296             ,0.13787             ,0.72447             ,0.40154             ,-0.00029            ,0.06756             ,0.46888             ,0.08607             ,0.08622             ,0.4062              ,0.15033             ,0.08354             ,0.49983             ,0.02783             ,0.0972              ,-0.00302            ,0.05356             ,0.10344             ,0.02881             ,0.07292             ,0.75278             ,0.61845             ,0.12                ,0.19032             ,0.42907             ,0.56371             ,0.28126             ,0.12317             ,0.10431             ,0.09634             ,0.19231             ,0.11126             ,0.29411             ,0.13819             ,0.10316             ,0.1639              ,0.08041             ,0.01831             ,0.25133             ,0.3185              ,0.23746             ,0.32312             ,0.03435             ,0.04133             ,0.14677             ,0.49798             ,0.36063             ,0.10133             ,0.49805             ,0.62377             ,0.56883             ,0.38822             ,0.02559             ,0.30077             ,0.26754             ,0.41698             ,0.77185             ,0.44218             ,0.29185             ,0.33185             ,0.5011              ,0.08473             ,0.16005             ,0.45512             ,0.40804             ,0.83526             ,0.16623             ,0.71725             ,0.5392              ,0.68134             
1250                ,0.80583             ,0.81325             ,0.0601              ,0.05875             ,989                 ,2291                ,2960                ,2018                ,0.63486             ,0.55601             ,0.21088             ,0.06033             ,0.23724             ,0.23263             ,0.70326             ,0.04403             ,0.09725             ,0.04742             ,0.22968             ,0.18859             ,0.65071             ,0.53948             ,0.098               ,0.54605             ,-0.00705            ,0.35505             ,0.2932              ,0.4149              ,0.01317             ,0.11803             ,0.19428             ,0.48229             ,0.55313             ,0.19859             ,0.01569             ,0.12256             ,-0.20163            ,0.14881             ,0.0806              ,0.10725             ,0.34913             ,0.10361             ,0.0538              ,0.03414             ,0.49086             ,0.3824              ,0.42804             ,0.46112             ,-0.07303            ,0.2989              ,0.12098             ,0.3116              ,0.3479              ,0.07901             ,0.02656             ,0.16994             ,0.54987             ,0.5973              ,0.21619             ,0.019               ,0.61236             ,0.56446             ,0.65448             ,0.82884             ,0.40063             ,0.05855             ,0.53633             ,0.23807             ,0.87061             ,0.26653             ,0.52451             ,0.20553             ,0.56151             ,0.46886             ,0.61503             ,0.29857             ,0.46406             ,0.17302             ,0.84038             ,0.29707             ,2020                ,422                 ,3812                ,2413                ,0.26531             ,0.14808             ,0.62563             ,0.13682             ,0.7168              ,0.39379             ,-0.00027            ,0.06228             ,0.45084             ,0.08249             ,0.08305             ,0.39535             ,0.14056             ,0.07967             ,0.48731             ,0.022               ,0.08579             ,-0.00263            ,0.05245             ,0.10192             ,0.02298             ,0.06849             ,0.7444              ,0.61543             ,0.11531             ,0.17263             ,0.41568             ,0.55448             ,0.27926             ,0.11781             ,0.09143             ,0.09541             ,0.18859             ,0.10111             ,0.28646             ,0.13126             ,0.09245             ,0.16664             ,0.07202             ,0.01327             ,0.242               ,0.30469             ,0.22667             ,0.32114             ,0.03233             ,0.0402              ,0.14312             ,0.48101             ,0.35894             ,0.10129             ,0.49306             ,0.61826             ,0.56754             ,0.38734             ,0.02586             ,0.29993             ,0.26727             ,0.41153             ,0.76159             ,0.44152             ,0.2819              ,0.33308             ,0.49985             ,0.0839              ,0.16218             ,0.44747             ,0.40558             ,0.82877             ,0.16625             ,0.71462             ,0.53813             ,0.67732             
1300                ,0.80668             ,0.8139              ,0.05996             ,0.05864             ,1000                ,2291                ,2959                ,2018                ,0.62947             ,0.54577             ,0.19259             ,0.05254             ,0.22229             ,0.22312             ,0.68741             ,0.03708             ,0.09654             ,0.04289             ,0.21584             ,0.17201             ,0.64387             ,0.52607             ,0.09624             ,0.52916             ,-0.00724            ,0.35103             ,0.28154             ,0.41131             ,0.01259             ,0.11583             ,0.1852              ,0.47007             ,0.53322             ,0.18939             ,0.01508             ,0.10901             ,-0.21452            ,0.12611             ,0.0761              ,0.10594             ,0.34016             ,0.09446             ,0.04649             ,0.02892             ,0.47593             ,0.36273             ,0.40734             ,0.44                ,-0.07947            ,0.29175             ,0.11002             ,0.29287             ,0.32903             ,0.06785             ,0.02142             ,0.16311             ,0.54777             ,0.59392             ,0.21571             ,0.01912             ,0.60776             ,0.55449             ,0.65245             ,0.82157             ,0.3992              ,0.0582              ,0.52252             ,0.23601             ,0.86506             ,0.26585             ,0.51516             ,0.2047              ,0.55071             ,0.46801             ,0.61144             ,0.29806             ,0.44617             ,0.17272             ,0.83246             ,0.29672             ,2020                ,420                 ,3812                ,2413                ,0.2474              ,0.14445             ,0.60813             ,0.13572             ,0.70896             ,0.38591             ,-0.00025            ,0.05725             ,0.43297             ,0.07888             ,0.07992             ,0.38447             ,0.13115             ,0.07605             ,0.4747              ,0.01569             ,0.0756              ,-0.00225            ,0.05132             ,0.10027             ,0.01784             ,0.0643              ,0.73583             ,0.61219             ,0.11074             ,0.15607             ,0.40199             ,0.54514             ,0.27721             ,0.11203             ,0.07977             ,0.09404             ,0.18489             ,0.09111             ,0.2798              ,0.12423             ,0.08249             ,0.1689              ,0.06357             ,0.00583             ,0.23256             ,0.29098             ,0.21602             ,0.31919             ,0.03035             ,0.03903             ,0.13979             ,0.46358             ,0.35725             ,0.10125             ,0.48804             ,0.6126              ,0.56622             ,0.38638             ,0.02611             ,0.29903             ,0.267               ,0.40618             ,0.75164             ,0.44076             ,0.27226             ,0.33427             ,0.49854             ,0.08296             ,0.16433             ,0.44001             ,0.40305             ,0.82203             ,0.16624             ,0.71191             ,0.53701             ,0.6732              
1350                ,0.80753             ,0.81491             ,0.05983             ,0.05848             ,1003                ,2291                ,2959                ,2018                ,0.6239              ,0.53539             ,0.17539             ,0.04554             ,0.2088              ,0.21374             ,0.67143             ,0.03101             ,0.09568             ,0.03866             ,0.20242             ,0.15643             ,0.63687             ,0.51258             ,0.09451             ,0.51221             ,-0.00753            ,0.34694             ,0.26997             ,0.40764             ,0.01202             ,0.1136              ,0.17621             ,0.45782             ,0.51341             ,0.18038             ,0.01453             ,0.09657             ,-0.22591            ,0.10517             ,0.07197             ,0.10454             ,0.33108             ,0.08668             ,0.03992             ,0.02314             ,0.46083             ,0.34345             ,0.38707             ,0.41971             ,-0.08544            ,0.28424             ,0.09938             ,0.27454             ,0.31058             ,0.05786             ,0.01622             ,0.15642             ,0.54557             ,0.59046             ,0.2153              ,0.01927             ,0.60363             ,0.5457              ,0.65032             ,0.81412             ,0.39773             ,0.05783             ,0.50873             ,0.23376             ,0.85935             ,0.26518             ,0.50573             ,0.20388             ,0.54061             ,0.46715             ,0.60783             ,0.29759             ,0.42876             ,0.1724              ,0.82442             ,0.29639             ,2020                ,418                 ,3812                ,2413                ,0.2302              ,0.1408              ,0.59056             ,0.13458             ,0.70093             ,0.37792             ,-0.00023            ,0.05251             ,0.41526             ,0.0753              ,0.07679             ,0.37355             ,0.12209             ,0.07251             ,0.46202             ,0.02088             ,0.06681             ,-0.00177            ,0.05016             ,0.09851             ,0.01305             ,0.06025             ,0.72705             ,0.60874             ,0.10616             ,0.14063             ,0.38826             ,0.53574             ,0.27507             ,0.10602             ,0.06927             ,0.09209             ,0.18109             ,0.08167             ,0.2737              ,0.11735             ,0.07332             ,0.17059             ,0.05545             ,-0.02812            ,0.21958             ,0.27746             ,0.20555             ,0.31726             ,0.02837             ,0.03777             ,0.13656             ,0.446               ,0.35547             ,0.10119             ,0.48293             ,0.6068              ,0.56486             ,0.38537             ,0.02637             ,0.29813             ,0.26669             ,0.40107             ,0.74189             ,0.43993             ,0.26272             ,0.33519             ,0.49719             ,0.08179             ,0.1664              ,0.43265             ,0.40043             ,0.81505             ,0.16625             ,0.70916             ,0.53574             ,0.669               
1400                ,0.80827             ,0.81553             ,0.05972             ,0.05839             ,1003                ,2291                ,2958                ,2018                ,0.61818             ,0.52487             ,0.15926             ,0.03928             ,0.1968              ,0.20453             ,0.65534             ,0.02573             ,0.0948              ,0.03473             ,0.18943             ,0.14184             ,0.62972             ,0.499               ,0.09276             ,0.49534             ,-0.00806            ,0.34276             ,0.25854             ,0.40388             ,0.0115              ,0.11135             ,0.16732             ,0.44555             ,0.49371             ,0.17153             ,0.01398             ,0.08521             ,-0.2362             ,0.08612             ,0.06792             ,0.10306             ,0.32195             ,0.07983             ,0.03419             ,0.01799             ,0.44573             ,0.32456             ,0.36725             ,0.39988             ,-0.0909             ,0.27698             ,0.08931             ,0.2566              ,0.29261             ,0.04856             ,0.01092             ,0.14993             ,0.54332             ,0.58689             ,0.21488             ,0.01945             ,0.59975             ,0.53768             ,0.64812             ,0.80647             ,0.39621             ,0.05746             ,0.4949              ,0.23158             ,0.85347             ,0.26453             ,0.49622             ,0.20303             ,0.53103             ,0.46626             ,0.60415             ,0.29713             ,0.41174             ,0.17211             ,0.81625             ,0.29606             ,2020                ,416                 ,3812                ,2413                ,0.21374             ,0.13714             ,0.57293             ,0.1334              ,0.69272             ,0.36983             ,-0.00022            ,0.04807             ,0.39776             ,0.07172             ,0.07367             ,0.36262             ,0.11338             ,0.06907             ,0.4493              ,0.01813             ,0.05878             ,-0.00134            ,0.04896             ,0.09666             ,0.00811             ,0.05634             ,0.71808             ,0.60515             ,0.1016              ,0.12627             ,0.37437             ,0.52628             ,0.27288             ,0.1003              ,0.05987             ,0.08936             ,0.17727             ,0.07255             ,0.26809             ,0.11044             ,0.06481             ,0.1705              ,0.04789             ,-0.02824            ,0.20573             ,0.26398             ,0.19527             ,0.31533             ,0.02633             ,0.03641             ,0.13171             ,0.42824             ,0.35369             ,0.10112             ,0.47786             ,0.60089             ,0.56346             ,0.38432             ,0.02661             ,0.29721             ,0.26637             ,0.39601             ,0.73242             ,0.43909             ,0.25351             ,0.33576             ,0.49581             ,0.08064             ,0.16839             ,0.42563             ,0.39773             ,0.80784             ,0.16631             ,0.70635             ,0.53423             ,0.66482             
1450                ,0.80836             ,0.81522             ,0.0597              ,0.05843             ,1003                ,2291                ,2958                ,2018                ,0.6123              ,0.51421             ,0.14418             ,0.03371             ,0.18582             ,0.19547             ,0.63916             ,0.02116             ,0.0939              ,0.03109             ,0.17689             ,0.12822             ,0.62243             ,0.48537             ,0.09099             ,0.47855             ,-0.00879            ,0.33851             ,0.24726             ,0.40004             ,0.011               ,0.10909             ,0.15854             ,0.43327             ,0.47422             ,0.16275             ,0.01345             ,0.07488             ,-0.24534            ,0.06883             ,0.06379             ,0.10155             ,0.31278             ,0.07385             ,0.0293              ,0.01314             ,0.43074             ,0.30608             ,0.34789             ,0.38061             ,-0.09588            ,0.27003             ,0.07977             ,0.2391              ,0.27514             ,0.03998             ,0.00568             ,0.14366             ,0.541               ,0.58319             ,0.21446             ,0.01967             ,0.59599             ,0.53022             ,0.64584             ,0.7986              ,0.39465             ,0.05715             ,0.48102             ,0.22942             ,0.8474              ,0.26388             ,0.48665             ,0.2022              ,0.52179             ,0.46536             ,0.60033             ,0.29672             ,0.39513             ,0.17183             ,0.80796             ,0.29574             ,2020                ,414                 ,3812                ,2413                ,0.19799             ,0.13347             ,0.55523             ,0.13218             ,0.68435             ,0.36166             ,-0.0002             ,0.04391             ,0.3805              ,0.06815             ,0.07063             ,0.35168             ,0.10505             ,0.06565             ,0.43657             ,0.01569             ,0.05153             ,-0.00095            ,0.04772             ,0.09469             ,-0.02222            ,0.05252             ,0.70891             ,0.60142             ,0.09693             ,0.11297             ,0.36042             ,0.51678             ,0.27062             ,0.09451             ,0.05149             ,0.08592             ,0.17342             ,0.064               ,0.26258             ,0.10365             ,0.05703             ,0.16924             ,0.04112             ,-0.02761            ,0.19101             ,0.25069             ,0.18519             ,0.31344             ,0.02423             ,0.03502             ,0.12608             ,0.41061             ,0.3519              ,0.10104             ,0.47268             ,0.59484             ,0.56201             ,0.38321             ,0.02681             ,0.29628             ,0.26601             ,0.39094             ,0.7231              ,0.43821             ,0.24445             ,0.33603             ,0.49439             ,0.07949             ,0.17026             ,0.41871             ,0.39494             ,0.80035             ,0.16643             ,0.70348             ,0.53256             ,0.66058             
