epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4_0:i,GNDI4_0:j,GNDI4_0:k,GNDI4_0:l,GNDI4_0:alpha1,GNDI4_0:alpha2,GNDI4_0:alpha3
850                 ,0.64853             ,0.66456             ,0.08086             ,0.07873             ,465                 ,2697                ,2433                ,2974                ,0.09499             ,0.30528             ,0.73816             
900                 ,0.66304             ,0.6769              ,0.07917             ,0.07727             ,453                 ,2697                ,2433                ,2974                ,0.08482             ,0.29964             ,0.74074             
950                 ,0.67508             ,0.68612             ,0.07774             ,0.07616             ,443                 ,2697                ,2433                ,2973                ,0.07491             ,0.29485             ,0.74348             
1000                ,0.68506             ,0.6943              ,0.07654             ,0.07516             ,434                 ,2697                ,2434                ,2971                ,0.06579             ,0.29089             ,0.74683             
1050                ,0.69328             ,0.70151             ,0.07553             ,0.07427             ,425                 ,2697                ,2434                ,2971                ,0.05606             ,0.28781             ,0.74959             
1100                ,0.69996             ,0.70751             ,0.07471             ,0.07352             ,418                 ,2697                ,2434                ,2970                ,0.04637             ,0.28509             ,0.75217             
1150                ,0.70538             ,0.71201             ,0.07403             ,0.07295             ,411                 ,2697                ,2434                ,2970                ,0.03689             ,0.28322             ,0.75459             
1200                ,0.70987             ,0.71636             ,0.07346             ,0.0724              ,405                 ,2697                ,2434                ,2968                ,0.0276              ,0.28179             ,0.75693             
1250                ,0.71355             ,0.71981             ,0.07299             ,0.07196             ,400                 ,2697                ,2434                ,2968                ,0.01825             ,0.28079             ,0.75913             
1300                ,0.71661             ,0.72247             ,0.0726              ,0.07161             ,395                 ,2697                ,2434                ,2967                ,0.00883             ,0.28008             ,0.76125             
1350                ,0.71945             ,0.72571             ,0.07224             ,0.0712              ,391                 ,2697                ,2433                ,2967                ,-0.00092            ,0.28067             ,0.76363             
1400                ,0.72191             ,0.72779             ,0.07192             ,0.07093             ,388                 ,2697                ,2433                ,2966                ,-0.01125            ,0.2814              ,0.76594             
1450                ,0.72395             ,0.72969             ,0.07166             ,0.07068             ,384                 ,2697                ,2433                ,2966                ,-0.02107            ,0.28286             ,0.76807             
1500                ,0.72548             ,0.73118             ,0.07146             ,0.07048             ,382                 ,2697                ,2433                ,2966                ,-0.03098            ,0.28458             ,0.77031             
1550                ,0.72677             ,0.73206             ,0.07129             ,0.07037             ,380                 ,2697                ,2434                ,2966                ,-0.04108            ,0.28654             ,0.77255             
1600                ,0.72793             ,0.73329             ,0.07114             ,0.0702              ,379                 ,2697                ,2434                ,2966                ,-0.05141            ,0.28877             ,0.77472             
1650                ,0.72902             ,0.73464             ,0.071               ,0.07003             ,377                 ,2697                ,2434                ,2966                ,-0.0619             ,0.2913              ,0.77687             
1700                ,0.72984             ,0.73464             ,0.07089             ,0.07003             ,376                 ,2697                ,2434                ,2966                ,-0.07268            ,0.29397             ,0.77897             
1750                ,0.73079             ,0.73651             ,0.07076             ,0.06978             ,375                 ,2697                ,2434                ,2966                ,-0.08364            ,0.29694             ,0.78105             
1800                ,0.73157             ,0.73747             ,0.07066             ,0.06965             ,375                 ,2697                ,2434                ,2966                ,-0.09482            ,0.30016             ,0.7831              
1850                ,0.73233             ,0.73819             ,0.07056             ,0.06956             ,374                 ,2697                ,2434                ,2966                ,-0.10634            ,0.30374             ,0.78513             
1900                ,0.73303             ,0.73906             ,0.07047             ,0.06944             ,373                 ,2697                ,2434                ,2965                ,-0.11819            ,0.30746             ,0.78719             
1950                ,0.73364             ,0.73998             ,0.07039             ,0.06932             ,372                 ,2697                ,2434                ,2965                ,-0.13028            ,0.31151             ,0.78923             
2000                ,0.73426             ,0.7404              ,0.07031             ,0.06926             ,372                 ,2697                ,2434                ,2965                ,-0.14271            ,0.316               ,0.79123             
2050                ,0.73482             ,0.74097             ,0.07023             ,0.06919             ,372                 ,2697                ,2434                ,2965                ,-0.15553            ,0.32079             ,0.7932              
2100                ,0.73534             ,0.74171             ,0.07016             ,0.06909             ,372                 ,2697                ,2434                ,2965                ,-0.16873            ,0.3259              ,0.79513             
2150                ,0.73582             ,0.74274             ,0.0701              ,0.06895             ,372                 ,2697                ,2434                ,2965                ,-0.1824             ,0.33136             ,0.79706             
2200                ,0.73601             ,0.74383             ,0.07007             ,0.0688              ,372                 ,2697                ,2433                ,2963                ,-0.19635            ,0.33706             ,0.79901             
2250                ,0.73697             ,0.74328             ,0.06995             ,0.06888             ,372                 ,2697                ,2434                ,2963                ,-0.21093            ,0.34358             ,0.80094             
2300                ,0.73755             ,0.74404             ,0.06987             ,0.06878             ,372                 ,2697                ,2434                ,2963                ,-0.22631            ,0.35053             ,0.80287             
2350                ,0.73809             ,0.74459             ,0.0698              ,0.0687              ,372                 ,2697                ,2434                ,2963                ,-0.24217            ,0.35781             ,0.80482             
2400                ,0.73862             ,0.74527             ,0.06973             ,0.06861             ,372                 ,2697                ,2434                ,2963                ,-0.25873            ,0.36536             ,0.80679             
2450                ,0.73911             ,0.7458              ,0.06966             ,0.06854             ,372                 ,2697                ,2434                ,2963                ,-0.27593            ,0.37339             ,0.80878             
2500                ,0.73957             ,0.74715             ,0.0696              ,0.06836             ,372                 ,2697                ,2433                ,2963                ,-0.29394            ,0.38187             ,0.81079             
2550                ,0.74009             ,0.74775             ,0.06953             ,0.06828             ,372                 ,2697                ,2434                ,2963                ,-0.31308            ,0.39118             ,0.81286             
2600                ,0.7406              ,0.7474              ,0.06946             ,0.06832             ,372                 ,2697                ,2434                ,2963                ,-0.33299            ,0.40107             ,0.81496             
2650                ,0.7411              ,0.74826             ,0.06939             ,0.06821             ,372                 ,2697                ,2434                ,2963                ,-0.35374            ,0.41156             ,0.81704             
2700                ,0.74158             ,0.74913             ,0.06933             ,0.06809             ,372                 ,2697                ,2434                ,2963                ,-0.37538            ,0.42269             ,0.81915             
2750                ,0.74209             ,0.74955             ,0.06926             ,0.06803             ,372                 ,2697                ,2434                ,2963                ,-0.39819            ,0.43468             ,0.82127             
2800                ,0.74257             ,0.7506              ,0.0692              ,0.06789             ,372                 ,2697                ,2434                ,2963                ,-0.42206            ,0.44751             ,0.82338             
2850                ,0.74312             ,0.75081             ,0.06912             ,0.06786             ,372                 ,2697                ,2434                ,2963                ,-0.44683            ,0.46121             ,0.82551             
2900                ,0.74361             ,0.75085             ,0.06906             ,0.06785             ,372                 ,2697                ,2434                ,2963                ,-0.47237            ,0.47564             ,0.82757             
2950                ,0.74426             ,0.75211             ,0.06897             ,0.06768             ,372                 ,2697                ,2434                ,2963                ,-0.4993             ,0.49108             ,0.82989             
3000                ,0.74479             ,0.75321             ,0.0689              ,0.06753             ,372                 ,2697                ,2434                ,2963                ,-0.52714            ,0.50725             ,0.83215             
3050                ,0.74541             ,0.75288             ,0.06881             ,0.06758             ,372                 ,2697                ,2434                ,2963                ,-0.55566            ,0.52423             ,0.83435             
3100                ,0.74602             ,0.75397             ,0.06873             ,0.06743             ,372                 ,2697                ,2434                ,2963                ,-0.58281            ,0.54093             ,0.83652             
3150                ,0.74668             ,0.75453             ,0.06864             ,0.06735             ,372                 ,2697                ,2434                ,2962                ,-0.61146            ,0.55942             ,0.83869             
3200                ,0.74728             ,0.75565             ,0.06856             ,0.0672              ,372                 ,2697                ,2434                ,2962                ,-0.63959            ,0.57801             ,0.8408              
3250                ,0.74771             ,0.75645             ,0.0685              ,0.06709             ,372                 ,2697                ,2434                ,2962                ,-0.66579            ,0.59523             ,0.84226             
3300                ,0.74824             ,0.7566              ,0.06843             ,0.06707             ,372                 ,2697                ,2434                ,2962                ,-0.69118            ,0.6119              ,0.8434              
3350                ,0.74855             ,0.75763             ,0.06839             ,0.06692             ,372                 ,2697                ,2434                ,2962                ,-0.7147             ,0.62716             ,0.84434             
3400                ,0.74899             ,0.75789             ,0.06833             ,0.06689             ,372                 ,2697                ,2434                ,2962                ,-0.7373             ,0.6418              ,0.84525             
3450                ,0.74927             ,0.75857             ,0.06829             ,0.06679             ,372                 ,2697                ,2434                ,2962                ,-0.75801            ,0.65488             ,0.84618             
3500                ,0.74933             ,0.75937             ,0.06828             ,0.06668             ,372                 ,2697                ,2434                ,2962                ,-0.77697            ,0.6667              ,0.84697             
3550                ,0.74992             ,0.75893             ,0.0682              ,0.06674             ,372                 ,2697                ,2434                ,2962                ,-0.79246            ,0.67588             ,0.84815             
3600                ,0.75009             ,0.75889             ,0.06818             ,0.06675             ,373                 ,2697                ,2434                ,2962                ,-0.80478            ,0.68277             ,0.84926             
3650                ,0.75013             ,0.75934             ,0.06817             ,0.06669             ,373                 ,2697                ,2434                ,2962                ,-0.81201            ,0.68519             ,0.85024             
3700                ,0.75147             ,0.75942             ,0.06799             ,0.06668             ,373                 ,2699                ,2455                ,2962                ,-0.79968            ,0.67005             ,0.84824             
3750                ,0.75577             ,0.76631             ,0.0674              ,0.06572             ,373                 ,2720                ,2467                ,2962                ,-0.8057             ,0.67145             ,0.85121             
3800                ,0.75654             ,0.76572             ,0.06729             ,0.0658              ,373                 ,2722                ,2468                ,2962                ,-0.80425            ,0.6675              ,0.8548              
3850                ,0.75658             ,0.76711             ,0.06729             ,0.0656              ,373                 ,2722                ,2468                ,2962                ,-0.80173            ,0.6627              ,0.85597             
3900                ,0.75724             ,0.7666              ,0.0672              ,0.06567             ,373                 ,2722                ,2468                ,2962                ,-0.80929            ,0.66831             ,0.86144             
3950                ,0.75709             ,0.76615             ,0.06722             ,0.06574             ,373                 ,2722                ,2468                ,2962                ,-0.80138            ,0.65912             ,0.86074             
4000                ,0.7576              ,0.7669              ,0.06715             ,0.06563             ,373                 ,2722                ,2468                ,2962                ,-0.80993            ,0.66615             ,0.86615             
