epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24
550                 ,0.7216              ,0.73407             ,0.07196             ,0.0701              ,2007                ,1184                ,2332                ,481                 ,0.38182             ,0.08443             ,0.81572             ,0.30945             ,0.31502             ,0.11226             ,0.04022             ,0.16436             ,0.57612             ,0.5326              ,0.44794             ,0.28252             ,0.33898             ,0.31282             ,0.06672             ,0.0046              ,0.08322             ,0.02233             ,0.1821              ,0.66225             ,0.79562             ,0.08598             ,0.54539             ,-0.06396            ,0.14988             ,0.59433             ,-0.11287            ,0.06052             ,0.07908             ,0.21485             ,0.13914             ,0.31298             ,0.42377             ,0.24649             ,0.01752             ,0.03629             ,0.17981             ,-0.00536            ,0.10966             ,0.02063             ,0.42601             ,0.07938             ,0.21308             ,0.27709             ,0.5585              ,0.14008             ,0.28872             ,0.32253             ,0.32032             ,0.39599             ,0.58741             ,0.82115             ,0.66616             ,0.07925             ,0.01916             ,0.85235             ,0.7269              ,0.73329             ,0.77961             ,0.46504             ,0.50549             ,0.12942             ,0.46727             ,0.32564             ,0.52426             ,0.18492             ,0.12228             ,0.35647             ,0.60215             ,0.84902             ,0.52825             ,0.53751             
600                 ,0.73134             ,0.74277             ,0.07069             ,0.06895             ,2007                ,1159                ,2332                ,473                 ,0.35672             ,0.08467             ,0.77929             ,0.29517             ,0.2878              ,0.09634             ,0.03067             ,0.16049             ,0.55803             ,0.5146              ,0.40715             ,0.27217             ,0.30695             ,0.28293             ,0.05258             ,0.00354             ,0.08132             ,0.01665             ,0.16677             ,0.62886             ,0.76926             ,0.08729             ,0.51596             ,-0.07299            ,0.12374             ,0.56308             ,-0.10839            ,0.06628             ,0.04512             ,0.19048             ,0.11629             ,0.3059              ,0.40273             ,0.24578             ,-0.01046            ,0.01257             ,0.19811             ,-0.00532            ,0.1212              ,0.01024             ,0.40337             ,0.0648              ,0.19483             ,0.25978             ,0.52317             ,0.13745             ,0.26842             ,0.30377             ,0.31027             ,0.39147             ,0.58057             ,0.80519             ,0.64327             ,0.08265             ,0.02377             ,0.84018             ,0.70906             ,0.72647             ,0.76846             ,0.46409             ,0.49839             ,0.12913             ,0.46177             ,0.32296             ,0.51738             ,0.18463             ,0.12283             ,0.35813             ,0.59492             ,0.84396             ,0.51098             ,0.51154             
650                 ,0.73939             ,0.74938             ,0.06962             ,0.06805             ,2006                ,1134                ,2332                ,466                 ,0.33269             ,0.08448             ,0.74583             ,0.27869             ,0.26223             ,0.08172             ,0.02299             ,0.15654             ,0.5394              ,0.49544             ,0.36749             ,0.26161             ,0.27628             ,0.25483             ,0.03922             ,0.00289             ,0.07966             ,0.01207             ,0.15219             ,0.59593             ,0.74279             ,0.08809             ,0.48658             ,-0.07841            ,0.10787             ,0.53257             ,-0.11436            ,0.0657              ,0.01538             ,0.16797             ,0.09454             ,0.29775             ,0.38007             ,0.24117             ,-0.03683            ,0.01745             ,0.20388             ,-0.00529            ,0.12479             ,0.00105             ,0.3824              ,0.05262             ,0.1773              ,0.2422              ,0.48745             ,0.13575             ,0.24656             ,0.28652             ,0.30144             ,0.38654             ,0.57097             ,0.79053             ,0.61995             ,0.08412             ,0.02788             ,0.82771             ,0.6904              ,0.71941             ,0.75825             ,0.46197             ,0.4887              ,0.12896             ,0.45114             ,0.32047             ,0.50983             ,0.18251             ,0.12385             ,0.35894             ,0.58712             ,0.83839             ,0.49529             ,0.48675             
700                 ,0.74505             ,0.75331             ,0.06886             ,0.06752             ,2004                ,1113                ,2332                ,459                 ,0.3098              ,0.08393             ,0.71502             ,0.26083             ,0.23822             ,0.06861             ,0.01673             ,0.15264             ,0.52046             ,0.47568             ,0.33014             ,0.24913             ,0.24753             ,0.22849             ,0.02758             ,0.00245             ,0.07792             ,0.00853             ,0.13835             ,0.56367             ,0.71645             ,0.08781             ,0.45712             ,-0.08097            ,0.10179             ,0.50279             ,-0.12619            ,0.06253             ,-0.01026            ,0.14732             ,0.07472             ,0.28893             ,0.35745             ,0.23508             ,-0.0602             ,0.01781             ,0.20453             ,-0.00527            ,0.12482             ,-0.00626            ,0.36215             ,0.04248             ,0.16041             ,0.22508             ,0.45114             ,0.13479             ,0.22435             ,0.26874             ,0.29496             ,0.38135             ,0.56007             ,0.77537             ,0.59747             ,0.08464             ,0.03073             ,0.81494             ,0.67133             ,0.71184             ,0.74862             ,0.45902             ,0.47785             ,0.12872             ,0.43761             ,0.31733             ,0.50182             ,0.17905             ,0.12508             ,0.35913             ,0.57894             ,0.83239             ,0.48005             ,0.46293             
750                 ,0.74925             ,0.75648             ,0.06829             ,0.06708             ,2003                ,1097                ,2332                ,453                 ,0.28786             ,0.08305             ,0.68556             ,0.24299             ,0.21556             ,0.05708             ,0.01186             ,0.14876             ,0.50145             ,0.4558              ,0.29497             ,0.23589             ,0.22167             ,0.20393             ,0.01844             ,0.0021              ,0.07593             ,0.00592             ,0.12523             ,0.53226             ,0.69027             ,0.08686             ,0.42765             ,-0.08108            ,0.09557             ,0.47369             ,-0.13908            ,0.0601              ,-0.03311            ,0.12861             ,0.05683             ,0.27976             ,0.33551             ,0.22834             ,-0.0807             ,0.01467             ,0.20442             ,-0.00526            ,0.12417             ,-0.01162            ,0.34212             ,0.03389             ,0.14444             ,0.2088              ,0.41555             ,0.13381             ,0.20174             ,0.2504              ,0.28943             ,0.37603             ,0.55038             ,0.75862             ,0.5773              ,0.0848              ,0.0331              ,0.80176             ,0.65227             ,0.70365             ,0.73895             ,0.45596             ,0.46741             ,0.12835             ,0.42478             ,0.31332             ,0.49368             ,0.17557             ,0.12613             ,0.35913             ,0.57123             ,0.82619             ,0.46399             ,0.43905             
800                 ,0.75265             ,0.759               ,0.06783             ,0.06674             ,2003                ,1083                ,2332                ,447                 ,0.26677             ,0.08201             ,0.65775             ,0.22568             ,0.19415             ,0.04709             ,0.00826             ,0.14487             ,0.48244             ,0.43591             ,0.2627              ,0.22159             ,0.19783             ,0.18111             ,0.01184             ,0.00181             ,0.07374             ,0.00404             ,0.11282             ,0.50171             ,0.66448             ,0.08483             ,0.39836             ,-0.07951            ,0.08871             ,0.4453              ,-0.15214            ,0.05873             ,-0.05424            ,0.11168             ,0.04101             ,0.27046             ,0.31435             ,0.22126             ,-0.09887            ,0.01156             ,0.20494             ,-0.00524            ,0.12347             ,-0.01538            ,0.32227             ,0.02645             ,0.12934             ,0.1932              ,0.38183             ,0.13263             ,0.17879             ,0.23208             ,0.2842              ,0.37065             ,0.54167             ,0.74014             ,0.56167             ,0.08547             ,0.03563             ,0.78818             ,0.63326             ,0.69484             ,0.72921             ,0.45286             ,0.45731             ,0.12781             ,0.41306             ,0.30849             ,0.48536             ,0.17303             ,0.12685             ,0.35887             ,0.56404             ,0.81974             ,0.44662             ,0.41558             
850                 ,0.75547             ,0.76066             ,0.06744             ,0.06651             ,2003                ,1071                ,2332                ,441                 ,0.2465              ,0.08078             ,0.63155             ,0.2089              ,0.17408             ,0.03849             ,0.00562             ,0.1411              ,0.46344             ,0.41611             ,0.23424             ,0.20522             ,0.17607             ,0.16                ,0.00696             ,0.00156             ,0.0713              ,0.00269             ,0.10118             ,0.47212             ,0.63905             ,0.08151             ,0.3697              ,-0.07652            ,0.08053             ,0.41767             ,-0.16523            ,0.05741             ,-0.07353            ,0.09646             ,0.02693             ,0.26107             ,0.29359             ,0.21359             ,-0.11476            ,0.00858             ,0.20428             ,-0.00522            ,0.12233             ,-0.01827            ,0.30294             ,0.02036             ,0.11447             ,0.1782              ,0.35039             ,0.13087             ,0.15614             ,0.21354             ,0.27863             ,0.36519             ,0.5335              ,0.7212              ,0.54715             ,0.08599             ,0.03831             ,0.77436             ,0.61418             ,0.68575             ,0.71906             ,0.44979             ,0.44719             ,0.12723             ,0.40191             ,0.30356             ,0.4768              ,0.17038             ,0.12738             ,0.35859             ,0.55714             ,0.81317             ,0.42924             ,0.39234             
900                 ,0.75782             ,0.76181             ,0.06712             ,0.06634             ,2003                ,1060                ,2332                ,435                 ,0.22703             ,0.07943             ,0.60681             ,0.19261             ,0.15546             ,0.03116             ,0.00374             ,0.13746             ,0.4445              ,0.39635             ,0.21032             ,0.18675             ,0.15603             ,0.14057             ,0.00368             ,0.00135             ,0.06856             ,0.00175             ,0.09031             ,0.44346             ,0.614               ,0.07674             ,0.34192             ,-0.07224            ,0.07077             ,0.39082             ,-0.17644            ,0.05601             ,-0.09095            ,0.08296             ,0.01415             ,0.25172             ,0.27313             ,0.20539             ,-0.12862            ,0.00579             ,0.20325             ,-0.00521            ,0.12175             ,-0.02041            ,0.28453             ,0.01544             ,0.10007             ,0.16365             ,0.32137             ,0.12835             ,0.13459             ,0.19482             ,0.27141             ,0.35974             ,0.52526             ,0.70169             ,0.53338             ,0.08581             ,0.04113             ,0.76027             ,0.59503             ,0.67636             ,0.70868             ,0.44673             ,0.43691             ,0.12666             ,0.39166             ,0.29861             ,0.46785             ,0.1677              ,0.12769             ,0.35811             ,0.55014             ,0.80643             ,0.41257             ,0.36978             
950                 ,0.75978             ,0.76288             ,0.06685             ,0.0662              ,2003                ,1051                ,2332                ,429                 ,0.20844             ,0.07791             ,0.58353             ,0.17694             ,0.1384              ,0.02497             ,0.00242             ,0.13396             ,0.42563             ,0.37681             ,0.19062             ,0.167               ,0.13751             ,0.12277             ,0.00157             ,0.00114             ,0.06561             ,0.0011              ,0.08024             ,0.41586             ,0.58943             ,0.07083             ,0.31521             ,-0.06715            ,0.06036             ,0.3649              ,-0.18517            ,0.05416             ,-0.10637            ,0.07111             ,0.00262             ,0.24235             ,0.25283             ,0.19677             ,-0.14045            ,0.00318             ,0.20177             ,-0.00519            ,0.12163             ,-0.02214            ,0.26699             ,0.01167             ,0.08649             ,0.14963             ,0.29476             ,0.1251              ,0.11455             ,0.17647             ,0.26292             ,0.35416             ,0.51643             ,0.68241             ,0.52003             ,0.08451             ,0.0438              ,0.74596             ,0.57573             ,0.66682             ,0.69797             ,0.44377             ,0.42652             ,0.12615             ,0.38201             ,0.29401             ,0.4588              ,0.16436             ,0.12795             ,0.3577              ,0.54292             ,0.79959             ,0.39734             ,0.34784             
1000                ,0.76151             ,0.76362             ,0.0666              ,0.06609             ,2003                ,1043                ,2332                ,423                 ,0.19083             ,0.07635             ,0.56124             ,0.16176             ,0.12264             ,0.01982             ,0.00157             ,0.13048             ,0.40687             ,0.35749             ,0.1737              ,0.14741             ,0.12084             ,0.10653             ,0.00023             ,0.00097             ,0.06256             ,0.00068             ,0.0709              ,0.38921             ,0.56541             ,0.06441             ,0.28956             ,-0.06157            ,0.05117             ,0.33992             ,-0.1923             ,0.05212             ,-0.12048            ,0.06072             ,-0.00725            ,0.23302             ,0.23287             ,0.18796             ,-0.15045            ,0.00061             ,0.19967             ,-0.00517            ,0.12141             ,-0.02319            ,0.25036             ,0.00861             ,0.07409             ,0.1361              ,0.27005             ,0.1216              ,0.09613             ,0.15886             ,0.25429             ,0.34857             ,0.50795             ,0.66266             ,0.51087             ,0.08312             ,0.04632             ,0.7314              ,0.55643             ,0.65697             ,0.68779             ,0.4408              ,0.41634             ,0.1256              ,0.37322             ,0.28923             ,0.44947             ,0.16147             ,0.12802             ,0.357               ,0.53627             ,0.79258             ,0.38247             ,0.32844             
1050                ,0.76298             ,0.76441             ,0.0664              ,0.06598             ,2003                ,1037                ,2332                ,418                 ,0.17423             ,0.07474             ,0.53923             ,0.14696             ,0.10809             ,0.01557             ,0.00108             ,0.12693             ,0.38828             ,0.33844             ,0.15859             ,0.12895             ,0.10621             ,0.09181             ,-0.00122            ,0.0008              ,0.05952             ,0.0004              ,0.06233             ,0.36352             ,0.54167             ,0.05808             ,0.26509             ,-0.05585            ,0.04427             ,0.31595             ,-0.19901            ,0.0499              ,-0.13282            ,0.0517              ,-0.01564            ,0.22366             ,0.21339             ,0.17868             ,-0.15793            ,-0.01123            ,0.19682             ,-0.00514            ,0.12033             ,-0.02377            ,0.23444             ,0.00626             ,0.06304             ,0.12324             ,0.24621             ,0.11804             ,0.0795              ,0.14231             ,0.24575             ,0.34285             ,0.49972             ,0.64294             ,0.50206             ,0.08129             ,0.04846             ,0.71668             ,0.53712             ,0.64689             ,0.67781             ,0.43778             ,0.40591             ,0.12503             ,0.36426             ,0.28443             ,0.4401              ,0.15839             ,0.12793             ,0.356               ,0.52983             ,0.78538             ,0.3682              ,0.30967             
1100                ,0.76426             ,0.76521             ,0.06622             ,0.06587             ,2003                ,1033                ,2332                ,412                 ,0.15864             ,0.07312             ,0.51712             ,0.13266             ,0.09457             ,0.0121              ,0.00089             ,0.12331             ,0.36994             ,0.31971             ,0.14479             ,0.11208             ,0.09308             ,0.07853             ,-0.00271            ,0.00064             ,0.05654             ,0.00023             ,0.0545              ,0.33882             ,0.51815             ,0.05221             ,0.24184             ,-0.05022            ,0.03924             ,0.29299             ,-0.204              ,0.04743             ,-0.14393            ,0.04384             ,-0.02265            ,0.2145              ,0.19438             ,0.16898             ,-0.16268            ,-0.01378            ,0.19362             ,-0.00512            ,0.11829             ,-0.02395            ,0.21894             ,0.00438             ,0.05339             ,0.11109             ,0.2231              ,0.1145              ,0.06442             ,0.1268              ,0.23743             ,0.33706             ,0.49135             ,0.6232              ,0.49474             ,0.07967             ,0.0503              ,0.70182             ,0.51785             ,0.63654             ,0.66809             ,0.43473             ,0.39533             ,0.12439             ,0.35541             ,0.27955             ,0.4308              ,0.15571             ,0.12776             ,0.35467             ,0.52374             ,0.778               ,0.35428             ,0.29279             
1150                ,0.76547             ,0.76634             ,0.06605             ,0.06571             ,2003                ,1033                ,2332                ,407                 ,0.144               ,0.07147             ,0.49676             ,0.11916             ,0.08231             ,0.0093              ,0.00085             ,0.11968             ,0.35187             ,0.30154             ,0.13297             ,0.09604             ,0.08122             ,0.06662             ,-0.00376            ,0.0005              ,0.05359             ,0.00013             ,0.0474              ,0.31525             ,0.49514             ,0.04643             ,0.21987             ,-0.04482            ,0.03406             ,0.27109             ,-0.2077             ,0.04459             ,-0.15371            ,0.03701             ,-0.02775            ,0.20551             ,0.17595             ,0.15933             ,-0.16547            ,-0.0163             ,0.19052             ,-0.0051             ,0.11653             ,-0.02391            ,0.2041              ,0.00295             ,0.04487             ,0.0997              ,0.20159             ,0.11074             ,0.05094             ,0.11249             ,0.23043             ,0.33113             ,0.48286             ,0.60402             ,0.48946             ,0.07846             ,0.05245             ,0.68692             ,0.49882             ,0.62611             ,0.65904             ,0.43215             ,0.3849              ,0.12373             ,0.34775             ,0.2748              ,0.42207             ,0.15317             ,0.12747             ,0.35359             ,0.51827             ,0.77071             ,0.34111             ,0.27853             
1200                ,0.76646             ,0.76703             ,0.06591             ,0.06561             ,2003                ,1033                ,2332                ,403                 ,0.13027             ,0.0697              ,0.47749             ,0.10631             ,0.07136             ,0.00708             ,0.00083             ,0.11619             ,0.3341              ,0.28386             ,0.12289             ,0.08113             ,0.07045             ,0.05601             ,-0.00412            ,0.00045             ,0.05061             ,7e-05               ,0.041               ,0.29277             ,0.4727              ,0.04071             ,0.19916             ,-0.0396             ,0.02728             ,0.25024             ,-0.21039            ,0.04147             ,-0.16326            ,0.03109             ,-0.03189            ,0.19667             ,0.15822             ,0.14963             ,-0.16779            ,-0.01878            ,0.18702             ,-0.00508            ,0.11525             ,-0.0235             ,0.19001             ,0.00194             ,0.03751             ,0.08892             ,0.18237             ,0.10658             ,0.03899             ,0.09928             ,0.2236              ,0.32499             ,0.47419             ,0.58506             ,0.48588             ,0.07844             ,0.05551             ,0.67195             ,0.47975             ,0.61556             ,0.64986             ,0.42973             ,0.37487             ,0.12304             ,0.3406              ,0.26987             ,0.41339             ,0.15044             ,0.12707             ,0.35273             ,0.51335             ,0.76333             ,0.32713             ,0.26526             
1250                ,0.76731             ,0.7677              ,0.06579             ,0.06552             ,2003                ,1033                ,2332                ,399                 ,0.1175              ,0.06789             ,0.45959             ,0.09409             ,0.06153             ,0.00534             ,0.00095             ,0.11265             ,0.3167              ,0.26664             ,0.11381             ,0.06775             ,0.06059             ,0.0466              ,-0.00391            ,0.00041             ,0.04764             ,3e-05               ,0.03527             ,0.27134             ,0.45078             ,0.03522             ,0.17978             ,-0.0347             ,0.01997             ,0.23041             ,-0.21264            ,0.03804             ,-0.17246            ,0.02611             ,-0.03492            ,0.18792             ,0.14065             ,0.14004             ,-0.17018            ,-0.02123            ,0.18323             ,-0.00506            ,0.11397             ,-0.02294            ,0.17656             ,0.00112             ,0.03122             ,0.07869             ,0.16474             ,0.10224             ,0.02889             ,0.08712             ,0.21667             ,0.3188              ,0.46544             ,0.56632             ,0.48332             ,0.07795             ,0.0584              ,0.65683             ,0.46109             ,0.60482             ,0.64099             ,0.42743             ,0.36511             ,0.12234             ,0.33421             ,0.26495             ,0.40477             ,0.14813             ,0.12673             ,0.35193             ,0.50861             ,0.75588             ,0.31458             ,0.25311             
1300                ,0.76805             ,0.76805             ,0.06568             ,0.06547             ,2003                ,1033                ,2332                ,395                 ,0.10569             ,0.06605             ,0.44281             ,0.08346             ,0.05264             ,0.00398             ,0.00116             ,0.10903             ,0.2997              ,0.25                ,0.1051              ,0.0564              ,0.05188             ,0.03806             ,-0.0036             ,0.00036             ,0.04476             ,2e-05               ,0.03017             ,0.25097             ,0.42932             ,0.03029             ,0.16171             ,-0.03026            ,0.01351             ,0.21164             ,-0.21515            ,0.03449             ,-0.18101            ,0.02254             ,-0.03708            ,0.17926             ,0.12343             ,0.13056             ,-0.17198            ,-0.02373            ,0.17898             ,-0.00503            ,0.11174             ,-0.02227            ,0.16385             ,0.00047             ,0.02602             ,0.06913             ,0.14819             ,0.09795             ,0.02032             ,0.07619             ,0.21043             ,0.31247             ,0.45736             ,0.54789             ,0.48156             ,0.07732             ,0.061               ,0.64167             ,0.44307             ,0.59396             ,0.63281             ,0.42529             ,0.35567             ,0.1216              ,0.32866             ,0.26006             ,0.3967              ,0.14616             ,0.12638             ,0.35112             ,0.5044              ,0.74839             ,0.30305             ,0.24187             
1350                ,0.7685              ,0.76845             ,0.06562             ,0.06541             ,2003                ,1033                ,2332                ,393                 ,0.09481             ,0.06417             ,0.42659             ,0.07471             ,0.04482             ,0.00293             ,0.00138             ,0.10539             ,0.28314             ,0.23381             ,0.09762             ,0.04599             ,0.04393             ,0.03043             ,-0.00349            ,0.0003              ,0.04195             ,1e-05               ,0.02566             ,0.23163             ,0.40832             ,0.0257              ,0.14492             ,-0.02621            ,0.00685             ,0.19391             ,-0.21761            ,0.03089             ,-0.18882            ,0.01979             ,-0.0391             ,0.17075             ,0.10681             ,0.12084             ,-0.17272            ,-0.02635            ,0.17439             ,-0.00501            ,0.10906             ,-0.02157            ,0.15206             ,2e-05               ,0.02162             ,0.06019             ,0.13285             ,0.09346             ,0.01308             ,0.06636             ,0.20442             ,0.30597             ,0.44946             ,0.52988             ,0.47972             ,0.07704             ,0.0637              ,0.62646             ,0.42528             ,0.58303             ,0.62457             ,0.4234              ,0.3463              ,0.12084             ,0.32315             ,0.25533             ,0.38869             ,0.14411             ,0.126               ,0.35032             ,0.50024             ,0.74089             ,0.29186             ,0.23123             
1400                ,0.76908             ,0.76874             ,0.06554             ,0.06537             ,2003                ,1033                ,2332                ,390                 ,0.08484             ,0.06227             ,0.41126             ,0.06757             ,0.03793             ,0.00213             ,0.00164             ,0.10174             ,0.26706             ,0.21804             ,0.09146             ,0.03624             ,0.03686             ,0.02372             ,-0.00339            ,0.00024             ,0.03924             ,0.0                 ,0.0217              ,0.21331             ,0.38787             ,0.02141             ,0.12939             ,-0.02255            ,0.00087             ,0.17722             ,-0.22019            ,0.02735             ,-0.19579            ,0.0175              ,-0.04091            ,0.1624              ,0.09092             ,0.11077             ,-0.17251            ,-0.02906            ,0.16966             ,-0.00499            ,0.10596             ,-0.0209             ,0.14105             ,-0.00032            ,0.01786             ,0.05191             ,0.11876             ,0.08886             ,0.00702             ,0.05764             ,0.1991              ,0.29934             ,0.44262             ,0.51235             ,0.47836             ,0.07701             ,0.06624             ,0.61146             ,0.40908             ,0.57204             ,0.6174              ,0.42163             ,0.33754             ,0.12004             ,0.31876             ,0.25083             ,0.38148             ,0.14212             ,0.12561             ,0.34936             ,0.49679             ,0.73343             ,0.28207             ,0.22224             
1450                ,0.76967             ,0.7691              ,0.06545             ,0.06532             ,2003                ,1033                ,2332                ,389                 ,0.07573             ,0.06033             ,0.3992              ,0.08295             ,0.032               ,0.00154             ,0.00174             ,0.09798             ,0.25143             ,0.20339             ,0.08637             ,0.02696             ,0.0271              ,0.01848             ,-0.003              ,0.00023             ,0.03673             ,0.0                 ,0.01824             ,0.19601             ,0.36816             ,0.01697             ,0.11507             ,-0.01991            ,-0.00397            ,0.16176             ,-0.22226            ,0.02404             ,-0.20316            ,0.01426             ,-0.04334            ,0.15365             ,0.07509             ,0.10169             ,-0.17286            ,-0.03166            ,0.16466             ,-0.00496            ,0.10123             ,-0.02046            ,0.12015             ,-0.00058            ,0.01478             ,0.04404             ,0.10563             ,0.08446             ,0.00146             ,0.05092             ,0.19477             ,0.29202             ,0.43489             ,0.49563             ,0.47831             ,0.07761             ,0.06988             ,0.59672             ,0.39294             ,0.56127             ,0.61056             ,0.41961             ,0.32969             ,0.11916             ,0.31363             ,0.24696             ,0.37351             ,0.14023             ,0.12516             ,0.34868             ,0.49361             ,0.72576             ,0.26982             ,0.21351             
1500                ,0.77029             ,0.76947             ,0.06537             ,0.06527             ,2003                ,1033                ,2332                ,387                 ,0.06746             ,0.05835             ,0.3887              ,0.09776             ,0.02696             ,0.0011              ,0.00202             ,0.09418             ,0.23633             ,0.18933             ,0.08209             ,0.01886             ,0.0178              ,0.01406             ,-0.00226            ,0.00019             ,0.03427             ,1e-05               ,0.01524             ,0.17971             ,0.34904             ,0.01284             ,0.10195             ,-0.01747            ,-0.00951            ,0.14735             ,-0.22466            ,0.02144             ,-0.21028            ,0.01125             ,-0.04617            ,0.14482             ,0.05934             ,0.09247             ,-0.17323            ,-0.03416            ,0.15973             ,-0.00494            ,0.09711             ,-0.02011            ,0.09853             ,-0.00082            ,0.0124              ,0.03666             ,0.09402             ,0.07986             ,-0.00284            ,0.04515             ,0.1908              ,0.28436             ,0.42765             ,0.47953             ,0.47856             ,0.07781             ,0.07331             ,0.58217             ,0.37802             ,0.55063             ,0.60408             ,0.418               ,0.3225              ,0.1183              ,0.30897             ,0.24361             ,0.3657              ,0.13858             ,0.12448             ,0.34817             ,0.49068             ,0.71825             ,0.25804             ,0.2042              
1550                ,0.77077             ,0.76992             ,0.0653              ,0.06521             ,2004                ,1033                ,2333                ,386                 ,0.05999             ,0.05636             ,0.37843             ,0.10786             ,0.02246             ,0.00078             ,0.0024              ,0.09042             ,0.2218              ,0.17572             ,0.07849             ,0.01188             ,0.00984             ,0.01028             ,-0.00181            ,0.00013             ,0.03182             ,1e-05               ,0.01266             ,0.16439             ,0.33037             ,0.00932             ,0.08997             ,-0.01515            ,-0.01541            ,0.13383             ,-0.22711            ,0.01964             ,-0.21687            ,0.0087              ,-0.04893            ,0.1364              ,0.04453             ,0.08308             ,-0.17249            ,-0.03686            ,0.15491             ,-0.00494            ,0.09385             ,-0.01962            ,0.07763             ,-0.00102            ,0.01053             ,0.03005             ,0.0836              ,0.07498             ,-0.00598            ,0.03974             ,0.18674             ,0.27667             ,0.42086             ,0.4635              ,0.4787              ,0.07742             ,0.07648             ,0.56768             ,0.36416             ,0.5399              ,0.59774             ,0.41655             ,0.3155              ,0.11743             ,0.30481             ,0.2402              ,0.35825             ,0.13721             ,0.12363             ,0.34748             ,0.4879              ,0.71076             ,0.24731             ,0.1954              
1600                ,0.77121             ,0.77022             ,0.06523             ,0.06516             ,2004                ,1033                ,2332                ,385                 ,0.05332             ,0.05435             ,0.36839             ,0.11428             ,0.01858             ,0.00054             ,0.00282             ,0.08669             ,0.20788             ,0.16258             ,0.07484             ,0.007               ,0.00302             ,0.00707             ,-0.00133            ,8e-05               ,0.02941             ,1e-05               ,0.01045             ,0.15002             ,0.31215             ,0.00658             ,0.07908             ,-0.013              ,-0.02155            ,0.12119             ,-0.2297             ,0.01744             ,-0.22298            ,0.0065              ,-0.05147            ,0.12833             ,0.03048             ,0.07368             ,-0.17146            ,-0.03955            ,0.14991             ,-0.00479            ,0.09119             ,-0.01907            ,0.05757             ,-0.00116            ,0.0089              ,0.02402             ,0.07458             ,0.06992             ,-0.00821            ,0.03441             ,0.18279             ,0.26896             ,0.41476             ,0.44793             ,0.47896             ,0.07705             ,0.0794              ,0.55339             ,0.35208             ,0.52918             ,0.59183             ,0.41521             ,0.30885             ,0.11658             ,0.30134             ,0.23682             ,0.35131             ,0.13589             ,0.12273             ,0.34675             ,0.48537             ,0.70336             ,0.23802             ,0.18729             
