epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24
550                 ,0.70876             ,0.6918              ,0.0736              ,0.07547             ,331                 ,1696                ,1060                ,2242                ,0.43688             ,0.49377             ,0.33739             ,0.08767             ,0.33426             ,0.8715              ,0.45548             ,0.71942             ,0.15943             ,0.34951             ,0.2781              ,0.60087             ,0.10697             ,0.30571             ,0.57567             ,0.10988             ,0.43687             ,0.25636             ,0.79194             ,-0.01585            ,0.02044             ,0.10151             ,0.90277             ,0.17676             ,0.62034             ,0.19928             ,0.55473             ,0.35363             ,0.73808             ,0.74631             ,0.74362             ,0.62482             ,0.05565             ,0.05834             ,0.42854             ,0.33447             ,0.87048             ,0.20926             ,0.15517             ,0.65366             ,0.62438             ,0.58869             ,0.83115             ,0.08755             ,0.36126             ,0.11389             ,0.59986             ,0.55693             ,0.19788             ,0.74071             ,0.6195              ,0.8994              ,0.87487             ,0.81751             ,0.92826             ,0.78803             ,0.11052             ,0.67845             ,0.14367             ,0.68259             ,0.8105              ,0.81726             ,0.5749              ,0.45144             ,0.75608             ,0.40389             ,0.78531             ,0.70098             ,0.78712             ,0.16616             ,0.24931             ,0.29269             
600                 ,0.72198             ,0.70663             ,0.07191             ,0.07363             ,344                 ,1696                ,1046                ,2241                ,0.43444             ,0.45449             ,0.33515             ,0.07952             ,0.33312             ,0.8588              ,0.4477              ,0.71104             ,0.13809             ,0.34447             ,0.27442             ,0.59682             ,0.10691             ,0.2885              ,0.55552             ,0.11652             ,0.42986             ,0.25448             ,0.78542             ,-0.01364            ,0.01912             ,0.09743             ,0.89404             ,0.18013             ,0.61223             ,0.14464             ,0.52054             ,0.33646             ,0.72537             ,0.72201             ,0.72384             ,0.61702             ,0.0531              ,0.0539              ,0.40859             ,0.32156             ,0.8649              ,0.21016             ,0.15146             ,0.63597             ,0.61155             ,0.56551             ,0.82181             ,0.0872              ,0.35289             ,0.11488             ,0.59626             ,0.55537             ,0.20025             ,0.70013             ,0.61646             ,0.88461             ,0.87253             ,0.8166              ,0.91701             ,0.78346             ,0.10908             ,0.68082             ,0.14441             ,0.68517             ,0.80707             ,0.81262             ,0.56845             ,0.45131             ,0.73377             ,0.40458             ,0.78082             ,0.69651             ,0.77223             ,0.16758             ,0.25102             ,0.29645             
650                 ,0.72993             ,0.71664             ,0.07088             ,0.07236             ,354                 ,1696                ,1034                ,2241                ,0.43167             ,0.41807             ,0.33225             ,0.06969             ,0.33198             ,0.84529             ,0.43962             ,0.70236             ,0.11882             ,0.33864             ,0.2702              ,0.59254             ,0.10666             ,0.27179             ,0.53568             ,0.12066             ,0.42376             ,0.25179             ,0.77868             ,-0.01235            ,0.01831             ,0.0936              ,0.88422             ,0.18251             ,0.60355             ,0.09365             ,0.48769             ,0.31908             ,0.71234             ,0.69776             ,0.70318             ,0.60898             ,0.05058             ,0.0504              ,0.38828             ,0.31042             ,0.85895             ,0.21051             ,0.1484              ,0.62069             ,0.59695             ,0.54503             ,0.81213             ,0.08722             ,0.34373             ,0.11458             ,0.59166             ,0.55355             ,0.2022              ,0.66138             ,0.61287             ,0.86919             ,0.86987             ,0.81423             ,0.90524             ,0.77902             ,0.10796             ,0.68243             ,0.14512             ,0.68658             ,0.80354             ,0.80817             ,0.56203             ,0.45004             ,0.71361             ,0.40399             ,0.77632             ,0.69134             ,0.75815             ,0.16872             ,0.25224             ,0.29927             
700                 ,0.73497             ,0.7235              ,0.07021             ,0.07148             ,362                 ,1696                ,1026                ,2241                ,0.42859             ,0.38484             ,0.32886             ,0.06032             ,0.33085             ,0.83149             ,0.4311              ,0.69337             ,0.10158             ,0.33219             ,0.26527             ,0.58813             ,0.10605             ,0.25557             ,0.51598             ,0.12338             ,0.41823             ,0.24862             ,0.77181             ,-0.01167            ,0.01745             ,0.09001             ,0.87348             ,0.18414             ,0.59427             ,0.04726             ,0.45624             ,0.3012              ,0.69866             ,0.67413             ,0.68216             ,0.60049             ,0.04809             ,0.04718             ,0.36749             ,0.29966             ,0.85269             ,0.21026             ,0.1456              ,0.60644             ,0.58065             ,0.52597             ,0.8022              ,0.08742             ,0.33368             ,0.11215             ,0.58626             ,0.55098             ,0.20383             ,0.62773             ,0.60891             ,0.85369             ,0.86695             ,0.81106             ,0.89264             ,0.77474             ,0.10728             ,0.68324             ,0.14553             ,0.6868              ,0.79984             ,0.80389             ,0.55575             ,0.44834             ,0.69561             ,0.40256             ,0.77183             ,0.68557             ,0.74476             ,0.16963             ,0.25303             ,0.30112             
750                 ,0.73836             ,0.72817             ,0.06976             ,0.07088             ,367                 ,1696                ,1019                ,2241                ,0.42532             ,0.35453             ,0.32497             ,0.05117             ,0.32969             ,0.81788             ,0.42228             ,0.68404             ,0.08626             ,0.32525             ,0.26                ,0.58408             ,0.10506             ,0.24013             ,0.49626             ,0.12532             ,0.41167             ,0.24533             ,0.76469             ,-0.0115             ,0.01616             ,0.08664             ,0.86205             ,0.18528             ,0.58456             ,0.00711             ,0.42587             ,0.28361             ,0.68449             ,0.65182             ,0.66093             ,0.59213             ,0.04561             ,0.0438              ,0.34687             ,0.28882             ,0.84614             ,0.20975             ,0.1427              ,0.59239             ,0.56158             ,0.50747             ,0.79242             ,0.08802             ,0.32387             ,0.10898             ,0.58024             ,0.5476              ,0.20523             ,0.59992             ,0.60459             ,0.83764             ,0.86383             ,0.80751             ,0.87947             ,0.77042             ,0.10681             ,0.68368             ,0.14588             ,0.68679             ,0.7959              ,0.79937             ,0.54948             ,0.44659             ,0.67686             ,0.40094             ,0.76721             ,0.67879             ,0.73127             ,0.17033             ,0.25358             ,0.30258             
800                 ,0.74077             ,0.73146             ,0.06944             ,0.07045             ,371                 ,1696                ,1015                ,2240                ,0.42176             ,0.32669             ,0.32055             ,0.04344             ,0.32854             ,0.80347             ,0.41308             ,0.67463             ,0.07269             ,0.31789             ,0.25455             ,0.57986             ,0.10378             ,0.22622             ,0.47676             ,0.12615             ,0.4056              ,0.24167             ,0.75741             ,-0.0118             ,0.01515             ,0.08341             ,0.84989             ,0.18595             ,0.57452             ,-0.02834            ,0.39686             ,0.26613             ,0.66976             ,0.62917             ,0.63934             ,0.58353             ,0.04307             ,0.04098             ,0.32668             ,0.27865             ,0.83925             ,0.20886             ,0.14011             ,0.57917             ,0.54144             ,0.49014             ,0.78242             ,0.08889             ,0.3135              ,0.10498             ,0.57359             ,0.54392             ,0.20643             ,0.57691             ,0.5999              ,0.82141             ,0.86059             ,0.80264             ,0.86581             ,0.76624             ,0.1064              ,0.68353             ,0.14631             ,0.68599             ,0.79187             ,0.79488             ,0.54331             ,0.44396             ,0.65929             ,0.39869             ,0.76254             ,0.67121             ,0.71826             ,0.17092             ,0.2538              ,0.3035              
850                 ,0.74256             ,0.73348             ,0.0692              ,0.07018             ,375                 ,1696                ,1012                ,2240                ,0.41795             ,0.30101             ,0.31572             ,0.03728             ,0.32742             ,0.78887             ,0.40346             ,0.66519             ,0.06081             ,0.31019             ,0.24878             ,0.57557             ,0.10221             ,0.21377             ,0.45747             ,0.12657             ,0.39986             ,0.23797             ,0.75001             ,-0.012              ,0.01418             ,0.08038             ,0.83714             ,0.18622             ,0.56417             ,-0.05917            ,0.36933             ,0.24827             ,0.6546              ,0.60688             ,0.6178              ,0.57486             ,0.04052             ,0.03839             ,0.30678             ,0.2691              ,0.83205             ,0.20749             ,0.13783             ,0.56614             ,0.52026             ,0.47316             ,0.77217             ,0.08963             ,0.30293             ,0.09987             ,0.56641             ,0.53988             ,0.20745             ,0.55768             ,0.59509             ,0.80504             ,0.85727             ,0.79711             ,0.85144             ,0.76219             ,0.10619             ,0.68302             ,0.14656             ,0.68457             ,0.78772             ,0.79045             ,0.53705             ,0.44164             ,0.64319             ,0.39637             ,0.75793             ,0.66324             ,0.70557             ,0.17144             ,0.25382             ,0.30399             
900                 ,0.74396             ,0.73463             ,0.06901             ,0.07003             ,377                 ,1696                ,1011                ,2233                ,0.41391             ,0.27717             ,0.31049             ,0.032               ,0.32631             ,0.77379             ,0.39357             ,0.65569             ,0.05047             ,0.30219             ,0.24284             ,0.57122             ,0.10052             ,0.20235             ,0.4384              ,0.12628             ,0.39398             ,0.23413             ,0.74243             ,-0.01256            ,0.01337             ,0.07743             ,0.82377             ,0.18613             ,0.55355             ,-0.08521            ,0.34311             ,0.23102             ,0.63912             ,0.58464             ,0.59625             ,0.5661              ,0.03799             ,0.03619             ,0.2874              ,0.26025             ,0.82449             ,0.20576             ,0.13564             ,0.55344             ,0.49841             ,0.45676             ,0.76168             ,0.09081             ,0.29228             ,0.09438             ,0.55868             ,0.53569             ,0.20831             ,0.54386             ,0.58991             ,0.78818             ,0.8539              ,0.79056             ,0.83658             ,0.75823             ,0.10599             ,0.68208             ,0.14685             ,0.68264             ,0.7835              ,0.78597             ,0.53087             ,0.43837             ,0.62751             ,0.39363             ,0.75329             ,0.65416             ,0.69311             ,0.17188             ,0.25356             ,0.30413             
950                 ,0.74642             ,0.73619             ,0.06868             ,0.06982             ,379                 ,1696                ,1011                ,2128                ,0.40976             ,0.25512             ,0.30503             ,0.02658             ,0.32519             ,0.75856             ,0.38361             ,0.64573             ,0.04155             ,0.29407             ,0.23685             ,0.56683             ,0.09874             ,0.19072             ,0.41932             ,0.12603             ,0.38886             ,0.23025             ,0.73451             ,-0.01238            ,0.01279             ,0.07429             ,0.81003             ,0.18587             ,0.54271             ,-0.10634            ,0.31753             ,0.21471             ,0.62382             ,0.5622              ,0.57477             ,0.55687             ,0.03552             ,0.0343              ,0.26884             ,0.25239             ,0.81671             ,0.20374             ,0.13325             ,0.54048             ,0.47891             ,0.44083             ,0.75089             ,0.0922              ,0.28191             ,0.09005             ,0.55062             ,0.53202             ,0.20918             ,0.53622             ,0.58435             ,0.77177             ,0.85046             ,0.78366             ,0.82117             ,0.75424             ,0.10579             ,0.68133             ,0.14712             ,0.68103             ,0.77896             ,0.78147             ,0.52424             ,0.43578             ,0.61217             ,0.3909              ,0.74846             ,0.64463             ,0.67997             ,0.17207             ,0.25332             ,0.30441             
1000                ,0.7478              ,0.73813             ,0.06849             ,0.06957             ,381                 ,1696                ,1011                ,2117                ,0.40551             ,0.23541             ,0.29971             ,0.01878             ,0.32406             ,0.74296             ,0.37356             ,0.6352              ,0.0339              ,0.28586             ,0.23077             ,0.56225             ,0.09711             ,0.17764             ,0.40063             ,0.12541             ,0.38383             ,0.22636             ,0.72631             ,-0.01207            ,0.01221             ,0.07119             ,0.796               ,0.18564             ,0.53153             ,-0.12623            ,0.29292             ,0.19923             ,0.60842             ,0.5393              ,0.55271             ,0.54714             ,0.03316             ,0.03246             ,0.25098             ,0.24454             ,0.8086              ,0.20162             ,0.13101             ,0.5277              ,0.46098             ,0.4247              ,0.73975             ,0.09345             ,0.2714              ,0.08674             ,0.54238             ,0.52854             ,0.21013             ,0.52733             ,0.57903             ,0.75448             ,0.84685             ,0.77641             ,0.80564             ,0.74994             ,0.10556             ,0.68068             ,0.14739             ,0.67945             ,0.77433             ,0.77676             ,0.51758             ,0.43309             ,0.59725             ,0.38829             ,0.74344             ,0.63528             ,0.66629             ,0.17245             ,0.25307             ,0.30486             
1050                ,0.74896             ,0.73934             ,0.06833             ,0.0694              ,382                 ,1696                ,1011                ,2117                ,0.40103             ,0.21725             ,0.29414             ,0.01184             ,0.32288             ,0.72744             ,0.36329             ,0.62465             ,0.02744             ,0.27747             ,0.22451             ,0.55777             ,0.09532             ,0.16536             ,0.38224             ,0.12464             ,0.37798             ,0.22248             ,0.71796             ,-0.01247            ,0.01132             ,0.06827             ,0.7816              ,0.1852              ,0.52011             ,-0.14418            ,0.26978             ,0.18352             ,0.59257             ,0.51725             ,0.53082             ,0.53757             ,0.03086             ,0.03033             ,0.23364             ,0.23612             ,0.80021             ,0.19911             ,0.12886             ,0.51478             ,0.44132             ,0.40825             ,0.72849             ,0.09504             ,0.26106             ,0.08241             ,0.53382             ,0.52432             ,0.21095             ,0.52139             ,0.57354             ,0.73661             ,0.84313             ,0.76893             ,0.78975             ,0.74558             ,0.10552             ,0.67975             ,0.14768             ,0.67755             ,0.7696              ,0.77193             ,0.51093             ,0.43057             ,0.58277             ,0.38583             ,0.73836             ,0.625               ,0.65262             ,0.17282             ,0.25267             ,0.30494             
1100                ,0.74995             ,0.74015             ,0.0682              ,0.0693              ,383                 ,1697                ,1011                ,2117                ,0.39638             ,0.20059             ,0.28836             ,0.00604             ,0.32168             ,0.71187             ,0.35289             ,0.61402             ,0.02203             ,0.26893             ,0.2181              ,0.55328             ,0.09344             ,0.1537              ,0.36419             ,0.12346             ,0.37162             ,0.21859             ,0.70944             ,-0.01269            ,0.01044             ,0.06549             ,0.76686             ,0.18457             ,0.50847             ,-0.15912            ,0.2479              ,0.16786             ,0.57646             ,0.4956              ,0.50905             ,0.52797             ,0.02863             ,0.02829             ,0.21695             ,0.22772             ,0.79154             ,0.19628             ,0.1268              ,0.50211             ,0.42108             ,0.39214             ,0.71709             ,0.09644             ,0.2507              ,0.07735             ,0.52496             ,0.51956             ,0.21169             ,0.51687             ,0.56783             ,0.71913             ,0.83933             ,0.76102             ,0.77361             ,0.74123             ,0.10558             ,0.67849             ,0.14788             ,0.67527             ,0.76477             ,0.76698             ,0.50422             ,0.4276              ,0.56864             ,0.38323             ,0.73324             ,0.61444             ,0.63915             ,0.17318             ,0.25215             ,0.30477             
1150                ,0.75083             ,0.74085             ,0.06808             ,0.0692              ,383                 ,1697                ,1011                ,2117                ,0.39164             ,0.18564             ,0.28246             ,0.00102             ,0.32043             ,0.69636             ,0.34244             ,0.6032              ,0.01753             ,0.26029             ,0.21151             ,0.54879             ,0.09142             ,0.14248             ,0.34637             ,0.12226             ,0.36512             ,0.21473             ,0.70073             ,-0.01253            ,0.00961             ,0.0628              ,0.75178             ,0.18377             ,0.49664             ,-0.17071            ,0.22711             ,0.15271             ,0.56028             ,0.47438             ,0.48755             ,0.51827             ,0.02649             ,0.0263              ,0.20084             ,0.21957             ,0.7826              ,0.1932              ,0.12471             ,0.48923             ,0.40108             ,0.37614             ,0.70545             ,0.0976              ,0.24035             ,0.07196             ,0.51578             ,0.51453             ,0.21243             ,0.51123             ,0.56202             ,0.70162             ,0.83545             ,0.75287             ,0.75717             ,0.73683             ,0.1057              ,0.67705             ,0.14787             ,0.67279             ,0.75977             ,0.76192             ,0.49726             ,0.42495             ,0.55525             ,0.38065             ,0.72808             ,0.60374             ,0.62576             ,0.17356             ,0.25151             ,0.30444             
1200                ,0.75149             ,0.74137             ,0.06799             ,0.06913             ,384                 ,1697                ,1011                ,2117                ,0.38684             ,0.17199             ,0.27638             ,-0.00291            ,0.31914             ,0.68065             ,0.33203             ,0.59225             ,0.01379             ,0.25154             ,0.20485             ,0.54427             ,0.08949             ,0.13194             ,0.32891             ,0.1204              ,0.35806             ,0.21066             ,0.69175             ,-0.01263            ,0.00897             ,0.06014             ,0.73634             ,0.18291             ,0.4848              ,-0.17889            ,0.20756             ,0.13819             ,0.54392             ,0.45367             ,0.46605             ,0.50849             ,0.02446             ,0.02454             ,0.18544             ,0.21158             ,0.77335             ,0.19013             ,0.12247             ,0.47668             ,0.38088             ,0.3608              ,0.69378             ,0.09873             ,0.2298              ,0.06694             ,0.50627             ,0.50926             ,0.21323             ,0.50575             ,0.5559              ,0.68459             ,0.83147             ,0.74413             ,0.74088             ,0.73234             ,0.10568             ,0.67523             ,0.14796             ,0.6701              ,0.7547              ,0.75658             ,0.49046             ,0.42057             ,0.5416              ,0.37735             ,0.7227              ,0.59254             ,0.61294             ,0.17392             ,0.25063             ,0.30413             
1250                ,0.75213             ,0.74176             ,0.0679              ,0.06908             ,385                 ,1697                ,1011                ,2117                ,0.38206             ,0.15984             ,0.27017             ,-0.00581            ,0.31782             ,0.66489             ,0.32155             ,0.58108             ,0.01073             ,0.24276             ,0.19807             ,0.53969             ,0.08757             ,0.12202             ,0.31178             ,0.11818             ,0.35081             ,0.20647             ,0.6825              ,-0.01241            ,0.00854             ,0.05751             ,0.72059             ,0.18201             ,0.47301             ,-0.18344            ,0.18921             ,0.12434             ,0.5275              ,0.43335             ,0.44476             ,0.49856             ,0.02254             ,0.023               ,0.17072             ,0.204               ,0.76385             ,0.18706             ,0.12011             ,0.46427             ,0.36084             ,0.3459              ,0.68192             ,0.09954             ,0.21889             ,0.06188             ,0.49647             ,0.50383             ,0.21418             ,0.49844             ,0.54962             ,0.66798             ,0.82742             ,0.73509             ,0.72438             ,0.72774             ,0.10564             ,0.67325             ,0.14789             ,0.66723             ,0.74956             ,0.75096             ,0.48353             ,0.41536             ,0.52889             ,0.37355             ,0.71716             ,0.58132             ,0.6009              ,0.17428             ,0.24953             ,0.30392             
1300                ,0.75265             ,0.74222             ,0.06783             ,0.06902             ,385                 ,1697                ,1011                ,2117                ,0.37707             ,0.14852             ,0.26386             ,-0.00788            ,0.31642             ,0.64918             ,0.31119             ,0.56989             ,0.00825             ,0.23395             ,0.19128             ,0.5351              ,0.0857              ,0.11298             ,0.29503             ,0.11587             ,0.3432              ,0.20223             ,0.67311             ,-0.01192            ,0.00808             ,0.0549              ,0.70468             ,0.18101             ,0.46107             ,-0.18603            ,0.17202             ,0.11127             ,0.51111             ,0.41366             ,0.42366             ,0.48845             ,0.02074             ,0.02156             ,0.15683             ,0.19658             ,0.75408             ,0.18389             ,0.11758             ,0.45178             ,0.34129             ,0.3311              ,0.66992             ,0.10016             ,0.20839             ,0.05752             ,0.48652             ,0.49839             ,0.21507             ,0.4938              ,0.54317             ,0.65184             ,0.82324             ,0.7259              ,0.70818             ,0.72311             ,0.10554             ,0.67106             ,0.14785             ,0.66429             ,0.74424             ,0.74533             ,0.47649             ,0.41014             ,0.51641             ,0.36976             ,0.71154             ,0.57004             ,0.58855             ,0.17464             ,0.24843             ,0.30359             
1350                ,0.75312             ,0.74246             ,0.06776             ,0.06899             ,385                 ,1697                ,1011                ,2117                ,0.37189             ,0.13784             ,0.25741             ,-0.00902            ,0.31495             ,0.63339             ,0.30098             ,0.55868             ,0.00628             ,0.22513             ,0.18452             ,0.53048             ,0.08383             ,0.10495             ,0.27872             ,0.11339             ,0.33512             ,0.19795             ,0.66357             ,-0.01174            ,0.00753             ,0.05235             ,0.68862             ,0.17986             ,0.44904             ,-0.18743            ,0.15618             ,0.09857             ,0.49466             ,0.39443             ,0.40272             ,0.47835             ,0.01904             ,0.02013             ,0.14376             ,0.18903             ,0.74412             ,0.18051             ,0.11497             ,0.43938             ,0.32165             ,0.31659             ,0.65787             ,0.10073             ,0.19829             ,0.05343             ,0.47641             ,0.49268             ,0.21587             ,0.49028             ,0.5365              ,0.63601             ,0.81892             ,0.71637             ,0.69222             ,0.71844             ,0.10549             ,0.66861             ,0.14792             ,0.6612              ,0.73878             ,0.73961             ,0.46944             ,0.40472             ,0.50359             ,0.36587             ,0.7058              ,0.55833             ,0.57603             ,0.17501             ,0.24727             ,0.3031              
1400                ,0.75352             ,0.74278             ,0.06771             ,0.06894             ,386                 ,1697                ,1011                ,2117                ,0.3666              ,0.12812             ,0.25089             ,-0.00945            ,0.31343             ,0.61767             ,0.29085             ,0.54737             ,0.00473             ,0.21634             ,0.1777              ,0.52584             ,0.08193             ,0.09775             ,0.26288             ,0.11078             ,0.32679             ,0.19367             ,0.65388             ,-0.01127            ,0.007               ,0.04983             ,0.67242             ,0.17861             ,0.437               ,-0.18687            ,0.14151             ,0.08658             ,0.47831             ,0.37577             ,0.38215             ,0.46819             ,0.01743             ,0.01874             ,0.13138             ,0.18175             ,0.73392             ,0.17703             ,0.11231             ,0.42706             ,0.30244             ,0.30231             ,0.64569             ,0.10098             ,0.18846             ,0.04946             ,0.46614             ,0.4868              ,0.21664             ,0.48617             ,0.52982             ,0.62038             ,0.8145              ,0.70671             ,0.67623             ,0.71371             ,0.1055              ,0.66603             ,0.14784             ,0.658               ,0.73319             ,0.73375             ,0.46231             ,0.39926             ,0.49094             ,0.36208             ,0.69998             ,0.54668             ,0.56346             ,0.17537             ,0.24606             ,0.30258             
1450                ,0.75387             ,0.74284             ,0.06766             ,0.06894             ,386                 ,1697                ,1011                ,2117                ,0.3612              ,0.1191              ,0.2443              ,-0.00931            ,0.31187             ,0.60187             ,0.28079             ,0.53601             ,0.00351             ,0.20759             ,0.17088             ,0.52112             ,0.08002             ,0.09141             ,0.24751             ,0.10806             ,0.31839             ,0.18937             ,0.64403             ,-0.01114            ,0.00653             ,0.04737             ,0.65605             ,0.17726             ,0.42498             ,-0.18552            ,0.12821             ,0.07515             ,0.46201             ,0.35745             ,0.36191             ,0.4579              ,0.01593             ,0.01744             ,0.11972             ,0.17467             ,0.72352             ,0.17343             ,0.10957             ,0.41472             ,0.28381             ,0.28816             ,0.6333              ,0.1012              ,0.17868             ,0.0454              ,0.45568             ,0.48083             ,0.21743             ,0.4827              ,0.52307             ,0.6049              ,0.81001             ,0.69675             ,0.66029             ,0.70892             ,0.10553             ,0.66324             ,0.14779             ,0.65458             ,0.72749             ,0.72781             ,0.45514             ,0.39363             ,0.47932             ,0.35821             ,0.69409             ,0.53462             ,0.55114             ,0.17576             ,0.24472             ,0.30196             
1500                ,0.7543              ,0.74332             ,0.0676              ,0.06887             ,386                 ,1697                ,1011                ,2117                ,0.35566             ,0.11086             ,0.23765             ,-0.00868            ,0.31028             ,0.58603             ,0.27075             ,0.52461             ,0.00257             ,0.19891             ,0.1641              ,0.51629             ,0.07811             ,0.08596             ,0.23268             ,0.10528             ,0.30994             ,0.18509             ,0.63407             ,-0.01072            ,0.00613             ,0.04495             ,0.6396              ,0.17579             ,0.41293             ,-0.18318            ,0.11624             ,0.06438             ,0.4459              ,0.33933             ,0.34216             ,0.4474              ,0.01453             ,0.01624             ,0.10885             ,0.168               ,0.71288             ,0.16966             ,0.10688             ,0.40246             ,0.26591             ,0.27414             ,0.62068             ,0.10116             ,0.16903             ,0.04138             ,0.44511             ,0.47486             ,0.21819             ,0.47976             ,0.51631             ,0.58988             ,0.80548             ,0.68662             ,0.64428             ,0.70416             ,0.10559             ,0.66031             ,0.14769             ,0.65092             ,0.72176             ,0.72188             ,0.44788             ,0.38826             ,0.46906             ,0.35455             ,0.68821             ,0.52271             ,0.53903             ,0.17614             ,0.24336             ,0.30121             
1550                ,0.75469             ,0.74356             ,0.06755             ,0.06884             ,386                 ,1697                ,1011                ,2117                ,0.35004             ,0.10335             ,0.23096             ,-0.0076             ,0.30865             ,0.57019             ,0.26077             ,0.5132              ,0.00185             ,0.1903              ,0.15735             ,0.51139             ,0.07616             ,0.0814              ,0.21834             ,0.10226             ,0.30128             ,0.18079             ,0.62397             ,-0.01033            ,0.00577             ,0.04257             ,0.62309             ,0.17425             ,0.40097             ,-0.1803             ,0.10571             ,0.05413             ,0.43001             ,0.32159             ,0.32283             ,0.43688             ,0.01323             ,0.01507             ,0.09873             ,0.16142             ,0.70204             ,0.16584             ,0.10414             ,0.39041             ,0.2483              ,0.26029             ,0.60794             ,0.10088             ,0.15955             ,0.0372              ,0.43445             ,0.46866             ,0.21895             ,0.47674             ,0.50954             ,0.57537             ,0.80088             ,0.67629             ,0.62832             ,0.69936             ,0.10565             ,0.65719             ,0.1475              ,0.64701             ,0.71594             ,0.71581             ,0.44045             ,0.38223             ,0.45944             ,0.35082             ,0.68227             ,0.51088             ,0.52714             ,0.17654             ,0.24194             ,0.30044             
1600                ,0.75504             ,0.74372             ,0.0675              ,0.06882             ,387                 ,1697                ,1011                ,2117                ,0.34436             ,0.09663             ,0.22424             ,-0.00628            ,0.30696             ,0.55444             ,0.25093             ,0.50174             ,0.00131             ,0.18181             ,0.15066             ,0.50642             ,0.07413             ,0.07768             ,0.20448             ,0.09915             ,0.29241             ,0.1765              ,0.61373             ,-0.0097             ,0.00541             ,0.04026             ,0.60659             ,0.17269             ,0.3891              ,-0.17737            ,0.09667             ,0.04432             ,0.4144              ,0.30417             ,0.30376             ,0.42628             ,0.01203             ,0.01381             ,0.08934             ,0.15453             ,0.69103             ,0.16199             ,0.1014              ,0.37844             ,0.231               ,0.24638             ,0.59509             ,0.10018             ,0.15009             ,0.03257             ,0.42378             ,0.46218             ,0.21978             ,0.47347             ,0.50282             ,0.56146             ,0.79617             ,0.66609             ,0.61278             ,0.69446             ,0.1058              ,0.65395             ,0.1472              ,0.64294             ,0.70998             ,0.70964             ,0.43273             ,0.37613             ,0.45071             ,0.34711             ,0.67625             ,0.49961             ,0.51559             ,0.17699             ,0.24054             ,0.29964             
