epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24
550                 ,0.59251             ,0.59377             ,0.08706             ,0.08664             ,348                 ,366                 ,2997                ,2225                ,0.32248             ,0.01523             ,0.79612             ,0.0459              ,0.18617             ,0.19829             ,0.17308             ,0.34427             ,0.38147             ,0.75981             ,0.77484             ,0.03598             ,0.15548             ,0.25553             ,0.13803             ,0.50001             ,0.73927             ,0.54064             ,0.30032             ,0.43239             ,0.17698             ,0.06422             ,0.5949              ,0.10069             ,0.37646             ,0.07847             ,0.81803             ,0.14872             ,0.31671             ,0.53534             ,0.01893             ,0.21639             ,0.57614             ,0.26779             ,0.59243             ,-0.02236            ,-0.07702            ,0.0994              ,0.32235             ,0.18453             ,0.51848             ,0.32651             ,0.2016              ,0.1842              ,0.48711             ,0.18837             ,0.43243             ,0.27375             ,0.54368             ,0.46033             ,0.25381             ,0.12523             ,0.18076             ,0.13728             ,0.00894             ,0.46801             ,0.2076              ,0.83159             ,0.78424             ,0.2017              ,0.89099             ,0.619               ,0.8301              ,0.1307              ,0.3875              ,0.28512             ,0.6771              ,0.58808             ,0.68405             ,0.07161             ,0.1306              ,0.30605             
600                 ,0.595               ,0.59554             ,0.08679             ,0.08645             ,343                 ,364                 ,2998                ,2225                ,0.3012              ,0.00842             ,0.78076             ,0.04133             ,0.16424             ,0.19362             ,0.15028             ,0.32026             ,0.37327             ,0.73655             ,0.75531             ,0.02671             ,0.12832             ,0.22978             ,0.13211             ,0.46607             ,0.72823             ,0.53505             ,0.26937             ,0.40676             ,0.16891             ,0.05273             ,0.56686             ,0.09965             ,0.34246             ,0.06866             ,0.7976              ,0.12804             ,0.28716             ,0.49907             ,0.01534             ,0.18963             ,0.55126             ,0.23425             ,0.57538             ,-0.01896            ,-0.09697            ,0.10651             ,0.30658             ,0.16785             ,0.50115             ,0.32807             ,0.18491             ,0.17258             ,0.46356             ,0.16082             ,0.40588             ,0.26139             ,0.53048             ,0.4521              ,0.25446             ,0.12591             ,0.17392             ,0.13755             ,0.00708             ,0.45985             ,0.20755             ,0.81193             ,0.76454             ,0.20184             ,0.8767              ,0.59553             ,0.80399             ,0.13396             ,0.38483             ,0.28401             ,0.64844             ,0.5725              ,0.65162             ,0.0717              ,0.12939             ,0.3048              
650                 ,0.59763             ,0.59764             ,0.08651             ,0.08623             ,336                 ,364                 ,2999                ,2225                ,0.28022             ,0.00384             ,0.76492             ,0.03701             ,0.1442              ,0.18861             ,0.12962             ,0.29713             ,0.36477             ,0.71321             ,0.73615             ,0.01927             ,0.10427             ,0.20574             ,0.12591             ,0.43363             ,0.71681             ,0.52865             ,0.24032             ,0.38187             ,0.16051             ,0.04322             ,0.53908             ,0.0982              ,0.30989             ,0.05957             ,0.77679             ,0.10992             ,0.25946             ,0.4641              ,0.0123              ,0.16464             ,0.52646             ,0.20058             ,0.55911             ,-0.01656            ,-0.11522            ,0.11506             ,0.29087             ,0.15303             ,0.48392             ,0.32863             ,0.16956             ,0.16175             ,0.4406              ,0.1364              ,0.37976             ,0.24829             ,0.51708             ,0.44494             ,0.25505             ,0.12667             ,0.16754             ,0.13802             ,0.00514             ,0.45222             ,0.20752             ,0.79186             ,0.74522             ,0.2019              ,0.86119             ,0.57378             ,0.77745             ,0.13707             ,0.38274             ,0.28307             ,0.61886             ,0.55708             ,0.6187              ,0.07231             ,0.12867             ,0.30372             
700                 ,0.60115             ,0.60025             ,0.08613             ,0.08595             ,324                 ,364                 ,3000                ,2225                ,0.25961             ,0.00081             ,0.74858             ,0.03291             ,0.12591             ,0.18327             ,0.11107             ,0.27486             ,0.35591             ,0.68978             ,0.71719             ,0.01339             ,0.08288             ,0.18332             ,0.1196              ,0.40259             ,0.70514             ,0.52159             ,0.21335             ,0.35773             ,0.15216             ,0.03528             ,0.51175             ,0.09665             ,0.27868             ,0.0516              ,0.75557             ,0.09443             ,0.23355             ,0.43027             ,0.00977             ,0.14131             ,0.50174             ,0.16558             ,0.54344             ,-0.01518            ,-0.13284            ,0.12445             ,0.2749              ,0.13952             ,0.46632             ,0.32777             ,0.15458             ,0.1514              ,0.41789             ,0.11483             ,0.3544              ,0.234               ,0.50354             ,0.43856             ,0.25557             ,0.12739             ,0.16165             ,0.13889             ,0.00316             ,0.4451              ,0.2075              ,0.77106             ,0.72628             ,0.2015              ,0.84539             ,0.55304             ,0.75118             ,0.13943             ,0.38111             ,0.28204             ,0.58928             ,0.54143             ,0.58648             ,0.07254             ,0.12846             ,0.30307             
750                 ,0.60627             ,0.60716             ,0.08558             ,0.0852              ,312                 ,364                 ,3004                ,2225                ,0.23997             ,-0.00129            ,0.73225             ,0.02927             ,0.10908             ,0.17691             ,0.09451             ,0.2534              ,0.34696             ,0.66632             ,0.69849             ,0.00874             ,0.0638              ,0.1622              ,0.1131              ,0.37281             ,0.69359             ,0.51537             ,0.18862             ,0.33448             ,0.14347             ,0.0284              ,0.4852              ,0.09476             ,0.24911             ,0.04557             ,0.73446             ,0.08101             ,0.20933             ,0.39756             ,0.00774             ,0.12026             ,0.47745             ,0.13092             ,0.52862             ,-0.01563            ,-0.15091            ,0.12996             ,0.2588              ,0.12407             ,0.45021             ,0.32633             ,0.13955             ,0.13982             ,0.3955              ,0.09428             ,0.3303              ,0.21898             ,0.49094             ,0.43195             ,0.25638             ,0.12804             ,0.15503             ,0.13919             ,0.00118             ,0.43792             ,0.20772             ,0.74889             ,0.7074              ,0.201               ,0.83003             ,0.53286             ,0.72523             ,0.14137             ,0.37962             ,0.28121             ,0.56089             ,0.52747             ,0.5548              ,0.07271             ,0.1285              ,0.3026              
800                 ,0.61417             ,0.61632             ,0.08472             ,0.0842              ,304                 ,362                 ,3022                ,2225                ,0.22162             ,-0.00324            ,0.71563             ,0.02625             ,0.09379             ,0.16906             ,0.07991             ,0.23278             ,0.33762             ,0.64297             ,0.68134             ,0.00478             ,0.0468              ,0.14183             ,0.10684             ,0.34419             ,0.68341             ,0.50986             ,0.16619             ,0.31177             ,0.13484             ,0.02224             ,0.45938             ,0.09466             ,0.22134             ,0.04023             ,0.71307             ,0.06895             ,0.18684             ,0.36561             ,0.00737             ,0.10181             ,0.45327             ,0.1013              ,0.51633             ,-0.01972            ,-0.16868            ,0.13411             ,0.24277             ,0.10652             ,0.44077             ,0.32725             ,0.12432             ,0.13153             ,0.37262             ,0.06832             ,0.30846             ,0.20332             ,0.48365             ,0.42956             ,0.25728             ,0.12886             ,0.14752             ,0.1402              ,0.0002              ,0.43318             ,0.20783             ,0.72526             ,0.68914             ,0.20397             ,0.8153              ,0.51323             ,0.70011             ,0.14536             ,0.37851             ,0.2813              ,0.534               ,0.5142              ,0.52533             ,0.07577             ,0.12842             ,0.3022              
850                 ,0.61846             ,0.62201             ,0.08424             ,0.08358             ,301                 ,361                 ,3023                ,2225                ,0.20396             ,-0.00343            ,0.69934             ,0.02319             ,0.07997             ,0.15969             ,0.06675             ,0.21342             ,0.32856             ,0.61979             ,0.66431             ,0.00154             ,0.03136             ,0.12288             ,0.10119             ,0.31673             ,0.67221             ,0.50402             ,0.14584             ,0.28934             ,0.12687             ,0.01696             ,0.43483             ,0.09242             ,0.19674             ,0.03296             ,0.69248             ,0.05802             ,0.16621             ,0.33479             ,0.00833             ,0.08609             ,0.43014             ,0.0764              ,0.50403             ,-0.01924            ,-0.18818            ,0.13568             ,0.22691             ,0.08989             ,0.42961             ,0.32934             ,0.10637             ,0.12174             ,0.3498              ,0.04632             ,0.28792             ,0.18889             ,0.47772             ,0.42742             ,0.25854             ,0.13009             ,0.14009             ,0.14038             ,0.00935             ,0.42891             ,0.208               ,0.70097             ,0.6716              ,0.20494             ,0.80322             ,0.49026             ,0.67568             ,0.14754             ,0.37648             ,0.28053             ,0.50958             ,0.49871             ,0.49807             ,0.07745             ,0.12766             ,0.30127             
900                 ,0.62079             ,0.62527             ,0.08398             ,0.08322             ,299                 ,357                 ,3023                ,2225                ,0.18713             ,-0.00319            ,0.68229             ,0.02043             ,0.06764             ,0.15024             ,0.0552              ,0.19513             ,0.31913             ,0.59702             ,0.64673             ,-0.00029            ,0.01789             ,0.10559             ,0.09586             ,0.29071             ,0.66064             ,0.49712             ,0.12755             ,0.2675              ,0.11955             ,0.01274             ,0.41153             ,0.08959             ,0.17513             ,0.02764             ,0.67129             ,0.04806             ,0.14754             ,0.30526             ,0.00181             ,0.07363             ,0.40718             ,0.05757             ,0.49085             ,-0.01688            ,-0.20361            ,0.13254             ,0.21183             ,0.07278             ,0.41623             ,0.32579             ,0.08569             ,0.11298             ,0.3266              ,0.02828             ,0.26931             ,0.17496             ,0.47004             ,0.42344             ,0.25952             ,0.13218             ,0.13256             ,0.14182             ,0.00807             ,0.42351             ,0.20799             ,0.67652             ,0.65376             ,0.20475             ,0.79141             ,0.46633             ,0.65215             ,0.14766             ,0.37354             ,0.27842             ,0.48785             ,0.48122             ,0.47372             ,0.07987             ,0.12704             ,0.30006             
950                 ,0.62268             ,0.62634             ,0.08378             ,0.0831              ,297                 ,354                 ,3023                ,2225                ,0.1712              ,-0.00273            ,0.66468             ,0.01789             ,0.05677             ,0.14112             ,0.04523             ,0.17786             ,0.30939             ,0.57461             ,0.62914             ,-0.00128            ,0.00762             ,0.09037             ,0.0907              ,0.26621             ,0.64911             ,0.48953             ,0.11089             ,0.24669             ,0.11242             ,0.00949             ,0.38867             ,0.08688             ,0.15558             ,0.02409             ,0.64972             ,0.03965             ,0.13043             ,0.27705             ,0.00118             ,0.06318             ,0.38448             ,0.04233             ,0.47727             ,-0.01354            ,-0.21561            ,0.12659             ,0.19743             ,0.05664             ,0.40215             ,0.32053             ,0.06501             ,0.10455             ,0.30412             ,0.01299             ,0.25133             ,0.16103             ,0.46134             ,0.41841             ,0.26029             ,0.13361             ,0.12458             ,0.14399             ,0.00669             ,0.4183              ,0.20797             ,0.65251             ,0.63681             ,0.20489             ,0.77918             ,0.44633             ,0.62919             ,0.14775             ,0.37085             ,0.27612             ,0.46805             ,0.46486             ,0.45021             ,0.08232             ,0.12648             ,0.29872             
1000                ,0.62366             ,0.62737             ,0.08367             ,0.08298             ,297                 ,354                 ,3023                ,2225                ,0.15609             ,-0.00229            ,0.64686             ,0.01565             ,0.04738             ,0.13164             ,0.03673             ,0.16158             ,0.29953             ,0.55256             ,0.61146             ,-0.00161            ,1e-05               ,0.07681             ,0.0854              ,0.24321             ,0.63695             ,0.48057             ,0.09575             ,0.22684             ,0.10508             ,0.00707             ,0.36645             ,0.08407             ,0.13769             ,0.02096             ,0.62816             ,0.03205             ,0.11483             ,0.2503              ,0.00166             ,0.05396             ,0.36228             ,0.03013             ,0.46345             ,-0.00999            ,-0.22374            ,0.12147             ,0.18397             ,0.04323             ,0.38907             ,0.31326             ,0.04582             ,0.09736             ,0.28255             ,-0.00124            ,0.23425             ,0.14838             ,0.45176             ,0.41308             ,0.26093             ,0.13575             ,0.11663             ,0.14564             ,0.00537             ,0.41285             ,0.20792             ,0.62924             ,0.61977             ,0.20451             ,0.7653              ,0.42793             ,0.60576             ,0.14797             ,0.36806             ,0.27385             ,0.44811             ,0.44844             ,0.42631             ,0.08472             ,0.12607             ,0.29674             
1050                ,0.62432             ,0.6277              ,0.08359             ,0.08295             ,297                 ,354                 ,3023                ,2225                ,0.14177             ,-0.00187            ,0.62874             ,0.01361             ,0.03928             ,0.12224             ,0.02957             ,0.1463              ,0.28954             ,0.53081             ,0.59379             ,-0.00165            ,-0.00613            ,0.06471             ,0.08017             ,0.22162             ,0.62443             ,0.47106             ,0.08211             ,0.20794             ,0.0978              ,0.00532             ,0.34432             ,0.08134             ,0.12137             ,0.01779             ,0.60647             ,0.02569             ,0.10061             ,0.22512             ,0.00198             ,0.04557             ,0.34064             ,0.01996             ,0.44957             ,-0.00782            ,-0.22915            ,0.11662             ,0.171               ,0.03103             ,0.37706             ,0.30474             ,0.02842             ,0.09101             ,0.26178             ,-0.01353            ,0.2175              ,0.13633             ,0.44206             ,0.40827             ,0.26135             ,0.13755             ,0.10853             ,0.14731             ,0.00411             ,0.40813             ,0.20778             ,0.60637             ,0.60288             ,0.20464             ,0.75063             ,0.41195             ,0.58265             ,0.14828             ,0.36511             ,0.27188             ,0.42876             ,0.4327              ,0.40345             ,0.08661             ,0.12505             ,0.29456             
1100                ,0.62479             ,0.62805             ,0.08354             ,0.08291             ,297                 ,353                 ,3023                ,2225                ,0.12829             ,-0.00154            ,0.61056             ,0.01178             ,0.03238             ,0.1129              ,0.0236              ,0.132               ,0.27953             ,0.50938             ,0.57602             ,-0.0015             ,-0.01082            ,0.05402             ,0.07497             ,0.20141             ,0.61162             ,0.46087             ,0.0699              ,0.19007             ,0.09065             ,0.00408             ,0.32275             ,0.07844             ,0.10643             ,0.01527             ,0.585               ,0.02033             ,0.08753             ,0.20147             ,0.00158             ,0.0382              ,0.31966             ,0.01075             ,0.43542             ,-0.00562            ,-0.23241            ,0.11226             ,0.15854             ,0.02009             ,0.36551             ,0.29525             ,0.01624             ,0.08522             ,0.24207             ,-0.02485            ,0.20137             ,0.12501             ,0.43231             ,0.40326             ,0.26169             ,0.13953             ,0.10045             ,0.14864             ,0.00282             ,0.40325             ,0.20762             ,0.58402             ,0.58614             ,0.20403             ,0.73548             ,0.39776             ,0.55976             ,0.14871             ,0.36209             ,0.26982             ,0.41003             ,0.41759             ,0.38138             ,0.08851             ,0.1241              ,0.2921              
1150                ,0.62521             ,0.62875             ,0.08349             ,0.08283             ,297                 ,353                 ,3023                ,2225                ,0.11565             ,-0.00127            ,0.59237             ,0.01016             ,0.02651             ,0.10378             ,0.01868             ,0.11866             ,0.26948             ,0.48829             ,0.55814             ,-0.00127            ,-0.01427            ,0.04462             ,0.06986             ,0.18254             ,0.59849             ,0.45008             ,0.05908             ,0.17322             ,0.08366             ,0.00326             ,0.30173             ,0.07549             ,0.09281             ,0.01292             ,0.56376             ,0.01596             ,0.07545             ,0.17934             ,0.00139             ,0.03173             ,0.29937             ,0.00222             ,0.42105             ,-0.00376            ,-0.23389            ,0.10871             ,0.14662             ,0.01063             ,0.35428             ,0.28542             ,0.01238             ,0.07975             ,0.22348             ,-0.03497            ,0.18581             ,0.11402             ,0.42301             ,0.39833             ,0.26196             ,0.14153             ,0.0924              ,0.14971             ,0.00152             ,0.39828             ,0.20742             ,0.56216             ,0.56955             ,0.20314             ,0.72003             ,0.38524             ,0.53716             ,0.14914             ,0.35902             ,0.26777             ,0.39184             ,0.40325             ,0.36003             ,0.09021             ,0.12308             ,0.28958             
1200                ,0.62549             ,0.62914             ,0.08346             ,0.08278             ,297                 ,353                 ,3023                ,2225                ,0.10386             ,-0.00103            ,0.57419             ,0.00872             ,0.02154             ,0.09503             ,0.01465             ,0.10627             ,0.25944             ,0.46757             ,0.54032             ,-0.00102            ,-0.01685            ,0.0364              ,0.06489             ,0.16496             ,0.58526             ,0.43895             ,0.04961             ,0.15735             ,0.07692             ,0.00272             ,0.28138             ,0.07247             ,0.08035             ,0.01052             ,0.54279             ,0.01249             ,0.06454             ,0.15868             ,0.00043             ,0.02583             ,0.27976             ,-0.00606            ,0.40665             ,-0.00241            ,-0.23433            ,0.1057              ,0.13511             ,0.00239             ,0.34356             ,0.27564             ,0.0117              ,0.07429             ,0.20587             ,-0.04366            ,0.17096             ,0.10341             ,0.41406             ,0.3941              ,0.26215             ,0.14349             ,0.08468             ,0.15077             ,0.00023             ,0.39386             ,0.2072              ,0.54092             ,0.55338             ,0.20223             ,0.70461             ,0.37444             ,0.51517             ,0.14974             ,0.35599             ,0.26583             ,0.37436             ,0.38965             ,0.33959             ,0.09182             ,0.122               ,0.28705             
1250                ,0.62578             ,0.62957             ,0.08343             ,0.08274             ,296                 ,353                 ,3023                ,2225                ,0.09291             ,-0.00089            ,0.55609             ,0.00745             ,0.01736             ,0.08668             ,0.01138             ,0.09482             ,0.24943             ,0.44725             ,0.52254             ,-0.00078            ,-0.01873            ,0.02926             ,0.06009             ,0.14864             ,0.57198             ,0.42754             ,0.04141             ,0.14246             ,0.07046             ,0.00241             ,0.26176             ,0.06939             ,0.06912             ,0.00857             ,0.52217             ,0.0098              ,0.05486             ,0.1395              ,-0.0001             ,0.02077             ,0.26088             ,-0.0136             ,0.39219             ,-0.00133            ,-0.23377            ,0.10296             ,0.12406             ,-0.00511            ,0.33315             ,0.26587             ,0.01116             ,0.06875             ,0.18914             ,-0.05118            ,0.15683             ,0.09327             ,0.40553             ,0.38986             ,0.26227             ,0.14532             ,0.07708             ,0.15176             ,0.0001              ,0.38956             ,0.20697             ,0.51995             ,0.53765             ,0.20118             ,0.68936             ,0.36471             ,0.49392             ,0.15029             ,0.35299             ,0.26383             ,0.35773             ,0.37677             ,0.32024             ,0.09348             ,0.12088             ,0.28442             
1300                ,0.62613             ,0.62986             ,0.08339             ,0.0827              ,296                 ,353                 ,3023                ,2225                ,0.08276             ,-0.00075            ,0.53815             ,0.00633             ,0.01387             ,0.0789              ,0.00875             ,0.08428             ,0.2395              ,0.42735             ,0.50499             ,-0.00057            ,-0.02047            ,0.02301             ,0.05548             ,0.13354             ,0.55895             ,0.41628             ,0.03434             ,0.12852             ,0.0643              ,0.00228             ,0.24283             ,0.06628             ,0.05895             ,0.0065              ,0.50196             ,0.00774             ,0.04629             ,0.1218              ,-0.00026            ,0.01617             ,0.2428              ,-0.02075            ,0.378               ,-0.00065            ,-0.23316            ,0.10013             ,0.11345             ,-0.01248            ,0.32378             ,0.25666             ,0.01075             ,0.06301             ,0.17331             ,-0.05735            ,0.14327             ,0.08361             ,0.39731             ,0.3866              ,0.26238             ,0.14717             ,0.06956             ,0.15301             ,0.00013             ,0.3862              ,0.20675             ,0.49942             ,0.52248             ,0.20005             ,0.67476             ,0.35591             ,0.47337             ,0.15056             ,0.35005             ,0.26188             ,0.34202             ,0.36466             ,0.30192             ,0.0952              ,0.11953             ,0.28179             
1350                ,0.62641             ,0.63012             ,0.08336             ,0.08268             ,296                 ,353                 ,3023                ,2225                ,0.07343             ,-0.00062            ,0.5203              ,0.00536             ,0.011               ,0.07149             ,0.00666             ,0.07461             ,0.22963             ,0.40792             ,0.48754             ,-0.00039            ,-0.02157            ,0.01763             ,0.05107             ,0.11963             ,0.54601             ,0.40492             ,0.0283              ,0.11555             ,0.05849             ,0.00224             ,0.22479             ,0.06318             ,0.04979             ,0.00497             ,0.48209             ,0.00611             ,0.03882             ,0.10538             ,-0.0004             ,0.01241             ,0.22546             ,-0.02731            ,0.36394             ,-0.00031            ,-0.23146            ,0.09721             ,0.10333             ,-0.01975            ,0.31456             ,0.2477              ,0.0096              ,0.0573              ,0.15828             ,-0.0635             ,0.13046             ,0.07418             ,0.38994             ,0.38333             ,0.26244             ,0.14913             ,0.06259             ,0.15428             ,0.00011             ,0.3828              ,0.20651             ,0.47901             ,0.50765             ,0.19914             ,0.66031             ,0.34769             ,0.45359             ,0.15122             ,0.3471              ,0.25981             ,0.32697             ,0.35328             ,0.28489             ,0.09732             ,0.11829             ,0.27915             
1400                ,0.62666             ,0.63033             ,0.08333             ,0.08265             ,296                 ,353                 ,3023                ,2225                ,0.06487             ,-0.00049            ,0.50257             ,0.00451             ,0.00864             ,0.06451             ,0.00502             ,0.06578             ,0.21985             ,0.38896             ,0.47018             ,-0.00026            ,-0.02232            ,0.01304             ,0.04684             ,0.10685             ,0.53314             ,0.39338             ,0.02316             ,0.10349             ,0.05302             ,0.00228             ,0.20762             ,0.06011             ,0.04176             ,0.00344             ,0.46258             ,0.00489             ,0.03228             ,0.09026             ,-0.00079            ,0.00913             ,0.20891             ,-0.0336             ,0.34996             ,-2e-05              ,-0.22904            ,0.09453             ,0.09374             ,-0.02613            ,0.30568             ,0.23889             ,0.00871             ,0.05159             ,0.14412             ,-0.06853            ,0.11832             ,0.06538             ,0.38293             ,0.38084             ,0.26242             ,0.15121             ,0.05595             ,0.15558             ,9e-05               ,0.37995             ,0.20619             ,0.45942             ,0.49319             ,0.19811             ,0.6463              ,0.34049             ,0.43443             ,0.15165             ,0.34418             ,0.25775             ,0.31269             ,0.34272             ,0.2692              ,0.09901             ,0.11706             ,0.27666             
1450                ,0.62686             ,0.63067             ,0.08331             ,0.08261             ,296                 ,353                 ,3023                ,2225                ,0.05706             ,-0.00042            ,0.48503             ,0.00378             ,0.00674             ,0.05796             ,0.00375             ,0.05775             ,0.21018             ,0.37051             ,0.45298             ,-0.00016            ,-0.02281            ,0.00919             ,0.04281             ,0.09519             ,0.52056             ,0.3819              ,0.01883             ,0.09238             ,0.04787             ,0.0024              ,0.19135             ,0.05703             ,0.03459             ,0.00288             ,0.44357             ,0.00409             ,0.02669             ,0.07645             ,3e-05               ,0.00674             ,0.19315             ,-0.03941            ,0.33604             ,-1e-05              ,-0.22617            ,0.09142             ,0.08466             ,-0.03251            ,0.29723             ,0.23033             ,0.00934             ,0.04558             ,0.13095             ,-0.07351            ,0.10671             ,0.05747             ,0.37666             ,0.3781              ,0.26233             ,0.15319             ,0.0494              ,0.15677             ,0.00012             ,0.37713             ,0.20583             ,0.44022             ,0.47914             ,0.19722             ,0.63278             ,0.33375             ,0.41609             ,0.15239             ,0.34138             ,0.25562             ,0.29884             ,0.33283             ,0.25446             ,0.10083             ,0.11579             ,0.27416             
1500                ,0.62704             ,0.63074             ,0.08329             ,0.08261             ,296                 ,353                 ,3023                ,2225                ,0.04988             ,-0.00152            ,0.46777             ,0.00313             ,0.0058              ,0.05186             ,0.00314             ,0.05053             ,0.20063             ,0.35258             ,0.43589             ,-9e-05              ,-0.02308            ,0.00592             ,0.03898             ,0.08457             ,0.50798             ,0.37017             ,0.0152              ,0.08217             ,0.04304             ,0.00259             ,0.17591             ,0.05402             ,0.02827             ,0.00252             ,0.42515             ,0.00388             ,0.02729             ,0.06392             ,0.00814             ,0.00471             ,0.17811             ,-0.04447            ,0.32208             ,0.00045             ,-0.22299            ,0.08903             ,0.07614             ,-0.03764            ,0.28913             ,0.2218              ,0.00484             ,0.03938             ,0.11836             ,-0.07792            ,0.09546             ,0.05019             ,0.37159             ,0.37503             ,0.26224             ,0.15452             ,0.04954             ,0.15753             ,0.01884             ,0.37397             ,0.2054              ,0.42125             ,0.46538             ,0.19593             ,0.61974             ,0.32746             ,0.39835             ,0.15273             ,0.33856             ,0.25335             ,0.28568             ,0.3235              ,0.24061             ,0.10247             ,0.11432             ,0.2717              
1550                ,0.62699             ,0.63029             ,0.0833              ,0.08266             ,296                 ,353                 ,3023                ,2225                ,0.0434              ,-0.00174            ,0.45061             ,0.00258             ,0.00503             ,0.04629             ,0.0027              ,0.04402             ,0.19118             ,0.33518             ,0.41895             ,-4e-05              ,-0.02294            ,0.00329             ,0.03537             ,0.07494             ,0.49558             ,0.35856             ,0.01215             ,0.07282             ,0.03855             ,0.00277             ,0.1614              ,0.05112             ,0.02284             ,0.00155             ,0.40701             ,0.00341             ,0.02744             ,0.05244             ,0.00699             ,0.00246             ,0.16378             ,-0.04962            ,0.30822             ,0.00043             ,-0.21941            ,0.08658             ,0.06809             ,-0.04226            ,0.28136             ,0.21399             ,0.0073              ,0.0327              ,0.1071              ,-0.08074            ,0.08428             ,0.04322             ,0.36668             ,0.37297             ,0.26199             ,0.15639             ,0.0493              ,0.15868             ,0.01855             ,0.37176             ,0.20488             ,0.40311             ,0.45198             ,0.19515             ,0.60681             ,0.322               ,0.3814              ,0.15333             ,0.33596             ,0.25134             ,0.27286             ,0.31495             ,0.22751             ,0.10385             ,0.11304             ,0.2694              
1600                ,0.62745             ,0.63092             ,0.08324             ,0.08259             ,295                 ,353                 ,3023                ,2225                ,0.03757             ,-0.00164            ,0.43366             ,0.00209             ,0.00419             ,0.04107             ,0.00239             ,0.03834             ,0.18188             ,0.31835             ,0.40221             ,0.0                 ,-0.02257            ,0.00115             ,0.03197             ,0.06622             ,0.48325             ,0.34681             ,0.00969             ,0.06427             ,0.03441             ,0.00284             ,0.14778             ,0.0483              ,0.01747             ,-0.00229            ,0.38929             ,0.00343             ,0.02523             ,0.04193             ,0.0105              ,0.02837             ,0.15021             ,-0.05466            ,0.29455             ,0.00038             ,-0.215              ,0.08448             ,0.06055             ,-0.0462             ,0.27336             ,0.20573             ,0.0123              ,0.0268              ,0.09606             ,-0.08274            ,0.07349             ,0.03676             ,0.36236             ,0.37115             ,0.26164             ,0.15807             ,0.04714             ,0.15973             ,0.01757             ,0.37002             ,0.20434             ,0.38609             ,0.4392              ,0.19436             ,0.59414             ,0.31723             ,0.36543             ,0.1539              ,0.33334             ,0.24929             ,0.26141             ,0.30725             ,0.21677             ,0.10534             ,0.11155             ,0.26722             
