epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4_0:i,GNDI4_0:j,GNDI4_0:k,GNDI4_0:l,GNDI4_0:alpha1,GNDI4_0:alpha2,GNDI4_0:alpha3
1500                ,0.76492             ,0.75002             ,0.06613             ,0.06797             ,950                 ,1625                ,44                  ,377                 ,0.04158             ,0.08252             ,0.37389             
1550                ,0.76517             ,0.75031             ,0.06609             ,0.06793             ,950                 ,1625                ,44                  ,377                 ,0.04684             ,0.07687             ,0.37673             
1600                ,0.76547             ,0.75082             ,0.06605             ,0.06786             ,950                 ,1625                ,44                  ,377                 ,0.04877             ,0.07149             ,0.37933             
1650                ,0.76565             ,0.75105             ,0.06602             ,0.06783             ,950                 ,1625                ,44                  ,377                 ,0.04946             ,0.06636             ,0.38168             
1700                ,0.76579             ,0.75119             ,0.066               ,0.06781             ,951                 ,1625                ,44                  ,377                 ,0.05005             ,0.06103             ,0.38406             
1750                ,0.76597             ,0.75138             ,0.06598             ,0.06778             ,951                 ,1625                ,44                  ,377                 ,0.05042             ,0.05566             ,0.38622             
1800                ,0.76608             ,0.75169             ,0.06596             ,0.06774             ,951                 ,1625                ,44                  ,377                 ,0.05146             ,0.05069             ,0.38829             
1850                ,0.76636             ,0.75135             ,0.06592             ,0.06779             ,951                 ,1625                ,44                  ,377                 ,0.05322             ,0.04665             ,0.39053             
1900                ,0.76642             ,0.75156             ,0.06591             ,0.06776             ,951                 ,1625                ,44                  ,377                 ,0.05463             ,0.04404             ,0.39321             
1950                ,0.76652             ,0.75167             ,0.0659              ,0.06774             ,951                 ,1625                ,44                  ,377                 ,0.05638             ,0.04132             ,0.39546             
2000                ,0.76664             ,0.75188             ,0.06588             ,0.06771             ,951                 ,1625                ,44                  ,377                 ,0.05868             ,0.0385              ,0.39774             
2050                ,0.76675             ,0.75205             ,0.06587             ,0.06769             ,951                 ,1625                ,44                  ,377                 ,0.06043             ,0.03559             ,0.39986             
2100                ,0.76686             ,0.75231             ,0.06585             ,0.06766             ,951                 ,1625                ,44                  ,377                 ,0.06228             ,0.03294             ,0.40182             
2150                ,0.76694             ,0.75238             ,0.06584             ,0.06765             ,951                 ,1625                ,44                  ,377                 ,0.06418             ,0.03046             ,0.40372             
2200                ,0.76698             ,0.75275             ,0.06584             ,0.0676              ,951                 ,1625                ,44                  ,377                 ,0.06592             ,0.02829             ,0.40555             
2250                ,0.76713             ,0.75283             ,0.06581             ,0.06758             ,951                 ,1625                ,44                  ,377                 ,0.06776             ,0.02617             ,0.40746             
2300                ,0.76721             ,0.75295             ,0.0658              ,0.06757             ,951                 ,1625                ,44                  ,377                 ,0.06939             ,0.02447             ,0.40906             
2350                ,0.7671              ,0.75303             ,0.06582             ,0.06756             ,951                 ,1625                ,44                  ,378                 ,0.06497             ,0.0164              ,0.41012             
2400                ,0.76654             ,0.75289             ,0.0659              ,0.06758             ,960                 ,1625                ,46                  ,368                 ,0.0574              ,0.01922             ,0.40049             
2450                ,0.76685             ,0.75325             ,0.06585             ,0.06753             ,961                 ,1625                ,47                  ,371                 ,0.05044             ,0.01953             ,0.40368             
2500                ,0.76701             ,0.7536              ,0.06583             ,0.06748             ,961                 ,1625                ,47                  ,372                 ,0.04235             ,0.01951             ,0.40624             
2550                ,0.76717             ,0.75356             ,0.06581             ,0.06748             ,961                 ,1625                ,47                  ,373                 ,0.03323             ,0.01948             ,0.40857             
2600                ,0.76729             ,0.75361             ,0.06579             ,0.06748             ,961                 ,1625                ,47                  ,374                 ,0.02334             ,0.01944             ,0.41065             
2650                ,0.76735             ,0.7537              ,0.06578             ,0.06747             ,961                 ,1625                ,47                  ,376                 ,0.01298             ,0.0194              ,0.41254             
2700                ,0.76742             ,0.75384             ,0.06577             ,0.06745             ,961                 ,1625                ,47                  ,377                 ,0.00261             ,0.01935             ,0.41429             
2750                ,0.76753             ,0.7538              ,0.06576             ,0.06745             ,962                 ,1625                ,47                  ,377                 ,-0.00765            ,0.01931             ,0.41609             
2800                ,0.76759             ,0.75374             ,0.06575             ,0.06746             ,961                 ,1625                ,47                  ,378                 ,-0.01767            ,0.01925             ,0.41756             
2850                ,0.76768             ,0.7539              ,0.06574             ,0.06744             ,961                 ,1625                ,47                  ,378                 ,-0.02735            ,0.0192              ,0.41893             
2900                ,0.76775             ,0.75411             ,0.06573             ,0.06741             ,961                 ,1625                ,47                  ,378                 ,-0.03668            ,0.01915             ,0.42026             
2950                ,0.76778             ,0.75434             ,0.06572             ,0.06738             ,961                 ,1625                ,47                  ,378                 ,-0.04559            ,0.0191              ,0.42147             
3000                ,0.76784             ,0.75439             ,0.06571             ,0.06737             ,961                 ,1625                ,47                  ,378                 ,-0.05403            ,0.01904             ,0.42258             
3050                ,0.76772             ,0.75433             ,0.06573             ,0.06738             ,962                 ,1625                ,47                  ,378                 ,-0.06204            ,0.01898             ,0.42336             
3100                ,0.76794             ,0.75449             ,0.0657              ,0.06736             ,962                 ,1625                ,48                  ,378                 ,-0.06943            ,0.01891             ,0.42429             
3150                ,0.76793             ,0.7545              ,0.0657              ,0.06736             ,961                 ,1625                ,48                  ,378                 ,-0.0763             ,0.01884             ,0.42487             
3200                ,0.76799             ,0.75461             ,0.06569             ,0.06734             ,961                 ,1625                ,48                  ,378                 ,-0.0826             ,0.01877             ,0.42559             
3250                ,0.768               ,0.75436             ,0.06569             ,0.06737             ,962                 ,1625                ,48                  ,378                 ,-0.08838            ,0.01871             ,0.42625             
3300                ,0.76798             ,0.75429             ,0.06569             ,0.06738             ,962                 ,1625                ,48                  ,378                 ,-0.09369            ,0.01864             ,0.42681             
3350                ,0.76806             ,0.75453             ,0.06568             ,0.06735             ,961                 ,1625                ,48                  ,378                 ,-0.09855            ,0.01857             ,0.42736             
3400                ,0.7681              ,0.75471             ,0.06568             ,0.06733             ,962                 ,1625                ,48                  ,378                 ,-0.10302            ,0.0185              ,0.42798             
3450                ,0.76811             ,0.75465             ,0.06568             ,0.06734             ,962                 ,1625                ,48                  ,378                 ,-0.10718            ,0.01844             ,0.42845             
3500                ,0.76809             ,0.75452             ,0.06568             ,0.06735             ,962                 ,1625                ,48                  ,378                 ,-0.11106            ,0.01837             ,0.42889             
3550                ,0.76811             ,0.75452             ,0.06568             ,0.06735             ,961                 ,1625                ,48                  ,378                 ,-0.11467            ,0.01829             ,0.42931             
3600                ,0.76814             ,0.75457             ,0.06567             ,0.06735             ,962                 ,1625                ,49                  ,378                 ,-0.11802            ,0.01822             ,0.42964             
3650                ,0.76818             ,0.75455             ,0.06567             ,0.06735             ,962                 ,1625                ,49                  ,378                 ,-0.12106            ,0.01815             ,0.42996             
3700                ,0.76819             ,0.75483             ,0.06566             ,0.06731             ,961                 ,1625                ,49                  ,378                 ,-0.12383            ,0.01808             ,0.43032             
3750                ,0.76816             ,0.7546              ,0.06567             ,0.06734             ,961                 ,1625                ,49                  ,378                 ,-0.12634            ,0.01801             ,0.43053             
3800                ,0.76825             ,0.75445             ,0.06566             ,0.06736             ,961                 ,1625                ,49                  ,378                 ,-0.12875            ,0.01794             ,0.43095             
3850                ,0.76823             ,0.75438             ,0.06566             ,0.06737             ,961                 ,1625                ,49                  ,378                 ,-0.13103            ,0.01787             ,0.43137             
3900                ,0.76825             ,0.75448             ,0.06566             ,0.06736             ,961                 ,1625                ,49                  ,378                 ,-0.13313            ,0.0178              ,0.43161             
3950                ,0.76817             ,0.75418             ,0.06567             ,0.0674              ,962                 ,1625                ,50                  ,378                 ,-0.13503            ,0.01772             ,0.43199             
4000                ,0.76825             ,0.75466             ,0.06566             ,0.06733             ,961                 ,1625                ,50                  ,378                 ,-0.13669            ,0.01765             ,0.43219             
