epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24
550                 ,0.70078             ,0.71553             ,0.0746              ,0.07251             ,596                 ,2137                ,1023                ,2346                ,0.04037             ,0.02354             ,0.187               ,0.16435             ,0.02253             ,0.39752             ,0.10274             ,-0.03178            ,0.41026             ,0.5865              ,0.37846             ,0.34831             ,-0.07887            ,0.29901             ,0.21213             ,0.03387             ,0.35844             ,0.2536              ,0.07719             ,0.43548             ,0.02149             ,0.38598             ,0.64754             ,0.57701             ,0.017               ,0.12468             ,0.36338             ,-0.02187            ,0.02196             ,0.46805             ,-0.137              ,-0.39994            ,-0.12229            ,0.37974             ,-0.03275            ,-0.02261            ,-0.0293             ,0.17282             ,0.14923             ,-0.44192            ,0.15115             ,0.15893             ,0.39633             ,-0.28754            ,0.02949             ,0.35511             ,0.5956              ,0.38176             ,0.67836             ,-0.03474            ,0.59518             ,0.25735             ,0.19508             ,0.60172             ,0.47073             ,0.36172             ,0.39771             ,0.61496             ,0.73577             ,0.52247             ,0.81421             ,0.23319             ,0.26475             ,0.52384             ,0.28936             ,0.21435             ,0.05306             ,0.78917             ,0.37608             ,0.69248             ,0.70909             ,0.43815             
600                 ,0.70718             ,0.72073             ,0.0738              ,0.07184             ,587                 ,2137                ,1007                ,2346                ,0.02482             ,0.01623             ,0.1694              ,0.13991             ,0.01474             ,0.37924             ,0.08721             ,-0.04935            ,0.37647             ,0.54802             ,0.36094             ,0.31576             ,-0.07668            ,0.27356             ,0.18994             ,0.02351             ,0.3275              ,0.22618             ,0.06159             ,0.40912             ,0.01186             ,0.3673              ,0.63034             ,0.54954             ,0.03222             ,0.10472             ,0.33635             ,-0.0181             ,0.01172             ,0.4476              ,-0.11956            ,-0.397              ,-0.11436            ,0.3544              ,-0.04128            ,-0.00158            ,-0.02925            ,0.15403             ,0.12962             ,-0.44981            ,0.12821             ,0.13222             ,0.36423             ,-0.30105            ,0.02523             ,0.32968             ,0.56951             ,0.34443             ,0.67043             ,-0.02056            ,0.56713             ,0.249               ,0.19744             ,0.58944             ,0.46425             ,0.36718             ,0.38209             ,0.59503             ,0.72667             ,0.52026             ,0.79248             ,0.23047             ,0.26176             ,0.53149             ,0.28187             ,0.19647             ,0.05057             ,0.77579             ,0.36992             ,0.67328             ,0.68648             ,0.42942             
650                 ,0.71395             ,0.72612             ,0.07294             ,0.07114             ,579                 ,2137                ,996                 ,2346                ,0.01158             ,0.01115             ,0.14494             ,0.12018             ,0.00944             ,0.35976             ,0.07287             ,-0.07109            ,0.34437             ,0.50907             ,0.34377             ,0.2837              ,-0.0699             ,0.25296             ,0.16898             ,0.01322             ,0.2983              ,0.20097             ,0.04846             ,0.38563             ,0.00648             ,0.3486              ,0.61285             ,0.52234             ,0.04669             ,0.08726             ,0.31112             ,-0.01455            ,0.00174             ,0.42812             ,-0.10747            ,-0.38672            ,-0.10634            ,0.32482             ,-0.05097            ,0.0191              ,-0.03038            ,0.13698             ,0.10869             ,-0.45848            ,0.10809             ,0.1075              ,0.33368             ,-0.31511            ,0.01599             ,0.30712             ,0.54353             ,0.31301             ,0.663               ,-0.01498            ,0.53803             ,0.24209             ,0.20177             ,0.57735             ,0.46014             ,0.36975             ,0.36717             ,0.57428             ,0.71745             ,0.51889             ,0.77049             ,0.22794             ,0.25738             ,0.54005             ,0.27211             ,0.18272             ,0.05163             ,0.76391             ,0.36512             ,0.65344             ,0.6643              ,0.42089             
700                 ,0.71805             ,0.7291              ,0.07242             ,0.07075             ,572                 ,2137                ,989                 ,2346                ,0.00073             ,0.00758             ,0.12145             ,0.10145             ,0.00575             ,0.34                ,0.06091             ,-0.08514            ,0.31386             ,0.47045             ,0.32672             ,0.25058             ,-0.08258            ,0.23335             ,0.14941             ,0.00324             ,0.27067             ,0.17763             ,0.03804             ,0.36592             ,0.00427             ,0.33043             ,0.59475             ,0.49517             ,0.06385             ,0.07208             ,0.28654             ,-0.01126            ,-0.00606            ,0.40985             ,-0.09612            ,-0.37066            ,-0.09836            ,0.2959              ,-0.05843            ,0.04069             ,-0.03249            ,0.12222             ,0.08973             ,-0.4656             ,0.08882             ,0.08319             ,0.30427             ,-0.32812            ,0.00573             ,0.28914             ,0.5176              ,0.28361             ,0.655               ,-0.01514            ,0.50722             ,0.23626             ,0.2064              ,0.56414             ,0.45545             ,0.37052             ,0.35419             ,0.55341             ,0.7079              ,0.51812             ,0.74847             ,0.2258              ,0.25337             ,0.5487              ,0.26337             ,0.16762             ,0.05455             ,0.75067             ,0.36125             ,0.63283             ,0.64188             ,0.4127              
750                 ,0.7205              ,0.73071             ,0.0721              ,0.07054             ,565                 ,2136                ,982                 ,2346                ,-0.00821            ,0.00506             ,0.10055             ,0.08471             ,0.00328             ,0.32158             ,0.0511              ,-0.088              ,0.28503             ,0.43322             ,0.3095              ,0.21992             ,-0.09062            ,0.21488             ,0.13134             ,-0.00448            ,0.24461             ,0.15607             ,0.02972             ,0.34766             ,0.00286             ,0.31306             ,0.57576             ,0.46821             ,0.08082             ,0.05899             ,0.26183             ,-0.00852            ,-0.01075            ,0.39357             ,-0.08238            ,-0.35078            ,-0.09044            ,0.27185             ,-0.0627             ,0.06184             ,-0.03458            ,0.10903             ,0.07134             ,-0.46874            ,0.07064             ,0.05872             ,0.2763              ,-0.33863            ,0.01471             ,0.27668             ,0.49143             ,0.25657             ,0.64572             ,-0.01647            ,0.4767              ,0.22984             ,0.20985             ,0.55077             ,0.44779             ,0.36989             ,0.342               ,0.53344             ,0.69794             ,0.51729             ,0.72665             ,0.22333             ,0.25068             ,0.55533             ,0.2552              ,0.14859             ,0.05771             ,0.73631             ,0.35694             ,0.61311             ,0.61886             ,0.40437             
800                 ,0.72229             ,0.73146             ,0.07187             ,0.07045             ,559                 ,2122                ,982                 ,2346                ,-0.01548            ,0.00332             ,0.08267             ,0.06945             ,0.00175             ,0.30377             ,0.04252             ,-0.08522            ,0.25792             ,0.39786             ,0.29252             ,0.19229             ,-0.09479            ,0.19659             ,0.11486             ,-0.00811            ,0.22025             ,0.13645             ,0.02298             ,0.33048             ,0.00255             ,0.2963              ,0.55627             ,0.44164             ,0.09475             ,0.04783             ,0.23814             ,-0.00627            ,-0.01347            ,0.37739             ,-0.06848            ,-0.33017            ,-0.08272            ,0.25187             ,-0.06691            ,0.08006             ,-0.03684            ,0.09675             ,0.05579             ,-0.46843            ,0.05487             ,0.03564             ,0.25                ,-0.34554            ,0.01931             ,0.26662             ,0.46543             ,0.23091             ,0.63565             ,-0.0179             ,0.44569             ,0.22292             ,0.21209             ,0.53626             ,0.43843             ,0.36943             ,0.33043             ,0.51324             ,0.68819             ,0.51525             ,0.70529             ,0.22083             ,0.24858             ,0.55869             ,0.24741             ,0.13159             ,0.0602              ,0.72012             ,0.35271             ,0.59334             ,0.59568             ,0.39551             
850                 ,0.72376             ,0.73253             ,0.07168             ,0.0703              ,552                 ,2121                ,982                 ,2346                ,-0.02109            ,0.00212             ,0.06681             ,0.05661             ,0.00085             ,0.28691             ,0.03475             ,-0.07903            ,0.23258             ,0.36485             ,0.27548             ,0.17089             ,-0.09096            ,0.18036             ,0.09979             ,-0.01221            ,0.19756             ,0.11874             ,0.01763             ,0.31277             ,0.0016              ,0.28044             ,0.53642             ,0.41562             ,0.10614             ,0.0384              ,0.2154              ,-0.00425            ,-0.01499            ,0.36188             ,-0.05713            ,-0.30781            ,-0.07522            ,0.23587             ,-0.07132            ,0.0961              ,-0.03907            ,0.08525             ,0.04136             ,-0.4659             ,0.04086             ,0.01384             ,0.22588             ,-0.35035            ,0.01705             ,0.25828             ,0.43981             ,0.20627             ,0.62515             ,-0.01858            ,0.41668             ,0.21532             ,0.21386             ,0.52282             ,0.42935             ,0.36728             ,0.31837             ,0.49534             ,0.6781              ,0.51318             ,0.68412             ,0.21807             ,0.24575             ,0.56133             ,0.23941             ,0.11995             ,0.06265             ,0.70511             ,0.34788             ,0.57478             ,0.57245             ,0.38587             
900                 ,0.725               ,0.73362             ,0.07152             ,0.07016             ,547                 ,2121                ,982                 ,2346                ,-0.02517            ,0.00134             ,0.05313             ,0.04549             ,0.00034             ,0.27092             ,0.02799             ,-0.07195            ,0.20896             ,0.33383             ,0.25846             ,0.15427             ,-0.08606            ,0.16548             ,0.08615             ,-0.01436            ,0.17649             ,0.10281             ,0.01339             ,0.29534             ,0.0003              ,0.26513             ,0.51638             ,0.39023             ,0.11567             ,0.03053             ,0.19397             ,-0.00256            ,-0.01573            ,0.34704             ,-0.04745            ,-0.2862             ,-0.06813            ,0.22134             ,-0.07632            ,0.10954             ,-0.04116            ,0.07473             ,0.02856             ,-0.46306            ,0.02858             ,-0.00641            ,0.20371             ,-0.35385            ,0.01492             ,0.25039             ,0.41467             ,0.18236             ,0.61442             ,-0.01927            ,0.38919             ,0.20771             ,0.21523             ,0.51019             ,0.42041             ,0.36407             ,0.30669             ,0.47853             ,0.66829             ,0.51084             ,0.66346             ,0.2151              ,0.24272             ,0.56294             ,0.23129             ,0.11333             ,0.06499             ,0.6912              ,0.34295             ,0.55686             ,0.54943             ,0.3758              
950                 ,0.72593             ,0.73428             ,0.0714              ,0.07007             ,541                 ,2121                ,982                 ,2346                ,-0.02811            ,0.00083             ,0.0418              ,0.0356              ,8e-05               ,0.25554             ,0.02225             ,-0.06507            ,0.18701             ,0.30472             ,0.24235             ,0.13919             ,-0.08439            ,0.15161             ,0.07389             ,-0.01354            ,0.15705             ,0.08856             ,0.01003             ,0.27873             ,-0.00055            ,0.25018             ,0.49631             ,0.36556             ,0.12317             ,0.02404             ,0.17399             ,-0.0012             ,-0.0162             ,0.33241             ,-0.03933            ,-0.26598            ,-0.06155            ,0.20685             ,-0.08277            ,0.11984             ,-0.04309            ,0.06516             ,0.01765             ,-0.46094            ,0.01823             ,-0.02505            ,0.18302             ,-0.35618            ,0.0128              ,0.24181             ,0.39011             ,0.15948             ,0.60367             ,-0.02012            ,0.36284             ,0.2002              ,0.21632             ,0.49822             ,0.41175             ,0.36038             ,0.29566             ,0.46176             ,0.65923             ,0.50801             ,0.64349             ,0.21206             ,0.23974             ,0.56324             ,0.22293             ,0.10932             ,0.06718             ,0.67825             ,0.33836             ,0.53934             ,0.5269              ,0.36526             
1000                ,0.72705             ,0.73493             ,0.07125             ,0.06999             ,536                 ,2121                ,982                 ,2346                ,-0.03014            ,0.0005              ,0.03268             ,0.02679             ,-5e-05              ,0.24073             ,0.01745             ,-0.05875            ,0.16673             ,0.27752             ,0.22711             ,0.12586             ,-0.08421            ,0.1386              ,0.06295             ,-0.01092            ,0.13916             ,0.07592             ,0.00738             ,0.26288             ,-0.00108            ,0.2356              ,0.47627             ,0.34164             ,0.12863             ,0.01873             ,0.15552             ,0.00301             ,-0.01653            ,0.31776             ,-0.03284            ,-0.24809            ,-0.05546            ,0.19305             ,-0.09028            ,0.12767             ,-0.04502            ,0.05657             ,0.00877             ,-0.45948            ,0.00962             ,-0.0422             ,0.16382             ,-0.35752            ,0.01062             ,0.23298             ,0.36618             ,0.13757             ,0.59307             ,-0.01944            ,0.33791             ,0.19262             ,0.21727             ,0.48734             ,0.40372             ,0.35647             ,0.28496             ,0.44552             ,0.65088             ,0.505               ,0.62463             ,0.20889             ,0.2366              ,0.56259             ,0.21453             ,0.10645             ,0.06907             ,0.66665             ,0.33419             ,0.52258             ,0.505               ,0.35423             
1050                ,0.7279              ,0.73554             ,0.07114             ,0.06991             ,531                 ,2121                ,982                 ,2346                ,-0.0316             ,0.00029             ,0.02509             ,0.0193              ,-0.00013            ,0.22644             ,0.01353             ,-0.05277            ,0.14804             ,0.25218             ,0.21265             ,0.1141              ,-0.08109            ,0.1272              ,0.05325             ,-0.00761            ,0.12279             ,0.06481             ,0.00537             ,0.24763             ,-0.0014             ,0.22136             ,0.45626             ,0.31851             ,0.13311             ,0.01444             ,0.13828             ,0.00314             ,-0.01674            ,0.30366             ,-0.02752            ,-0.23291            ,-0.04982            ,0.18078             ,-0.09815            ,0.13404             ,-0.04653            ,0.04892             ,0.00079             ,-0.45864            ,0.00214             ,-0.05847            ,0.14611             ,-0.35808            ,0.00847             ,0.22461             ,0.34292             ,0.1161              ,0.58248             ,-0.01843            ,0.31484             ,0.18516             ,0.21827             ,0.47739             ,0.39614             ,0.35257             ,0.27449             ,0.43016             ,0.64315             ,0.50188             ,0.60658             ,0.20573             ,0.23336             ,0.5615              ,0.20648             ,0.10466             ,0.07065             ,0.65611             ,0.33033             ,0.50673             ,0.48353             ,0.34275             
1100                ,0.7287              ,0.73601             ,0.07104             ,0.06985             ,526                 ,2121                ,982                 ,2346                ,-0.03257            ,0.00017             ,0.01894             ,0.0128              ,-0.00015            ,0.21269             ,0.01039             ,-0.04763            ,0.13089             ,0.22853             ,0.19893             ,0.10348             ,-0.07846            ,0.11679             ,0.04471             ,-0.0041             ,0.10787             ,0.05515             ,0.00385             ,0.23333             ,-0.00157            ,0.20747             ,0.43639             ,0.29621             ,0.13655             ,0.01102             ,0.12246             ,0.00289             ,-0.01695            ,0.29                ,-0.0232             ,-0.21907            ,-0.04463            ,0.16985             ,-0.10628            ,0.1394              ,-0.04785            ,0.04217             ,-0.00593            ,-0.45855            ,-0.00409            ,-0.07332            ,0.12978             ,-0.35788            ,0.00633             ,0.21664             ,0.32042             ,0.0961              ,0.57205             ,-0.0181             ,0.29305             ,0.17781             ,0.21908             ,0.46818             ,0.38907             ,0.34847             ,0.2645              ,0.41545             ,0.63612             ,0.49868             ,0.5896              ,0.2026              ,0.2301              ,0.56028             ,0.19861             ,0.10321             ,0.07208             ,0.64645             ,0.32683             ,0.4916              ,0.46273             ,0.33097             
1150                ,0.72939             ,0.7363              ,0.07095             ,0.06981             ,521                 ,2121                ,982                 ,2346                ,-0.03314            ,0.0001              ,0.01396             ,0.00729             ,-0.00015            ,0.19941             ,0.0079              ,-0.04291            ,0.11522             ,0.20655             ,0.18592             ,0.09375             ,-0.07428            ,0.10742             ,0.03725             ,-0.00026            ,0.09434             ,0.04684             ,0.0027              ,0.21953             ,-0.00166            ,0.19397             ,0.41669             ,0.27477             ,0.13892             ,0.00832             ,0.10794             ,0.00269             ,-0.01722            ,0.27679             ,-0.01954            ,-0.20649            ,-0.03985            ,0.16041             ,-0.11463            ,0.14406             ,-0.04893            ,0.03619             ,-0.01162            ,-0.45876            ,-0.00928            ,-0.08654            ,0.11484             ,-0.35684            ,0.00418             ,0.2088              ,0.29869             ,0.07724             ,0.56159             ,-0.01775            ,0.27231             ,0.17064             ,0.21982             ,0.4593              ,0.38219             ,0.34431             ,0.25486             ,0.40161             ,0.62956             ,0.49525             ,0.57319             ,0.19951             ,0.22674             ,0.55869             ,0.19087             ,0.10201             ,0.07333             ,0.63711             ,0.32359             ,0.47708             ,0.4424              ,0.31887             
1200                ,0.73024             ,0.73629             ,0.07084             ,0.06981             ,516                 ,2121                ,982                 ,2346                ,-0.03341            ,5e-05               ,0.00986             ,0.00269             ,-0.00022            ,0.18656             ,0.00594             ,-0.03879            ,0.10099             ,0.18622             ,0.17369             ,0.08523             ,-0.06903            ,0.09916             ,0.03077             ,0.00341             ,0.08213             ,0.03979             ,0.00182             ,0.20622             ,-0.0017             ,0.18084             ,0.39721             ,0.25422             ,0.14032             ,0.00621             ,0.09468             ,0.00255             ,-0.0177             ,0.26403             ,-0.01679            ,-0.19654            ,-0.03546            ,0.15248             ,-0.12289            ,0.14774             ,-0.04978            ,0.03104             ,-0.01657            ,-0.45958            ,-0.01363            ,-0.09889            ,0.10127             ,-0.35524            ,0.00199             ,0.20145             ,0.27776             ,0.05858             ,0.55136             ,-0.01516            ,0.25257             ,0.16408             ,0.22103             ,0.45118             ,0.3759              ,0.34097             ,0.24495             ,0.38856             ,0.62326             ,0.4921              ,0.55768             ,0.19619             ,0.22313             ,0.5571              ,0.18316             ,0.10072             ,0.0737              ,0.62856             ,0.32059             ,0.46354             ,0.42271             ,0.30665             
1250                ,0.73099             ,0.73682             ,0.07074             ,0.06974             ,511                 ,2121                ,982                 ,2346                ,-0.03327            ,3e-05               ,0.00653             ,-0.00114            ,-0.00021            ,0.17419             ,0.00444             ,-0.0351             ,0.08808             ,0.16742             ,0.16183             ,0.07722             ,-0.06367            ,0.0919              ,0.02518             ,0.00715             ,0.07115             ,0.03386             ,0.0012              ,0.19359             ,-0.00181            ,0.16815             ,0.37796             ,0.23457             ,0.14131             ,0.00458             ,0.08261             ,0.00248             ,-0.01781            ,0.25203             ,-0.01424            ,-0.1864             ,-0.03148            ,0.14571             ,-0.13121            ,0.15159             ,-0.05022            ,0.02643             ,-0.02105            ,-0.46051            ,-0.01728            ,-0.11026            ,0.08898             ,-0.35275            ,0.00018             ,0.19487             ,0.25762             ,0.04095             ,0.54116             ,-0.01424            ,0.23445             ,0.15727             ,0.22178             ,0.44351             ,0.36961             ,0.33692             ,0.23605             ,0.37669             ,0.61779             ,0.4884              ,0.54283             ,0.19329             ,0.21965             ,0.55527             ,0.17591             ,0.10016             ,0.07459             ,0.62018             ,0.31786             ,0.45054             ,0.40351             ,0.2938              
1300                ,0.73193             ,0.73681             ,0.07061             ,0.06974             ,505                 ,2121                ,982                 ,2346                ,-0.03253            ,2e-05               ,0.00428             ,-0.00447            ,-0.0002             ,0.16238             ,0.00328             ,-0.03212            ,0.07644             ,0.15006             ,0.15118             ,0.07056             ,-0.06084            ,0.08454             ,0.02039             ,0.0108              ,0.06135             ,0.02899             ,0.00071             ,0.18167             ,-0.00194            ,0.15605             ,0.35907             ,0.21586             ,0.14067             ,0.00334             ,0.07184             ,0.0024              ,-0.01782            ,0.23995             ,-0.01223            ,-0.17669            ,-0.02793            ,0.13784             ,-0.13931            ,0.15454             ,-0.05063            ,0.02232             ,-0.02377            ,-0.46182            ,-0.0198             ,-0.12029            ,0.07801             ,-0.3494             ,0.00025             ,0.18821             ,0.23832             ,0.02392             ,0.53129             ,-0.01362            ,0.21722             ,0.15136             ,0.22233             ,0.43597             ,0.36378             ,0.33306             ,0.2282              ,0.3649              ,0.61271             ,0.48458             ,0.5292              ,0.19056             ,0.21606             ,0.55337             ,0.16874             ,0.09939             ,0.07498             ,0.612               ,0.315               ,0.43852             ,0.38547             ,0.28099             
1350                ,0.73284             ,0.73707             ,0.07049             ,0.06971             ,500                 ,2121                ,983                 ,2346                ,-0.03175            ,1e-05               ,0.00241             ,-0.00709            ,-0.00018            ,0.15109             ,0.00239             ,-0.02915            ,0.06603             ,0.13421             ,0.14161             ,0.06444             ,-0.05491            ,0.07813             ,0.01633             ,0.01403             ,0.05263             ,0.02509             ,0.00036             ,0.17003             ,-0.0019             ,0.14442             ,0.34052             ,0.19811             ,0.13916             ,0.00241             ,0.06208             ,0.0023              ,-0.01778            ,0.22818             ,-0.01076            ,-0.16757            ,-0.02469            ,0.13046             ,-0.14727            ,0.15679             ,-0.05048            ,0.0188              ,-0.02604            ,-0.4633             ,-0.0217             ,-0.12931            ,0.06811             ,-0.34557            ,0.00023             ,0.18177             ,0.21983             ,0.00797             ,0.52159             ,-0.01324            ,0.20147             ,0.14542             ,0.22279             ,0.42913             ,0.35842             ,0.32925             ,0.22015             ,0.35345             ,0.60798             ,0.48081             ,0.51615             ,0.18785             ,0.21215             ,0.5515              ,0.16153             ,0.0982              ,0.07539             ,0.60438             ,0.31212             ,0.42756             ,0.36822             ,0.26779             
1400                ,0.73383             ,0.73771             ,0.07036             ,0.06962             ,493                 ,2121                ,983                 ,2346                ,-0.03082            ,1e-05               ,0.00105             ,-0.00932            ,-0.00013            ,0.14035             ,0.00173             ,-0.02625            ,0.05674             ,0.11963             ,0.1333              ,0.05854             ,-0.05107            ,0.07228             ,0.01291             ,0.01743             ,0.04492             ,0.02204             ,0.00012             ,0.15871             ,-0.00154            ,0.13335             ,0.32233             ,0.18132             ,0.13713             ,0.00171             ,0.05337             ,0.00222             ,-0.01728            ,0.21685             ,-0.00926            ,-0.15817            ,-0.02178            ,0.12272             ,-0.15496            ,0.15843             ,-0.05               ,0.01571             ,-0.02775            ,-0.46355            ,-0.0231             ,-0.1373             ,0.05912             ,-0.341              ,0.00016             ,0.17536             ,0.20215             ,-0.00735            ,0.51182             ,-0.01313            ,0.18676             ,0.1396              ,0.22293             ,0.42228             ,0.35295             ,0.32518             ,0.21236             ,0.34175             ,0.60359             ,0.47673             ,0.50353             ,0.18528             ,0.20818             ,0.54882             ,0.15434             ,0.09689             ,0.07576             ,0.59671             ,0.30918             ,0.4168              ,0.35169             ,0.25402             
1450                ,0.73498             ,0.73825             ,0.07021             ,0.06955             ,487                 ,2121                ,983                 ,2346                ,-0.02968            ,0.0                 ,6e-05               ,-0.01115            ,-6e-05              ,0.13022             ,0.00124             ,-0.02358            ,0.04851             ,0.10628             ,0.12638             ,0.05327             ,-0.04707            ,0.06689             ,0.01005             ,0.02021             ,0.03815             ,0.01969             ,-4e-05              ,0.14773             ,-0.00118            ,0.12283             ,0.30456             ,0.1655              ,0.1346              ,0.00121             ,0.04566             ,0.00215             ,-0.0167             ,0.20605             ,-0.00796            ,-0.14922            ,-0.01915            ,0.11683             ,-0.16226            ,0.15904             ,-0.04936            ,0.01309             ,-0.029              ,-0.46268            ,-0.0241             ,-0.14341            ,0.05101             ,-0.33607            ,0.00014             ,0.16946             ,0.18531             ,-0.02181            ,0.50221             ,-0.01263            ,0.17322             ,0.13413             ,0.22262             ,0.41577             ,0.3477              ,0.32124             ,0.20482             ,0.3306              ,0.59944             ,0.47267             ,0.49178             ,0.18269             ,0.20414             ,0.54582             ,0.14737             ,0.09543             ,0.07591             ,0.5894              ,0.3062              ,0.40657             ,0.33606             ,0.24023             
1500                ,0.73614             ,0.7388              ,0.07006             ,0.06948             ,480                 ,2121                ,983                 ,2346                ,-0.02862            ,0.0                 ,-0.00087            ,-0.01251            ,4e-05               ,0.12055             ,0.00087             ,-0.02097            ,0.04124             ,0.09414             ,0.11994             ,0.04794             ,-0.04087            ,0.0622              ,0.00767             ,0.02265             ,0.03223             ,0.01794             ,-0.00015            ,0.13686             ,-0.00093            ,0.11266             ,0.28722             ,0.15066             ,0.13151             ,0.00084             ,0.03887             ,0.00212             ,-0.0158             ,0.19582             ,-0.00686            ,-0.14082            ,-0.01679            ,0.11328             ,-0.16967            ,0.15962             ,-0.04862            ,0.01088             ,-0.03004            ,-0.46061            ,-0.02478            ,-0.1469             ,0.04385             ,-0.33058            ,0.00016             ,0.16383             ,0.16931             ,-0.03349            ,0.49259             ,-0.01306            ,0.16057             ,0.12838             ,0.22152             ,0.40947             ,0.34254             ,0.31718             ,0.19725             ,0.32015             ,0.5956              ,0.4683              ,0.48035             ,0.1801              ,0.19976             ,0.54225             ,0.14029             ,0.09333             ,0.07595             ,0.58217             ,0.30316             ,0.39608             ,0.32106             ,0.22591             
1550                ,0.73735             ,0.73983             ,0.0699              ,0.06934             ,472                 ,2121                ,984                 ,2346                ,-0.02738            ,0.0                 ,-0.00179            ,-0.01352            ,0.00011             ,0.11149             ,0.00062             ,-0.01847            ,0.03488             ,0.08311             ,0.11413             ,0.04359             ,-0.03519            ,0.05833             ,0.00572             ,0.02403             ,0.02708             ,0.01657             ,-0.0002             ,0.12645             ,-0.00078            ,0.10294             ,0.27035             ,0.13679             ,0.12879             ,0.00058             ,0.03287             ,0.00209             ,-0.01446            ,0.18683             ,-0.00566            ,-0.13293            ,-0.01468            ,0.11071             ,-0.17585            ,0.16063             ,-0.04748            ,0.00893             ,-0.03158            ,-0.45671            ,-0.02549            ,-0.15173            ,0.03762             ,-0.32465            ,0.00016             ,0.15939             ,0.15424             ,-0.0454             ,0.48307             ,-0.01405            ,0.14938             ,0.12258             ,0.21983             ,0.40337             ,0.3373              ,0.31297             ,0.18989             ,0.31026             ,0.59186             ,0.46406             ,0.46948             ,0.1776              ,0.19568             ,0.53834             ,0.13391             ,0.09216             ,0.07582             ,0.5751              ,0.30012             ,0.38622             ,0.30666             ,0.21123             
