epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24
550                 ,0.69707             ,0.71279             ,0.07506             ,0.07285             ,3900                ,576                 ,3618                ,2996                ,0.40408             ,0.22473             ,0.52388             ,0.24367             ,0.25568             ,0.34145             ,0.08184             ,0.51387             ,0.67299             ,0.43619             ,0.42552             ,0.37643             ,0.2723              ,-0.10631            ,0.42748             ,0.47752             ,0.28257             ,0.0179              ,0.69583             ,0.37331             ,-0.07048            ,0.33534             ,-0.0189             ,0.28802             ,0.00165             ,0.53339             ,-0.01207            ,0.67034             ,0.20865             ,0.57407             ,0.09865             ,0.5729              ,0.11085             ,0.44548             ,0.56048             ,0.16037             ,0.41582             ,0.52067             ,0.44849             ,-0.05055            ,0.05408             ,0.00348             ,0.51303             ,-0.07781            ,-0.25434            ,0.33682             ,0.62672             ,0.33331             ,0.35403             ,0.05003             ,0.13061             ,0.40829             ,0.39083             ,0.13641             ,0.64142             ,0.20063             ,0.56229             ,0.43924             ,0.687               ,0.41007             ,0.14509             ,0.71382             ,0.31571             ,0.35774             ,0.23851             ,0.07522             ,0.5567              ,0.38314             ,0.52506             ,0.24508             ,0.6686              ,0.42553             
600                 ,0.70785             ,0.72151             ,0.07372             ,0.07174             ,3900                ,562                 ,3618                ,2996                ,0.37215             ,0.20978             ,0.48875             ,0.24467             ,0.24712             ,0.30706             ,0.06736             ,0.48338             ,0.64956             ,0.42691             ,0.41736             ,0.3419              ,0.26522             ,-0.11155            ,0.42133             ,0.44876             ,0.25981             ,0.01187             ,0.66659             ,0.33781             ,-0.10021            ,0.29943             ,-0.03892            ,0.27009             ,0.00224             ,0.4981              ,-0.0142             ,0.6441              ,0.18347             ,0.55293             ,0.09694             ,0.5318              ,0.0851              ,0.43247             ,0.51668             ,0.16028             ,0.38412             ,0.49947             ,0.42776             ,-0.08043            ,-0.00992            ,0.00243             ,0.4871              ,-0.05447            ,-0.30061            ,0.29828             ,0.59515             ,0.30601             ,0.35216             ,0.05029             ,0.13481             ,0.41649             ,0.38975             ,0.14272             ,0.63451             ,0.20741             ,0.56025             ,0.4398              ,0.67905             ,0.41735             ,0.14806             ,0.68717             ,0.31987             ,0.36162             ,0.20591             ,0.05779             ,0.5522              ,0.39446             ,0.53053             ,0.25368             ,0.62819             ,0.3906              
650                 ,0.71548             ,0.72724             ,0.07275             ,0.071               ,3900                ,548                 ,3618                ,2997                ,0.34173             ,0.19487             ,0.45502             ,0.24286             ,0.23865             ,0.27558             ,0.05358             ,0.44779             ,0.62714             ,0.41668             ,0.41031             ,0.30952             ,0.25656             ,-0.11387            ,0.41327             ,0.42084             ,0.24123             ,0.00768             ,0.63256             ,0.30378             ,-0.11032            ,0.26946             ,-0.05409            ,0.25152             ,0.00276             ,0.46415             ,-0.01667            ,0.60883             ,0.1603              ,0.52013             ,0.09571             ,0.49053             ,0.06371             ,0.41454             ,0.47672             ,0.15481             ,0.35234             ,0.47515             ,0.40389             ,-0.10115            ,-0.06203            ,0.00131             ,0.45875             ,-0.03757            ,-0.33137            ,0.26522             ,0.56366             ,0.28026             ,0.35088             ,0.04962             ,0.13797             ,0.42143             ,0.39071             ,0.14785             ,0.6268              ,0.20998             ,0.55861             ,0.44061             ,0.67265             ,0.42208             ,0.1506              ,0.66172             ,0.32321             ,0.36379             ,0.18094             ,0.04247             ,0.54874             ,0.40241             ,0.53409             ,0.26048             ,0.5908              ,0.35608             
700                 ,0.72111             ,0.73235             ,0.07202             ,0.07033             ,3900                ,536                 ,3618                ,2997                ,0.31283             ,0.18041             ,0.42268             ,0.23958             ,0.22976             ,0.24656             ,0.04143             ,0.41133             ,0.6053              ,0.40469             ,0.40337             ,0.27884             ,0.24677             ,-0.11446            ,0.40494             ,0.39444             ,0.22503             ,0.00483             ,0.5944              ,0.27165             ,-0.11961            ,0.24192             ,-0.0658             ,0.23092             ,0.00344             ,0.43161             ,-0.0183             ,0.57013             ,0.13888             ,0.48227             ,0.09534             ,0.45059             ,0.0446              ,0.39437             ,0.43889             ,0.14998             ,0.32126             ,0.45174             ,0.38104             ,-0.11786            ,-0.10523            ,0.00066             ,0.42739             ,-0.02284            ,-0.35413            ,0.23576             ,0.53347             ,0.25485             ,0.3492              ,0.04904             ,0.14084             ,0.42507             ,0.39184             ,0.15208             ,0.61892             ,0.21181             ,0.55631             ,0.44018             ,0.66562             ,0.42462             ,0.15258             ,0.63757             ,0.32602             ,0.36492             ,0.16996             ,0.02804             ,0.54352             ,0.40813             ,0.53681             ,0.26521             ,0.555               ,0.3202              
750                 ,0.72547             ,0.73557             ,0.07146             ,0.0699              ,3900                ,525                 ,3618                ,2997                ,0.28547             ,0.16632             ,0.39173             ,0.23426             ,0.22059             ,0.21947             ,0.03089             ,0.37543             ,0.58382             ,0.39171             ,0.39648             ,0.25042             ,0.23626             ,-0.11406            ,0.39588             ,0.36922             ,0.21024             ,0.00296             ,0.55777             ,0.24176             ,-0.12617            ,0.21691             ,-0.0752             ,0.21009             ,0.00412             ,0.40043             ,-0.01918            ,0.53221             ,0.11923             ,0.44123             ,0.09522             ,0.41257             ,0.02788             ,0.37249             ,0.40344             ,0.14532             ,0.2914              ,0.42978             ,0.35859             ,-0.13103            ,-0.13839            ,0.00028             ,0.3972              ,-0.01005            ,-0.36877            ,0.20922             ,0.5054              ,0.23014             ,0.34756             ,0.04822             ,0.14317             ,0.42704             ,0.39258             ,0.15535             ,0.61077             ,0.21295             ,0.55336             ,0.43921             ,0.65837             ,0.42607             ,0.15413             ,0.61424             ,0.32806             ,0.36547             ,0.16847             ,0.01473             ,0.53689             ,0.41102             ,0.53839             ,0.26928             ,0.52035             ,0.28857             
800                 ,0.72913             ,0.73844             ,0.07098             ,0.06952             ,3900                ,515                 ,3618                ,2997                ,0.25964             ,0.15275             ,0.36218             ,0.22689             ,0.21128             ,0.19453             ,0.02174             ,0.34043             ,0.5626              ,0.37802             ,0.38952             ,0.2244              ,0.22547             ,-0.11308            ,0.38639             ,0.34522             ,0.19668             ,0.00177             ,0.52152             ,0.21407             ,-0.13124            ,0.19396             ,-0.08298            ,0.18975             ,0.00486             ,0.37064             ,-0.01971            ,0.49495             ,0.10119             ,0.39862             ,0.09541             ,0.37626             ,0.01263             ,0.35038             ,0.36987             ,0.14164             ,0.26322             ,0.40796             ,0.33617             ,-0.14171            ,-0.16234            ,8e-05               ,0.36804             ,-0.00023            ,-0.37768            ,0.18493             ,0.47932             ,0.20669             ,0.34583             ,0.04731             ,0.1453              ,0.42778             ,0.39311             ,0.15789             ,0.60224             ,0.21287             ,0.55017             ,0.43819             ,0.65099             ,0.42707             ,0.15545             ,0.59135             ,0.32979             ,0.36571             ,0.17006             ,0.00077             ,0.53008             ,0.41193             ,0.5389              ,0.27262             ,0.48656             ,0.25846             
850                 ,0.73247             ,0.74075             ,0.07054             ,0.06922             ,3900                ,505                 ,3618                ,2998                ,0.23535             ,0.13972             ,0.33401             ,0.21829             ,0.20182             ,0.17157             ,0.01395             ,0.30714             ,0.5416              ,0.36377             ,0.38243             ,0.20046             ,0.21455             ,-0.11171            ,0.37646             ,0.32235             ,0.18437             ,0.00103             ,0.48645             ,0.18854             ,-0.13479            ,0.1728              ,-0.08952            ,0.17009             ,0.00576             ,0.34222             ,-0.01987            ,0.45975             ,0.0844              ,0.35803             ,0.0956              ,0.34193             ,-0.00061            ,0.32823             ,0.33779             ,0.13851             ,0.23677             ,0.3867              ,0.31365             ,-0.15045            ,-0.18212            ,2e-05               ,0.34037             ,0.00832             ,-0.38285            ,0.16253             ,0.45347             ,0.18447             ,0.34398             ,0.04639             ,0.14724             ,0.42799             ,0.39335             ,0.15996             ,0.59344             ,0.21224             ,0.54679             ,0.43694             ,0.64345             ,0.42757             ,0.15666             ,0.56914             ,0.33133             ,0.36587             ,0.17251             ,-0.01186            ,0.52311             ,0.41165             ,0.53878             ,0.27541             ,0.4529              ,0.22955             
900                 ,0.73563             ,0.74303             ,0.07012             ,0.06891             ,3900                ,496                 ,3618                ,2998                ,0.21257             ,0.12733             ,0.30724             ,0.2089              ,0.19232             ,0.15056             ,0.00736             ,0.27576             ,0.5208              ,0.34923             ,0.37525             ,0.17841             ,0.20359             ,-0.11003            ,0.36623             ,0.30065             ,0.17337             ,0.00058             ,0.4535              ,0.1651              ,-0.13764            ,0.15343             ,-0.0951             ,0.15142             ,0.00662             ,0.31519             ,-0.01983            ,0.4273              ,0.06878             ,0.31978             ,0.09578             ,0.30959             ,-0.0126             ,0.30698             ,0.30705             ,0.1358              ,0.21212             ,0.36599             ,0.2915              ,-0.15764            ,-0.19875            ,8e-05               ,0.31442             ,0.01568             ,-0.38588            ,0.1419              ,0.4284              ,0.16368             ,0.34205             ,0.04547             ,0.14907             ,0.42773             ,0.39348             ,0.16167             ,0.5844              ,0.21116             ,0.5433              ,0.43556             ,0.63588             ,0.42769             ,0.1577              ,0.54775             ,0.33278             ,0.36588             ,0.17467             ,-0.02342            ,0.51635             ,0.41051             ,0.53828             ,0.27778             ,0.42031             ,0.20185             
950                 ,0.73867             ,0.74555             ,0.06972             ,0.06857             ,3900                ,486                 ,3618                ,2998                ,0.19128             ,0.11564             ,0.28186             ,0.1991              ,0.18283             ,0.13145             ,0.00184             ,0.24656             ,0.50024             ,0.33455             ,0.36798             ,0.15813             ,0.19267             ,-0.10812            ,0.35562             ,0.27988             ,0.1638              ,0.00032             ,0.42269             ,0.14366             ,-0.13859            ,0.13581             ,-0.09984            ,0.13392             ,0.00764             ,0.28955             ,-0.01967            ,0.39823             ,0.05439             ,0.28521             ,0.09569             ,0.2792              ,-0.02524            ,0.28674             ,0.27796             ,0.13268             ,0.18931             ,0.34523             ,0.26941             ,-0.16342            ,-0.21427            ,0.00047             ,0.28989             ,0.02174             ,-0.38765            ,0.12291             ,0.40303             ,0.14441             ,0.34002             ,0.0446              ,0.15097             ,0.42725             ,0.39321             ,0.16318             ,0.57517             ,0.20987             ,0.53977             ,0.43402             ,0.62832             ,0.42754             ,0.15859             ,0.52685             ,0.33419             ,0.36585             ,0.17627             ,-0.0394             ,0.50985             ,0.40889             ,0.53763             ,0.27994             ,0.38859             ,0.17487             
1000                ,0.74145             ,0.74709             ,0.06935             ,0.06836             ,3900                ,477                 ,3618                ,2998                ,0.17148             ,0.10462             ,0.25786             ,0.18888             ,0.17339             ,0.11412             ,-0.00268            ,0.21955             ,0.47996             ,0.31998             ,0.3606              ,0.13972             ,0.18188             ,-0.10604            ,0.34461             ,0.25977             ,0.15559             ,0.00017             ,0.39507             ,0.12412             ,-0.13623            ,0.12002             ,-0.10387            ,0.11774             ,0.00876             ,0.26529             ,-0.01938            ,0.37454             ,0.04137             ,0.25364             ,0.09512             ,0.25114             ,-0.03687            ,0.26706             ,0.25062             ,0.12848             ,0.1684              ,0.32509             ,0.24768             ,-0.16775            ,-0.22764            ,-4e-05              ,0.26764             ,0.02622             ,-0.38782            ,0.10542             ,0.37949             ,0.12663             ,0.338               ,0.04369             ,0.15271             ,0.42628             ,0.39226             ,0.16443             ,0.56585             ,0.2084              ,0.53612             ,0.43245             ,0.62084             ,0.42736             ,0.15923             ,0.50663             ,0.33545             ,0.36585             ,0.17728             ,-0.04273            ,0.50327             ,0.40653             ,0.53667             ,0.28225             ,0.36117             ,0.15066             
1050                ,0.7441              ,0.74898             ,0.06899             ,0.06811             ,3900                ,468                 ,3618                ,2998                ,0.15311             ,0.09426             ,0.23521             ,0.17826             ,0.16397             ,0.09892             ,-0.00638            ,0.19474             ,0.45998             ,0.30525             ,0.35313             ,0.12272             ,0.17125             ,-0.10381            ,0.33358             ,0.24114             ,0.15016             ,9e-05               ,0.36819             ,0.10646             ,-0.13589            ,0.10548             ,-0.10736            ,0.10286             ,0.01003             ,0.24237             ,-0.01888            ,0.35293             ,0.02835             ,0.2255              ,0.09469             ,0.22494             ,-0.04815            ,0.24923             ,0.22345             ,0.12541             ,0.14912             ,0.30513             ,0.22678             ,-0.17133            ,-0.24712            ,-0.00011            ,0.2444              ,0.02817             ,-0.38826            ,0.08923             ,0.35802             ,0.11041             ,0.33582             ,0.04275             ,0.15453             ,0.42495             ,0.39226             ,0.16577             ,0.55631             ,0.20703             ,0.53286             ,0.43048             ,0.61346             ,0.4264              ,0.15994             ,0.48648             ,0.33681             ,0.36549             ,0.17379             ,-0.04511            ,0.49884             ,0.40383             ,0.53612             ,0.28394             ,0.33485             ,0.12591             
1100                ,0.74645             ,0.75075             ,0.06867             ,0.06787             ,3899                ,460                 ,3618                ,2998                ,0.13615             ,0.08462             ,0.21391             ,0.16803             ,0.15467             ,0.08503             ,-0.00929            ,0.1718              ,0.44034             ,0.29077             ,0.34561             ,0.10724             ,0.16082             ,-0.10114            ,0.32226             ,0.22333             ,0.14593             ,4e-05               ,0.34299             ,0.09064             ,-0.13476            ,0.09243             ,-0.11019            ,0.0893              ,0.01125             ,0.22081             ,-0.01832            ,0.33558             ,0.01664             ,0.20227             ,0.09382             ,0.20045             ,-0.05847            ,0.23291             ,0.1979              ,0.12214             ,0.13148             ,0.28614             ,0.20691             ,-0.17372            ,-0.26818            ,-0.00025            ,0.22294             ,0.03069             ,-0.3887             ,0.07445             ,0.33533             ,0.09569             ,0.33364             ,0.04187             ,0.15616             ,0.4238              ,0.39174             ,0.16695             ,0.54667             ,0.20546             ,0.52928             ,0.42837             ,0.60608             ,0.42554             ,0.16054             ,0.46782             ,0.33799             ,0.365               ,0.17146             ,-0.04676            ,0.49347             ,0.40116             ,0.53538             ,0.28571             ,0.30876             ,0.10257             
1150                ,0.74852             ,0.7526              ,0.06839             ,0.06762             ,3899                ,452                 ,3618                ,2998                ,0.12055             ,0.07566             ,0.19395             ,0.15785             ,0.1455              ,0.07242             ,-0.01145            ,0.1508              ,0.42109             ,0.27652             ,0.33798             ,0.09343             ,0.15063             ,-0.0983             ,0.3107              ,0.20632             ,0.14204             ,2e-05               ,0.31923             ,0.07645             ,-0.13241            ,0.08076             ,-0.11233            ,0.07706             ,0.01254             ,0.20056             ,-0.01771            ,0.31943             ,0.00612             ,0.17778             ,0.09256             ,0.17782             ,-0.06792            ,0.21754             ,0.17379             ,0.11873             ,0.11538             ,0.26715             ,0.18773             ,-0.17518            ,-0.27988            ,-0.00027            ,0.20312             ,0.03166             ,-0.38812            ,0.06084             ,0.31479             ,0.08241             ,0.33142             ,0.04103             ,0.15762             ,0.42202             ,0.39079             ,0.16772             ,0.53697             ,0.20356             ,0.5255              ,0.42632             ,0.59869             ,0.42476             ,0.16111             ,0.44959             ,0.33907             ,0.36462             ,0.17064             ,-0.04721            ,0.48784             ,0.39765             ,0.5343              ,0.28746             ,0.28729             ,0.08048             
1200                ,0.75051             ,0.75387             ,0.06812             ,0.06744             ,3893                ,444                 ,3618                ,2997                ,0.10627             ,0.06735             ,0.17528             ,0.14785             ,0.1365              ,0.0614              ,-0.0128             ,0.13168             ,0.40219             ,0.26232             ,0.33021             ,0.08129             ,0.14069             ,-0.09527            ,0.29906             ,0.19049             ,0.13907             ,1e-05               ,0.29639             ,0.06397             ,-0.13052            ,0.07029             ,-0.11384            ,0.06605             ,0.01392             ,0.1816              ,-0.01691            ,0.3038              ,-0.0036             ,0.15551             ,0.09121             ,0.15706             ,-0.07655            ,0.20334             ,0.15036             ,0.11655             ,0.10058             ,0.24926             ,0.16941             ,-0.17587            ,-0.28656            ,-0.00014            ,0.18452             ,0.0319              ,-0.38533            ,0.04836             ,0.29519             ,0.07049             ,0.32909             ,0.04032             ,0.15887             ,0.42044             ,0.38968             ,0.16825             ,0.52733             ,0.20159             ,0.52144             ,0.42424             ,0.591               ,0.42377             ,0.16182             ,0.43291             ,0.33998             ,0.36462             ,0.16938             ,-0.0487             ,0.48214             ,0.39408             ,0.53259             ,0.28897             ,0.26849             ,0.05839             
1250                ,0.75286             ,0.75589             ,0.0678              ,0.06716             ,3885                ,436                 ,3618                ,2997                ,0.09325             ,0.05968             ,0.15787             ,0.13673             ,0.12775             ,0.05225             ,-0.01376            ,0.11419             ,0.38348             ,0.24786             ,0.32228             ,0.07146             ,0.13113             ,-0.09221            ,0.28762             ,0.17664             ,0.13953             ,1e-05               ,0.27464             ,0.05316             ,-0.13257            ,0.06081             ,-0.1151             ,0.05625             ,0.01561             ,0.1639              ,-0.01597            ,0.29163             ,-0.01238            ,0.14083             ,0.0906              ,0.13788             ,-0.08475            ,0.19186             ,0.12671             ,0.11906             ,0.0869              ,0.23214             ,0.1509              ,-0.17577            ,-0.29274            ,2e-05               ,0.16779             ,0.03104             ,-0.37742            ,0.03665             ,0.27765             ,0.0599              ,0.32654             ,0.03959             ,0.16024             ,0.41944             ,0.38913             ,0.16856             ,0.51708             ,0.19836             ,0.51801             ,0.42275             ,0.58338             ,0.42255             ,0.16318             ,0.41849             ,0.34113             ,0.36487             ,0.16564             ,-0.05129            ,0.47903             ,0.39066             ,0.52963             ,0.28959             ,0.24868             ,0.02966             
1300                ,0.76024             ,0.76276             ,0.06678             ,0.06621             ,3859                ,429                 ,3618                ,2994                ,0.08146             ,0.0526              ,0.1417              ,0.12428             ,0.11935             ,0.04509             ,-0.01414            ,0.0981              ,0.36475             ,0.23291             ,0.31421             ,0.0642              ,0.12189             ,-0.08898            ,0.27645             ,0.16524             ,0.14454             ,-0.0                ,0.25351             ,0.04415             ,-0.13847            ,0.05228             ,-0.11607            ,0.04758             ,0.01751             ,0.14741             ,-0.0147             ,0.28364             ,-0.01942            ,0.13885             ,0.09078             ,0.12046             ,-0.09207            ,0.18396             ,0.10282             ,0.12879             ,0.0736              ,0.21649             ,0.13198             ,-0.17341            ,-0.30376            ,-0.00055            ,0.15312             ,0.0297              ,-0.3633             ,0.02675             ,0.26078             ,0.05052             ,0.32383             ,0.03905             ,0.1614              ,0.42027             ,0.38904             ,0.16873             ,0.50621             ,0.19334             ,0.5151              ,0.42196             ,0.57551             ,0.42065             ,0.16573             ,0.40889             ,0.34256             ,0.36518             ,0.15936             ,-0.04854            ,0.47861             ,0.38826             ,0.5247              ,0.28813             ,0.22637             ,-0.01049            
1350                ,0.77988             ,0.78662             ,0.06399             ,0.0628              ,3817                ,422                 ,3618                ,2988                ,0.07097             ,0.04614             ,0.12671             ,0.10995             ,0.1112              ,0.03676             ,-0.01214            ,0.08282             ,0.34473             ,0.2161              ,0.30663             ,0.05579             ,0.11263             ,-0.08396            ,0.26492             ,0.15373             ,0.13858             ,3e-05               ,0.22973             ,0.03757             ,-0.13611            ,0.04486             ,-0.11261            ,0.04014             ,0.01773             ,0.13205             ,-0.01228            ,0.28645             ,-0.01512            ,0.15223             ,0.08926             ,0.10513             ,-0.09049            ,0.17186             ,0.09038             ,0.14045             ,0.05941             ,0.21314             ,0.1143              ,-0.15504            ,-0.35368            ,-0.00024            ,0.1421              ,0.04764             ,-0.34596            ,0.02873             ,0.22496             ,0.04239             ,0.32101             ,0.03918             ,0.16041             ,0.42259             ,0.38137             ,0.16664             ,0.49406             ,0.1885              ,0.51096             ,0.41624             ,0.56669             ,0.41189             ,0.16875             ,0.40545             ,0.34276             ,0.35797             ,0.16817             ,-0.05903            ,0.46871             ,0.38536             ,0.51827             ,0.27681             ,0.20578             ,-0.04468            
1400                ,0.79897             ,0.80134             ,0.06115             ,0.06059             ,3771                ,418                 ,3618                ,2982                ,0.06149             ,0.04036             ,0.11283             ,0.09138             ,0.10351             ,0.03216             ,-0.01311            ,0.07055             ,0.32616             ,0.20046             ,0.29821             ,0.05501             ,0.10406             ,-0.08304            ,0.25275             ,0.13908             ,0.14864             ,2e-05               ,0.21306             ,0.0293              ,-0.1139             ,0.03872             ,-0.10971            ,0.03355             ,0.02427             ,0.11795             ,-0.0106             ,0.28603             ,-0.01896            ,0.14577             ,0.08619             ,0.09266             ,-0.09183            ,0.14125             ,0.0743              ,0.1313              ,0.0495              ,0.20324             ,0.08166             ,-0.15174            ,-0.36918            ,0.00044             ,0.14605             ,0.04217             ,-0.3201             ,0.01751             ,0.21076             ,0.03507             ,0.31578             ,0.03933             ,0.16047             ,0.41851             ,0.37268             ,0.16369             ,0.48078             ,0.17878             ,0.51376             ,0.4157              ,0.55948             ,0.40734             ,0.16984             ,0.39338             ,0.34705             ,0.3599              ,0.17768             ,-0.05824            ,0.45455             ,0.37666             ,0.5139              ,0.27435             ,0.21007             ,-0.03136            
1450                ,0.81037             ,0.81219             ,0.05939             ,0.05891             ,3750                ,415                 ,3617                ,2978                ,0.05307             ,0.03517             ,0.10012             ,0.07463             ,0.09593             ,0.02794             ,-0.01661            ,0.06165             ,0.31125             ,0.18843             ,0.28924             ,0.0569              ,0.09655             ,-0.08754            ,0.23999             ,0.12116             ,0.17112             ,3e-05               ,0.21689             ,0.01893             ,-0.07951            ,0.03358             ,-0.11066            ,0.02776             ,0.03253             ,0.10509             ,-0.01               ,0.30418             ,-0.02903            ,0.14283             ,0.08074             ,0.08238             ,-0.09932            ,0.1001              ,0.05333             ,0.0992              ,0.04532             ,0.19255             ,0.04476             ,-0.1748             ,-0.35215            ,-0.00172            ,0.16997             ,0.0328              ,-0.30793            ,-0.01789            ,0.20718             ,0.02885             ,0.31117             ,0.03868             ,0.15995             ,0.4122              ,0.36317             ,0.16141             ,0.46812             ,0.17304             ,0.5222              ,0.42115             ,0.55948             ,0.4119              ,0.16868             ,0.37283             ,0.35547             ,0.37193             ,0.18764             ,-0.05254            ,0.44469             ,0.36349             ,0.51605             ,0.28646             ,0.22841             ,-0.00688            
1500                ,0.81294             ,0.81479             ,0.05899             ,0.0585              ,3749                ,413                 ,3617                ,2979                ,0.04551             ,0.03049             ,0.08857             ,0.06861             ,0.08828             ,0.02229             ,-0.01617            ,0.05295             ,0.29776             ,0.17798             ,0.28093             ,0.05227             ,0.0891              ,-0.08775            ,0.22768             ,0.10534             ,0.18211             ,5e-05               ,0.21373             ,0.01219             ,-0.05924            ,0.02866             ,-0.11235            ,0.0229              ,0.03433             ,0.09333             ,-0.00986            ,0.30628             ,-0.03524            ,0.12617             ,0.0747              ,0.07176             ,-0.10702            ,0.07855             ,0.03728             ,0.07343             ,0.04133             ,0.17705             ,0.03003             ,-0.19271            ,-0.33494            ,-0.0012             ,0.17026             ,0.03005             ,-0.30648            ,-0.03706            ,0.2039              ,0.0237              ,0.30864             ,0.03712             ,0.15951             ,0.40688             ,0.3555              ,0.1611              ,0.45844             ,0.17079             ,0.52279             ,0.42395             ,0.55681             ,0.41697             ,0.16645             ,0.35708             ,0.35868             ,0.37952             ,0.18921             ,-0.04757            ,0.43607             ,0.35455             ,0.51688             ,0.29761             ,0.23351             ,0.00694             
1550                ,0.81429             ,0.81594             ,0.05877             ,0.05832             ,3747                ,411                 ,3618                ,2979                ,0.03884             ,0.02621             ,0.07807             ,0.06585             ,0.08081             ,0.01658             ,-0.01468            ,0.04496             ,0.28442             ,0.16752             ,0.27293             ,0.04554             ,0.08183             ,-0.08563            ,0.21573             ,0.0917              ,0.18563             ,3e-05               ,0.20616             ,0.00724             ,-0.04561            ,0.02436             ,-0.11303            ,0.01879             ,0.03428             ,0.08253             ,-0.00953            ,0.30285             ,-0.03913            ,0.10792             ,0.06885             ,0.06176             ,-0.1125             ,0.065               ,0.02472             ,0.05382             ,0.03691             ,0.16138             ,0.0224              ,-0.20445            ,-0.32318            ,-0.00066            ,0.16146             ,0.03081             ,-0.30822            ,-0.04927            ,0.19679             ,0.01937             ,0.30632             ,0.03553             ,0.15881             ,0.4018              ,0.34901             ,0.16084             ,0.44931             ,0.1698              ,0.52126             ,0.42423             ,0.5534              ,0.42009             ,0.16447             ,0.34381             ,0.36024             ,0.38388             ,0.18996             ,-0.04471            ,0.42793             ,0.34674             ,0.51772             ,0.30587             ,0.2359              ,0.01312             
1600                ,0.81525             ,0.81693             ,0.05862             ,0.05816             ,3747                ,410                 ,3618                ,2979                ,0.03303             ,0.02227             ,0.06853             ,0.06389             ,0.07367             ,0.01181             ,-0.0131             ,0.03788             ,0.27141             ,0.15717             ,0.26503             ,0.03907             ,0.07487             ,-0.0826             ,0.20408             ,0.07958             ,0.18618             ,2e-05               ,0.19663             ,0.00322             ,-0.03497            ,0.02063             ,-0.11313            ,0.01533             ,0.03378             ,0.07267             ,-0.00904            ,0.29739             ,-0.04181            ,0.0908              ,0.06325             ,0.05272             ,-0.11654            ,0.05436             ,0.01375             ,0.03774             ,0.03257             ,0.14651             ,0.01712             ,-0.21358            ,-0.31361            ,-0.00046            ,0.15023             ,0.03244             ,-0.31028            ,-0.05912            ,0.18838             ,0.01573             ,0.30407             ,0.03389             ,0.15786             ,0.39693             ,0.34277             ,0.16051             ,0.44043             ,0.16921             ,0.51887             ,0.42383             ,0.54965             ,0.42247             ,0.16262             ,0.33215             ,0.36107             ,0.3873              ,0.19039             ,-0.04267            ,0.41977             ,0.33947             ,0.51825             ,0.31296             ,0.23706             ,0.01718             
