epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24
550                 ,0.6446              ,0.64388             ,0.08131             ,0.08112             ,3815                ,358                 ,230                 ,2703                ,0.62367             ,0.51422             ,0.42475             ,0.47289             ,0.045               ,0.6549              ,0.58956             ,0.11594             ,0.23868             ,0.09287             ,0.18567             ,-0.03822            ,0.15069             ,0.35349             ,0.23083             ,0.23066             ,0.37373             ,0.55793             ,0.61282             ,0.81887             ,0.442               ,-0.00914            ,0.4762              ,0.14111             ,0.43844             ,0.39907             ,0.08156             ,0.65373             ,0.53167             ,0.53206             ,0.33804             ,0.03994             ,0.49062             ,0.29864             ,0.65994             ,0.42228             ,0.14788             ,-0.12089            ,0.08167             ,0.03694             ,0.41769             ,0.54181             ,0.4323              ,0.70985             ,0.32506             ,0.06362             ,0.45262             ,0.00051             ,0.19285             ,0.25938             ,0.64256             ,0.55013             ,0.20662             ,0.35079             ,0.68601             ,0.6406              ,0.78758             ,0.13161             ,0.46502             ,0.31538             ,0.1656              ,0.32304             ,0.44064             ,0.73521             ,0.24944             ,0.71599             ,0.04677             ,0.45616             ,0.0716              ,0.55293             ,0.15915             ,0.33917             
600                 ,0.65187             ,0.65186             ,0.08047             ,0.08021             ,3815                ,358                 ,232                 ,2703                ,0.59695             ,0.48536             ,0.3939              ,0.44774             ,0.04133             ,0.63621             ,0.57611             ,0.09524             ,0.22502             ,0.08298             ,0.19144             ,-0.04203            ,0.13663             ,0.34642             ,0.20756             ,0.21266             ,0.37765             ,0.54428             ,0.58209             ,0.80884             ,0.41377             ,-0.0106             ,0.45263             ,0.12                ,0.4184              ,0.40264             ,0.05895             ,0.64453             ,0.49933             ,0.51816             ,0.33651             ,0.03563             ,0.45983             ,0.27022             ,0.62116             ,0.38923             ,0.12665             ,-0.14697            ,0.07086             ,0.00736             ,0.38739             ,0.52436             ,0.40586             ,0.69001             ,0.31175             ,0.06948             ,0.43536             ,0.00896             ,0.19368             ,0.26222             ,0.62116             ,0.5431              ,0.20882             ,0.35376             ,0.6719              ,0.61434             ,0.78117             ,0.13733             ,0.46183             ,0.31028             ,0.16769             ,0.32412             ,0.44366             ,0.71621             ,0.26236             ,0.69745             ,0.04502             ,0.45277             ,0.06118             ,0.51626             ,0.15358             ,0.3263              
650                 ,0.6597              ,0.66029             ,0.07956             ,0.07923             ,3815                ,358                 ,236                 ,2738                ,0.57038             ,0.45666             ,0.36446             ,0.42308             ,0.03722             ,0.61618             ,0.56206             ,0.07736             ,0.21207             ,0.0733              ,0.19332             ,-0.04479            ,0.12144             ,0.34004             ,0.18597             ,0.19633             ,0.37552             ,0.53051             ,0.55297             ,0.79816             ,0.38597             ,-0.01085            ,0.42895             ,0.10123             ,0.39859             ,0.405               ,0.03753             ,0.63248             ,0.46818             ,0.5029              ,0.3342              ,0.03296             ,0.42857             ,0.24352             ,0.58436             ,0.35705             ,0.10569             ,-0.17176            ,0.06101             ,-0.01607            ,0.35154             ,0.50695             ,0.38149             ,0.67021             ,0.29468             ,0.07232             ,0.4155              ,0.01708             ,0.19445             ,0.26503             ,0.60164             ,0.53427             ,0.21076             ,0.35648             ,0.6571              ,0.58906             ,0.77434             ,0.14215             ,0.45693             ,0.30587             ,0.16979             ,0.32672             ,0.4462              ,0.69793             ,0.27383             ,0.67842             ,0.04372             ,0.44843             ,0.05382             ,0.48096             ,0.14749             ,0.31205             
700                 ,0.6682              ,0.67014             ,0.07856             ,0.07808             ,3813                ,358                 ,239                 ,2809                ,0.54364             ,0.42897             ,0.33646             ,0.39986             ,0.03285             ,0.59325             ,0.54763             ,0.06259             ,0.19893             ,0.06277             ,0.19184             ,-0.04678            ,0.10662             ,0.33562             ,0.16431             ,0.1818              ,0.3687              ,0.51623             ,0.52506             ,0.7893              ,0.35867             ,-0.0101             ,0.40501             ,0.0847              ,0.37834             ,0.41303             ,0.01719             ,0.62793             ,0.43759             ,0.48971             ,0.33181             ,0.0276              ,0.39851             ,0.21844             ,0.54924             ,0.32637             ,0.08684             ,-0.19632            ,0.05129             ,-0.0395             ,0.3174              ,0.48895             ,0.35879             ,0.65004             ,0.27395             ,0.0714              ,0.39349             ,0.0137              ,0.19474             ,0.2682              ,0.58242             ,0.53079             ,0.21378             ,0.36085             ,0.64195             ,0.56733             ,0.76918             ,0.14572             ,0.44754             ,0.3012              ,0.17076             ,0.3315              ,0.44868             ,0.67889             ,0.28283             ,0.65975             ,0.04304             ,0.44191             ,0.05136             ,0.44837             ,0.13897             ,0.29812             
750                 ,0.67281             ,0.67535             ,0.07801             ,0.07746             ,3813                ,358                 ,241                 ,2809                ,0.51729             ,0.40154             ,0.30991             ,0.37595             ,0.02875             ,0.5727              ,0.53187             ,0.04991             ,0.18796             ,0.05072             ,0.18833             ,-0.04831            ,0.09149             ,0.3324              ,0.14387             ,0.16932             ,0.35805             ,0.5028              ,0.49755             ,0.77753             ,0.33272             ,-0.00932            ,0.38135             ,0.07026             ,0.35859             ,0.415               ,-0.00069            ,0.61509             ,0.40766             ,0.47464             ,0.32647             ,0.02185             ,0.36788             ,0.19512             ,0.51448             ,0.29776             ,0.06695             ,-0.22009            ,0.04305             ,-0.05483            ,0.28143             ,0.47316             ,0.33671             ,0.62969             ,0.25147             ,0.06839             ,0.36995             ,0.01708             ,0.19488             ,0.27113             ,0.5629              ,0.52132             ,0.2159              ,0.36605             ,0.62698             ,0.54355             ,0.762               ,0.14962             ,0.43796             ,0.29683             ,0.17242             ,0.33471             ,0.45074             ,0.66243             ,0.29154             ,0.64157             ,0.04215             ,0.43607             ,0.05355             ,0.4183              ,0.12959             ,0.28309             
800                 ,0.67642             ,0.67921             ,0.07758             ,0.07699             ,3812                ,358                 ,243                 ,2808                ,0.49122             ,0.37478             ,0.2848              ,0.35193             ,0.02419             ,0.5526              ,0.51565             ,0.03923             ,0.17886             ,0.03862             ,0.18312             ,-0.04934            ,0.07706             ,0.32982             ,0.12518             ,0.15812             ,0.3437              ,0.48872             ,0.47083             ,0.76436             ,0.30775             ,-0.00771            ,0.35824             ,0.05776             ,0.33906             ,0.41293             ,-0.01679            ,0.59834             ,0.3799              ,0.45848             ,0.31931             ,0.01965             ,0.337               ,0.17381             ,0.48006             ,0.27103             ,0.04803             ,-0.24132            ,0.03575             ,-0.06243            ,0.2445              ,0.45768             ,0.31581             ,0.60785             ,0.2269              ,0.06433             ,0.34429             ,0.01957             ,0.19501             ,0.27384             ,0.54571             ,0.50915             ,0.21627             ,0.37038             ,0.61196             ,0.52132             ,0.75413             ,0.15275             ,0.42818             ,0.29326             ,0.1748              ,0.33707             ,0.45246             ,0.64658             ,0.29967             ,0.62212             ,0.04131             ,0.43018             ,0.05656             ,0.39019             ,0.12105             ,0.26737             
850                 ,0.6795              ,0.68224             ,0.07721             ,0.07663             ,3812                ,356                 ,246                 ,2809                ,0.46549             ,0.34884             ,0.26107             ,0.32832             ,0.01971             ,0.53272             ,0.49875             ,0.03039             ,0.17115             ,0.02704             ,0.17626             ,-0.0499             ,0.06367             ,0.32862             ,0.10821             ,0.14769             ,0.32656             ,0.47441             ,0.44464             ,0.74998             ,0.28382             ,-0.0061             ,0.33563             ,0.04703             ,0.31974             ,0.4092              ,-0.03114            ,0.58035             ,0.35368             ,0.44171             ,0.31037             ,0.01834             ,0.30634             ,0.15452             ,0.44638             ,0.2461              ,0.03083             ,-0.26093            ,0.02919             ,-0.06481            ,0.20825             ,0.44281             ,0.29562             ,0.585               ,0.20096             ,0.05958             ,0.31765             ,0.02075             ,0.19509             ,0.27617             ,0.53055             ,0.49652             ,0.21593             ,0.37402             ,0.59685             ,0.5019              ,0.7458              ,0.1553              ,0.41695             ,0.29038             ,0.17754             ,0.33837             ,0.45388             ,0.63146             ,0.30704             ,0.60233             ,0.04033             ,0.42399             ,0.05946             ,0.36394             ,0.11243             ,0.25088             
900                 ,0.68215             ,0.68489             ,0.07689             ,0.07631             ,3812                ,354                 ,247                 ,2809                ,0.44024             ,0.3237              ,0.23867             ,0.30582             ,0.01533             ,0.51243             ,0.48128             ,0.0232              ,0.16432             ,0.01644             ,0.16824             ,-0.05007            ,0.05153             ,0.32836             ,0.09299             ,0.13773             ,0.30736             ,0.45954             ,0.41912             ,0.73475             ,0.26117             ,-0.00491            ,0.31358             ,0.03791             ,0.30082             ,0.40508             ,-0.0433             ,0.56139             ,0.32875             ,0.42282             ,0.30017             ,0.01591             ,0.2764              ,0.13722             ,0.41374             ,0.22287             ,0.01575             ,-0.2806             ,0.02371             ,-0.06372            ,0.17233             ,0.42797             ,0.27633             ,0.56223             ,0.17376             ,0.05438             ,0.29035             ,0.02084             ,0.19503             ,0.27824             ,0.51667             ,0.48396             ,0.21528             ,0.37739             ,0.58184             ,0.48351             ,0.73702             ,0.15716             ,0.40506             ,0.28775             ,0.1804              ,0.33964             ,0.45505             ,0.61618             ,0.31372             ,0.58235             ,0.0396              ,0.41724             ,0.06308             ,0.33935             ,0.10393             ,0.23378             
950                 ,0.68421             ,0.68679             ,0.07664             ,0.07608             ,3812                ,354                 ,249                 ,2808                ,0.41544             ,0.29964             ,0.21758             ,0.28407             ,0.01118             ,0.4923              ,0.46376             ,0.01749             ,0.15797             ,0.00717             ,0.15959             ,-0.04997            ,0.04083             ,0.32903             ,0.07937             ,0.12793             ,0.28685             ,0.44432             ,0.39409             ,0.71907             ,0.23958             ,-0.00381            ,0.29229             ,0.03026             ,0.28218             ,0.3995              ,-0.05403            ,0.5437              ,0.30549             ,0.40454             ,0.28931             ,0.01519             ,0.24742             ,0.12181             ,0.38197             ,0.20146             ,0.00302             ,-0.29854            ,0.01869             ,-0.05961            ,0.13911             ,0.41315             ,0.25772             ,0.53911             ,0.14583             ,0.04921             ,0.26298             ,0.01866             ,0.19491             ,0.28025             ,0.50443             ,0.47322             ,0.21384             ,0.38012             ,0.56704             ,0.46849             ,0.72793             ,0.1586              ,0.39256             ,0.28557             ,0.18335             ,0.34051             ,0.45585             ,0.60279             ,0.31964             ,0.56258             ,0.03881             ,0.41019             ,0.06555             ,0.31619             ,0.09644             ,0.21669             
1000                ,0.68593             ,0.6882              ,0.07643             ,0.07591             ,3812                ,354                 ,251                 ,2808                ,0.39114             ,0.27674             ,0.19774             ,0.2634              ,0.0075              ,0.47278             ,0.4465              ,0.01292             ,0.1519              ,-0.00075            ,0.15052             ,-0.04967            ,0.03161             ,0.33104             ,0.06725             ,0.11813             ,0.26561             ,0.42893             ,0.3695              ,0.70297             ,0.21913             ,-0.00286            ,0.27183             ,0.02391             ,0.26384             ,0.39282             ,-0.06363            ,0.52796             ,0.28383             ,0.38715             ,0.27806             ,0.01502             ,0.21958             ,0.10825             ,0.35118             ,0.18202             ,-0.00747            ,-0.31484            ,0.01438             ,-0.05354            ,0.10918             ,0.39853             ,0.23967             ,0.5163              ,0.11905             ,0.04412             ,0.2366              ,0.01631             ,0.19465             ,0.282               ,0.49392             ,0.46443             ,0.21159             ,0.3822              ,0.55291             ,0.45624             ,0.71857             ,0.15982             ,0.37998             ,0.28351             ,0.18636             ,0.34052             ,0.45639             ,0.59151             ,0.32464             ,0.54333             ,0.038               ,0.40301             ,0.06742             ,0.29474             ,0.09102             ,0.19996             
1050                ,0.68734             ,0.68908             ,0.07626             ,0.0758              ,3812                ,354                 ,251                 ,2809                ,0.36746             ,0.25489             ,0.1791              ,0.24364             ,0.00438             ,0.45391             ,0.42917             ,0.00935             ,0.14598             ,-0.00704            ,0.14117             ,-0.04921            ,0.02382             ,0.334               ,0.0566              ,0.10839             ,0.24416             ,0.41338             ,0.34536             ,0.68641             ,0.19985             ,-0.0021             ,0.25219             ,0.01871             ,0.24597             ,0.38532             ,-0.07208            ,0.51255             ,0.26369             ,0.37052             ,0.26628             ,0.01529             ,0.19273             ,0.09649             ,0.32151             ,0.16433             ,-0.0156             ,-0.33014            ,0.01059             ,-0.04579            ,0.08213             ,0.38408             ,0.22209             ,0.49439             ,0.09401             ,0.03914             ,0.21177             ,0.01388             ,0.19433             ,0.2835              ,0.48484             ,0.45675             ,0.20851             ,0.38398             ,0.53911             ,0.44478             ,0.7089              ,0.16066             ,0.36736             ,0.28154             ,0.18955             ,0.34039             ,0.45675             ,0.58139             ,0.32892             ,0.5243              ,0.0371              ,0.39599             ,0.06963             ,0.27476             ,0.08794             ,0.18354             
1100                ,0.68886             ,0.69022             ,0.07608             ,0.07566             ,3812                ,354                 ,252                 ,2808                ,0.34447             ,0.23387             ,0.16166             ,0.22533             ,0.00178             ,0.43627             ,0.41208             ,0.00652             ,0.13996             ,-0.01175            ,0.13126             ,-0.04854            ,0.01736             ,0.33735             ,0.04732             ,0.09874             ,0.22278             ,0.39806             ,0.32158             ,0.67006             ,0.18179             ,-0.0017             ,0.23335             ,0.01449             ,0.22864             ,0.378               ,-0.07937            ,0.49828             ,0.24496             ,0.35467             ,0.25436             ,0.01578             ,0.16714             ,0.0864              ,0.29355             ,0.14815             ,-0.0216             ,-0.34462            ,0.0069              ,-0.0369             ,0.05808             ,0.36988             ,0.20477             ,0.47426             ,0.07085             ,0.03462             ,0.18877             ,0.01124             ,0.19397             ,0.28429             ,0.4769              ,0.45118             ,0.20486             ,0.38557             ,0.52602             ,0.43445             ,0.69905             ,0.16105             ,0.3532              ,0.28002             ,0.19274             ,0.34026             ,0.45732             ,0.57183             ,0.33184             ,0.50708             ,0.03588             ,0.38979             ,0.07215             ,0.25555             ,0.08642             ,0.16779             
1150                ,0.6914              ,0.69242             ,0.07576             ,0.07539             ,3812                ,354                 ,252                 ,2809                ,0.32217             ,0.21346             ,0.1452              ,0.20934             ,-0.00026            ,0.42037             ,0.3947              ,0.00452             ,0.13381             ,-0.0152             ,0.12085             ,-0.04782            ,0.01214             ,0.34441             ,0.03927             ,0.08928             ,0.20186             ,0.38245             ,0.29842             ,0.65284             ,0.16495             ,-0.00138            ,0.21526             ,0.01114             ,0.2118              ,0.36726             ,-0.08458            ,0.48614             ,0.22728             ,0.34149             ,0.24119             ,0.01554             ,0.14278             ,0.07866             ,0.26819             ,0.13442             ,-0.02625            ,-0.36135            ,0.00431             ,-0.02986            ,0.0343              ,0.35582             ,0.18808             ,0.45743             ,0.05179             ,0.03011             ,0.16743             ,0.00782             ,0.19335             ,0.28443             ,0.46959             ,0.44827             ,0.20067             ,0.38819             ,0.51379             ,0.42404             ,0.68885             ,0.16035             ,0.33921             ,0.27784             ,0.19611             ,0.33995             ,0.45784             ,0.56457             ,0.33392             ,0.49162             ,0.03436             ,0.38433             ,0.07546             ,0.23819             ,0.09142             ,0.15437             
1200                ,0.69272             ,0.69324             ,0.0756              ,0.07529             ,3812                ,353                 ,252                 ,2808                ,0.30064             ,0.19458             ,0.12978             ,0.19329             ,-0.00163            ,0.40565             ,0.37773             ,0.00313             ,0.12748             ,-0.01656            ,0.11054             ,-0.04692            ,0.00802             ,0.35115             ,0.03235             ,0.08012             ,0.18174             ,0.36698             ,0.27553             ,0.63479             ,0.1492              ,-0.00101            ,0.1982              ,0.00846             ,0.19558             ,0.35575             ,-0.08922            ,0.47609             ,0.21032             ,0.32905             ,0.22802             ,0.01396             ,0.11929             ,0.07198             ,0.24459             ,0.12218             ,-0.02871            ,-0.37614            ,0.00485             ,-0.02239            ,0.01093             ,0.3423              ,0.17127             ,0.44003             ,0.03585             ,0.02597             ,0.14796             ,0.00663             ,0.19272             ,0.28478             ,0.46377             ,0.44408             ,0.1972              ,0.38907             ,0.50226             ,0.41716             ,0.67911             ,0.1598              ,0.32917             ,0.27505             ,0.19935             ,0.33894             ,0.45705             ,0.55848             ,0.33672             ,0.47716             ,0.03245             ,0.3778              ,0.07654             ,0.2235              ,0.09639             ,0.1402              
1250                ,0.69382             ,0.6937              ,0.07547             ,0.07523             ,3812                ,353                 ,252                 ,2809                ,0.27986             ,0.17701             ,0.11554             ,0.17783             ,-0.00266            ,0.39142             ,0.361               ,0.00213             ,0.12074             ,-0.01607            ,0.10043             ,-0.04592            ,0.00484             ,0.35805             ,0.02654             ,0.07134             ,0.16258             ,0.35163             ,0.25329             ,0.61698             ,0.13451             ,-0.00069            ,0.18206             ,0.00636             ,0.17997             ,0.34535             ,-0.0932             ,0.46689             ,0.19452             ,0.31836             ,0.21512             ,0.01298             ,0.09727             ,0.06612             ,0.22249             ,0.111               ,-0.02902            ,-0.38956            ,0.00592             ,-0.01526            ,-0.00974            ,0.32882             ,0.15477             ,0.42281             ,0.02216             ,0.02223             ,0.12986             ,0.00514             ,0.19203             ,0.28508             ,0.45809             ,0.44064             ,0.19326             ,0.38954             ,0.49071             ,0.41061             ,0.66946             ,0.15904             ,0.31909             ,0.2719              ,0.20232             ,0.33806             ,0.45593             ,0.5529              ,0.33926             ,0.463               ,0.03009             ,0.37094             ,0.0776              ,0.20986             ,0.1011              ,0.12657             
1300                ,0.69492             ,0.69472             ,0.07533             ,0.07511             ,3812                ,353                 ,252                 ,2808                ,0.2599              ,0.16056             ,0.10245             ,0.16327             ,-0.00331            ,0.37777             ,0.34476             ,0.00137             ,0.11367             ,-0.0142             ,0.09071             ,-0.04481            ,0.00249             ,0.36463             ,0.02171             ,0.06304             ,0.14456             ,0.33662             ,0.23198             ,0.59971             ,0.12087             ,-0.00051            ,0.16681             ,0.00473             ,0.16504             ,0.33633             ,-0.09653            ,0.45919             ,0.17953             ,0.30849             ,0.20272             ,0.01235             ,0.07658             ,0.06095             ,0.20201             ,0.10075             ,-0.02789            ,-0.40196            ,0.00685             ,-0.00838            ,-0.02775            ,0.3155              ,0.13891             ,0.40679             ,0.01072             ,0.01895             ,0.11286             ,0.00403             ,0.1913              ,0.28518             ,0.45281             ,0.43782             ,0.18924             ,0.38951             ,0.47978             ,0.40473             ,0.65982             ,0.15842             ,0.31017             ,0.26867             ,0.20502             ,0.337               ,0.45472             ,0.54782             ,0.34142             ,0.4503              ,0.02752             ,0.36452             ,0.07877             ,0.19739             ,0.10578             ,0.11352             
1350                ,0.69588             ,0.69517             ,0.07521             ,0.07505             ,3812                ,353                 ,251                 ,2808                ,0.24079             ,0.14509             ,0.0904              ,0.1495              ,-0.00365            ,0.365               ,0.32889             ,0.0008              ,0.10642             ,-0.01138            ,0.08159             ,-0.04365            ,0.00081             ,0.37093             ,0.01771             ,0.05529             ,0.12778             ,0.32172             ,0.21168             ,0.58259             ,0.10826             ,-0.00038            ,0.15242             ,0.00348             ,0.15084             ,0.32749             ,-0.09921            ,0.45178             ,0.16522             ,0.29923             ,0.19074             ,0.0119              ,0.05708             ,0.05651             ,0.18295             ,0.09139             ,-0.02589            ,-0.41377            ,0.00721             ,-0.00136            ,-0.04288            ,0.30209             ,0.12378             ,0.39183             ,0.00155             ,0.01604             ,0.09707             ,0.0031              ,0.19054             ,0.28515             ,0.44794             ,0.43544             ,0.18503             ,0.38927             ,0.46949             ,0.3989              ,0.65032             ,0.15766             ,0.30208             ,0.26533             ,0.20753             ,0.33616             ,0.45335             ,0.54328             ,0.34329             ,0.43831             ,0.02481             ,0.35846             ,0.08002             ,0.18588             ,0.11041             ,0.10104             
1400                ,0.69686             ,0.69572             ,0.07509             ,0.07499             ,3812                ,352                 ,251                 ,2808                ,0.22254             ,0.13057             ,0.07938             ,0.13658             ,-0.00375            ,0.35301             ,0.31333             ,0.00038             ,0.09903             ,-0.00812            ,0.07301             ,-0.04244            ,-0.00032            ,0.37705             ,0.01441             ,0.04821             ,0.11232             ,0.30706             ,0.19252             ,0.56571             ,0.09664             ,-0.00028            ,0.13887             ,0.00253             ,0.13738             ,0.319               ,-0.10129            ,0.44482             ,0.15138             ,0.29046             ,0.17905             ,0.01114             ,0.03864             ,0.05271             ,0.16547             ,0.08291             ,-0.02363            ,-0.42525            ,0.00708             ,-0.00058            ,-0.05546            ,0.28875             ,0.10952             ,0.37796             ,-0.0062             ,0.01345             ,0.08208             ,0.00233             ,0.18976             ,0.28504             ,0.44332             ,0.43326             ,0.18091             ,0.38883             ,0.45976             ,0.39342             ,0.64096             ,0.15684             ,0.2944              ,0.262               ,0.20983             ,0.33542             ,0.45185             ,0.53923             ,0.34481             ,0.4273              ,0.02199             ,0.35281             ,0.08139             ,0.17539             ,0.11465             ,0.08901             
1450                ,0.69782             ,0.69661             ,0.07497             ,0.07488             ,3812                ,351                 ,250                 ,2808                ,0.20516             ,0.11693             ,0.06941             ,0.12464             ,-0.00353            ,0.34132             ,0.29821             ,9e-05               ,0.09155             ,-0.00451            ,0.06506             ,-0.04119            ,-0.00099            ,0.38293             ,0.01171             ,0.04193             ,0.09823             ,0.29267             ,0.17462             ,0.54916             ,0.08596             ,-0.00022            ,0.12615             ,0.00182             ,0.12469             ,0.311               ,-0.10249            ,0.43854             ,0.13768             ,0.2813              ,0.16792             ,0.01032             ,0.02135             ,0.04944             ,0.14942             ,0.07519             ,-0.02109            ,-0.43671            ,0.00672             ,-0.00016            ,-0.06613            ,0.27551             ,0.09636             ,0.36542             ,-0.01188            ,0.01122             ,0.06821             ,0.00175             ,0.18891             ,0.28486             ,0.43876             ,0.43118             ,0.1771              ,0.38822             ,0.45056             ,0.38819             ,0.63163             ,0.15606             ,0.28745             ,0.25865             ,0.2118              ,0.33472             ,0.4502              ,0.53516             ,0.34593             ,0.41731             ,0.01923             ,0.34752             ,0.08283             ,0.16568             ,0.11846             ,0.07734             
1500                ,0.69866             ,0.69704             ,0.07487             ,0.07482             ,3812                ,350                 ,249                 ,2808                ,0.18864             ,0.10427             ,0.06047             ,0.11388             ,-0.00311            ,0.33029             ,0.28354             ,-0.0001             ,0.08401             ,-0.00073            ,0.05776             ,-0.03991            ,-0.00134            ,0.38828             ,0.00951             ,0.03645             ,0.08549             ,0.27857             ,0.15796             ,0.53297             ,0.07619             ,-0.00016            ,0.11426             ,0.00129             ,0.11277             ,0.30382             ,-0.10317            ,0.43285             ,0.12446             ,0.27236             ,0.15723             ,0.00982             ,0.00535             ,0.04669             ,0.13462             ,0.06831             ,-0.01843            ,-0.44732            ,0.00641             ,-0.00014            ,-0.07477            ,0.26238             ,0.08429             ,0.35364             ,-0.01567            ,0.00929             ,0.05518             ,0.00119             ,0.18794             ,0.28464             ,0.4346              ,0.42954             ,0.17337             ,0.38759             ,0.44202             ,0.38316             ,0.62219             ,0.15529             ,0.28139             ,0.25531             ,0.21354             ,0.33412             ,0.44839             ,0.53153             ,0.34689             ,0.40829             ,0.01634             ,0.34258             ,0.08424             ,0.15691             ,0.12224             ,0.06659             
1550                ,0.69935             ,0.69779             ,0.07478             ,0.07473             ,3812                ,350                 ,248                 ,2808                ,0.17298             ,0.09254             ,0.0525              ,0.10364             ,-0.00253            ,0.3197              ,0.26919             ,-0.00028            ,0.0765              ,0.00296             ,0.05098             ,-0.0386             ,-0.00146            ,0.39368             ,0.00771             ,0.0317              ,0.07408             ,0.26479             ,0.14254             ,0.51685             ,0.06729             ,-0.00012            ,0.10318             ,0.00091             ,0.10159             ,0.2968              ,-0.10335            ,0.42758             ,0.11166             ,0.26515             ,0.14682             ,0.00956             ,-0.00917            ,0.0444              ,0.12093             ,0.06218             ,-0.01593            ,-0.45701            ,0.00588             ,-0.00012            ,-0.08121            ,0.24951             ,0.07335             ,0.34164             ,-0.01749            ,0.00765             ,0.04297             ,0.00081             ,0.18691             ,0.28424             ,0.43037             ,0.42794             ,0.16951             ,0.38655             ,0.43351             ,0.37828             ,0.61277             ,0.15449             ,0.27534             ,0.25207             ,0.215               ,0.3334              ,0.44644             ,0.52792             ,0.34754             ,0.39963             ,0.01326             ,0.33793             ,0.0856              ,0.14844             ,0.12601             ,0.05634             
1600                ,0.70009             ,0.69797             ,0.07469             ,0.07471             ,3812                ,350                 ,248                 ,2808                ,0.15819             ,0.0817              ,0.04533             ,0.09432             ,-0.00186            ,0.30994             ,0.25531             ,-0.00037            ,0.06905             ,0.00643             ,0.0448              ,-0.03728            ,-0.00146            ,0.39855             ,0.00625             ,0.02763             ,0.06395             ,0.25135             ,0.12835             ,0.5011              ,0.05922             ,-8e-05              ,0.09289             ,0.00063             ,0.09115             ,0.28998             ,-0.10312            ,0.42269             ,0.09915             ,0.25899             ,0.13683             ,0.0093              ,-0.02313            ,0.04258             ,0.10843             ,0.05683             ,-0.01405            ,-0.46591            ,0.00506             ,-0.00015            ,-0.08579            ,0.237               ,0.06361             ,0.33018             ,-0.0177             ,0.0062              ,0.03137             ,0.00054             ,0.18588             ,0.28382             ,0.42658             ,0.42675             ,0.16596             ,0.38558             ,0.42581             ,0.37362             ,0.60349             ,0.15358             ,0.26996             ,0.24882             ,0.21639             ,0.33291             ,0.44441             ,0.5247              ,0.34796             ,0.39179             ,0.01021             ,0.33368             ,0.08687             ,0.14119             ,0.1295              ,0.04672             
