epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24
700                 ,0.78049             ,0.78384             ,0.0639              ,0.0632              ,3944                ,1050                ,447                 ,3821                ,0.0069              ,0.01458             ,0.35847             ,0.06613             ,0.53322             ,0.17815             ,0.45548             ,0.04106             ,0.01636             ,0.40073             ,0.11386             ,0.4342              ,0.49644             ,0.06289             ,0.61146             ,0.28894             ,0.40188             ,0.25076             ,0.33378             ,-0.00411            ,-0.02047            ,0.14056             ,0.0463              ,0.23602             ,0.00064             ,0.0465              ,0.21749             ,0.17462             ,0.21275             ,0.08144             ,0.51878             ,0.06072             ,0.06338             ,0.16034             ,-0.07733            ,0.16269             ,0.35097             ,0.04116             ,0.39022             ,0.16861             ,0.41946             ,0.0952              ,0.29901             ,0.00411             ,0.62236             ,-0.07425            ,0.35055             ,0.05676             ,0.04871             ,0.09525             ,0.17757             ,0.50883             ,0.21234             ,0.27832             ,0.45568             ,0.21982             ,0.31997             ,0.49224             ,0.24271             ,0.68738             ,0.78945             ,0.39057             ,0.67737             ,0.38927             ,0.26135             ,0.24742             ,0.21935             ,0.60346             ,0.42042             ,0.70451             ,0.61139             ,0.35677             
750                 ,0.78574             ,0.78707             ,0.06313             ,0.06273             ,3941                ,1079                ,441                 ,3821                ,0.00445             ,0.01043             ,0.33114             ,0.06023             ,0.50393             ,0.1588              ,0.44017             ,0.03521             ,0.0043              ,0.37566             ,0.09942             ,0.40747             ,0.47836             ,0.05671             ,0.58347             ,0.26646             ,0.37284             ,0.22563             ,0.30384             ,-0.0038             ,-0.01616            ,0.12861             ,0.04625             ,0.21235             ,0.0004              ,0.03364             ,0.19711             ,0.15414             ,0.20232             ,0.0623              ,0.48967             ,0.04539             ,0.04712             ,0.14591             ,-0.07666            ,0.16012             ,0.33482             ,0.02485             ,0.36791             ,0.14421             ,0.38532             ,0.08439             ,0.28268             ,-0.02495            ,0.59369             ,-0.0785             ,0.33417             ,0.04718             ,0.04044             ,0.08922             ,0.17824             ,0.50688             ,0.21279             ,0.27996             ,0.4496              ,0.21696             ,0.31256             ,0.48898             ,0.24018             ,0.67221             ,0.77523             ,0.39357             ,0.66411             ,0.38395             ,0.26376             ,0.24483             ,0.22178             ,0.60187             ,0.39544             ,0.68225             ,0.59116             ,0.35119             
800                 ,0.78874             ,0.78826             ,0.06269             ,0.06255             ,3938                ,1102                ,435                 ,3821                ,0.0028              ,0.00738             ,0.3052              ,0.05068             ,0.47483             ,0.13997             ,0.4248              ,0.03002             ,0.0012              ,0.3467              ,0.08777             ,0.38171             ,0.46054             ,0.05093             ,0.55803             ,0.24407             ,0.34444             ,0.2023              ,0.27374             ,-0.0018             ,-0.01195            ,0.11709             ,0.04484             ,0.19042             ,0.00024             ,0.02573             ,0.17801             ,0.13234             ,0.19091             ,0.04672             ,0.46164             ,0.032               ,0.03314             ,0.13143             ,-0.0774             ,0.15812             ,0.31521             ,0.01116             ,0.34389             ,0.1218              ,0.35331             ,0.07124             ,0.26407             ,-0.03213            ,0.56654             ,-0.08144            ,0.31683             ,0.03896             ,0.03354             ,0.08433             ,0.17936             ,0.5051              ,0.21322             ,0.27927             ,0.44304             ,0.21476             ,0.30593             ,0.48643             ,0.23667             ,0.6565              ,0.76144             ,0.39625             ,0.65209             ,0.37895             ,0.2662              ,0.24345             ,0.22346             ,0.59912             ,0.37317             ,0.65901             ,0.57186             ,0.34695             
850                 ,0.79062             ,0.789               ,0.06241             ,0.06244             ,3936                ,1117                ,430                 ,3820                ,0.00172             ,0.00507             ,0.28054             ,0.04134             ,0.44678             ,0.12221             ,0.40916             ,0.02543             ,0.00163             ,0.31828             ,0.07781             ,0.35665             ,0.44397             ,0.04552             ,0.53273             ,0.22292             ,0.31625             ,0.18076             ,0.24639             ,0.00111             ,-0.00842            ,0.10574             ,0.04305             ,0.1701              ,0.00014             ,0.02177             ,0.16012             ,0.11459             ,0.18074             ,0.03496             ,0.43415             ,0.01995             ,0.02186             ,0.11573             ,-0.07693            ,0.15561             ,0.29718             ,0.00105             ,0.31768             ,0.10164             ,0.32327             ,0.05931             ,0.24739             ,-0.03758            ,0.5405              ,-0.0831             ,0.30025             ,0.03351             ,0.02689             ,0.0795              ,0.18015             ,0.50147             ,0.21327             ,0.27686             ,0.43587             ,0.21279             ,0.30002             ,0.48375             ,0.23326             ,0.64007             ,0.74868             ,0.39764             ,0.64189             ,0.37432             ,0.26767             ,0.24146             ,0.22459             ,0.5936              ,0.35395             ,0.63491             ,0.55327             ,0.34063             
900                 ,0.79216             ,0.78951             ,0.06218             ,0.06237             ,3934                ,1126                ,425                 ,3820                ,0.00103             ,0.00337             ,0.25705             ,0.03364             ,0.42033             ,0.10242             ,0.3935              ,0.02144             ,0.00297             ,0.29103             ,0.06901             ,0.33226             ,0.42806             ,0.04058             ,0.50758             ,0.20297             ,0.28865             ,0.16093             ,0.22294             ,0.00231             ,-0.00554            ,0.09487             ,0.04152             ,0.15129             ,8e-05               ,0.01594             ,0.14319             ,0.09974             ,0.17171             ,0.02501             ,0.40745             ,0.00827             ,0.01277             ,0.10056             ,-0.07587            ,0.15232             ,0.28076             ,-0.00724            ,0.2916              ,0.08362             ,0.2945              ,0.0492              ,0.23229             ,-0.04235            ,0.51455             ,-0.08441            ,0.28467             ,0.02967             ,0.02135             ,0.07484             ,0.18055             ,0.49794             ,0.21345             ,0.27431             ,0.42832             ,0.21087             ,0.29497             ,0.48107             ,0.23031             ,0.62339             ,0.73627             ,0.3985              ,0.63293             ,0.36978             ,0.26786             ,0.23856             ,0.22567             ,0.58755             ,0.33633             ,0.61162             ,0.53535             ,0.33278             
950                 ,0.79334             ,0.79024             ,0.062               ,0.06226             ,3932                ,1126                ,420                 ,3820                ,0.00061             ,0.00219             ,0.23475             ,0.02745             ,0.39513             ,0.08366             ,0.37807             ,0.01804             ,0.00517             ,0.26459             ,0.06099             ,0.30856             ,0.41269             ,0.03612             ,0.48328             ,0.18402             ,0.2622              ,0.14275             ,0.20204             ,0.00298             ,-0.00307            ,0.08478             ,0.04013             ,0.13391             ,4e-05               ,0.00942             ,0.12723             ,0.08753             ,0.16328             ,0.01642             ,0.38181             ,-0.00234            ,0.00517             ,0.08822             ,-0.07468            ,0.14827             ,0.26586             ,-0.01495            ,0.26818             ,0.06791             ,0.26688             ,0.041               ,0.21832             ,-0.04656            ,0.4886              ,-0.08558            ,0.26976             ,0.02664             ,0.01481             ,0.07112             ,0.18082             ,0.4938              ,0.21363             ,0.27175             ,0.42084             ,0.20891             ,0.28992             ,0.47822             ,0.22806             ,0.6069              ,0.72459             ,0.39904             ,0.62486             ,0.36531             ,0.26728             ,0.23505             ,0.22686             ,0.58107             ,0.32009             ,0.58944             ,0.51847             ,0.32359             
1000                ,0.79416             ,0.79059             ,0.06188             ,0.06221             ,3931                ,1126                ,415                 ,3820                ,0.00035             ,0.00137             ,0.21371             ,0.02235             ,0.37081             ,0.06746             ,0.36279             ,0.0152              ,0.00382             ,0.24082             ,0.05414             ,0.28584             ,0.39745             ,0.03212             ,0.45978             ,0.16642             ,0.23721             ,0.12612             ,0.18213             ,0.00302             ,-0.0007             ,0.0755              ,0.03862             ,0.11799             ,2e-05               ,0.00362             ,0.11232             ,0.07546             ,0.15543             ,0.00926             ,0.35714             ,-0.01113            ,0.00536             ,0.07848             ,-0.07344            ,0.14386             ,0.25134             ,-0.02175            ,0.24653             ,0.05477             ,0.24084             ,0.03431             ,0.20549             ,-0.05076            ,0.46369             ,-0.08639            ,0.25529             ,0.02383             ,0.00839             ,0.06656             ,0.18105             ,0.49007             ,0.21373             ,0.2689              ,0.41315             ,0.20715             ,0.28542             ,0.4755              ,0.22583             ,0.59049             ,0.71367             ,0.39951             ,0.61752             ,0.36112             ,0.26655             ,0.23098             ,0.22799             ,0.57508             ,0.30642             ,0.56781             ,0.50288             ,0.31478             
1050                ,0.79512             ,0.7915              ,0.06173             ,0.06207             ,3930                ,1126                ,411                 ,3820                ,0.00019             ,0.00083             ,0.19396             ,0.01824             ,0.34748             ,0.05364             ,0.34758             ,0.01284             ,0.00024             ,0.2195              ,0.0483              ,0.26414             ,0.3827              ,0.02857             ,0.43673             ,0.15016             ,0.21349             ,0.11097             ,0.16413             ,0.00303             ,0.00133             ,0.06679             ,0.03696             ,0.10347             ,1e-05               ,-0.00233            ,0.09862             ,0.06514             ,0.14807             ,0.0036              ,0.33323             ,-0.01924            ,0.00118             ,0.07012             ,-0.07181            ,0.13905             ,0.2383              ,-0.02784            ,0.22557             ,0.04447             ,0.21643             ,0.02888             ,0.19335             ,-0.05472            ,0.43947             ,-0.08689            ,0.24147             ,0.02171             ,0.00302             ,0.06246             ,0.18107             ,0.48663             ,0.21366             ,0.26568             ,0.40534             ,0.20579             ,0.28155             ,0.4731              ,0.22366             ,0.57419             ,0.70325             ,0.39983             ,0.6108              ,0.35739             ,0.26528             ,0.22619             ,0.22893             ,0.56951             ,0.2955              ,0.54702             ,0.48847             ,0.30535             
1100                ,0.79578             ,0.79199             ,0.06163             ,0.062               ,3929                ,1126                ,407                 ,3820                ,0.0001              ,0.00049             ,0.17546             ,0.01475             ,0.32509             ,0.04201             ,0.33246             ,0.011               ,-0.00357            ,0.19987             ,0.04299             ,0.2435              ,0.36847             ,0.02549             ,0.41428             ,0.13508             ,0.19141             ,0.0972              ,0.14789             ,0.0031              ,0.00295             ,0.0588              ,0.03519             ,0.0903              ,0.0                 ,-0.00799            ,0.08603             ,0.0566              ,0.14124             ,-0.00556            ,0.31018             ,-0.02621            ,0.00044             ,0.06321             ,-0.06982            ,0.13409             ,0.22633             ,-0.03287            ,0.20536             ,0.03697             ,0.19374             ,0.02432             ,0.18243             ,-0.05831            ,0.41638             ,-0.08694            ,0.22801             ,0.01988             ,-0.0011             ,0.05869             ,0.1808              ,0.48295             ,0.21374             ,0.26219             ,0.3973              ,0.2038              ,0.27771             ,0.4706              ,0.22197             ,0.55791             ,0.69333             ,0.3997              ,0.60458             ,0.35359             ,0.26403             ,0.22047             ,0.22987             ,0.56362             ,0.28604             ,0.52643             ,0.47499             ,0.2963              
1150                ,0.79624             ,0.7925              ,0.06156             ,0.06192             ,3928                ,1126                ,403                 ,3820                ,5e-05               ,0.00029             ,0.15819             ,0.01199             ,0.30362             ,0.03212             ,0.31765             ,0.00956             ,-0.00838            ,0.1825              ,0.03846             ,0.22397             ,0.35451             ,0.02279             ,0.39257             ,0.12129             ,0.17095             ,0.08475             ,0.13296             ,0.00296             ,0.00438             ,0.05152             ,0.03333             ,0.07842             ,0.0                 ,-0.01375            ,0.07451             ,0.04894             ,0.13492             ,-0.00913            ,0.28827             ,-0.03247            ,0.00048             ,0.05798             ,-0.06786            ,0.12901             ,0.21501             ,-0.03721            ,0.18682             ,0.03139             ,0.17269             ,0.02054             ,0.17279             ,-0.06173            ,0.39457             ,-0.08671            ,0.21523             ,0.01831             ,-0.00394            ,0.05656             ,0.18054             ,0.47973             ,0.21378             ,0.25869             ,0.38922             ,0.20205             ,0.27431             ,0.46838             ,0.22049             ,0.54164             ,0.68413             ,0.39959             ,0.59896             ,0.35014             ,0.26279             ,0.21463             ,0.23073             ,0.55813             ,0.27861             ,0.50645             ,0.46301             ,0.28758             
1200                ,0.79664             ,0.79292             ,0.0615              ,0.06186             ,3928                ,1126                ,400                 ,3820                ,3e-05               ,0.0002              ,0.14213             ,0.0097              ,0.28303             ,0.02408             ,0.30301             ,0.00848             ,-0.01321            ,0.1669              ,0.0345              ,0.20544             ,0.34081             ,0.02046             ,0.37145             ,0.10866             ,0.152               ,0.07354             ,0.11914             ,0.00271             ,0.00567             ,0.04499             ,0.03142             ,0.06774             ,0.0                 ,-0.01906            ,0.06399             ,0.04191             ,0.12887             ,-0.01033            ,0.26728             ,-0.03833            ,0.00051             ,0.05367             ,-0.06579            ,0.1238              ,0.20434             ,-0.04089            ,0.1696              ,0.02761             ,0.15312             ,0.01744             ,0.16406             ,-0.06499            ,0.37379             ,-0.08618            ,0.20283             ,0.01704             ,-0.00647            ,0.05451             ,0.18023             ,0.47642             ,0.21375             ,0.25511             ,0.38096             ,0.20022             ,0.27113             ,0.46613             ,0.21912             ,0.52539             ,0.67528             ,0.39931             ,0.59359             ,0.34677             ,0.26139             ,0.20849             ,0.23157             ,0.55261             ,0.27231             ,0.48688             ,0.45161             ,0.27881             
1250                ,0.79692             ,0.79319             ,0.06146             ,0.06182             ,3928                ,1131                ,398                 ,3820                ,1e-05               ,0.00017             ,0.12725             ,0.00778             ,0.26319             ,0.01759             ,0.28866             ,0.00773             ,-0.01779            ,0.15293             ,0.03117             ,0.1881              ,0.32727             ,0.01842             ,0.35101             ,0.09715             ,0.13479             ,0.06349             ,0.10611             ,0.00194             ,0.00681             ,0.03907             ,0.02952             ,0.05821             ,0.0                 ,-0.02349            ,0.05444             ,0.03499             ,0.12367             ,-0.01142            ,0.24728             ,-0.04372            ,0.00053             ,0.05029             ,-0.06353            ,0.11857             ,0.19363             ,-0.04406            ,0.15338             ,0.02522             ,0.1352              ,0.01486             ,0.15721             ,-0.06825            ,0.35458             ,-0.08541            ,0.19082             ,0.01603             ,-0.00888            ,0.0524              ,0.17996             ,0.4736              ,0.21357             ,0.2516              ,0.37279             ,0.19855             ,0.26824             ,0.46408             ,0.21776             ,0.50936             ,0.66689             ,0.3992              ,0.58848             ,0.3437              ,0.26054             ,0.20223             ,0.2322              ,0.54739             ,0.26697             ,0.46788             ,0.44138             ,0.27029             
1300                ,0.79706             ,0.79334             ,0.06144             ,0.0618              ,3927                ,1131                ,396                 ,3818                ,1e-05               ,0.00017             ,0.11352             ,0.00627             ,0.24435             ,0.01243             ,0.27454             ,0.00725             ,-0.02182            ,0.14042             ,0.02826             ,0.17169             ,0.31412             ,0.01676             ,0.33108             ,0.08667             ,0.11883             ,0.05454             ,0.09449             ,0.00143             ,0.00778             ,0.03386             ,0.02763             ,0.04973             ,0.0                 ,-0.02716            ,0.04573             ,0.02901             ,0.11852             ,-0.01207            ,0.22813             ,-0.04897            ,0.00055             ,0.04713             ,-0.06144            ,0.11316             ,0.18413             ,-0.04686            ,0.1385              ,0.02349             ,0.11858             ,0.01288             ,0.14941             ,-0.07135            ,0.33566             ,-0.0845             ,0.17939             ,0.01511             ,-0.01164            ,0.05134             ,0.17984             ,0.47072             ,0.21375             ,0.24802             ,0.36459             ,0.19703             ,0.26578             ,0.46215             ,0.21647             ,0.4935              ,0.65882             ,0.39888             ,0.58363             ,0.3409              ,0.25892             ,0.19615             ,0.23295             ,0.54224             ,0.26238             ,0.44977             ,0.43139             ,0.26226             
1350                ,0.79729             ,0.79367             ,0.0614              ,0.06175             ,3926                ,1131                ,395                 ,3818                ,0.0                 ,0.00021             ,0.10088             ,0.00512             ,0.22637             ,0.00833             ,0.26072             ,0.00706             ,-0.02585            ,0.1296              ,0.02567             ,0.15628             ,0.3013              ,0.01536             ,0.31179             ,0.07724             ,0.10431             ,0.04661             ,0.08391             ,0.00083             ,0.00862             ,0.02924             ,0.02575             ,0.04224             ,1e-05               ,-0.03018            ,0.03784             ,0.02347             ,0.11362             ,-0.01264            ,0.20989             ,-0.05342            ,0.00056             ,0.0447              ,-0.05945            ,0.10757             ,0.17556             ,-0.04956            ,0.12532             ,0.02199             ,0.10333             ,0.01138             ,0.14231             ,-0.07443            ,0.31792             ,-0.08348            ,0.1685              ,0.01426             ,-0.01497            ,0.04974             ,0.17979             ,0.46823             ,0.21399             ,0.24463             ,0.35647             ,0.19542             ,0.26365             ,0.46037             ,0.2154              ,0.4781              ,0.65145             ,0.39859             ,0.57924             ,0.33834             ,0.25732             ,0.18982             ,0.23368             ,0.53773             ,0.25891             ,0.4328              ,0.42268             ,0.25469             
1400                ,0.79725             ,0.79366             ,0.06141             ,0.06175             ,3926                ,1131                ,393                 ,3818                ,0.0                 ,0.00028             ,0.0893              ,0.00413             ,0.20918             ,0.00504             ,0.24713             ,0.0071              ,-0.02889            ,0.11973             ,0.02337             ,0.14186             ,0.28878             ,0.01424             ,0.29309             ,0.06869             ,0.09112             ,0.03962             ,0.07417             ,0.00024             ,0.00938             ,0.02515             ,0.02395             ,0.03567             ,1e-05               ,-0.03273            ,0.03078             ,0.01833             ,0.10929             ,-0.01318            ,0.19256             ,-0.05769            ,0.00058             ,0.04258             ,-0.05747            ,0.10197             ,0.16742             ,-0.05187            ,0.11298             ,0.02124             ,0.08937             ,0.01022             ,0.13574             ,-0.07743            ,0.30101             ,-0.08227            ,0.15783             ,0.01362             ,-0.01815            ,0.04784             ,0.1796              ,0.46551             ,0.21402             ,0.24134             ,0.34817             ,0.19376             ,0.2618              ,0.4585              ,0.21436             ,0.46293             ,0.64435             ,0.39812             ,0.57498             ,0.33584             ,0.25582             ,0.18345             ,0.2344              ,0.53314             ,0.256               ,0.41653             ,0.41428             ,0.24689             
1450                ,0.79752             ,0.79423             ,0.06137             ,0.06167             ,3926                ,1131                ,393                 ,3818                ,0.0                 ,0.00033             ,0.07874             ,0.00331             ,0.19277             ,0.00244             ,0.23386             ,0.00729             ,-0.03158            ,0.1111              ,0.02135             ,0.12844             ,0.27654             ,0.01335             ,0.2749              ,0.06105             ,0.07921             ,0.03348             ,0.0652              ,-0.00059            ,0.01002             ,0.02161             ,0.02215             ,0.02993             ,2e-05               ,-0.03462            ,0.02448             ,0.01349             ,0.1057              ,-0.01346            ,0.17616             ,-0.06183            ,0.00061             ,0.0405              ,-0.05512            ,0.0964              ,0.15996             ,-0.05389            ,0.10197             ,0.02027             ,0.07678             ,0.00926             ,0.13141             ,-0.08038            ,0.28593             ,-0.08084            ,0.14754             ,0.01296             ,-0.02157            ,0.04594             ,0.17948             ,0.46295             ,0.2142              ,0.23793             ,0.33977             ,0.19216             ,0.25981             ,0.45683             ,0.21339             ,0.44793             ,0.63761             ,0.39762             ,0.57081             ,0.33363             ,0.25442             ,0.1773              ,0.23513             ,0.52872             ,0.25374             ,0.40069             ,0.40634             ,0.23963             
1500                ,0.79769             ,0.79431             ,0.06134             ,0.06165             ,3926                ,1131                ,393                 ,3818                ,0.0                 ,0.00036             ,0.06913             ,0.00266             ,0.17725             ,0.00044             ,0.22095             ,0.00762             ,-0.03323            ,0.10323             ,0.01945             ,0.11595             ,0.26462             ,0.01261             ,0.25743             ,0.05416             ,0.06842             ,0.02813             ,0.05722             ,-0.00126            ,0.0107              ,0.01848             ,0.02046             ,0.02495             ,2e-05               ,-0.03634            ,0.0189              ,0.00894             ,0.10207             ,-0.01348            ,0.16079             ,-0.06582            ,0.00058             ,0.03891             ,-0.05311            ,0.09074             ,0.15338             ,-0.05598            ,0.09299             ,0.01929             ,0.0653              ,0.00864             ,0.12675             ,-0.08331            ,0.27123             ,-0.07939            ,0.13773             ,0.01223             ,-0.02492            ,0.04524             ,0.17918             ,0.46048             ,0.2144              ,0.23484             ,0.33134             ,0.19065             ,0.25862             ,0.45513             ,0.21269             ,0.43354             ,0.63133             ,0.39711             ,0.56707             ,0.3315              ,0.25262             ,0.17124             ,0.23611             ,0.52462             ,0.25263             ,0.38644             ,0.39917             ,0.233               
1550                ,0.79785             ,0.79459             ,0.06132             ,0.06161             ,3926                ,1131                ,393                 ,3818                ,0.0                 ,0.0004              ,0.06045             ,0.00207             ,0.16246             ,-0.0011             ,0.20839             ,0.00805             ,-0.03427            ,0.09617             ,0.01778             ,0.1044              ,0.25292             ,0.01199             ,0.24055             ,0.04801             ,0.05876             ,0.02349             ,0.04977             ,-0.00219            ,0.01126             ,0.01577             ,0.01878             ,0.02066             ,3e-05               ,-0.03757            ,0.01398             ,0.00447             ,0.0989              ,-0.01341            ,0.14634             ,-0.06985            ,0.00059             ,0.03734             ,-0.05083            ,0.08516             ,0.14724             ,-0.05793            ,0.0852              ,0.01828             ,0.05502             ,0.00813             ,0.12357             ,-0.08624            ,0.2579              ,-0.07777            ,0.12822             ,0.01157             ,-0.02878            ,0.04459             ,0.17893             ,0.45822             ,0.21454             ,0.23164             ,0.32284             ,0.18923             ,0.25738             ,0.45355             ,0.21197             ,0.41946             ,0.62517             ,0.3967              ,0.56332             ,0.32956             ,0.25089             ,0.16527             ,0.23698             ,0.5207              ,0.25166             ,0.37282             ,0.39232             ,0.22652             
1600                ,0.79799             ,0.79479             ,0.0613              ,0.06158             ,3926                ,1131                ,393                 ,3818                ,-0.0                ,0.00041             ,0.05263             ,0.00153             ,0.14859             ,-0.00229            ,0.19624             ,0.00857             ,-0.03469            ,0.08977             ,0.01634             ,0.09372             ,0.24153             ,0.01148             ,0.22436             ,0.04252             ,0.05014             ,0.0195              ,0.04324             ,-0.00286            ,0.01175             ,0.01341             ,0.01719             ,0.01699             ,5e-05               ,-0.03891            ,0.00964             ,0.0003              ,0.09541             ,-0.01336            ,0.13283             ,-0.07353            ,0.00059             ,0.03592             ,-0.04873            ,0.07962             ,0.14136             ,-0.05977            ,0.07839             ,0.01736             ,0.0458              ,0.00777             ,0.11982             ,-0.08911            ,0.24549             ,-0.07606            ,0.11921             ,0.01082             ,-0.03326            ,0.04511             ,0.17881             ,0.45618             ,0.2149              ,0.22861             ,0.31453             ,0.18795             ,0.25646             ,0.45209             ,0.21129             ,0.40592             ,0.6194              ,0.39634             ,0.55985             ,0.32782             ,0.24907             ,0.15963             ,0.23791             ,0.51707             ,0.25081             ,0.36024             ,0.38612             ,0.2209              
1650                ,0.7981              ,0.79503             ,0.06128             ,0.06155             ,3926                ,1131                ,393                 ,3818                ,-0.0                ,0.00047             ,0.04563             ,0.001               ,0.1355              ,-0.00327            ,0.18444             ,0.00916             ,-0.03421            ,0.08375             ,0.01508             ,0.08387             ,0.23041             ,0.01111             ,0.20879             ,0.0376              ,0.04252             ,0.01607             ,0.03729             ,-0.00344            ,0.01212             ,0.01139             ,0.01569             ,0.01387             ,9e-05               ,-0.03988            ,0.00588             ,-0.0036             ,0.09232             ,-0.01338            ,0.12018             ,-0.07702            ,0.00057             ,0.0344              ,-0.04652            ,0.07413             ,0.13573             ,-0.0614             ,0.07214             ,0.01627             ,0.0375              ,0.00752             ,0.11638             ,-0.09193            ,0.23403             ,-0.07422            ,0.11047             ,0.01029             ,-0.03859            ,0.04495             ,0.1786              ,0.45412             ,0.21515             ,0.22573             ,0.30613             ,0.18665             ,0.25544             ,0.4506              ,0.21054             ,0.39283             ,0.61375             ,0.39592             ,0.55639             ,0.3261              ,0.24741             ,0.15365             ,0.23872             ,0.5135              ,0.24985             ,0.34829             ,0.38016             ,0.21494             
1700                ,0.7982              ,0.79519             ,0.06127             ,0.06152             ,3926                ,1131                ,393                 ,3818                ,-0.0                ,0.00051             ,0.03938             ,0.00051             ,0.1232              ,-0.004              ,0.17304             ,0.0098              ,-0.03199            ,0.07786             ,0.01394             ,0.07482             ,0.21962             ,0.01083             ,0.19381             ,0.03314             ,0.0358              ,0.01316             ,0.03198             ,-0.00396            ,0.01238             ,0.00965             ,0.01427             ,0.01124             ,0.00011             ,-0.04039            ,0.00262             ,-0.00716            ,0.08956             ,-0.01326            ,0.10839             ,-0.08058            ,0.00052             ,0.03201             ,-0.04409            ,0.06866             ,0.13093             ,-0.06283            ,0.06766             ,0.01268             ,0.03017             ,0.00728             ,0.11354             ,-0.09465            ,0.2238              ,-0.07229            ,0.1021              ,0.00978             ,-0.04449            ,0.04506             ,0.17841             ,0.45217             ,0.21545             ,0.22304             ,0.2978              ,0.18542             ,0.25456             ,0.44921             ,0.20982             ,0.38016             ,0.60838             ,0.39549             ,0.55311             ,0.32453             ,0.24579             ,0.14815             ,0.23951             ,0.51007             ,0.24914             ,0.33706             ,0.37469             ,0.20943             
1750                ,0.79833             ,0.79535             ,0.06125             ,0.0615              ,3926                ,1132                ,393                 ,3818                ,-0.0                ,0.00054             ,0.03383             ,3e-05               ,0.11167             ,-0.00461            ,0.16204             ,0.01049             ,-0.02734            ,0.07141             ,0.01288             ,0.06654             ,0.2091              ,0.01062             ,0.17959             ,0.02895             ,0.02992             ,0.0107              ,0.02716             ,-0.00458            ,0.01268             ,0.00818             ,0.0129              ,0.00903             ,8e-05               ,-0.04065            ,-0.00018            ,-0.01072            ,0.08675             ,-0.01316            ,0.09738             ,-0.08393            ,0.00054             ,0.02877             ,-0.04181            ,0.06321             ,0.1267              ,-0.06421            ,0.0654              ,0.00664             ,0.02366             ,0.00722             ,0.11095             ,-0.09739            ,0.21442             ,-0.0703             ,0.09407             ,0.00923             ,-0.04658            ,0.04525             ,0.17817             ,0.45028             ,0.21575             ,0.22048             ,0.28948             ,0.18424             ,0.25384             ,0.44786             ,0.20917             ,0.36808             ,0.60328             ,0.39508             ,0.54994             ,0.32309             ,0.24429             ,0.14275             ,0.24035             ,0.50684             ,0.24872             ,0.32663             ,0.36954             ,0.20436             
