epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24
550                 ,0.6719              ,0.65926             ,0.07812             ,0.07935             ,288                 ,2436                ,2868                ,1062                ,0.55301             ,0.10628             ,0.38103             ,0.09057             ,0.09425             ,0.72108             ,-0.0063             ,0.42811             ,0.3136              ,0.54392             ,0.83526             ,-0.01856            ,0.0386              ,0.19098             ,0.06447             ,0.34466             ,0.61828             ,0.5724              ,0.18462             ,0.01145             ,0.07922             ,0.02573             ,0.22422             ,-0.00214            ,0.26003             ,0.39237             ,0.64162             ,0.017               ,0.33651             ,0.32895             ,-0.11552            ,-0.01261            ,-0.10217            ,0.56316             ,0.59937             ,-0.08663            ,0.26083             ,0.01056             ,0.06111             ,0.1699              ,0.34953             ,0.6474              ,0.34894             ,0.59882             ,0.02401             ,0.00609             ,0.50066             ,0.25511             ,0.28451             ,0.48362             ,0.31115             ,0.54175             ,0.28495             ,0.29012             ,0.50227             ,0.5958              ,0.83357             ,0.7547              ,0.73117             ,0.45747             ,0.08272             ,0.28343             ,0.88459             ,0.26627             ,0.07239             ,0.41038             ,0.87542             ,0.39458             ,0.21985             ,0.57772             ,0.88445             ,0.48643             
600                 ,0.67528             ,0.66245             ,0.07772             ,0.07898             ,288                 ,2436                ,2868                ,1051                ,0.52927             ,0.1047              ,0.37412             ,0.08313             ,0.09106             ,0.69005             ,-0.01135            ,0.39989             ,0.3136              ,0.53283             ,0.82482             ,-0.02616            ,0.03439             ,0.17259             ,0.06499             ,0.31619             ,0.58873             ,0.5591              ,0.17526             ,0.01069             ,0.07139             ,0.02458             ,0.22352             ,-0.00153            ,0.25255             ,0.36853             ,0.61589             ,0.00892             ,0.30789             ,0.32211             ,-0.15448            ,-0.03758            ,-0.10217            ,0.54832             ,0.58574             ,-0.08467            ,0.23665             ,0.00373             ,0.05095             ,0.18088             ,0.3351              ,0.62495             ,0.34493             ,0.56452             ,0.02224             ,-0.00561            ,0.48615             ,0.25086             ,0.28377             ,0.48331             ,0.31018             ,0.5382              ,0.28297             ,0.28827             ,0.50077             ,0.59297             ,0.83105             ,0.74471             ,0.72412             ,0.46208             ,0.08219             ,0.2835              ,0.87832             ,0.28032             ,0.07214             ,0.40525             ,0.86758             ,0.38641             ,0.21924             ,0.57533             ,0.87717             ,0.4851              
650                 ,0.6773              ,0.66443             ,0.07747             ,0.07875             ,288                 ,2436                ,2868                ,1047                ,0.50576             ,0.10319             ,0.36668             ,0.07623             ,0.08788             ,0.65896             ,-0.01458            ,0.37287             ,0.3136              ,0.52225             ,0.81398             ,-0.03036            ,0.03044             ,0.15523             ,0.06508             ,0.29015             ,0.55964             ,0.54297             ,0.16572             ,0.00991             ,0.06393             ,0.0233              ,0.22256             ,-0.00104            ,0.24507             ,0.34601             ,0.59025             ,0.00326             ,0.28079             ,0.31433             ,-0.18464            ,-0.05633            ,-0.10217            ,0.53431             ,0.57168             ,-0.08157            ,0.2133              ,-0.00036            ,0.04338             ,0.19506             ,0.3207              ,0.60146             ,0.34059             ,0.53123             ,0.02066             ,-0.01545            ,0.4699              ,0.24721             ,0.28331             ,0.48255             ,0.30889             ,0.53369             ,0.28091             ,0.28639             ,0.49693             ,0.58592             ,0.82786             ,0.73451             ,0.71682             ,0.4669              ,0.08155             ,0.28305             ,0.87119             ,0.29295             ,0.07181             ,0.40026             ,0.85925             ,0.37778             ,0.21846             ,0.5733              ,0.86907             ,0.48365             
700                 ,0.67858             ,0.66612             ,0.07732             ,0.07855             ,288                 ,2436                ,2868                ,1048                ,0.48229             ,0.1018              ,0.35904             ,0.06973             ,0.08469             ,0.62794             ,-0.0176             ,0.34696             ,0.3136              ,0.512               ,0.8027              ,-0.03219            ,0.02681             ,0.13893             ,0.06489             ,0.26604             ,0.53107             ,0.52493             ,0.15649             ,0.00872             ,0.05696             ,0.02192             ,0.22144             ,-0.00055            ,0.23741             ,0.32502             ,0.56505             ,0.00094             ,0.25525             ,0.30588             ,-0.2086             ,-0.07116            ,-0.10217            ,0.52098             ,0.55724             ,-0.07743            ,0.19092             ,-0.00255            ,0.03798             ,0.21057             ,0.30634             ,0.57758             ,0.33587             ,0.49888             ,0.01909             ,-0.02373            ,0.45245             ,0.24393             ,0.28274             ,0.48155             ,0.30778             ,0.52872             ,0.2787              ,0.28443             ,0.49311             ,0.57723             ,0.82408             ,0.72412             ,0.70919             ,0.47166             ,0.08093             ,0.28229             ,0.8633              ,0.30443             ,0.07142             ,0.39582             ,0.8506              ,0.36899             ,0.21765             ,0.57132             ,0.86032             ,0.48224             
750                 ,0.67952             ,0.66735             ,0.07721             ,0.0784              ,288                 ,2436                ,2868                ,1048                ,0.45885             ,0.1005              ,0.35104             ,0.06352             ,0.0815              ,0.59709             ,-0.02403            ,0.32215             ,0.3136              ,0.50185             ,0.79094             ,-0.03205            ,0.02345             ,0.12372             ,0.06449             ,0.24311             ,0.50314             ,0.50562             ,0.14766             ,0.00729             ,0.05046             ,0.02047             ,0.22016             ,-6e-05              ,0.2295              ,0.30547             ,0.54006             ,0.0029              ,0.23125             ,0.29689             ,-0.2291             ,-0.08358            ,-0.10217            ,0.50783             ,0.54243             ,-0.07343            ,0.16951             ,-0.00345            ,0.03411             ,0.22555             ,0.29217             ,0.55253             ,0.33083             ,0.46753             ,0.01744             ,-0.03128            ,0.43385             ,0.24077             ,0.28188             ,0.48046             ,0.30641             ,0.52313             ,0.27638             ,0.28221             ,0.4902              ,0.56804             ,0.82001             ,0.71329             ,0.7011              ,0.47567             ,0.08034             ,0.28128             ,0.85492             ,0.31462             ,0.07116             ,0.39132             ,0.8417              ,0.3599              ,0.2169              ,0.5692              ,0.85115             ,0.48082             
800                 ,0.68023             ,0.66827             ,0.07712             ,0.0783              ,288                 ,2436                ,2868                ,1048                ,0.43559             ,0.09923             ,0.34268             ,0.05752             ,0.07835             ,0.56662             ,-0.02998            ,0.29847             ,0.3136              ,0.49187             ,0.77882             ,-0.03065            ,0.02039             ,0.1096              ,0.0639              ,0.22161             ,0.47584             ,0.48542             ,0.13897             ,0.00591             ,0.04444             ,0.01896             ,0.21872             ,0.00049             ,0.22141             ,0.28742             ,0.51531             ,0.00812             ,0.20878             ,0.28749             ,-0.24494            ,-0.09321            ,-0.10217            ,0.49485             ,0.5274              ,-0.06959            ,0.1493              ,-0.00311            ,0.03156             ,0.23925             ,0.2781              ,0.52686             ,0.32557             ,0.43725             ,0.01575             ,-0.03812            ,0.41438             ,0.23765             ,0.28078             ,0.47917             ,0.30478             ,0.51693             ,0.27395             ,0.27982             ,0.48712             ,0.5577              ,0.8156              ,0.7021              ,0.69271             ,0.47912             ,0.07981             ,0.27994             ,0.84611             ,0.32346             ,0.0709              ,0.38716             ,0.83244             ,0.35049             ,0.21614             ,0.56695             ,0.84155             ,0.47945             
850                 ,0.68081             ,0.66907             ,0.07705             ,0.0782              ,288                 ,2436                ,2868                ,1048                ,0.41281             ,0.09796             ,0.33412             ,0.05172             ,0.07525             ,0.53682             ,-0.03102            ,0.27592             ,0.3136              ,0.48194             ,0.76648             ,-0.02901            ,0.01762             ,0.09657             ,0.0632              ,0.20146             ,0.44911             ,0.46507             ,0.13028             ,0.00449             ,0.03889             ,0.01736             ,0.21714             ,0.00097             ,0.21334             ,0.27064             ,0.49097             ,0.0145              ,0.18783             ,0.27792             ,-0.25685            ,-0.10055            ,-0.10217            ,0.48201             ,0.51227             ,-0.06547            ,0.13044             ,-0.00214            ,0.02962             ,0.25176             ,0.26407             ,0.50243             ,0.3202              ,0.40812             ,0.01422             ,-0.0446             ,0.39497             ,0.23465             ,0.27985             ,0.47765             ,0.30308             ,0.51052             ,0.27147             ,0.27751             ,0.48212             ,0.54647             ,0.81083             ,0.69097             ,0.68425             ,0.48269             ,0.07921             ,0.27843             ,0.83674             ,0.33213             ,0.07045             ,0.38422             ,0.82278             ,0.34083             ,0.2152              ,0.56499             ,0.83141             ,0.47796             
900                 ,0.68124             ,0.66984             ,0.077               ,0.07811             ,288                 ,2436                ,2868                ,1048                ,0.39052             ,0.09673             ,0.32549             ,0.04616             ,0.07215             ,0.50775             ,-0.03154            ,0.25448             ,0.3136              ,0.47199             ,0.7538              ,-0.02682            ,0.01511             ,0.08462             ,0.06245             ,0.18252             ,0.4231              ,0.44416             ,0.12171             ,0.00346             ,0.03385             ,0.01571             ,0.21549             ,0.00133             ,0.2053              ,0.25493             ,0.46721             ,0.02065             ,0.16841             ,0.26819             ,-0.26533            ,-0.10557            ,-0.10217            ,0.46955             ,0.49694             ,-0.0607             ,0.11289             ,-0.00091            ,0.02829             ,0.26379             ,0.25024             ,0.47957             ,0.31462             ,0.38                ,0.01272             ,-0.05054            ,0.37549             ,0.23187             ,0.279               ,0.47605             ,0.30151             ,0.50395             ,0.2689              ,0.2753              ,0.47622             ,0.53435             ,0.80582             ,0.67972             ,0.67552             ,0.48561             ,0.07839             ,0.27681             ,0.82695             ,0.34041             ,0.06995             ,0.38141             ,0.81284             ,0.3315              ,0.2142              ,0.56307             ,0.82086             ,0.47625             
950                 ,0.68161             ,0.67046             ,0.07696             ,0.07804             ,288                 ,2436                ,2868                ,1048                ,0.36869             ,0.09547             ,0.31669             ,0.04087             ,0.06905             ,0.47938             ,-0.03405            ,0.23417             ,0.31359             ,0.46203             ,0.74079             ,-0.02427            ,0.01288             ,0.07372             ,0.06161             ,0.16456             ,0.39784             ,0.42312             ,0.11335             ,0.00266             ,0.02929             ,0.01405             ,0.21373             ,0.00168             ,0.1972              ,0.2402              ,0.44389             ,0.0268              ,0.15048             ,0.25831             ,-0.27101            ,-0.10887            ,-0.10217            ,0.45716             ,0.48148             ,-0.05629            ,0.09661             ,0.00041             ,0.02751             ,0.2742              ,0.23664             ,0.45683             ,0.30882             ,0.35302             ,0.01122             ,-0.05622            ,0.35572             ,0.22905             ,0.27811             ,0.47432             ,0.29989             ,0.49712             ,0.26619             ,0.27299             ,0.47013             ,0.52176             ,0.80061             ,0.66818             ,0.66653             ,0.48785             ,0.07764             ,0.27509             ,0.81691             ,0.34778             ,0.06943             ,0.37877             ,0.80264             ,0.32196             ,0.21322             ,0.56091             ,0.81004             ,0.47447             
1000                ,0.68194             ,0.67098             ,0.07692             ,0.07798             ,288                 ,2436                ,2868                ,1048                ,0.3474              ,0.09419             ,0.30779             ,0.03586             ,0.06594             ,0.45181             ,-0.03485            ,0.21498             ,0.31359             ,0.452               ,0.72755             ,-0.02186            ,0.01091             ,0.06385             ,0.06071             ,0.14747             ,0.37333             ,0.4024              ,0.10516             ,0.00197             ,0.02519             ,0.01238             ,0.21185             ,0.00202             ,0.1891              ,0.22635             ,0.42105             ,0.03212             ,0.13401             ,0.24836             ,-0.27522            ,-0.11105            ,-0.10217            ,0.44474             ,0.46602             ,-0.05209            ,0.08168             ,0.00155             ,0.02702             ,0.28306             ,0.22328             ,0.43486             ,0.30288             ,0.32726             ,0.0098              ,-0.06191            ,0.33598             ,0.2262              ,0.27722             ,0.47247             ,0.29828             ,0.49023             ,0.26337             ,0.27063             ,0.46394             ,0.50931             ,0.79517             ,0.65651             ,0.65732             ,0.48977             ,0.07694             ,0.27334             ,0.80662             ,0.35469             ,0.06884             ,0.37693             ,0.79218             ,0.31218             ,0.21224             ,0.5587              ,0.79895             ,0.47263             
1050                ,0.68224             ,0.67147             ,0.07688             ,0.07792             ,288                 ,2436                ,2868                ,1048                ,0.32671             ,0.09288             ,0.29877             ,0.03116             ,0.06287             ,0.4251              ,-0.03433            ,0.19685             ,0.31359             ,0.44189             ,0.71401             ,-0.01952            ,0.00916             ,0.05498             ,0.05978             ,0.13104             ,0.34966             ,0.38187             ,0.09723             ,0.00145             ,0.02153             ,0.01068             ,0.2099              ,0.00229             ,0.18105             ,0.21306             ,0.3988              ,0.03655             ,0.11894             ,0.23841             ,-0.27823            ,-0.11195            ,-0.10217            ,0.43266             ,0.45049             ,-0.04753            ,0.06807             ,0.00246             ,0.02688             ,0.29128             ,0.21024             ,0.4146              ,0.29674             ,0.30259             ,0.0085              ,-0.06743            ,0.31668             ,0.2234              ,0.27638             ,0.47063             ,0.29664             ,0.4833              ,0.26049             ,0.2683              ,0.45786             ,0.49692             ,0.78959             ,0.64484             ,0.64787             ,0.49105             ,0.07613             ,0.27159             ,0.79603             ,0.3612              ,0.06825             ,0.37543             ,0.78144             ,0.30261             ,0.21116             ,0.55655             ,0.78753             ,0.47061             
1100                ,0.6825              ,0.67184             ,0.07685             ,0.07787             ,288                 ,2436                ,2868                ,1048                ,0.30662             ,0.09155             ,0.28964             ,0.02681             ,0.05982             ,0.39922             ,-0.03471            ,0.17977             ,0.31359             ,0.43175             ,0.70021             ,-0.0172             ,0.00764             ,0.04704             ,0.05881             ,0.11557             ,0.32683             ,0.36158             ,0.08954             ,0.00108             ,0.01829             ,0.00899             ,0.20787             ,0.00252             ,0.17302             ,0.20051             ,0.3771              ,0.04039             ,0.10522             ,0.22845             ,-0.27927            ,-0.11168            ,-0.10217            ,0.42076             ,0.43494             ,-0.04314            ,0.05572             ,0.00334             ,0.02703             ,0.29829             ,0.19755             ,0.39505             ,0.29046             ,0.27908             ,0.00726             ,-0.07279            ,0.29754             ,0.22057             ,0.27552             ,0.4687              ,0.29492             ,0.47618             ,0.25752             ,0.26591             ,0.45189             ,0.48448             ,0.78383             ,0.63305             ,0.63817             ,0.49165             ,0.07532             ,0.26978             ,0.78525             ,0.36705             ,0.06765             ,0.37416             ,0.77046             ,0.29299             ,0.21007             ,0.55425             ,0.77589             ,0.46848             
1150                ,0.68275             ,0.6722              ,0.07682             ,0.07783             ,288                 ,2436                ,2868                ,1048                ,0.28715             ,0.09019             ,0.28042             ,0.02279             ,0.05681             ,0.37421             ,-0.03474            ,0.16373             ,0.31359             ,0.42156             ,0.68619             ,-0.01504            ,0.00632             ,0.04                ,0.0578              ,0.10086             ,0.30486             ,0.34172             ,0.08213             ,0.00081             ,0.01543             ,0.00732             ,0.20576             ,0.00273             ,0.16503             ,0.18863             ,0.35596             ,0.04354             ,0.09279             ,0.21852             ,-0.2791             ,-0.1106             ,-0.10217            ,0.40905             ,0.41943             ,-0.0389             ,0.04463             ,0.00412             ,0.0273              ,0.30432             ,0.18522             ,0.37643             ,0.28406             ,0.25675             ,0.00611             ,-0.07813            ,0.27876             ,0.21769             ,0.27463             ,0.46672             ,0.29311             ,0.46891             ,0.25447             ,0.26345             ,0.44616             ,0.4723              ,0.77792             ,0.62123             ,0.62824             ,0.49168             ,0.07453             ,0.26792             ,0.77425             ,0.37236             ,0.06705             ,0.37326             ,0.75923             ,0.2833              ,0.20893             ,0.55187             ,0.76403             ,0.46624             
1200                ,0.68297             ,0.67251             ,0.07679             ,0.07779             ,288                 ,2436                ,2868                ,1048                ,0.26833             ,0.0888              ,0.27112             ,0.0191              ,0.05384             ,0.35009             ,-0.03456            ,0.14872             ,0.31359             ,0.4113              ,0.67196             ,-0.01306            ,0.00519             ,0.03379             ,0.05676             ,0.08687             ,0.28377             ,0.3223              ,0.075               ,0.00062             ,0.01294             ,0.00568             ,0.20359             ,0.0029              ,0.1571              ,0.17747             ,0.3354              ,0.04612             ,0.08158             ,0.20864             ,-0.27783            ,-0.1087             ,-0.10216            ,0.3976              ,0.40399             ,-0.03476            ,0.03475             ,0.00476             ,0.02765             ,0.30953             ,0.17328             ,0.35887             ,0.27755             ,0.23559             ,0.00506             ,-0.08342            ,0.2604              ,0.21474             ,0.27373             ,0.46466             ,0.29116             ,0.46151             ,0.2513              ,0.26091             ,0.44049             ,0.46019             ,0.77187             ,0.60938             ,0.61811             ,0.49113             ,0.07372             ,0.26602             ,0.76311             ,0.37715             ,0.06643             ,0.37253             ,0.74778             ,0.2735              ,0.20774             ,0.54938             ,0.75199             ,0.46388             
1250                ,0.68319             ,0.67278             ,0.07676             ,0.07776             ,288                 ,2436                ,2868                ,1048                ,0.25021             ,0.08738             ,0.26179             ,0.01575             ,0.05093             ,0.32688             ,-0.03377            ,0.13472             ,0.31359             ,0.40099             ,0.65756             ,-0.01128            ,0.00423             ,0.02835             ,0.0557              ,0.07369             ,0.26355             ,0.30344             ,0.06817             ,0.00049             ,0.01078             ,0.00406             ,0.20134             ,0.00304             ,0.14925             ,0.16711             ,0.31546             ,0.0481              ,0.07152             ,0.19886             ,-0.27572            ,-0.10622            ,-0.10216            ,0.38637             ,0.38867             ,-0.03078            ,0.02605             ,0.00537             ,0.02802             ,0.31387             ,0.16174             ,0.34221             ,0.27097             ,0.21561             ,0.00414             ,-0.08874            ,0.2425              ,0.21174             ,0.27283             ,0.46251             ,0.28911             ,0.454               ,0.24807             ,0.25831             ,0.43491             ,0.44836             ,0.76567             ,0.59756             ,0.60779             ,0.49012             ,0.07291             ,0.26405             ,0.75182             ,0.38156             ,0.06578             ,0.37212             ,0.73612             ,0.2636              ,0.20648             ,0.54684             ,0.73976             ,0.4614              
1300                ,0.6834              ,0.6731              ,0.07674             ,0.07772             ,288                 ,2436                ,2868                ,1048                ,0.23278             ,0.08592             ,0.25242             ,0.01271             ,0.04808             ,0.30459             ,-0.03284            ,0.12169             ,0.31358             ,0.3906              ,0.64299             ,-0.0097             ,0.00342             ,0.02363             ,0.05462             ,0.06104             ,0.24422             ,0.2852              ,0.06164             ,0.00041             ,0.00892             ,0.00246             ,0.19903             ,0.00315             ,0.1415              ,0.15739             ,0.29615             ,0.04947             ,0.06256             ,0.1892              ,-0.2732             ,-0.10337            ,-0.10216            ,0.37546             ,0.37349             ,-0.02683            ,0.01844             ,0.00583             ,0.02835             ,0.31771             ,0.15062             ,0.32681             ,0.26433             ,0.19679             ,0.00332             ,-0.0941             ,0.22522             ,0.20868             ,0.27191             ,0.46031             ,0.28692             ,0.44642             ,0.24475             ,0.25565             ,0.42965             ,0.43703             ,0.75934             ,0.58586             ,0.59728             ,0.48865             ,0.07207             ,0.26204             ,0.74039             ,0.3856              ,0.06513             ,0.37192             ,0.72425             ,0.25364             ,0.20515             ,0.54425             ,0.72736             ,0.45879             
1350                ,0.68362             ,0.67334             ,0.07671             ,0.07769             ,288                 ,2436                ,2868                ,1048                ,0.21606             ,0.08444             ,0.24304             ,0.00999             ,0.0453              ,0.28323             ,-0.03276            ,0.10962             ,0.31358             ,0.38016             ,0.62829             ,-0.00824            ,0.00274             ,0.01954             ,0.05352             ,0.04904             ,0.22579             ,0.26753             ,0.05541             ,0.00038             ,0.00733             ,0.00092             ,0.19665             ,0.00323             ,0.13385             ,0.14842             ,0.27748             ,0.05057             ,0.05461             ,0.17968             ,-0.27035            ,-0.1002             ,-0.10216            ,0.36478             ,0.3585              ,-0.02312            ,0.01184             ,0.00625             ,0.02862             ,0.3208              ,0.13993             ,0.31208             ,0.25764             ,0.17911             ,0.00259             ,-0.09952            ,0.20841             ,0.20554             ,0.27096             ,0.45806             ,0.2846              ,0.43876             ,0.24134             ,0.25291             ,0.42485             ,0.42613             ,0.75291             ,0.57422             ,0.58661             ,0.48659             ,0.07124             ,0.25996             ,0.7289              ,0.38921             ,0.06446             ,0.37161             ,0.71217             ,0.24366             ,0.20378             ,0.54154             ,0.71486             ,0.45606             
1400                ,0.68383             ,0.67364             ,0.07669             ,0.07766             ,288                 ,2436                ,2868                ,1048                ,0.20007             ,0.08294             ,0.23371             ,0.00759             ,0.04258             ,0.2628              ,-0.03221            ,0.09846             ,0.31358             ,0.36965             ,0.61346             ,-0.00694            ,0.00218             ,0.01604             ,0.0524              ,0.03766             ,0.20825             ,0.25049             ,0.04944             ,0.00037             ,0.00598             ,-0.00054            ,0.19422             ,0.00328             ,0.12633             ,0.1402              ,0.25949             ,0.05119             ,0.04761             ,0.17032             ,-0.26733            ,-0.09676            ,-0.10216            ,0.35444             ,0.34366             ,-0.0195             ,0.00621             ,0.00646             ,0.02875             ,0.32335             ,0.12969             ,0.2984              ,0.25091             ,0.16255             ,0.00193             ,-0.10499            ,0.19215             ,0.20233             ,0.27002             ,0.45574             ,0.28224             ,0.43109             ,0.23783             ,0.25012             ,0.42026             ,0.41562             ,0.74638             ,0.5627              ,0.5758              ,0.48404             ,0.07036             ,0.25788             ,0.71735             ,0.39256             ,0.06373             ,0.37128             ,0.69993             ,0.23371             ,0.20237             ,0.53868             ,0.70228             ,0.4532              
1450                ,0.68405             ,0.67384             ,0.07666             ,0.07764             ,288                 ,2436                ,2868                ,1048                ,0.1848              ,0.08142             ,0.22442             ,0.00549             ,0.03995             ,0.24331             ,-0.03164            ,0.08819             ,0.31358             ,0.3591              ,0.59855             ,-0.00578            ,0.00172             ,0.01306             ,0.05127             ,0.02676             ,0.19159             ,0.23411             ,0.0437              ,0.00039             ,0.00485             ,-0.00196            ,0.19174             ,0.00331             ,0.11895             ,0.13273             ,0.24218             ,0.0513              ,0.04149             ,0.16115             ,-0.26431            ,-0.09327            ,-0.10216            ,0.34437             ,0.32906             ,-0.01602            ,0.00145             ,0.00677             ,0.0287              ,0.32548             ,0.11989             ,0.28568             ,0.24422             ,0.14707             ,0.00139             ,-0.11056            ,0.17653             ,0.19905             ,0.269               ,0.45335             ,0.27979             ,0.42338             ,0.23424             ,0.24731             ,0.41615             ,0.40576             ,0.73976             ,0.55139             ,0.5649              ,0.48098             ,0.06946             ,0.25568             ,0.70578             ,0.39559             ,0.06295             ,0.37089             ,0.6875              ,0.22393             ,0.2009              ,0.53575             ,0.68963             ,0.45024             
1500                ,0.68426             ,0.67409             ,0.07664             ,0.07761             ,288                 ,2436                ,2868                ,1048                ,0.17029             ,0.07987             ,0.21518             ,0.00367             ,0.03739             ,0.22475             ,-0.03091            ,0.07876             ,0.31358             ,0.34856             ,0.58356             ,-0.00474            ,0.00134             ,0.01054             ,0.05011             ,0.01669             ,0.17582             ,0.21843             ,0.03824             ,0.00042             ,0.0039              ,-0.00335            ,0.18918             ,0.0033              ,0.11173             ,0.12588             ,0.22555             ,0.05104             ,0.03614             ,0.15216             ,-0.26089            ,-0.08971            ,-0.10216            ,0.33464             ,0.31468             ,-0.01277            ,-0.00254            ,0.00705             ,0.02862             ,0.32707             ,0.11055             ,0.27358             ,0.23753             ,0.13269             ,0.00095             ,-0.11625            ,0.16151             ,0.19572             ,0.26802             ,0.45083             ,0.27721             ,0.41557             ,0.23067             ,0.24444             ,0.41199             ,0.39647             ,0.733               ,0.54041             ,0.5539              ,0.47765             ,0.06855             ,0.25341             ,0.6941              ,0.3985              ,0.06213             ,0.37063             ,0.67489             ,0.21401             ,0.19934             ,0.53284             ,0.67687             ,0.44711             
1550                ,0.68449             ,0.67436             ,0.07661             ,0.07757             ,288                 ,2436                ,2868                ,1048                ,0.15652             ,0.07831             ,0.20602             ,0.00209             ,0.03491             ,0.20711             ,-0.03036            ,0.07016             ,0.31358             ,0.33798             ,0.56848             ,-0.00379            ,0.00104             ,0.00842             ,0.04894             ,0.00727             ,0.16092             ,0.20338             ,0.03308             ,0.00045             ,0.00312             ,-0.00465            ,0.18657             ,0.00325             ,0.10468             ,0.11957             ,0.20961             ,0.05046             ,0.0315              ,0.14338             ,-0.25735            ,-0.08606            ,-0.10216            ,0.32533             ,0.30052             ,-0.00964            ,-0.00582            ,0.00723             ,0.02844             ,0.32824             ,0.10168             ,0.26221             ,0.23082             ,0.11934             ,0.00058             ,-0.12201            ,0.14706             ,0.19232             ,0.26707             ,0.44824             ,0.27455             ,0.40768             ,0.22704             ,0.24148             ,0.4081              ,0.38753             ,0.72619             ,0.52962             ,0.54278             ,0.47378             ,0.06757             ,0.2511              ,0.68244             ,0.40116             ,0.06128             ,0.37001             ,0.66221             ,0.20406             ,0.19774             ,0.5298              ,0.66409             ,0.44383             
1600                ,0.68471             ,0.67461             ,0.07658             ,0.07754             ,288                 ,2436                ,2868                ,1048                ,0.14348             ,0.07671             ,0.19695             ,0.00077             ,0.03254             ,0.19041             ,-0.02981            ,0.06231             ,0.31358             ,0.32746             ,0.55336             ,-0.00294            ,0.0008              ,0.00667             ,0.04774             ,-0.00141            ,0.1469              ,0.189               ,0.02835             ,0.00045             ,0.00248             ,-0.0059             ,0.1839              ,0.00318             ,0.0978              ,0.11366             ,0.19439             ,0.04964             ,0.0275              ,0.13484             ,-0.25348            ,-0.08246            ,-0.10216            ,0.3165              ,0.28661             ,-0.00668            ,-0.00849            ,0.00728             ,0.02828             ,0.32919             ,0.09328             ,0.25147             ,0.22412             ,0.10699             ,0.00015             ,-0.12784            ,0.13321             ,0.18886             ,0.2661              ,0.44559             ,0.27173             ,0.39981             ,0.22334             ,0.23846             ,0.4043              ,0.37927             ,0.71925             ,0.51921             ,0.53159             ,0.46962             ,0.06661             ,0.24875             ,0.6707              ,0.4036              ,0.06041             ,0.36923             ,0.64935             ,0.19408             ,0.19607             ,0.52675             ,0.65126             ,0.44039             
