epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24
550                 ,0.06325             ,0.06518             ,0.132               ,0.13143             ,3127                ,2473                ,3854                ,3618                ,0.51033             ,0.83366             ,0.43907             ,0.02132             ,0.77095             ,0.69961             ,0.29163             ,0.02491             ,0.34064             ,0.21974             ,0.15984             ,0.25195             ,0.83631             ,0.35334             ,0.59335             ,0.39419             ,0.51923             ,0.06504             ,0.00712             ,0.48544             ,0.41875             ,0.32049             ,0.00027             ,0.82112             ,0.56466             ,0.56272             ,0.09837             ,0.02216             ,0.56247             ,0.10249             ,-0.0038             ,0.48231             ,0.24595             ,0.45488             ,0.82026             ,0.43177             ,0.73659             ,0.78926             ,0.11517             ,0.20409             ,0.53782             ,0.47756             ,0.00806             ,0.03968             ,0.15413             ,0.57084             ,-0.00042            ,0.55083             ,0.94551             ,0.78936             ,0.33074             ,0.30474             ,0.2622              ,0.4543              ,0.25396             ,0.58972             ,0.79174             ,0.22757             ,0.47586             ,0.7852              ,0.86874             ,0.59086             ,0.07979             ,0.4714              ,0.30209             ,0.53121             ,0.64702             ,0.18116             ,0.72089             ,0.16908             ,0.0219              ,0.44737             
600                 ,0.10528             ,0.10906             ,0.12901             ,0.12831             ,3127                ,2473                ,3813                ,3618                ,0.49929             ,0.81455             ,0.41484             ,0.0232              ,0.76439             ,0.67826             ,0.26242             ,0.02335             ,0.34306             ,0.21793             ,0.15425             ,0.25377             ,0.83022             ,0.35148             ,0.56256             ,0.38843             ,0.51922             ,0.05833             ,0.0045              ,0.45839             ,0.40844             ,0.31756             ,0.00013             ,0.80996             ,0.53572             ,0.48361             ,0.09642             ,0.02339             ,0.55627             ,0.08114             ,-0.01697            ,0.43087             ,0.2428              ,0.42455             ,0.81013             ,0.43005             ,0.73021             ,0.77126             ,0.11183             ,0.17384             ,0.53781             ,0.45454             ,-0.00245            ,0.03828             ,0.13695             ,0.54634             ,-0.00049            ,0.53055             ,0.93473             ,0.78582             ,0.32993             ,0.30176             ,0.26017             ,0.45457             ,0.26372             ,0.58517             ,0.78411             ,0.22623             ,0.47349             ,0.78281             ,0.86523             ,0.59111             ,0.08228             ,0.46819             ,0.30209             ,0.517               ,0.64611             ,0.18357             ,0.71754             ,0.16831             ,0.02167             ,0.44589             
650                 ,0.13987             ,0.14563             ,0.12649             ,0.12565             ,3127                ,2473                ,3818                ,3618                ,0.48492             ,0.79763             ,0.39132             ,0.02683             ,0.75742             ,0.6567              ,0.23557             ,0.02317             ,0.35021             ,0.21601             ,0.14816             ,0.25552             ,0.8239              ,0.34962             ,0.53218             ,0.38253             ,0.51921             ,0.05158             ,0.00206             ,0.43161             ,0.39808             ,0.31437             ,7e-05               ,0.79821             ,0.49845             ,0.38746             ,0.09485             ,0.02542             ,0.54993             ,0.05516             ,-0.0357             ,0.37139             ,0.24342             ,0.39605             ,0.8013              ,0.42844             ,0.72438             ,0.75401             ,0.10777             ,0.14555             ,0.53781             ,0.43182             ,-0.01943            ,0.03629             ,0.112               ,0.52195             ,-0.00054            ,0.50991             ,0.92279             ,0.78856             ,0.32891             ,0.29847             ,0.25789             ,0.45568             ,0.27708             ,0.58801             ,0.7757              ,0.22462             ,0.4707              ,0.7803              ,0.86202             ,0.5916              ,0.0843              ,0.46558             ,0.30209             ,0.50106             ,0.64628             ,0.18667             ,0.71442             ,0.16727             ,0.02166             ,0.44424             
700                 ,0.18132             ,0.18925             ,0.1234              ,0.1224              ,3127                ,2473                ,3818                ,3618                ,0.4683              ,0.77598             ,0.36883             ,0.03101             ,0.75039             ,0.63585             ,0.2114              ,0.0229              ,0.3607              ,0.21399             ,0.14225             ,0.25655             ,0.81729             ,0.34764             ,0.50274             ,0.3764              ,0.5192              ,0.0457              ,-0.002              ,0.40538             ,0.38753             ,0.31094             ,5e-05               ,0.78626             ,0.45345             ,0.28196             ,0.09371             ,0.02816             ,0.5435              ,0.02645             ,-0.06011            ,0.3065              ,0.24416             ,0.36869             ,0.79165             ,0.42664             ,0.71925             ,0.73654             ,0.10389             ,0.12328             ,0.5378              ,0.40966             ,-0.04334            ,0.03418             ,0.07832             ,0.49762             ,-0.00056            ,0.4901              ,0.90994             ,0.79855             ,0.32788             ,0.29501             ,0.25576             ,0.45766             ,0.29376             ,0.59904             ,0.76718             ,0.22302             ,0.46789             ,0.77764             ,0.85905             ,0.59204             ,0.08663             ,0.46354             ,0.30209             ,0.4858              ,0.64768             ,0.19017             ,0.71177             ,0.16616             ,0.02168             ,0.44247             
750                 ,0.23708             ,0.24774             ,0.11912             ,0.1179              ,3127                ,2473                ,3818                ,3618                ,0.44976             ,0.75045             ,0.34748             ,0.03555             ,0.74339             ,0.6163              ,0.19068             ,0.02223             ,0.37452             ,0.21182             ,0.13663             ,0.25667             ,0.81043             ,0.34553             ,0.47417             ,0.37004             ,0.51918             ,0.04066             ,-0.01004            ,0.37978             ,0.37648             ,0.30729             ,4e-05               ,0.77423             ,0.40091             ,0.16955             ,0.09304             ,0.03155             ,0.53705             ,-0.00498            ,-0.09166            ,0.23506             ,0.24563             ,0.34219             ,0.78107             ,0.42438             ,0.71459             ,0.71896             ,0.10006             ,0.10841             ,0.53779             ,0.38856             ,-0.07535            ,0.03196             ,0.03414             ,0.4733              ,-0.00055            ,0.47154             ,0.8964              ,0.82114             ,0.32684             ,0.29141             ,0.25382             ,0.46055             ,0.31359             ,0.61898             ,0.75855             ,0.22139             ,0.46505             ,0.77487             ,0.85621             ,0.59244             ,0.08905             ,0.46221             ,0.30209             ,0.47102             ,0.65066             ,0.19401             ,0.70997             ,0.165               ,0.02175             ,0.44059             
800                 ,0.31392             ,0.32865             ,0.11297             ,0.11138             ,3127                ,2473                ,3818                ,3619                ,0.43021             ,0.72435             ,0.32752             ,0.03826             ,0.73673             ,0.59884             ,0.17563             ,0.02055             ,0.39158             ,0.20913             ,0.1315              ,0.25516             ,0.80351             ,0.34321             ,0.44618             ,0.36349             ,0.51917             ,0.03602             ,-0.02285            ,0.35481             ,0.3645              ,0.30317             ,3e-05               ,0.76252             ,0.34288             ,0.05284             ,0.09311             ,0.03531             ,0.53077             ,-0.04022            ,-0.13473            ,0.15438             ,0.24853             ,0.31531             ,0.76919             ,0.4209              ,0.70941             ,0.70183             ,0.09588             ,0.10524             ,0.53779             ,0.37129             ,-0.1175             ,0.02957             ,-0.02454            ,0.44869             ,-0.00057            ,0.45637             ,0.88266             ,0.86158             ,0.32555             ,0.28785             ,0.25225             ,0.46447             ,0.3374              ,0.64698             ,0.74966             ,0.21934             ,0.46195             ,0.77217             ,0.85315             ,0.59295             ,0.09067             ,0.46251             ,0.30209             ,0.45508             ,0.65546             ,0.19796             ,0.70934             ,0.16385             ,0.02209             ,0.43848             
850                 ,0.39095             ,0.40971             ,0.10644             ,0.10444             ,3127                ,2474                ,3817                ,3620                ,0.41136             ,0.70037             ,0.30925             ,0.03612             ,0.73088             ,0.58463             ,0.17033             ,0.01734             ,0.41175             ,0.20535             ,0.12702             ,0.25155             ,0.7968              ,0.34015             ,0.41908             ,0.35667             ,0.51916             ,0.03501             ,-0.01906            ,0.33076             ,0.35162             ,0.29901             ,3e-05               ,0.75084             ,0.28169             ,-0.06434            ,0.09384             ,0.03974             ,0.52513             ,-0.07801            ,-0.18689            ,0.07078             ,0.25276             ,0.28771             ,0.75563             ,0.41636             ,0.70447             ,0.68617             ,0.09194             ,0.11259             ,0.53778             ,0.35311             ,-0.16395            ,0.02726             ,-0.09366            ,0.42445             ,-0.00055            ,0.44478             ,0.87076             ,0.8994              ,0.32439             ,0.28366             ,0.25161             ,0.46862             ,0.36232             ,0.67025             ,0.74227             ,0.21595             ,0.45839             ,0.76913             ,0.85061             ,0.59279             ,0.09214             ,0.46385             ,0.30208             ,0.44687             ,0.65849             ,0.20261             ,0.70759             ,0.16355             ,0.02252             ,0.4356              
900                 ,0.45977             ,0.48251             ,0.10024             ,0.09779             ,3127                ,2474                ,3817                ,3622                ,0.39492             ,0.69116             ,0.29196             ,0.03079             ,0.7256              ,0.57359             ,0.1752              ,0.01498             ,0.43123             ,0.20087             ,0.12346             ,0.24656             ,0.78984             ,0.33659             ,0.39268             ,0.34965             ,0.51915             ,0.03536             ,0.00677             ,0.3077              ,0.33856             ,0.29466             ,2e-05               ,0.73917             ,0.22189             ,-0.17395            ,0.0948              ,0.04285             ,0.51987             ,-0.11477            ,-0.24015            ,-0.00971            ,0.25848             ,0.25961             ,0.73989             ,0.41092             ,0.69924             ,0.67139             ,0.08806             ,0.12428             ,0.53778             ,0.33587             ,-0.2108             ,0.02514             ,-0.16608            ,0.40058             ,-0.00046            ,0.43573             ,0.86214             ,0.93642             ,0.32318             ,0.27973             ,0.25162             ,0.47336             ,0.38612             ,0.684               ,0.73683             ,0.21181             ,0.45474             ,0.76601             ,0.8479              ,0.59194             ,0.09321             ,0.46559             ,0.30208             ,0.44156             ,0.66014             ,0.20742             ,0.70573             ,0.16375             ,0.02288             ,0.43225             
950                 ,0.50806             ,0.53444             ,0.09566             ,0.09275             ,3127                ,2474                ,3817                ,3624                ,0.38195             ,0.70229             ,0.27473             ,0.02322             ,0.72058             ,0.5641              ,0.18352             ,0.01556             ,0.44427             ,0.1962              ,0.12085             ,0.24112             ,0.78228             ,0.33275             ,0.36695             ,0.34253             ,0.51914             ,0.03579             ,0.06053             ,0.28575             ,0.32477             ,0.29006             ,1e-05               ,0.72723             ,0.1677              ,-0.26689            ,0.09515             ,0.04393             ,0.51473             ,-0.14697            ,-0.28344            ,-0.08044            ,0.26236             ,0.23152             ,0.72188             ,0.40534             ,0.69297             ,0.65596             ,0.08427             ,0.12911             ,0.53777             ,0.31932             ,-0.25305            ,0.02353             ,-0.2308             ,0.37738             ,-0.00033            ,0.42716             ,0.85613             ,0.96738             ,0.32178             ,0.27649             ,0.25202             ,0.47812             ,0.40562             ,0.68721             ,0.73301             ,0.20758             ,0.45128             ,0.76294             ,0.8444              ,0.59043             ,0.09398             ,0.46693             ,0.30208             ,0.43626             ,0.66058             ,0.21172             ,0.70371             ,0.16406             ,0.02306             ,0.4287              
1000                ,0.53415             ,0.56283             ,0.09309             ,0.08988             ,3127                ,2474                ,3816                ,3627                ,0.37218             ,0.73109             ,0.25699             ,0.01521             ,0.71548             ,0.55421             ,0.18197             ,0.02028             ,0.44522             ,0.19181             ,0.11894             ,0.23601             ,0.77409             ,0.32885             ,0.34203             ,0.3353              ,0.51913             ,0.03612             ,0.12384             ,0.26492             ,0.30718             ,0.28536             ,1e-05               ,0.7148              ,0.12028             ,-0.33687            ,0.09378             ,0.04351             ,0.5095              ,-0.17272            ,-0.30985            ,-0.13794            ,0.25787             ,0.20395             ,0.70216             ,0.4005              ,0.68504             ,0.63733             ,0.08068             ,0.11334             ,0.53776             ,0.30158             ,-0.28879            ,0.02287             ,-0.27997            ,0.35543             ,-0.00022            ,0.41716             ,0.84887             ,0.98838             ,0.32042             ,0.27375             ,0.25248             ,0.4816              ,0.41874             ,0.68854             ,0.72887             ,0.20418             ,0.44815             ,0.7599              ,0.83992             ,0.58853             ,0.09492             ,0.4674              ,0.30208             ,0.43036             ,0.66118             ,0.21476             ,0.70162             ,0.16422             ,0.02305             ,0.42541             
1050                ,0.54603             ,0.57472             ,0.09189             ,0.08865             ,3127                ,2473                ,3815                ,3630                ,0.36456             ,0.77317             ,0.23859             ,0.00883             ,0.71008             ,0.54248             ,0.16613             ,0.02838             ,0.43376             ,0.1878              ,0.11748             ,0.23156             ,0.76541             ,0.32511             ,0.31786             ,0.32807             ,0.51911             ,0.03587             ,0.17767             ,0.24514             ,0.28378             ,0.28049             ,0.0                 ,0.70183             ,0.08016             ,-0.38339            ,0.09088             ,0.042               ,0.50404             ,-0.19156            ,-0.31473            ,-0.18396            ,0.24532             ,0.17758             ,0.68154             ,0.39682             ,0.67534             ,0.61517             ,0.07709             ,0.07608             ,0.53776             ,0.28237             ,-0.31775            ,0.02308             ,-0.31101            ,0.33453             ,-0.00015            ,0.40487             ,0.83826             ,0.99467             ,0.31886             ,0.2715              ,0.25286             ,0.48327             ,0.42431             ,0.6924              ,0.72317             ,0.20184             ,0.44532             ,0.75679             ,0.83452             ,0.58646             ,0.09575             ,0.46754             ,0.30208             ,0.42221             ,0.66268             ,0.21634             ,0.69933             ,0.16389             ,0.02299             ,0.42238             
1100                ,0.55182             ,0.57971             ,0.0913              ,0.08813             ,3127                ,2478                ,3815                ,3631                ,0.35802             ,0.79515             ,0.22028             ,0.00468             ,0.70436             ,0.52826             ,0.14355             ,0.0381              ,0.41531             ,0.18405             ,0.11621             ,0.22779             ,0.75638             ,0.32154             ,0.29448             ,0.32074             ,0.5191              ,0.03512             ,0.22323             ,0.22638             ,0.25649             ,0.27558             ,0.0                 ,0.6886              ,0.0461              ,-0.41272            ,0.08749             ,0.03974             ,0.49835             ,-0.20487            ,-0.29809            ,-0.22551            ,0.23184             ,0.15305             ,0.66079             ,0.39382             ,0.66434             ,0.59157             ,0.07342             ,0.0323              ,0.53775             ,0.26184             ,-0.34117            ,0.0236              ,-0.32743            ,0.31441             ,-9e-05              ,0.39068             ,0.82575             ,0.99416             ,0.31719             ,0.26962             ,0.25313             ,0.48417             ,0.42423             ,0.69659             ,0.71675             ,0.20019             ,0.44266             ,0.75367             ,0.82843             ,0.58418             ,0.0964              ,0.46704             ,0.30208             ,0.41319             ,0.66417             ,0.21719             ,0.69607             ,0.16334             ,0.02291             ,0.4196              
1150                ,0.55403             ,0.58166             ,0.09108             ,0.08792             ,3127                ,2479                ,3813                ,3631                ,0.35254             ,0.77269             ,0.20255             ,0.00291             ,0.69848             ,0.51196             ,0.12107             ,0.04816             ,0.39773             ,0.18039             ,0.11515             ,0.22448             ,0.74703             ,0.31821             ,0.27242             ,0.31309             ,0.51909             ,0.03426             ,0.22782             ,0.20851             ,0.2361              ,0.27071             ,-0.0                ,0.67522             ,0.0187              ,-0.42801            ,0.08392             ,0.03732             ,0.49259             ,-0.21109            ,-0.28343            ,-0.25645            ,0.21585             ,0.13106             ,0.63978             ,0.39006             ,0.65315             ,0.56724             ,0.07035             ,-0.00672            ,0.53775             ,0.24222             ,-0.35813            ,0.02427             ,-0.33865            ,0.29484             ,-0.00012            ,0.37521             ,0.81782             ,0.98364             ,0.31597             ,0.26837             ,0.25336             ,0.48509             ,0.42532             ,0.6852              ,0.71179             ,0.19888             ,0.44032             ,0.75047             ,0.82148             ,0.58152             ,0.09713             ,0.46524             ,0.30208             ,0.4028              ,0.66218             ,0.21786             ,0.69062             ,0.16272             ,0.02294             ,0.41704             
1200                ,0.55512             ,0.58262             ,0.09097             ,0.08782             ,3127                ,2479                ,3813                ,3632                ,0.34745             ,0.74937             ,0.18561             ,0.00146             ,0.69238             ,0.495               ,0.10197             ,0.05638             ,0.38024             ,0.17677             ,0.11414             ,0.22139             ,0.73764             ,0.3151              ,0.25159             ,0.30531             ,0.51908             ,0.0335              ,0.20939             ,0.19146             ,0.22001             ,0.26591             ,-0.0                ,0.66178             ,-0.00272            ,-0.44239            ,0.08015             ,0.03559             ,0.48663             ,-0.21247            ,-0.27275            ,-0.28024            ,0.1985              ,0.11205             ,0.61868             ,0.38564             ,0.64182             ,0.54242             ,0.0677              ,-0.03847            ,0.53774             ,0.22398             ,-0.37143            ,0.02505             ,-0.34899            ,0.27576             ,-0.00012            ,0.35947             ,0.81041             ,0.97474             ,0.31511             ,0.26702             ,0.25348             ,0.4851              ,0.42652             ,0.67309             ,0.70607             ,0.19785             ,0.43804             ,0.74709             ,0.81419             ,0.57877             ,0.09781             ,0.4626              ,0.30208             ,0.39247             ,0.65914             ,0.21816             ,0.6852              ,0.16224             ,0.02303             ,0.41466             
1250                ,0.55575             ,0.58315             ,0.0909              ,0.08777             ,3127                ,2479                ,3813                ,3632                ,0.34251             ,0.72887             ,0.16952             ,0.00021             ,0.68597             ,0.47758             ,0.08593             ,0.06389             ,0.36249             ,0.17317             ,0.11304             ,0.21835             ,0.7282              ,0.31206             ,0.23181             ,0.29745             ,0.51907             ,0.03272             ,0.19511             ,0.17527             ,0.20524             ,0.26111             ,-0.0                ,0.64819             ,-0.02142            ,-0.45562            ,0.07641             ,0.03421             ,0.48033             ,-0.21143            ,-0.26078            ,-0.30078            ,0.18199             ,0.09671             ,0.59763             ,0.38097             ,0.63015             ,0.51788             ,0.06517             ,-0.05665            ,0.53773             ,0.20782             ,-0.38227            ,0.02581             ,-0.35749            ,0.25674             ,-9e-05              ,0.34382             ,0.80317             ,0.96621             ,0.31429             ,0.26545             ,0.25345             ,0.4845              ,0.42676             ,0.6609              ,0.6997              ,0.19707             ,0.43567             ,0.74347             ,0.80679             ,0.5759              ,0.09846             ,0.45986             ,0.30208             ,0.38328             ,0.6552              ,0.21815             ,0.67973             ,0.1619              ,0.02303             ,0.41227             
1300                ,0.55613             ,0.58357             ,0.09086             ,0.08772             ,3127                ,2479                ,3813                ,3632                ,0.33767             ,0.70989             ,0.15432             ,-0.00048            ,0.6793              ,0.45994             ,0.07179             ,0.07151             ,0.34459             ,0.16956             ,0.11191             ,0.21531             ,0.71867             ,0.30903             ,0.21304             ,0.28952             ,0.51905             ,0.03192             ,0.18479             ,0.15997             ,0.19036             ,0.2563              ,-0.0                ,0.63447             ,-0.03927            ,-0.46886            ,0.07272             ,0.0329              ,0.47379             ,-0.20953            ,-0.24702            ,-0.32044            ,0.16661             ,0.08276             ,0.57672             ,0.37631             ,0.61817             ,0.49373             ,0.06266             ,-0.07256            ,0.53773             ,0.19181             ,-0.39192            ,0.02652             ,-0.36448            ,0.23854             ,-7e-05              ,0.3283              ,0.79603             ,0.95738             ,0.31344             ,0.2638              ,0.25328             ,0.48362             ,0.42621             ,0.64856             ,0.69303             ,0.19652             ,0.43322             ,0.7397              ,0.79927             ,0.57296             ,0.09913             ,0.45703             ,0.30208             ,0.3749              ,0.65077             ,0.21799             ,0.67413             ,0.16165             ,0.02295             ,0.40985             
1350                ,0.55661             ,0.58388             ,0.09081             ,0.08769             ,3127                ,2478                ,3813                ,3632                ,0.33294             ,0.6927              ,0.14005             ,-0.00065            ,0.67245             ,0.44212             ,0.0598              ,0.07824             ,0.32706             ,0.16592             ,0.11079             ,0.21231             ,0.70892             ,0.306               ,0.19528             ,0.28152             ,0.51904             ,0.03094             ,0.17726             ,0.14559             ,0.17574             ,0.25143             ,-0.0                ,0.62065             ,-0.05607            ,-0.48161            ,0.06909             ,0.03144             ,0.46713             ,-0.20699            ,-0.23314            ,-0.33992            ,0.15243             ,0.07003             ,0.55594             ,0.37156             ,0.60595             ,0.47007             ,0.06019             ,-0.08555            ,0.53772             ,0.17644             ,-0.40102            ,0.02711             ,-0.37065            ,0.22115             ,-8e-05              ,0.31295             ,0.78916             ,0.95053             ,0.31259             ,0.26223             ,0.2531              ,0.48272             ,0.42537             ,0.64045             ,0.68637             ,0.19601             ,0.43076             ,0.73583             ,0.79152             ,0.56995             ,0.09977             ,0.45396             ,0.30208             ,0.36646             ,0.64647             ,0.21786             ,0.66863             ,0.16136             ,0.02291             ,0.40744             
1400                ,0.55683             ,0.58384             ,0.09079             ,0.0877              ,3127                ,2478                ,3813                ,3632                ,0.32845             ,0.68891             ,0.12663             ,-0.00098            ,0.66539             ,0.42484             ,0.05202             ,0.08081             ,0.30958             ,0.16226             ,0.10961             ,0.20928             ,0.69913             ,0.3031              ,0.17847             ,0.27346             ,0.51902             ,0.02989             ,0.16281             ,0.13199             ,0.16081             ,0.24653             ,-0.0                ,0.60676             ,-0.06919            ,-0.48364            ,0.06567             ,0.03043             ,0.46025             ,-0.20331            ,-0.2189             ,-0.3608             ,0.14122             ,0.05862             ,0.53541             ,0.36662             ,0.59353             ,0.44681             ,0.05775             ,-0.09417            ,0.53772             ,0.16187             ,-0.4109             ,0.02765             ,-0.37883            ,0.20458             ,-8e-05              ,0.29784             ,0.77973             ,0.93924             ,0.31163             ,0.26039             ,0.25282             ,0.48096             ,0.42314             ,0.63863             ,0.67765             ,0.19563             ,0.42817             ,0.7318              ,0.78373             ,0.5671              ,0.10006             ,0.45091             ,0.30208             ,0.35816             ,0.64399             ,0.21743             ,0.66497             ,0.16114             ,0.02291             ,0.40509             
1450                ,0.557               ,0.58406             ,0.09077             ,0.08767             ,3127                ,2481                ,3813                ,3632                ,0.32386             ,0.67932             ,0.11422             ,-0.00068            ,0.65816             ,0.40708             ,0.04451             ,0.08564             ,0.29374             ,0.15857             ,0.10849             ,0.20626             ,0.6891              ,0.30011             ,0.16274             ,0.26543             ,0.51901             ,0.02873             ,0.15435             ,0.11931             ,0.14846             ,0.24156             ,-0.0                ,0.59276             ,-0.08304            ,-0.49111            ,0.06233             ,0.02901             ,0.45324             ,-0.1991             ,-0.20712            ,-0.38049            ,0.12984             ,0.04841             ,0.515               ,0.36145             ,0.581               ,0.42434             ,0.0554              ,-0.09823            ,0.53771             ,0.14826             ,-0.41928            ,0.0281              ,-0.38577            ,0.18876             ,-7e-05              ,0.28297             ,0.77402             ,0.93526             ,0.31079             ,0.25892             ,0.25252             ,0.48002             ,0.42252             ,0.63245             ,0.67083             ,0.19531             ,0.42565             ,0.72772             ,0.77561             ,0.56399             ,0.10057             ,0.44723             ,0.30208             ,0.34943             ,0.63943             ,0.21724             ,0.65991             ,0.16091             ,0.02283             ,0.40266             
1500                ,0.55738             ,0.58411             ,0.09074             ,0.08767             ,3127                ,2482                ,3813                ,3632                ,0.31948             ,0.67512             ,0.10263             ,-0.00068            ,0.65072             ,0.38973             ,0.03897             ,0.0884              ,0.27784             ,0.15485             ,0.10733             ,0.20322             ,0.67895             ,0.29716             ,0.14794             ,0.25735             ,0.51899             ,0.02751             ,0.14358             ,0.10744             ,0.13561             ,0.23655             ,-0.0                ,0.5787              ,-0.09484            ,-0.49527            ,0.05914             ,0.02785             ,0.44605             ,-0.19427            ,-0.1949             ,-0.40132            ,0.12019             ,0.0393              ,0.49488             ,0.3562              ,0.56829             ,0.40218             ,0.05307             ,-0.10126            ,0.5377              ,0.13531             ,-0.42813            ,0.02854             ,-0.39364            ,0.17373             ,-7e-05              ,0.26839             ,0.76659             ,0.92966             ,0.30983             ,0.25726             ,0.25214             ,0.47849             ,0.42087             ,0.63034             ,0.66266             ,0.19507             ,0.42301             ,0.72349             ,0.76739             ,0.56094             ,0.10084             ,0.44366             ,0.30208             ,0.34054             ,0.6361              ,0.21683             ,0.65598             ,0.16068             ,0.02277             ,0.40022             
1550                ,0.55755             ,0.58414             ,0.09072             ,0.08766             ,3127                ,2481                ,3813                ,3632                ,0.31525             ,0.6735              ,0.09187             ,-0.0008             ,0.64312             ,0.37281             ,0.03524             ,0.08903             ,0.26242             ,0.1511              ,0.10613             ,0.20014             ,0.66868             ,0.29423             ,0.13408             ,0.24929             ,0.51897             ,0.02625             ,0.13181             ,0.09635             ,0.12364             ,0.23149             ,-0.0                ,0.56457             ,-0.10426            ,-0.49579            ,0.0561              ,0.02696             ,0.4387              ,-0.18854            ,-0.18397            ,-0.42195            ,0.11179             ,0.03131             ,0.47503             ,0.35077             ,0.55546             ,0.38039             ,0.0508              ,-0.1023             ,0.5377              ,0.12318             ,-0.43717            ,0.029               ,-0.40248            ,0.15947             ,-7e-05              ,0.25413             ,0.75865             ,0.91999             ,0.30881             ,0.25546             ,0.25171             ,0.47651             ,0.41877             ,0.63042             ,0.65375             ,0.19485             ,0.42028             ,0.71911             ,0.75903             ,0.55791             ,0.10091             ,0.44005             ,0.30208             ,0.33147             ,0.63353             ,0.21625             ,0.65295             ,0.16047             ,0.02275             ,0.39775             
1600                ,0.55784             ,0.58441             ,0.09069             ,0.08763             ,3127                ,2481                ,3813                ,3632                ,0.3108              ,0.66727             ,0.082               ,-0.00054            ,0.63539             ,0.35554             ,0.03091             ,0.09267             ,0.24811             ,0.14733             ,0.10497             ,0.19707             ,0.65818             ,0.29117             ,0.1212              ,0.24127             ,0.51896             ,0.02493             ,0.12593             ,0.08618             ,0.11377             ,0.22636             ,-0.0                ,0.55036             ,-0.11475            ,-0.50092            ,0.05314             ,0.02567             ,0.43126             ,-0.1828             ,-0.17445            ,-0.44217            ,0.10286             ,0.02425             ,0.45542             ,0.34522             ,0.54252             ,0.35943             ,0.04857             ,-0.10139            ,0.53769             ,0.11179             ,-0.44453            ,0.02936             ,-0.40908            ,0.14593             ,-6e-05              ,0.24016             ,0.75391             ,0.92017             ,0.30785             ,0.25398             ,0.25132             ,0.4753              ,0.41788             ,0.62783             ,0.64685             ,0.19452             ,0.41757             ,0.71471             ,0.75038             ,0.55455             ,0.10116             ,0.43586             ,0.30208             ,0.32187             ,0.62895             ,0.21594             ,0.64823             ,0.16019             ,0.02267             ,0.39514             
