epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24
550                 ,0.68692             ,0.70499             ,0.07631             ,0.07384             ,4052                ,1904                ,512                 ,937                 ,0.4278              ,-0.00529            ,0.3565              ,0.72916             ,0.57369             ,0.80076             ,0.26198             ,0.12896             ,0.48596             ,0.1343              ,0.19286             ,0.59678             ,0.51588             ,0.70977             ,0.60181             ,0.27967             ,0.23497             ,0.86678             ,0.01694             ,0.44181             ,0.27944             ,0.12212             ,0.01316             ,0.27243             ,0.45808             ,0.58917             ,0.04582             ,0.35814             ,0.50524             ,0.28225             ,-0.24881            ,0.74021             ,-0.29136            ,0.57106             ,-0.29337            ,0.37899             ,0.43958             ,0.37519             ,0.1388              ,0.15059             ,0.2227              ,0.37016             ,0.09698             ,0.22158             ,-0.35686            ,0.5148              ,0.33177             ,0.02092             ,0.58067             ,0.56825             ,0.34098             ,0.72852             ,-0.00861            ,0.88405             ,0.8161              ,0.36624             ,0.44782             ,0.71424             ,0.81769             ,0.67125             ,0.2846              ,0.61054             ,0.11499             ,0.18097             ,0.86468             ,0.692               ,0.22085             ,0.18828             ,0.38406             ,0.71029             ,0.72171             ,0.74239             
600                 ,0.69676             ,0.71204             ,0.0751              ,0.07295             ,4046                ,1894                ,504                 ,929                 ,0.40957             ,-0.00772            ,0.32434             ,0.72194             ,0.54091             ,0.78721             ,0.20773             ,0.12611             ,0.46556             ,0.1233              ,0.21448             ,0.58083             ,0.49903             ,0.7021              ,0.56691             ,0.26785             ,0.22458             ,0.84514             ,0.01496             ,0.41652             ,0.24119             ,0.1215              ,0.02205             ,0.24627             ,0.45064             ,0.57244             ,0.06165             ,0.35774             ,0.47762             ,0.27014             ,-0.26121            ,0.7135              ,-0.29631            ,0.53282             ,-0.31323            ,0.34024             ,0.42137             ,0.36834             ,0.13489             ,0.14476             ,0.22248             ,0.36689             ,0.08653             ,0.21349             ,-0.37147            ,0.49359             ,0.30306             ,0.01795             ,0.5542              ,0.55426             ,0.34051             ,0.72543             ,-0.00355            ,0.87723             ,0.82042             ,0.3638              ,0.44826             ,0.68502             ,0.81548             ,0.66415             ,0.28541             ,0.60869             ,0.11452             ,0.18055             ,0.85739             ,0.68909             ,0.21974             ,0.19011             ,0.38508             ,0.69269             ,0.69847             ,0.71557             
650                 ,0.7073              ,0.71878             ,0.07379             ,0.07209             ,4039                ,1880                ,494                 ,929                 ,0.39008             ,-0.0113             ,0.29389             ,0.71359             ,0.50886             ,0.77279             ,0.15442             ,0.12216             ,0.44112             ,0.1099              ,0.23212             ,0.56368             ,0.48226             ,0.69384             ,0.5329              ,0.25584             ,0.2131              ,0.82336             ,0.01292             ,0.39165             ,0.20265             ,0.12008             ,0.02795             ,0.22203             ,0.43861             ,0.55561             ,0.07655             ,0.35466             ,0.45058             ,0.25648             ,-0.27734            ,0.68687             ,-0.30046            ,0.49582             ,-0.3369             ,0.30172             ,0.40253             ,0.36177             ,0.13049             ,0.13868             ,0.22037             ,0.36424             ,0.07691             ,0.20541             ,-0.38973            ,0.47236             ,0.27887             ,0.01361             ,0.53099             ,0.54031             ,0.33949             ,0.72211             ,0.00013             ,0.86976             ,0.82342             ,0.36089             ,0.44964             ,0.65419             ,0.81751             ,0.65538             ,0.28613             ,0.60711             ,0.11368             ,0.18016             ,0.84893             ,0.68627             ,0.21833             ,0.19136             ,0.38911             ,0.6743              ,0.67419             ,0.69189             
700                 ,0.71721             ,0.72557             ,0.07253             ,0.07121             ,4031                ,1866                ,483                 ,929                 ,0.37226             ,-0.01635            ,0.26534             ,0.70436             ,0.47757             ,0.75781             ,0.10208             ,0.11703             ,0.41278             ,0.09591             ,0.22641             ,0.54571             ,0.4657              ,0.68526             ,0.49978             ,0.24392             ,0.20094             ,0.80149             ,0.01116             ,0.36728             ,0.16654             ,0.11808             ,0.03169             ,0.19868             ,0.42436             ,0.53992             ,0.08902             ,0.34855             ,0.42372             ,0.24247             ,-0.29591            ,0.65999             ,-0.30415            ,0.46103             ,-0.35436            ,0.26638             ,0.38341             ,0.35586             ,0.12555             ,0.13249             ,0.21711             ,0.36191             ,0.06817             ,0.19738             ,-0.40647            ,0.4511              ,0.26031             ,0.0082              ,0.51264             ,0.52706             ,0.33834             ,0.71856             ,0.01025             ,0.86136             ,0.82309             ,0.35737             ,0.45156             ,0.6234              ,0.82244             ,0.64545             ,0.28742             ,0.60594             ,0.11226             ,0.18009             ,0.83945             ,0.68339             ,0.21705             ,0.1919              ,0.39492             ,0.6549              ,0.64775             ,0.67252             
750                 ,0.72594             ,0.73124             ,0.0714              ,0.07047             ,4022                ,1851                ,472                 ,930                 ,0.35464             ,-0.02153            ,0.23854             ,0.69437             ,0.44708             ,0.74257             ,0.05482             ,0.1112              ,0.38329             ,0.0824              ,0.20823             ,0.52754             ,0.44867             ,0.67626             ,0.46783             ,0.23196             ,0.18876             ,0.77968             ,0.00959             ,0.34371             ,0.13399             ,0.11585             ,0.03431             ,0.17673             ,0.40856             ,0.52443             ,0.09898             ,0.33988             ,0.39644             ,0.22891             ,-0.31494            ,0.63231             ,-0.30741            ,0.42787             ,-0.36607            ,0.23435             ,0.36345             ,0.35023             ,0.12055             ,0.12628             ,0.21298             ,0.35981             ,0.06002             ,0.18955             ,-0.42201            ,0.4296              ,0.24378             ,0.00312             ,0.49477             ,0.51457             ,0.33687             ,0.71482             ,0.01655             ,0.85228             ,0.82048             ,0.35372             ,0.45366             ,0.59415             ,0.82762             ,0.63486             ,0.2879              ,0.60466             ,0.11099             ,0.17988             ,0.82954             ,0.68062             ,0.21576             ,0.19218             ,0.40157             ,0.63544             ,0.62088             ,0.65318             
800                 ,0.73343             ,0.7366              ,0.07042             ,0.06977             ,4012                ,1836                ,462                 ,932                 ,0.33689             ,-0.02621            ,0.2135              ,0.68374             ,0.41756             ,0.72721             ,0.01254             ,0.10495             ,0.35427             ,0.06996             ,0.18748             ,0.50934             ,0.43125             ,0.66678             ,0.43707             ,0.22002             ,0.17683             ,0.75786             ,0.00824             ,0.32108             ,0.10526             ,0.11362             ,0.03562             ,0.15654             ,0.39148             ,0.50876             ,0.10635             ,0.32958             ,0.36883             ,0.21596             ,-0.33156            ,0.60427             ,-0.30874            ,0.39639             ,-0.37513            ,0.20476             ,0.34303             ,0.34463             ,0.11554             ,0.12015             ,0.20819             ,0.35767             ,0.05242             ,0.18198             ,-0.43669            ,0.408               ,0.2285              ,-0.00105            ,0.47679             ,0.5026              ,0.3351              ,0.71085             ,0.0209              ,0.84269             ,0.8151              ,0.35008             ,0.45523             ,0.5667              ,0.83189             ,0.62378             ,0.28752             ,0.60315             ,0.10986             ,0.17957             ,0.81932             ,0.67792             ,0.21452             ,0.19241             ,0.4084              ,0.61636             ,0.59326             ,0.63392             
850                 ,0.73979             ,0.74067             ,0.06957             ,0.06923             ,4001                ,1820                ,453                 ,935                 ,0.31973             ,-0.03046            ,0.19037             ,0.67256             ,0.38913             ,0.71196             ,-0.02208            ,0.09846             ,0.32571             ,0.05863             ,0.17135             ,0.49129             ,0.41373             ,0.65683             ,0.40757             ,0.20816             ,0.1655              ,0.73569             ,0.0071              ,0.29925             ,0.08143             ,0.11119             ,0.03633             ,0.13806             ,0.37373             ,0.4932              ,0.11128             ,0.31794             ,0.34149             ,0.20389             ,-0.34592            ,0.57585             ,-0.30866            ,0.36689             ,-0.38314            ,0.1778              ,0.32258             ,0.33894             ,0.11063             ,0.11405             ,0.20281             ,0.35518             ,0.04506             ,0.17451             ,-0.4506             ,0.38633             ,0.21278             ,-0.00421            ,0.46015             ,0.49064             ,0.33334             ,0.70662             ,0.02498             ,0.83302             ,0.80857             ,0.34654             ,0.45666             ,0.54076             ,0.83464             ,0.61267             ,0.28671             ,0.60132             ,0.1091              ,0.17921             ,0.80912             ,0.67504             ,0.21344             ,0.19244             ,0.41458             ,0.59738             ,0.56679             ,0.61283             
900                 ,0.7457              ,0.74423             ,0.06878             ,0.06875             ,3990                ,1810                ,445                 ,941                 ,0.30285             ,-0.03406            ,0.16907             ,0.6609              ,0.36184             ,0.69682             ,-0.0552             ,0.09381             ,0.29708             ,0.04851             ,0.15995             ,0.47314             ,0.39597             ,0.64599             ,0.37934             ,0.19643             ,0.15478             ,0.71327             ,0.00621             ,0.27765             ,0.06289             ,0.10868             ,0.03577             ,0.12124             ,0.35604             ,0.47793             ,0.11077             ,0.30396             ,0.31252             ,0.19254             ,-0.35776            ,0.54756             ,-0.30529            ,0.33972             ,-0.39021            ,0.15585             ,0.302               ,0.33205             ,0.10588             ,0.10793             ,0.19716             ,0.35222             ,0.03808             ,0.16651             ,-0.46273            ,0.36453             ,0.19664             ,-0.00649            ,0.44425             ,0.47838             ,0.33145             ,0.70201             ,0.02809             ,0.82311             ,0.80083             ,0.34296             ,0.4573              ,0.5154              ,0.8355              ,0.60107             ,0.28533             ,0.59898             ,0.10891             ,0.17884             ,0.79874             ,0.67204             ,0.21241             ,0.19221             ,0.4201              ,0.57865             ,0.54079             ,0.59076             
950                 ,0.74981             ,0.74729             ,0.06822             ,0.06834             ,3977                ,1807                ,437                 ,947                 ,0.28614             ,-0.03755            ,0.1497              ,0.64878             ,0.3357              ,0.68178             ,-0.05108            ,0.09062             ,0.26862             ,0.03997             ,0.14366             ,0.45521             ,0.37812             ,0.63426             ,0.35234             ,0.18491             ,0.14442             ,0.69088             ,0.00549             ,0.25661             ,0.04709             ,0.10632             ,0.03413             ,0.1053              ,0.33823             ,0.46413             ,0.10509             ,0.28695             ,0.28216             ,0.18217             ,-0.36877            ,0.52009             ,-0.30083            ,0.31435             ,-0.39433            ,0.14196             ,0.28148             ,0.32369             ,0.10126             ,0.10176             ,0.19151             ,0.34878             ,0.0321              ,0.15832             ,-0.47369            ,0.34308             ,0.1817              ,-0.00835            ,0.42904             ,0.46714             ,0.3295              ,0.69723             ,0.03149             ,0.81256             ,0.79145             ,0.33903             ,0.45735             ,0.49142             ,0.83528             ,0.589               ,0.28369             ,0.59646             ,0.10917             ,0.17846             ,0.78798             ,0.66888             ,0.21127             ,0.19162             ,0.42637             ,0.56016             ,0.51468             ,0.5689              
1000                ,0.75345             ,0.75028             ,0.06772             ,0.06793             ,3964                ,1804                ,430                 ,952                 ,0.26925             ,-0.04042            ,0.13199             ,0.63635             ,0.31071             ,0.66677             ,-0.04703            ,0.08741             ,0.24255             ,0.03283             ,0.13171             ,0.43755             ,0.36039             ,0.62231             ,0.32658             ,0.17357             ,0.13464             ,0.6684              ,0.00485             ,0.23651             ,0.03455             ,0.10429             ,0.03482             ,0.08933             ,0.32003             ,0.45088             ,0.09948             ,0.2703              ,0.25393             ,0.17259             ,-0.37297            ,0.49353             ,-0.29538            ,0.29052             ,-0.39947            ,0.12942             ,0.26169             ,0.31566             ,0.09679             ,0.09569             ,0.18584             ,0.34488             ,0.02611             ,0.15018             ,-0.48644            ,0.32186             ,0.16679             ,-0.00938            ,0.41409             ,0.45549             ,0.32744             ,0.69229             ,0.03388             ,0.80174             ,0.77942             ,0.33521             ,0.45686             ,0.46922             ,0.83412             ,0.57726             ,0.28157             ,0.59375             ,0.10961             ,0.17788             ,0.77692             ,0.66576             ,0.21015             ,0.19112             ,0.43265             ,0.5426              ,0.48898             ,0.54716             
1050                ,0.75675             ,0.75312             ,0.06727             ,0.06754             ,3948                ,1802                ,424                 ,959                 ,0.25316             ,-0.04212            ,0.11584             ,0.62371             ,0.28685             ,0.65189             ,-0.04165            ,0.08398             ,0.21873             ,0.02731             ,0.12472             ,0.4202              ,0.34315             ,0.6101              ,0.30191             ,0.16262             ,0.12553             ,0.64571             ,0.00421             ,0.21745             ,0.02499             ,0.10223             ,0.03634             ,0.07374             ,0.30209             ,0.43719             ,0.09445             ,0.25489             ,0.22906             ,0.16375             ,-0.3694             ,0.4682              ,-0.28951            ,0.267               ,-0.40672            ,0.11762             ,0.24321             ,0.30768             ,0.09224             ,0.08996             ,0.18018             ,0.3401              ,0.02107             ,0.14221             ,-0.49759            ,0.30077             ,0.15286             ,-0.01009            ,0.39945             ,0.44537             ,0.32525             ,0.68716             ,0.0342              ,0.79073             ,0.76323             ,0.33139             ,0.45598             ,0.45067             ,0.83271             ,0.56615             ,0.27969             ,0.59084             ,0.10956             ,0.17743             ,0.766               ,0.66239             ,0.20841             ,0.19074             ,0.43762             ,0.5256              ,0.46143             ,0.52767             
1100                ,0.75942             ,0.75571             ,0.06689             ,0.06719             ,3932                ,1800                ,419                 ,965                 ,0.2374              ,-0.04283            ,0.10112             ,0.61091             ,0.26421             ,0.63697             ,-0.03681            ,0.08054             ,0.19747             ,0.02324             ,0.12108             ,0.40309             ,0.32618             ,0.59766             ,0.27841             ,0.15204             ,0.11691             ,0.62329             ,0.00364             ,0.19944             ,0.01732             ,0.10014             ,0.03878             ,0.05838             ,0.2843              ,0.42321             ,0.08983             ,0.24091             ,0.2071              ,0.1554              ,-0.36392            ,0.44349             ,-0.28282            ,0.24353             ,-0.4161             ,0.10584             ,0.22567             ,0.29966             ,0.08771             ,0.08454             ,0.17476             ,0.3348              ,0.01622             ,0.13436             ,-0.50814            ,0.28                ,0.14016             ,-0.01077            ,0.38503             ,0.43676             ,0.32292             ,0.68204             ,0.03435             ,0.77921             ,0.74502             ,0.32784             ,0.45441             ,0.43707             ,0.83152             ,0.55558             ,0.27747             ,0.58776             ,0.10937             ,0.17713             ,0.75484             ,0.6592              ,0.2067              ,0.19052             ,0.44207             ,0.50932             ,0.43274             ,0.51228             
1150                ,0.76114             ,0.75656             ,0.06666             ,0.06707             ,3918                ,1800                ,414                 ,971                 ,0.22158             ,-0.04267            ,0.08769             ,0.59799             ,0.24276             ,0.62198             ,-0.03289            ,0.0771              ,0.17864             ,0.0201              ,0.12153             ,0.38617             ,0.3095              ,0.58512             ,0.25611             ,0.14179             ,0.10874             ,0.60114             ,0.00319             ,0.18248             ,0.01275             ,0.09817             ,0.04232             ,0.0434              ,0.26645             ,0.40817             ,0.08561             ,0.22808             ,0.18835             ,0.14723             ,-0.35755            ,0.41947             ,-0.27432            ,0.22113             ,-0.42729            ,0.09416             ,0.20904             ,0.29186             ,0.08329             ,0.07936             ,0.16973             ,0.32936             ,0.01071             ,0.12661             ,-0.51973            ,0.25979             ,0.12812             ,-0.011              ,0.37027             ,0.42812             ,0.32043             ,0.67696             ,0.03401             ,0.76739             ,0.72661             ,0.32456             ,0.45174             ,0.42674             ,0.82944             ,0.54564             ,0.2747              ,0.58457             ,0.10937             ,0.17676             ,0.74318             ,0.65629             ,0.20525             ,0.19065             ,0.44579             ,0.49397             ,0.40394             ,0.49934             
1200                ,0.7647              ,0.76062             ,0.06616             ,0.06651             ,3898                ,1800                ,410                 ,977                 ,0.20702             ,-0.04267            ,0.07582             ,0.58494             ,0.2226              ,0.60715             ,-0.03129            ,0.07343             ,0.16105             ,0.01768             ,0.11895             ,0.36942             ,0.29358             ,0.57234             ,0.23506             ,0.13186             ,0.10133             ,0.57863             ,0.0028              ,0.16623             ,0.00882             ,0.096               ,0.04618             ,0.02904             ,0.24908             ,0.39645             ,0.08103             ,0.21882             ,0.17253             ,0.13982             ,-0.35443            ,0.39636             ,-0.26717            ,0.20024             ,-0.43647            ,0.08183             ,0.19394             ,0.28379             ,0.07899             ,0.07432             ,0.16457             ,0.32295             ,0.00622             ,0.1189              ,-0.52515            ,0.24038             ,0.11477             ,-0.01073            ,0.35815             ,0.41981             ,0.31833             ,0.67156             ,0.03522             ,0.75549             ,0.71101             ,0.32117             ,0.45003             ,0.4169              ,0.82703             ,0.53676             ,0.27266             ,0.58106             ,0.10981             ,0.1763              ,0.73198             ,0.65284             ,0.20357             ,0.19036             ,0.44777             ,0.47808             ,0.38141             ,0.48372             
1250                ,0.76614             ,0.76208             ,0.06595             ,0.06631             ,3883                ,1800                ,407                 ,981                 ,0.19307             ,-0.04236            ,0.06531             ,0.57178             ,0.20353             ,0.59235             ,-0.02995            ,0.06972             ,0.14445             ,0.01572             ,0.11629             ,0.353               ,0.27812             ,0.55938             ,0.21517             ,0.12229             ,0.0945              ,0.55609             ,0.0025              ,0.1508              ,0.005               ,0.09372             ,0.05155             ,0.01454             ,0.23196             ,0.38529             ,0.07598             ,0.20985             ,0.16074             ,0.13269             ,-0.35117            ,0.3745              ,-0.26087            ,0.1803              ,-0.4461             ,0.07203             ,0.17975             ,0.2756              ,0.07478             ,0.06949             ,0.15932             ,0.31629             ,0.00222             ,0.11119             ,-0.52996            ,0.22184             ,0.10165             ,-0.01009            ,0.34641             ,0.41212             ,0.31632             ,0.66621             ,0.0357              ,0.74343             ,0.69599             ,0.31761             ,0.44854             ,0.40844             ,0.82525             ,0.52855             ,0.27073             ,0.57753             ,0.1104              ,0.17561             ,0.72074             ,0.64926             ,0.2017              ,0.18988             ,0.4499              ,0.4618              ,0.36127             ,0.46809             
1300                ,0.76783             ,0.76386             ,0.06572             ,0.06606             ,3866                ,1800                ,405                 ,986                 ,0.17969             ,-0.04168            ,0.05592             ,0.55853             ,0.18561             ,0.57754             ,-0.02894            ,0.06606             ,0.12919             ,0.01415             ,0.11611             ,0.33681             ,0.26297             ,0.54641             ,0.19643             ,0.11313             ,0.08826             ,0.53368             ,0.00231             ,0.13635             ,0.0017              ,0.09141             ,0.05712             ,0.00017             ,0.21584             ,0.37404             ,0.07108             ,0.20099             ,0.15175             ,0.12588             ,-0.34686            ,0.35359             ,-0.25436            ,0.16154             ,-0.45588            ,0.06358             ,0.16634             ,0.26788             ,0.07064             ,0.0648              ,0.15434             ,0.30949             ,-0.00145            ,0.10363             ,-0.53337            ,0.20385             ,0.08955             ,-0.00924            ,0.33453             ,0.40456             ,0.31427             ,0.66076             ,0.03665             ,0.73119             ,0.68051             ,0.31414             ,0.44666             ,0.40147             ,0.82392             ,0.52075             ,0.26866             ,0.57389             ,0.11116             ,0.17495             ,0.7093              ,0.64568             ,0.19977             ,0.18954             ,0.45201             ,0.44608             ,0.34218             ,0.45405             
1350                ,0.77013             ,0.76643             ,0.06539             ,0.0657              ,3844                ,1801                ,404                 ,991                 ,0.16688             ,-0.04093            ,0.04772             ,0.54518             ,0.16883             ,0.56277             ,-0.02861            ,0.06254             ,0.1148              ,0.01286             ,0.11733             ,0.32087             ,0.24825             ,0.53333             ,0.17883             ,0.10437             ,0.08256             ,0.51131             ,0.0022              ,0.12276             ,-0.00219            ,0.08904             ,0.06214             ,-0.01384            ,0.20049             ,0.36404             ,0.06605             ,0.19308             ,0.14465             ,0.11964             ,-0.3419             ,0.33352             ,-0.2475             ,0.14387             ,-0.46594            ,0.05589             ,0.15383             ,0.26029             ,0.06661             ,0.06027             ,0.14926             ,0.30236             ,-0.00443            ,0.09634             ,-0.53452            ,0.18666             ,0.07805             ,-0.00826            ,0.32323             ,0.39724             ,0.31224             ,0.65518             ,0.03834             ,0.7187              ,0.66472             ,0.31065             ,0.44474             ,0.39536             ,0.82359             ,0.51336             ,0.26659             ,0.5701              ,0.11201             ,0.17428             ,0.69789             ,0.64199             ,0.19778             ,0.18893             ,0.45419             ,0.43039             ,0.32566             ,0.44068             
1400                ,0.77319             ,0.77027             ,0.06495             ,0.06516             ,3818                ,1801                ,403                 ,992                 ,0.15445             ,-0.04031            ,0.04082             ,0.53182             ,0.15321             ,0.54807             ,-0.02977            ,0.05897             ,0.10086             ,0.01219             ,0.11058             ,0.30518             ,0.23412             ,0.52011             ,0.16235             ,0.09601             ,0.07749             ,0.48886             ,0.00217             ,0.10994             ,-0.00964            ,0.08657             ,0.06765             ,-0.02862            ,0.18603             ,0.35995             ,0.06166             ,0.18843             ,0.13944             ,0.11449             ,-0.33379            ,0.31477             ,-0.23948            ,0.12652             ,-0.47421            ,0.0471              ,0.14243             ,0.25265             ,0.06263             ,0.05587             ,0.14375             ,0.29405             ,-0.0049             ,0.08952             ,-0.52911            ,0.17046             ,0.06671             ,-0.00762            ,0.31217             ,0.39252             ,0.31018             ,0.6494              ,0.04033             ,0.70517             ,0.64505             ,0.30682             ,0.44321             ,0.39056             ,0.82533             ,0.50624             ,0.26471             ,0.56622             ,0.11293             ,0.17371             ,0.68659             ,0.63818             ,0.19553             ,0.18724             ,0.45634             ,0.41366             ,0.31192             ,0.43031             
1450                ,0.77379             ,0.77137             ,0.06487             ,0.065               ,3812                ,1801                ,403                 ,993                 ,0.14241             ,-0.03895            ,0.03478             ,0.51837             ,0.13856             ,0.53337             ,-0.03018            ,0.05569             ,0.0875              ,0.01124             ,0.11431             ,0.28982             ,0.22025             ,0.5069              ,0.14692             ,0.0881              ,0.07334             ,0.46634             ,0.00216             ,0.09819             ,-0.01262            ,0.08415             ,0.07552             ,-0.04495            ,0.17174             ,0.351               ,0.05736             ,0.18153             ,0.13816             ,0.1086              ,-0.3245             ,0.2969              ,-0.23179            ,0.11091             ,-0.48497            ,0.04254             ,0.13105             ,0.24521             ,0.05869             ,0.05184             ,0.13805             ,0.28669             ,-0.00624            ,0.08286             ,-0.52561            ,0.15523             ,0.05608             ,-0.00625            ,0.30289             ,0.38519             ,0.30816             ,0.64361             ,0.04095             ,0.69243             ,0.62784             ,0.30308             ,0.44149             ,0.38579             ,0.82639             ,0.50003             ,0.26258             ,0.56226             ,0.11376             ,0.17288             ,0.67528             ,0.63438             ,0.19292             ,0.18582             ,0.45757             ,0.39681             ,0.3004              ,0.41981             
1500                ,0.77419             ,0.7715              ,0.06481             ,0.06498             ,3811                ,1808                ,403                 ,993                 ,0.13109             ,-0.03756            ,0.02947             ,0.5048              ,0.12489             ,0.51868             ,-0.03322            ,0.05259             ,0.075               ,0.01006             ,0.12571             ,0.27481             ,0.2067              ,0.49379             ,0.13253             ,0.08061             ,0.06957             ,0.44412             ,0.00218             ,0.08744             ,-0.01259            ,0.08174             ,0.07971             ,-0.05915            ,0.15803             ,0.3395              ,0.05331             ,0.17285             ,0.13769             ,0.10251             ,-0.31661            ,0.27951             ,-0.22485            ,0.09757             ,-0.49678            ,0.04017             ,0.11985             ,0.23815             ,0.05482             ,0.04789             ,0.13218             ,0.28036             ,-0.00835            ,0.07643             ,-0.52304            ,0.14086             ,0.04702             ,-0.00403            ,0.29504             ,0.37561             ,0.30624             ,0.63769             ,0.04134             ,0.68029             ,0.61388             ,0.29942             ,0.43976             ,0.38021             ,0.82655             ,0.49421             ,0.26047             ,0.5582              ,0.11467             ,0.1719              ,0.66401             ,0.63038             ,0.19028             ,0.18462             ,0.45797             ,0.38012             ,0.29115             ,0.40709             
1550                ,0.77469             ,0.77154             ,0.06474             ,0.06498             ,3811                ,1815                ,403                 ,993                 ,0.12041             ,-0.03628            ,0.02479             ,0.49115             ,0.11219             ,0.50398             ,-0.03745            ,0.04956             ,0.0641              ,0.00891             ,0.13811             ,0.26016             ,0.19352             ,0.48074             ,0.11916             ,0.07355             ,0.06581             ,0.42255             ,0.00224             ,0.07757             ,-0.01216            ,0.07929             ,0.07999             ,-0.07041            ,0.14514             ,0.32758             ,0.04962             ,0.16416             ,0.13666             ,0.09674             ,-0.3093             ,0.26311             ,-0.21898            ,0.08579             ,-0.50828            ,0.03799             ,0.1092              ,0.23132             ,0.05108             ,0.04397             ,0.12654             ,0.27448             ,-0.01022            ,0.07027             ,-0.51991            ,0.12725             ,0.04008             ,-0.00138            ,0.28758             ,0.36568             ,0.30421             ,0.63172             ,0.04165             ,0.66806             ,0.60012             ,0.29566             ,0.43797             ,0.3749              ,0.82684             ,0.48848             ,0.2583              ,0.55409             ,0.11555             ,0.17088             ,0.65257             ,0.62631             ,0.1876              ,0.18351             ,0.45804             ,0.36384             ,0.28079             ,0.39402             
1600                ,0.77504             ,0.77162             ,0.06469             ,0.06496             ,3811                ,1823                ,403                 ,993                 ,0.11041             ,-0.03512            ,0.02074             ,0.47744             ,0.10045             ,0.48927             ,-0.04169            ,0.04662             ,0.05424             ,0.0078              ,0.15356             ,0.24586             ,0.18079             ,0.46768             ,0.10679             ,0.0669              ,0.06215             ,0.40158             ,0.00234             ,0.06851             ,-0.01117            ,0.07679             ,0.07826             ,-0.07915            ,0.1329              ,0.31544             ,0.04581             ,0.15549             ,0.13514             ,0.09118             ,-0.30312            ,0.24755             ,-0.21422            ,0.07532             ,-0.52014            ,0.03577             ,0.09909             ,0.22452             ,0.04746             ,0.04014             ,0.12082             ,0.26905             ,-0.01188            ,0.0644              ,-0.51608            ,0.11445             ,0.03466             ,0.00529             ,0.28056             ,0.3556              ,0.30226             ,0.6256              ,0.04183             ,0.65575             ,0.58734             ,0.29186             ,0.43641             ,0.36955             ,0.82712             ,0.48263             ,0.25632             ,0.54988             ,0.11647             ,0.16983             ,0.64114             ,0.62207             ,0.18479             ,0.18233             ,0.45764             ,0.34752             ,0.27098             ,0.38018             
