epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4_0:i,GNDI4_0:j,GNDI4_0:k,GNDI4_0:l,GNDI4_0:alpha1,GNDI4_0:alpha2,GNDI4_0:alpha3
950                 ,0.7555              ,0.76488             ,0.06744             ,0.06592             ,1753                ,4140                ,2014                ,2647                ,0.64732             ,0.12847             ,0.80226             
1000                ,0.75811             ,0.76671             ,0.06708             ,0.06566             ,1753                ,4139                ,2014                ,2647                ,0.63948             ,0.11944             ,0.80094             
1050                ,0.7603              ,0.76809             ,0.06677             ,0.06546             ,1753                ,4139                ,2014                ,2647                ,0.63133             ,0.11145             ,0.79938             
1100                ,0.76216             ,0.76912             ,0.06651             ,0.06532             ,1753                ,4139                ,2014                ,2647                ,0.62291             ,0.1046              ,0.79775             
1150                ,0.76403             ,0.77028             ,0.06625             ,0.06515             ,1753                ,4139                ,2014                ,2647                ,0.61406             ,0.0976              ,0.79585             
1200                ,0.766               ,0.77175             ,0.06597             ,0.06495             ,1753                ,4139                ,2014                ,2647                ,0.60478             ,0.08937             ,0.79444             
1250                ,0.76768             ,0.77297             ,0.06574             ,0.06477             ,1753                ,4139                ,2014                ,2647                ,0.59521             ,0.08258             ,0.7925              
1300                ,0.769               ,0.77398             ,0.06555             ,0.06463             ,1753                ,4139                ,2014                ,2647                ,0.58526             ,0.07618             ,0.7901              
1350                ,0.77009             ,0.77471             ,0.0654              ,0.06452             ,1753                ,4139                ,2014                ,2647                ,0.575               ,0.0708              ,0.78839             
1400                ,0.7711              ,0.77555             ,0.06525             ,0.0644              ,1753                ,4139                ,2014                ,2647                ,0.56439             ,0.06437             ,0.78709             
1450                ,0.77195             ,0.77624             ,0.06513             ,0.0643              ,1753                ,4139                ,2014                ,2647                ,0.55344             ,0.05748             ,0.78613             
1500                ,0.7729              ,0.77698             ,0.06499             ,0.0642              ,1754                ,4139                ,2014                ,2647                ,0.54227             ,0.05074             ,0.78562             
1550                ,0.77367             ,0.77741             ,0.06488             ,0.06414             ,1754                ,4139                ,2014                ,2647                ,0.53093             ,0.04605             ,0.78398             
1600                ,0.77431             ,0.77784             ,0.06479             ,0.06407             ,1754                ,4139                ,2014                ,2647                ,0.51924             ,0.03945             ,0.78263             
1650                ,0.77478             ,0.77811             ,0.06472             ,0.06403             ,1754                ,4138                ,2014                ,2647                ,0.50724             ,0.03157             ,0.78099             
1700                ,0.77533             ,0.77835             ,0.06464             ,0.064               ,1754                ,4138                ,2014                ,2647                ,0.49493             ,0.02169             ,0.77928             
1750                ,0.77583             ,0.77874             ,0.06457             ,0.06394             ,1754                ,4138                ,2014                ,2647                ,0.48235             ,0.00984             ,0.77829             
1800                ,0.77612             ,0.77888             ,0.06453             ,0.06392             ,1754                ,4138                ,2014                ,2647                ,0.46953             ,-0.00149            ,0.77758             
1850                ,0.77624             ,0.77885             ,0.06451             ,0.06393             ,1755                ,4137                ,2014                ,2647                ,0.4564              ,-0.01423            ,0.7768              
1900                ,0.77668             ,0.77877             ,0.06445             ,0.06394             ,1756                ,4137                ,2014                ,2646                ,0.44291             ,-0.03208            ,0.77606             
1950                ,0.77737             ,0.77933             ,0.06435             ,0.06386             ,1757                ,4137                ,2014                ,2646                ,0.42891             ,-0.05851            ,0.77519             
2000                ,0.77857             ,0.77907             ,0.06418             ,0.0639              ,1756                ,4137                ,2014                ,2638                ,0.41403             ,-0.10023            ,0.77336             
2050                ,0.78066             ,0.77893             ,0.06387             ,0.06392             ,1756                ,4138                ,2013                ,2638                ,0.40029             ,-0.17598            ,0.77092             
2100                ,0.78388             ,0.77824             ,0.0634              ,0.06402             ,1756                ,4138                ,2012                ,2640                ,0.38907             ,-0.22207            ,0.76911             
2150                ,0.78708             ,0.77699             ,0.06293             ,0.0642              ,1756                ,4139                ,2012                ,2647                ,0.38452             ,-0.22186            ,0.77298             
2200                ,0.78823             ,0.77684             ,0.06276             ,0.06422             ,1757                ,4139                ,2012                ,2647                ,0.3897              ,-0.225              ,0.77876             
2250                ,0.7886              ,0.77689             ,0.06271             ,0.06421             ,1757                ,4139                ,2012                ,2646                ,0.39431             ,-0.22537            ,0.78514             
2300                ,0.78746             ,0.77707             ,0.06288             ,0.06418             ,1759                ,4139                ,2010                ,2646                ,0.39394             ,-0.22397            ,0.78981             
2350                ,0.78883             ,0.77717             ,0.06267             ,0.06417             ,1756                ,4139                ,2012                ,2647                ,0.3858              ,-0.2207             ,0.79448             
2400                ,0.78927             ,0.77728             ,0.06261             ,0.06415             ,1756                ,4139                ,2012                ,2647                ,0.39935             ,-0.22429            ,0.80106             
2450                ,0.7889              ,0.77767             ,0.06266             ,0.0641              ,1762                ,4139                ,2012                ,2650                ,0.39259             ,-0.2242             ,0.80359             
2500                ,0.78968             ,0.77774             ,0.06255             ,0.06409             ,1763                ,4139                ,2012                ,2649                ,0.40591             ,-0.22754            ,0.81043             
2550                ,0.78995             ,0.77792             ,0.06251             ,0.06406             ,1763                ,4139                ,2012                ,2649                ,0.41814             ,-0.23026            ,0.81545             
2600                ,0.78727             ,0.77631             ,0.0629              ,0.06429             ,1769                ,4139                ,2009                ,2646                ,0.41655             ,-0.22986            ,0.81651             
2650                ,0.78978             ,0.77809             ,0.06253             ,0.06404             ,1768                ,4139                ,2012                ,2645                ,0.4213              ,-0.22905            ,0.82128             
2700                ,0.79004             ,0.77844             ,0.06249             ,0.06399             ,1768                ,4139                ,2012                ,2645                ,0.43094             ,-0.2309             ,0.82515             
2750                ,0.79022             ,0.77832             ,0.06247             ,0.064               ,1768                ,4139                ,2012                ,2645                ,0.4396              ,-0.23264            ,0.82887             
2800                ,0.7905              ,0.77813             ,0.06242             ,0.06403             ,1768                ,4139                ,2012                ,2645                ,0.44803             ,-0.23433            ,0.83253             
2850                ,0.78488             ,0.77681             ,0.06326             ,0.06422             ,1777                ,4140                ,2011                ,2643                ,0.42132             ,-0.23116            ,0.82883             
2900                ,0.78875             ,0.77838             ,0.06268             ,0.064               ,1779                ,4140                ,2012                ,2644                ,0.41158             ,-0.23179            ,0.83292             
2950                ,0.78988             ,0.7788              ,0.06252             ,0.06394             ,1778                ,4140                ,2012                ,2645                ,0.41703             ,-0.2335             ,0.83593             
3000                ,0.79058             ,0.77907             ,0.06241             ,0.0639              ,1777                ,4140                ,2012                ,2645                ,0.42224             ,-0.23474            ,0.83801             
3050                ,0.79086             ,0.77912             ,0.06237             ,0.06389             ,1777                ,4139                ,2012                ,2645                ,0.42752             ,-0.23653            ,0.83995             
3100                ,0.79101             ,0.77916             ,0.06235             ,0.06388             ,1777                ,4139                ,2012                ,2645                ,0.43279             ,-0.23819            ,0.84168             
3150                ,0.79111             ,0.77924             ,0.06233             ,0.06387             ,1777                ,4139                ,2012                ,2645                ,0.43815             ,-0.23984            ,0.84332             
3200                ,0.79119             ,0.77929             ,0.06232             ,0.06386             ,1777                ,4139                ,2012                ,2645                ,0.44363             ,-0.24156            ,0.84504             
3250                ,0.79126             ,0.77935             ,0.06231             ,0.06386             ,1777                ,4139                ,2012                ,2645                ,0.44927             ,-0.24335            ,0.8468              
3300                ,0.79132             ,0.77941             ,0.0623              ,0.06385             ,1777                ,4139                ,2012                ,2645                ,0.4551              ,-0.2453             ,0.84866             
3350                ,0.79142             ,0.77941             ,0.06229             ,0.06385             ,1777                ,4139                ,2012                ,2645                ,0.46103             ,-0.24759            ,0.85101             
3400                ,0.79135             ,0.77921             ,0.0623              ,0.06388             ,1780                ,4139                ,2012                ,2641                ,0.46135             ,-0.24738            ,0.85176             
3450                ,0.79376             ,0.78165             ,0.06194             ,0.06352             ,1780                ,4139                ,2012                ,2645                ,0.468               ,-0.24924            ,0.85317             
3500                ,0.79253             ,0.78242             ,0.06212             ,0.06341             ,1781                ,4139                ,2009                ,2644                ,0.46719             ,-0.24867            ,0.85249             
3550                ,0.79529             ,0.78454             ,0.06171             ,0.0631              ,1783                ,4139                ,2012                ,2647                ,0.46669             ,-0.24806            ,0.85288             
3600                ,0.79576             ,0.78543             ,0.06164             ,0.06297             ,1783                ,4139                ,2012                ,2647                ,0.47327             ,-0.25039            ,0.85494             
3650                ,0.79622             ,0.78646             ,0.06157             ,0.06282             ,1783                ,4139                ,2012                ,2647                ,0.47955             ,-0.25293            ,0.85643             
3700                ,0.796               ,0.78691             ,0.0616              ,0.06275             ,1788                ,4139                ,2012                ,2649                ,0.47459             ,-0.25031            ,0.85506             
3750                ,0.7965              ,0.78767             ,0.06152             ,0.06264             ,1788                ,4139                ,2012                ,2647                ,0.48078             ,-0.25262            ,0.85734             
3800                ,0.79675             ,0.7878              ,0.06149             ,0.06262             ,1788                ,4139                ,2012                ,2647                ,0.48732             ,-0.25517            ,0.85982             
3850                ,0.79694             ,0.78804             ,0.06146             ,0.06259             ,1788                ,4139                ,2012                ,2647                ,0.49334             ,-0.25797            ,0.86268             
3900                ,0.79667             ,0.78741             ,0.0615              ,0.06268             ,1788                ,4139                ,2013                ,2645                ,0.48917             ,-0.25453            ,0.86166             
3950                ,0.79708             ,0.78823             ,0.06144             ,0.06256             ,1788                ,4139                ,2012                ,2645                ,0.49467             ,-0.25692            ,0.86404             
4000                ,0.79532             ,0.7873              ,0.0617              ,0.06269             ,1789                ,4139                ,2009                ,2644                ,0.49511             ,-0.25642            ,0.86536             
