epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4_0:i,GNDI4_0:j,GNDI4_0:k,GNDI4_0:l,GNDI4_0:alpha1,GNDI4_0:alpha2,GNDI4_0:alpha3
2300                ,0.77485             ,0.7768              ,0.06471             ,0.06422             ,384                 ,2973                ,4097                ,3757                ,0.21139             ,-0.09728            ,0.5603              
2350                ,0.77729             ,0.77951             ,0.06436             ,0.06383             ,384                 ,2973                ,4090                ,3757                ,0.20669             ,-0.09806            ,0.56147             
2400                ,0.78009             ,0.78197             ,0.06396             ,0.06348             ,384                 ,2971                ,4082                ,3757                ,0.20214             ,-0.09862            ,0.56349             
2450                ,0.7824              ,0.78439             ,0.06362             ,0.06312             ,384                 ,2970                ,4075                ,3757                ,0.197               ,-0.09883            ,0.56613             
2500                ,0.7844              ,0.78736             ,0.06333             ,0.06269             ,384                 ,2970                ,4068                ,3757                ,0.19256             ,-0.09933            ,0.56831             
2550                ,0.78687             ,0.78998             ,0.06296             ,0.0623              ,384                 ,2966                ,4060                ,3757                ,0.18892             ,-0.10025            ,0.57041             
2600                ,0.78936             ,0.79219             ,0.06259             ,0.06197             ,384                 ,2966                ,4051                ,3757                ,0.18463             ,-0.10069            ,0.57349             
2650                ,0.79225             ,0.79575             ,0.06216             ,0.06144             ,384                 ,2966                ,4042                ,3757                ,0.18288             ,-0.10258            ,0.57593             
2700                ,0.79503             ,0.7986              ,0.06175             ,0.06101             ,384                 ,2966                ,4031                ,3758                ,0.18069             ,-0.10411            ,0.57838             
2750                ,0.7984              ,0.80171             ,0.06124             ,0.06053             ,384                 ,2965                ,4020                ,3760                ,0.18024             ,-0.10649            ,0.58122             
2800                ,0.80234             ,0.8055              ,0.06063             ,0.05995             ,384                 ,2965                ,4007                ,3760                ,0.17963             ,-0.10875            ,0.58569             
2850                ,0.8061              ,0.80837             ,0.06006             ,0.05951             ,384                 ,2962                ,3994                ,3760                ,0.17886             ,-0.11018            ,0.58863             
2900                ,0.80898             ,0.81149             ,0.05961             ,0.05902             ,384                 ,2962                ,3982                ,3760                ,0.17899             ,-0.11232            ,0.59312             
2950                ,0.81022             ,0.81274             ,0.05941             ,0.05883             ,384                 ,2962                ,3975                ,3760                ,0.1772              ,-0.11363            ,0.59795             
3000                ,0.81095             ,0.81366             ,0.0593              ,0.05868             ,384                 ,2962                ,3971                ,3760                ,0.17485             ,-0.11456            ,0.6021              
3050                ,0.81149             ,0.81421             ,0.05921             ,0.0586              ,384                 ,2962                ,3969                ,3760                ,0.17241             ,-0.11526            ,0.60511             
3100                ,0.81194             ,0.81475             ,0.05914             ,0.05851             ,384                 ,2962                ,3969                ,3760                ,0.16999             ,-0.11587            ,0.60697             
3150                ,0.81227             ,0.81539             ,0.05909             ,0.05841             ,384                 ,2962                ,3969                ,3760                ,0.16758             ,-0.11649            ,0.60838             
3200                ,0.81253             ,0.8155              ,0.05905             ,0.05839             ,384                 ,2962                ,3969                ,3760                ,0.1652              ,-0.11709            ,0.60947             
3250                ,0.81274             ,0.81608             ,0.05902             ,0.0583              ,384                 ,2962                ,3969                ,3760                ,0.16276             ,-0.11766            ,0.61054             
3300                ,0.81293             ,0.816               ,0.05899             ,0.05831             ,384                 ,2962                ,3969                ,3760                ,0.16006             ,-0.11779            ,0.61118             
3350                ,0.81304             ,0.8165              ,0.05897             ,0.05823             ,384                 ,2962                ,3969                ,3760                ,0.1577              ,-0.11802            ,0.6113              
3400                ,0.81309             ,0.8168              ,0.05896             ,0.05818             ,384                 ,2962                ,3969                ,3760                ,0.15564             ,-0.11826            ,0.61101             
3450                ,0.81322             ,0.81673             ,0.05894             ,0.0582              ,384                 ,2962                ,3969                ,3760                ,0.15364             ,-0.11851            ,0.61064             
3500                ,0.81329             ,0.81677             ,0.05893             ,0.05819             ,384                 ,2962                ,3969                ,3760                ,0.15178             ,-0.11878            ,0.61018             
3550                ,0.81336             ,0.81694             ,0.05892             ,0.05816             ,384                 ,2962                ,3969                ,3760                ,0.14996             ,-0.11905            ,0.60975             
3600                ,0.81339             ,0.8171              ,0.05892             ,0.05814             ,384                 ,2962                ,3969                ,3760                ,0.14839             ,-0.11936            ,0.60916             
3650                ,0.81349             ,0.81676             ,0.0589              ,0.05819             ,384                 ,2962                ,3969                ,3760                ,0.14694             ,-0.11964            ,0.60851             
3700                ,0.81354             ,0.81711             ,0.05889             ,0.05814             ,384                 ,2962                ,3969                ,3760                ,0.14614             ,-0.12009            ,0.60766             
3750                ,0.8136              ,0.81716             ,0.05888             ,0.05813             ,384                 ,2962                ,3969                ,3760                ,0.1458              ,-0.12056            ,0.60704             
3800                ,0.81365             ,0.81663             ,0.05887             ,0.05821             ,384                 ,2962                ,3969                ,3760                ,0.1456              ,-0.12104            ,0.60642             
3850                ,0.81375             ,0.81679             ,0.05886             ,0.05819             ,384                 ,2962                ,3969                ,3760                ,0.14511             ,-0.12149            ,0.60609             
3900                ,0.81377             ,0.8166              ,0.05886             ,0.05822             ,384                 ,2962                ,3969                ,3760                ,0.1447              ,-0.12193            ,0.60564             
3950                ,0.81379             ,0.81741             ,0.05885             ,0.05809             ,384                 ,2962                ,3969                ,3760                ,0.14437             ,-0.1224             ,0.60515             
4000                ,0.81387             ,0.81727             ,0.05884             ,0.05811             ,384                 ,2962                ,3969                ,3760                ,0.14403             ,-0.12285            ,0.60463             
